,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,57,43,15,44,41,9,52,25,33,34,60,18,43,51,63,65,52,22,36,57,29,45,25,40,40,18,33,41,28,9,83,16,74,41,46,50,43,24,33,32,56,21,29,48,10,32,17,38,36,47,19,55,39,79,48,60,52,34,63,32,63,47,70,26,50,21,19,76,16,26,48,44,57,39,75,21,62,42,41,73,33,0,4,38,41,17,24,2,38,33,42,31,6,3,33,53,37,80,3,53,54,47,38,47,70,41,27,10,23,22,37,18,59,63,34,13,44,43,62,27,55,34,17,53,26,55,14,61,27,26,40,60,46,26,31,2,65,27,48,74,36,63,51,57,14,40,19,20,28,54,43,77,15,24,50,43,36,49,29,32
v83,61,47,19,48,45,13,56,29,37,38,64,22,47,55,67,69,56,26,40,61,33,49,29,44,44,18,37,45,32,13,87,20,78,45,42,54,47,28,37,36,60,25,33,52,12,36,21,42,40,51,23,59,35,83,52,64,56,38,67,28,67,51,74,26,54,25,23,80,20,30,52,48,61,43,79,17,66,46,45,77,37,4,0,42,45,21,28,6,42,37,46,35,10,7,37,57,41,84,3,57,58,43,42,51,74,45,31,6,27,26,39,22,63,67,38,17,48,43,66,23,59,38,21,57,30,59,18,65,31,30,44,64,50,22,35,6,69,31,52,78,40,67,55,61,18,44,23,24,32,58,47,81,17,26,54,47,40,53,33,36
v84,19,17,23,24,55,29,40,13,13,10,32,20,25,29,25,27,20,16,26,43,11,7,19,38,18,32,33,23,42,33,45,22,36,33,60,12,5,36,29,6,18,23,29,10,30,36,21,4,10,19,19,43,53,41,42,22,22,34,25,46,29,43,32,40,18,19,19,38,22,20,10,38,35,3,37,35,24,14,41,35,5,38,42,0,39,23,38,36,42,15,28,21,38,41,7,15,21,42,39,27,16,61,8,9,32,5,11,36,15,34,51,28,31,25,24,25,8,57,24,41,19,18,21,51,14,37,26,23,11,12,16,22,44,40,17,40,27,27,26,36,46,25,21,19,28,22,21,18,10,46,9,39,29,38,12,7,22,39,17,24
v85,40,22,26,15,16,34,11,28,26,29,19,25,14,10,40,30,19,31,13,16,50,46,20,1,21,27,8,62,13,36,42,25,33,6,21,43,44,17,10,33,43,20,12,43,33,9,32,43,49,58,22,14,14,38,7,43,17,7,46,19,22,6,39,19,57,46,36,35,35,51,35,3,16,36,34,28,23,25,2,32,40,41,45,39,0,24,17,39,3,54,67,18,41,44,46,44,18,39,42,12,53,22,47,30,29,34,36,39,40,19,12,23,18,22,15,28,31,18,41,24,20,57,24,12,25,14,39,50,46,33,55,19,5,23,56,43,24,14,13,33,7,22,18,26,39,61,44,27,37,13,48,36,28,19,35,46,17,8,22,15
v86,40,26,2,27,32,18,35,12,16,17,43,9,26,34,46,48,35,15,19,40,34,30,8,23,23,9,16,46,19,18,66,9,57,24,37,33,28,13,16,17,39,4,12,31,9,15,16,27,33,42,4,38,30,62,31,43,35,17,46,23,46,30,53,17,41,30,20,59,19,35,31,27,40,22,58,12,45,25,24,56,24,17,21,23,24,0,15,15,21,38,51,14,17,20,30,36,20,63,18,36,37,38,31,30,53,24,20,15,24,11,28,5,42,46,17,4,27,34,45,18,38,41,4,36,9,38,23,44,30,17,39,43,29,17,40,19,48,10,31,57,23,46,34,40,23,45,28,11,21,37,32,60,6,15,33,30,19,32,12,15
v87,39,21,15,20,17,33,28,27,25,28,36,24,19,27,39,41,28,30,12,33,49,45,19,16,20,10,9,61,4,33,59,24,50,17,22,42,43,2,9,32,42,15,9,42,16,8,31,42,48,57,19,31,15,55,24,42,28,10,45,8,39,23,46,2,56,45,35,52,34,50,34,20,33,35,51,11,38,24,17,49,39,24,28,38,17,15,0,22,14,53,66,17,30,27,45,43,17,56,25,29,52,23,46,29,46,33,35,22,39,4,13,10,35,39,14,13,30,19,40,7,31,56,19,29,24,31,38,49,45,32,54,36,22,6,55,26,41,11,24,50,12,39,27,33,38,60,43,26,36,30,47,53,11,2,34,45,16,25,21,14
v88,55,41,13,42,39,11,50,23,31,32,58,16,41,49,61,63,50,20,34,55,27,43,23,38,38,16,31,39,26,11,81,14,72,39,44,48,41,22,31,30,54,19,27,46,8,30,15,36,34,45,17,53,37,77,46,58,50,32,61,30,61,45,68,24,48,23,17,74,14,28,46,42,55,37,73,19,60,40,39,71,31,2,6,36,39,15,22,0,36,31,44,29,8,5,31,51,35,78,3,51,52,45,36,45,68,39,25,8,21,20,35,16,57,61,32,11,42,41,60,25,53,34,15,51,24,53,16,59,25,24,38,58,44,24,33,4,63,25,46,72,34,61,49,55,16,38,21,18,26,52,41,75,13,22,48,41,34,47,27,30
v89,43,25,23,18,13,37,14,31,29,32,22,28,17,13,43,33,22,34,16,19,53,49,23,4,24,24,9,65,10,37,45,28,36,9,18,46,47,14,13,36,46,19,13,46,30,6,35,46,52,61,23,17,11,41,10,46,20,8,49,16,25,9,42,16,60,49,39,38,38,54,38,6,19,39,37,25,26,28,3,35,43,38,42,42,3,21,14,36,0,57,70,21,38,41,49,47,21,42,39,15,56,19,50,33,32,37,39,36,43,16,9,20,21,25,18,25,34,15,44,21,23,60,23,15,28,17,42,53,49,36,58,22,8,20,59,40,27,15,16,36,4,25,21,29,42,64,47,30,40,16,51,39,25,16,38,49,20,11,25,18
v90,24,32,38,39,70,24,55,26,28,25,47,29,40,44,30,32,35,23,41,58,4,12,34,53,33,47,48,8,57,28,50,29,41,48,75,17,10,51,44,21,23,38,44,15,39,51,22,11,5,14,34,58,68,46,57,27,37,49,30,61,44,58,37,55,17,14,18,43,19,15,19,53,50,18,42,50,31,29,56,46,14,33,37,15,54,38,53,31,57,0,13,36,33,36,8,20,36,47,34,42,21,76,7,24,37,20,18,39,14,49,66,43,46,40,39,40,23,72,29,56,34,3,34,66,29,52,21,28,8,21,7,37,59,55,4,35,34,42,41,41,61,38,36,28,23,7,16,27,17,61,10,44,44,53,19,10,37,54,32,39
v91,27,45,51,52,83,33,68,39,41,38,60,42,53,57,29,37,48,36,54,71,17,21,47,66,46,60,61,7,70,33,49,42,40,61,88,24,23,64,57,34,24,51,57,24,52,64,35,24,18,13,47,71,81,47,70,26,50,62,29,74,57,71,36,68,16,21,31,42,32,16,32,66,63,31,41,63,44,42,69,59,27,42,46,28,67,51,66,44,70,13,0,49,36,39,21,23,49,46,45,55,20,89,20,37,40,33,31,52,27,62,79,56,59,53,52,53,36,85,28,69,47,10,47,79,42,65,28,27,21,34,12,50,72,68,11,40,47,55,54,40,74,51,49,41,28,6,23,40,30,74,19,43,57,66,32,21,50,67,45,52
v92,26,12,16,13,34,22,21,10,8,11,29,13,12,20,32,34,21,13,5,26,32,28,6,17,9,17,12,44,21,26,52,15,43,12,39,25,26,15,8,15,25,10,8,25,23,15,14,25,31,40,12,24,32,48,21,29,21,13,32,25,32,22,39,19,39,28,18,45,17,33,17,17,26,18,44,18,31,11,20,42,22,31,35,21,18,14,17,29,21,36,49,0,31,34,28,26,6,49,32,22,35,40,29,16,39,16,18,29,22,13,30,13,28,32,3,18,13,36,31,20,24,39,14,30,7,24,21,32,28,15,37,29,23,19,38,33,34,6,17,43,25,32,20,26,21,43,26,11,19,25,30,46,18,17,19,28,5,18,4,3
v93,57,43,15,44,47,9,52,25,33,34,60,18,43,51,63,65,52,22,36,57,29,45,25,40,40,24,33,41,34,5,83,16,74,41,52,50,43,28,33,32,56,21,29,48,16,32,17,38,36,47,19,55,45,79,48,60,52,34,63,38,63,47,70,32,50,19,19,76,16,20,48,44,57,39,75,27,62,42,41,73,33,6,10,38,41,17,30,8,38,33,36,31,0,3,33,53,37,80,9,53,54,53,38,47,70,41,27,16,23,26,43,20,59,63,34,17,44,49,62,33,55,34,17,53,26,55,12,61,27,26,40,60,46,32,29,4,65,27,48,74,38,63,51,57,10,40,17,20,28,54,43,77,21,30,50,43,36,49,29,32
v94,60,46,18,47,44,12,55,28,36,37,63,21,46,54,66,68,55,25,39,60,32,48,28,43,43,21,36,44,31,8,86,19,77,44,49,53,46,27,36,35,59,24,32,51,13,35,20,41,39,50,22,58,42,82,51,63,55,37,66,35,66,50,73,29,53,22,22,79,19,23,51,47,60,42,78,24,65,45,44,76,36,3,7,41,44,20,27,5,41,36,39,34,3,0,36,56,40,83,6,56,57,50,41,50,73,44,30,13,26,25,40,21,62,66,37,16,47,46,65,30,58,37,20,56,29,58,15,64,30,29,43,63,49,29,32,1,68,30,51,77,39,66,54,60,13,43,20,23,31,57,46,80,18,27,53,46,39,52,32,35
v95,24,24,30,31,62,24,47,18,20,17,39,21,32,36,30,32,27,15,33,50,4,12,26,45,25,39,40,16,49,28,50,21,41,40,67,17,10,43,36,13,23,30,36,15,31,43,16,5,3,14,26,50,60,46,49,27,29,41,30,53,36,50,37,47,17,14,14,43,17,15,15,45,42,10,42,42,29,21,48,40,6,33,37,7,46,30,45,31,49,8,21,28,33,36,0,20,28,47,34,34,21,68,5,16,37,12,10,31,10,41,58,35,38,32,31,32,15,64,29,48,26,11,26,58,21,44,21,28,6,13,9,29,51,47,10,35,32,34,33,41,53,30,28,24,23,15,16,19,9,53,10,44,36,45,17,10,29,46,24,31
v96,4,22,38,29,60,44,45,28,20,19,37,35,30,34,10,14,25,31,31,48,24,8,28,43,23,39,38,18,47,48,30,37,21,38,65,3,10,41,34,21,3,32,34,5,45,41,36,15,17,14,34,48,58,26,47,7,27,39,10,51,34,48,17,45,13,34,34,23,37,35,9,43,40,14,22,40,21,19,46,36,20,53,57,15,44,36,43,51,47,20,23,26,53,56,20,0,26,27,54,32,9,66,15,14,17,12,26,51,30,39,56,35,36,30,29,40,13,62,9,46,24,19,36,56,27,42,41,8,26,27,13,27,49,45,24,55,24,32,31,21,51,28,26,18,43,17,36,33,25,51,10,24,40,43,9,10,27,44,24,29
v97,22,6,22,7,34,28,19,12,8,11,23,19,6,14,26,28,15,15,5,22,32,28,12,17,3,23,12,44,21,32,46,21,37,12,39,25,26,15,8,15,25,16,8,25,29,15,20,25,31,40,18,22,32,42,21,25,15,13,28,25,26,22,33,19,39,28,18,39,21,33,17,17,20,18,38,24,25,7,20,36,22,37,41,21,18,20,17,35,21,36,49,6,37,40,28,26,0,43,38,16,35,40,29,12,33,16,18,35,22,15,30,19,22,26,3,24,13,36,25,20,18,39,20,30,11,18,25,32,28,15,37,23,23,19,38,39,28,10,11,37,25,26,14,20,27,43,26,17,19,25,30,40,24,17,17,28,1,18,8,5
v98,23,37,65,36,43,71,28,55,47,46,20,62,37,29,17,15,28,58,44,31,51,35,55,40,40,66,47,39,52,75,5,64,6,39,48,30,37,56,47,48,24,59,51,32,72,48,63,42,44,33,61,31,51,7,32,20,28,46,19,58,17,33,12,58,30,61,61,4,64,62,32,36,23,41,5,67,18,38,39,19,47,80,84,42,39,63,56,78,42,47,46,49,80,83,47,27,43,0,81,27,26,49,42,33,10,39,53,78,57,58,45,62,21,17,46,67,36,45,18,63,25,46,63,39,54,25,68,23,53,54,40,20,34,62,51,82,15,53,32,6,44,17,29,23,70,40,63,60,52,34,37,5,67,58,30,37,44,31,51,48
v99,58,44,16,45,42,12,53,26,34,35,61,19,44,52,64,66,53,23,37,58,30,46,26,41,41,15,34,42,29,12,84,17,75,42,43,51,44,25,34,33,57,22,30,49,9,33,18,39,37,48,20,56,36,80,49,61,53,35,64,29,64,48,71,23,51,24,20,77,17,29,49,45,58,40,76,18,63,43,42,74,34,3,3,39,42,18,25,3,39,34,45,32,9,6,34,54,38,81,0,54,55,44,39,48,71,42,28,7,24,23,36,19,60,64,35,14,45,40,63,24,56,35,18,54,27,56,17,62,28,27,41,61,47,23,34,5,66,28,49,75,37,64,52,58,17,41,22,21,29,55,44,78,14,23,51,44,37,50,30,33
v100,28,10,38,9,28,44,13,28,20,19,7,35,10,2,28,18,7,31,17,16,38,34,28,13,13,39,20,50,25,48,30,37,21,12,33,31,32,29,20,21,31,32,24,31,45,21,36,31,37,46,34,16,26,26,15,31,5,19,34,31,10,16,27,31,45,34,34,23,37,39,23,11,8,24,22,40,11,13,14,20,28,53,57,27,12,36,29,51,15,42,55,22,53,56,34,32,16,27,54,0,41,34,35,18,17,22,26,51,30,31,24,35,6,10,19,40,19,30,29,36,8,45,36,24,27,10,41,38,34,27,43,7,17,35,44,55,12,26,5,21,19,10,6,14,43,49,36,33,25,19,36,24,40,31,23,34,17,12,24,21
v101,13,31,39,38,69,45,54,29,27,24,46,36,39,43,13,23,34,32,40,57,25,9,33,52,32,46,47,13,56,49,31,38,26,47,74,10,11,50,43,22,10,37,43,10,46,50,37,16,18,7,35,57,67,33,56,10,36,48,9,60,43,57,16,54,4,35,35,24,38,36,18,52,49,17,21,49,30,28,55,45,21,54,58,16,53,37,52,52,56,21,20,35,54,57,21,9,35,26,55,41,0,75,16,23,26,19,27,52,31,48,65,42,45,39,38,41,22,71,12,55,33,20,37,65,28,51,42,7,27,28,14,36,58,54,25,56,33,41,40,20,60,37,35,27,44,14,37,34,26,60,11,23,43,52,18,11,36,53,31,38
v102,62,44,38,37,6,56,21,50,48,51,29,47,36,32,62,52,41,53,35,20,72,68,42,23,43,29,28,84,19,56,46,47,49,28,1,65,66,25,32,55,65,38,32,65,37,25,54,65,71,80,42,18,8,42,19,65,39,27,68,15,32,18,61,21,79,68,58,51,57,73,57,23,26,58,54,26,45,47,20,36,62,47,43,61,22,38,23,45,19,76,89,40,53,50,68,66,40,49,44,34,75,0,69,52,49,56,58,37,62,27,10,33,30,36,37,36,53,4,63,20,42,79,42,16,47,24,61,72,68,55,77,39,17,21,78,49,42,34,35,55,15,38,40,48,61,83,66,49,59,17,70,54,32,23,57,68,39,22,44,37
v103,19,25,31,32,63,29,48,19,21,18,40,22,33,37,25,27,28,16,34,51,9,7,27,46,26,40,41,15,50,33,45,22,36,41,68,12,5,44,37,14,18,31,37,10,32,44,21,4,2,11,27,51,61,41,50,22,30,42,25,54,37,51,32,48,12,19,19,38,22,20,12,46,43,11,37,43,24,22,49,39,7,38,42,8,47,31,46,36,50,7,20,29,38,41,5,15,29,42,39,35,16,69,0,17,32,13,11,36,15,42,59,36,39,33,32,33,16,65,24,49,27,10,27,59,22,45,26,23,11,14,8,30,52,48,9,40,27,35,34,36,54,31,29,21,28,14,21,20,10,54,5,39,37,46,12,5,30,47,25,32
v104,10,8,32,15,46,38,31,22,14,13,23,29,16,20,16,18,11,25,17,34,20,16,22,29,9,33,24,32,33,42,36,31,27,24,51,13,14,27,20,15,13,26,20,13,39,27,30,13,19,28,28,34,44,32,33,13,13,25,16,37,20,34,23,31,27,28,28,29,31,29,5,29,26,8,28,34,15,5,32,26,14,47,51,9,30,30,29,45,33,24,37,16,47,50,16,14,12,33,48,18,23,52,17,0,23,6,20,45,24,25,42,29,22,16,15,34,3,48,15,32,10,27,30,42,21,28,35,20,20,21,25,13,35,31,26,49,18,20,17,27,37,16,12,10,37,31,30,27,19,37,18,30,34,29,5,16,13,30,18,15
v105,13,27,55,26,43,61,28,45,37,36,20,52,27,19,13,5,18,48,34,31,41,25,45,30,30,56,37,35,42,65,13,54,4,29,48,20,27,46,37,38,16,49,41,22,62,38,53,32,34,31,51,31,41,9,30,16,18,36,19,48,17,31,12,48,30,51,51,6,54,52,22,26,23,31,5,57,8,28,29,19,37,70,74,32,29,53,46,68,32,37,40,39,70,73,37,17,33,10,71,17,26,49,32,23,0,29,43,68,47,48,39,52,19,13,36,57,26,45,14,53,15,36,53,39,44,25,58,23,43,44,30,10,32,52,41,72,7,43,22,6,34,11,19,13,60,34,53,50,42,34,27,7,57,48,20,27,34,27,41,38
v106,16,12,26,19,50,32,35,16,8,7,27,23,20,24,22,24,15,19,21,38,16,12,16,33,13,27,28,28,37,36,42,25,33,28,55,9,10,31,24,9,15,20,24,9,33,31,24,9,15,24,22,38,48,38,37,19,17,29,22,41,24,38,29,35,23,22,22,35,25,23,7,33,30,2,34,30,21,9,36,32,8,41,45,5,34,24,33,39,37,20,33,16,41,44,12,12,16,39,42,22,19,56,13,6,29,0,14,39,18,29,46,23,26,22,19,28,3,52,21,36,14,23,24,46,15,32,29,20,14,15,21,19,39,35,22,43,24,22,21,33,41,22,16,16,31,27,24,21,13,41,14,36,28,33,9,12,17,34,12,19
v107,30,16,20,21,52,18,37,8,10,7,33,11,22,26,36,38,25,5,23,40,14,18,16,35,15,29,30,26,39,22,56,11,47,30,57,23,16,33,26,5,29,20,26,21,21,33,10,11,13,22,16,40,50,52,39,33,25,31,36,43,36,40,43,37,23,10,8,49,11,15,21,35,32,12,48,32,35,15,38,46,6,27,31,11,36,20,35,25,39,18,31,18,27,30,10,26,18,53,28,26,27,58,11,20,43,14,0,25,4,31,48,25,32,36,21,22,17,54,35,38,28,21,16,48,11,34,15,34,10,3,19,33,41,37,20,29,38,24,23,47,43,36,24,30,17,25,10,9,1,43,16,50,26,35,23,16,19,36,14,21
v108,55,41,13,42,39,19,50,23,31,32,58,16,41,49,61,63,50,20,34,55,35,43,23,38,38,12,31,47,26,19,81,14,72,39,36,48,41,22,31,30,54,19,27,46,6,30,17,36,34,45,17,53,29,77,46,58,50,32,61,22,61,45,68,20,48,31,21,74,20,36,46,42,55,37,73,11,60,40,39,71,31,10,6,36,39,15,22,8,36,39,52,29,16,13,31,51,35,78,7,51,52,37,36,45,68,39,25,0,25,20,33,16,57,61,32,11,42,37,60,17,53,42,15,51,24,53,24,59,31,24,40,58,44,16,41,12,63,25,46,72,34,61,49,55,24,46,29,18,26,52,41,75,11,20,48,41,34,47,27,30
v109,34,20,24,25,56,14,41,12,14,11,37,15,26,30,40,42,29,9,27,44,10,22,20,39,19,33,34,22,43,18,60,15,51,34,61,27,20,37,30,9,33,24,30,25,25,37,8,15,13,24,20,44,54,56,43,37,29,35,40,47,40,44,47,41,27,6,4,53,7,11,25,39,36,16,52,36,39,19,42,50,10,23,27,15,40,24,39,21,43,14,27,22,23,26,10,30,22,57,24,30,31,62,15,24,47,18,4,25,0,35,52,29,36,40,25,26,21,58,39,42,32,17,20,52,15,38,11,38,6,7,17,37,45,41,16,25,42,28,27,51,47,40,28,34,13,21,6,13,5,47,20,54,30,39,27,20,23,40,18,25
v110,35,21,11,22,21,29,30,23,21,24,38,20,21,29,41,43,30,26,14,35,45,41,15,18,18,8,11,57,8,29,61,20,52,19,26,38,39,2,11,28,38,11,7,38,14,10,27,38,44,53,15,33,19,57,26,38,30,12,41,12,41,25,48,6,52,41,31,54,30,46,30,22,35,31,53,9,40,20,19,51,35,22,26,34,19,11,4,20,16,49,62,13,26,25,41,39,15,58,23,31,48,27,42,25,48,29,31,20,35,0,17,6,37,41,12,9,26,23,40,7,33,52,15,31,20,33,34,45,41,28,50,38,24,6,51,24,43,7,26,52,14,41,29,35,34,56,39,22,32,32,43,55,9,4,30,41,14,27,17,10
v111,52,34,28,27,6,46,17,40,38,41,25,37,26,22,52,42,31,43,25,22,62,58,32,13,33,21,18,74,9,46,48,37,39,18,9,55,56,15,22,45,55,28,22,55,27,15,44,55,61,70,32,20,6,44,13,55,29,17,58,13,28,12,51,13,69,58,48,41,47,63,47,13,22,48,44,22,35,37,10,38,52,37,39,51,12,28,13,35,9,66,79,30,43,40,58,56,30,45,36,24,65,10,59,42,39,46,48,33,52,17,0,23,24,28,27,26,43,6,53,18,32,69,32,18,37,20,51,62,58,45,67,29,11,17,68,39,32,24,25,45,5,28,30,38,51,73,56,39,49,19,60,44,22,13,47,58,29,14,34,27
v112,39,25,5,26,27,23,34,17,15,18,42,14,25,33,45,47,34,20,18,39,39,35,9,22,22,4,15,51,14,23,65,14,56,23,32,32,33,8,15,22,38,5,11,32,10,14,21,32,38,47,9,37,25,61,30,42,34,16,45,18,45,29,52,12,46,35,25,58,24,40,30,26,39,25,57,7,44,24,23,55,29,18,22,28,23,5,10,16,20,43,56,13,20,21,35,35,19,62,19,35,42,33,36,29,52,23,25,16,29,6,23,0,41,45,16,5,26,29,44,13,37,46,9,35,14,37,28,43,35,22,44,42,28,12,45,20,47,9,30,56,18,45,33,39,28,50,33,16,26,36,37,59,5,10,32,35,18,31,11,14
v113,32,16,44,15,24,50,9,34,26,25,1,41,16,8,32,22,11,37,23,12,42,38,34,19,19,45,26,54,31,54,24,43,19,18,29,35,36,35,26,27,35,38,30,35,51,27,42,35,41,50,40,12,30,20,11,35,9,25,38,37,4,12,31,37,49,40,40,21,43,43,27,15,4,28,24,46,15,17,18,14,32,59,63,31,18,42,35,57,21,46,59,28,59,62,38,36,22,21,60,6,45,30,39,22,19,26,32,57,36,37,24,41,0,6,25,46,23,26,33,42,12,49,42,20,33,6,47,42,38,33,47,9,13,41,48,61,12,32,11,25,23,8,10,18,49,53,42,39,31,15,40,24,46,37,27,38,23,10,30,27
v114,26,20,48,19,30,54,15,38,30,29,7,45,20,12,26,16,11,41,27,18,36,32,38,23,23,49,30,48,35,58,20,47,13,22,35,29,30,39,30,31,29,42,34,29,55,31,46,29,35,44,44,18,34,16,17,29,11,29,32,41,4,18,25,41,43,44,44,15,47,45,21,19,10,24,18,50,9,21,22,10,30,63,67,25,22,46,39,61,25,40,53,32,63,66,32,30,26,17,64,10,39,36,33,16,13,22,36,61,40,41,28,45,6,0,29,50,19,32,27,46,8,43,46,26,37,12,51,36,36,37,41,3,19,45,42,65,6,36,15,19,27,2,12,12,53,47,46,43,35,21,34,18,50,41,21,32,27,14,34,31
v115,25,9,19,10,31,25,18,13,11,14,26,16,9,17,29,31,18,16,2,23,35,31,9,14,6,20,9,47,18,29,49,18,40,9,36,28,29,12,5,18,28,13,5,28,26,12,17,28,34,43,15,21,29,45,18,28,18,10,31,22,29,19,36,16,42,31,21,42,20,36,20,14,23,21,41,21,28,10,17,39,25,34,38,24,15,17,14,32,18,39,52,3,34,37,31,29,3,46,35,19,38,37,32,15,36,19,21,32,25,12,27,16,25,29,0,21,16,33,28,17,21,42,17,27,10,21,24,35,31,18,40,26,20,16,41,36,31,7,14,40,22,29,17,23,24,46,29,14,22,22,33,43,21,14,20,31,2,15,7,2
v116,44,30,2,31,30,20,39,14,20,21,47,11,30,38,50,52,39,17,23,44,36,32,12,27,27,7,20,48,17,20,70,11,61,28,35,37,30,11,20,19,43,8,16,35,5,19,18,29,35,44,6,42,28,66,35,47,39,21,50,21,50,34,57,15,43,32,22,63,21,37,35,31,44,26,62,10,49,29,28,60,26,13,17,25,28,4,13,11,25,40,53,18,17,16,32,40,24,67,14,40,41,36,33,34,57,28,22,11,26,9,26,5,46,50,21,0,31,32,49,16,42,43,6,40,13,42,25,48,32,19,41,47,33,15,42,15,52,14,35,61,23,50,38,44,25,47,30,13,23,41,34,64,4,13,37,32,23,36,16,19
v117,13,9,29,16,47,35,32,19,11,10,24,26,17,21,19,21,12,22,18,35,19,15,19,30,10,30,25,31,34,39,39,28,30,25,52,12,13,28,21,12,12,23,21,12,36,28,27,12,18,27,25,35,45,35,34,16,14,26,19,38,21,35,26,32,26,25,25,32,28,26,4,30,27,5,31,31,18,6,33,29,11,44,48,8,31,27,30,42,34,23,36,13,44,47,15,13,13,36,45,19,22,53,16,3,26,3,17,42,21,26,43,26,23,19,16,31,0,49,18,33,11,26,27,43,18,29,32,19,17,18,24,16,36,32,25,46,21,19,18,30,38,19,13,13,34,30,27,24,16,38,17,33,31,30,6,15,14,31,15,16
v118,58,40,34,33,2,52,17,46,44,47,25,43,32,28,58,48,37,49,31,18,68,64,38,19,39,25,24,80,15,52,44,43,45,24,3,61,62,21,28,51,61,34,28,61,33,21,50,61,67,76,38,16,10,40,15,61,35,23,64,17,28,14,57,17,75,64,54,47,53,69,53,19,22,54,50,26,41,43,16,34,58,43,43,57,18,34,19,41,15,72,85,36,49,46,64,62,36,45,40,30,71,4,65,48,45,52,54,37,58,23,6,29,26,32,33,32,49,0,59,22,38,75,38,14,43,20,57,68,64,51,73,35,13,21,74,45,38,30,31,51,11,34,36,44,57,79,62,45,55,15,66,50,28,19,53,64,35,18,40,33
v119,5,19,47,26,57,53,42,37,29,28,34,44,27,31,1,11,22,40,28,45,33,17,37,40,22,48,35,21,44,57,21,46,14,35,62,12,19,38,31,30,6,41,33,14,54,38,45,24,26,17,43,45,55,21,44,2,24,36,5,48,31,45,8,42,16,43,43,14,46,44,14,40,37,23,13,49,18,20,43,33,29,62,66,24,41,45,40,60,44,29,28,31,62,65,29,9,25,18,63,29,12,63,24,15,14,21,35,60,39,40,53,44,33,27,28,49,18,59,0,45,21,28,45,53,36,39,50,9,35,36,22,24,46,44,33,64,21,35,28,12,48,25,23,15,52,22,45,42,34,48,19,15,49,40,12,19,26,41,33,30
v120,42,26,18,27,24,36,35,30,28,31,43,27,26,34,46,48,35,33,19,40,52,48,22,23,23,9,16,64,11,36,66,27,57,24,19,45,46,7,16,35,45,18,12,45,17,15,34,45,51,60,22,38,12,62,31,45,35,17,48,5,46,30,53,5,59,48,38,59,37,53,37,27,40,38,58,6,45,27,24,56,42,27,23,41,24,18,7,25,21,56,69,20,33,30,48,46,20,63,24,36,55,20,49,32,53,36,38,17,42,7,18,13,42,46,17,16,33,22,45,0,38,59,22,36,27,38,41,52,48,35,57,43,29,1,58,29,48,14,31,57,19,46,34,40,41,63,46,29,39,37,50,60,12,5,37,48,19,32,24,17
v121,20,12,40,11,36,46,21,30,22,21,13,37,12,10,20,10,3,33,19,24,30,26,30,19,15,41,22,42,27,50,28,39,19,14,41,23,24,31,22,23,23,34,26,23,47,23,38,23,29,38,36,24,34,24,23,23,3,21,26,33,10,24,19,33,37,36,36,21,39,37,15,19,16,16,20,42,7,13,22,18,22,55,59,19,20,38,31,53,23,34,47,24,55,58,26,24,18,25,56,8,33,42,27,10,15,14,28,53,32,33,32,37,12,8,21,42,11,38,21,38,0,37,38,32,29,18,43,30,28,29,35,5,25,37,36,57,10,28,7,19,27,8,4,6,45,41,38,35,27,27,28,22,42,33,15,26,19,20,26,23
v122,23,35,41,42,73,25,58,29,31,28,50,32,43,47,29,31,38,26,44,61,7,11,37,56,36,50,51,7,60,29,49,32,40,51,78,16,13,54,47,24,22,41,47,14,42,54,25,14,8,13,37,61,71,45,60,26,40,52,29,64,47,61,36,58,16,15,21,42,22,16,22,56,53,21,41,53,34,32,59,49,17,34,38,18,57,41,56,34,60,3,10,39,34,37,11,19,39,46,35,45,20,79,10,27,36,23,21,42,17,52,69,46,49,43,42,43,26,75,28,59,37,0,37,69,32,55,22,27,11,24,6,40,62,58,5,36,37,45,44,40,64,41,39,31,24,6,17,30,20,64,9,43,47,56,22,11,40,57,35,42
