,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,7,46,35,51,33,65,25,58,18,23,11,21,33,23,39,3,39,28,14,12,55,37,5,24,22,16,34,47,9,17,25,34,13,52,31,9,23,37,30,37,53,32,51,25,21,3,31,43,16,31,13,49,59,21,39,25,49,8,51,42,21,8,26,28,34,18,18,33,49,26,14,28,30,38,16,49,31,16,17,44,22,0,40,20,9,27,8,28,18,25,45,17,44,34,37,39,61,41,45,31,27,12,31,50,57,40,54,25,43,24,16,33,24,23,35,49,35,1,30,38,52,52,43,38,9,12,47,39,19,50,42,15,9,7,35,36,29,15,37,51,39,19,28,32,22,43,46,58,31,33,48,31,32,33,12,29,41,43,41,33
v83,37,28,27,19,17,25,51,56,58,17,37,19,7,17,9,39,15,26,54,28,53,17,45,64,18,24,32,45,31,23,33,6,27,12,33,31,59,9,36,25,13,18,13,65,27,43,39,41,24,43,39,47,19,19,37,27,9,32,17,40,23,48,28,12,32,30,34,7,47,14,28,16,28,32,24,47,35,56,23,28,18,40,0,22,31,25,44,20,22,47,43,55,14,16,41,27,21,5,7,9,13,28,29,10,17,38,14,65,3,58,54,11,26,17,15,47,5,41,24,36,22,20,33,28,41,42,45,37,59,48,24,37,47,33,33,24,39,41,35,49,3,59,32,20,62,41,12,18,33,7,8,29,32,31,34,45,39,7,39,7
v84,15,28,17,33,35,47,29,38,36,9,31,17,23,5,21,23,21,8,32,18,35,35,23,42,6,26,14,27,15,29,11,16,19,34,51,11,37,19,14,19,35,14,33,43,41,23,17,23,4,21,33,29,41,35,19,45,31,20,33,22,41,26,46,18,14,8,38,15,29,12,6,10,10,20,36,29,13,34,9,26,34,20,22,0,13,9,22,38,10,25,25,33,26,34,19,21,43,23,27,13,17,12,11,32,39,20,36,43,25,36,32,15,44,15,33,29,23,19,42,18,34,34,25,20,29,20,27,19,37,30,24,35,25,21,15,18,17,19,17,31,21,37,10,14,40,23,30,40,51,19,30,11,12,13,12,23,21,25,21,25
v85,6,37,26,42,24,56,20,51,27,14,18,12,24,14,30,10,30,21,23,5,48,28,14,33,13,13,27,40,2,16,18,25,6,43,38,2,28,28,23,28,44,23,42,34,28,12,24,36,9,24,20,42,50,22,32,32,40,7,42,35,28,17,33,19,27,11,25,24,42,17,7,19,23,29,23,42,24,25,8,35,21,9,31,13,0,20,13,25,9,18,38,24,35,25,30,30,52,32,36,22,18,3,24,41,48,33,45,34,34,27,23,24,31,14,26,42,26,10,29,31,43,43,34,29,16,11,40,32,28,43,33,22,16,8,28,27,22,10,30,44,30,28,21,23,31,36,37,49,38,24,39,24,25,26,5,22,34,34,34,24
v86,24,19,8,24,42,38,38,31,45,16,38,24,30,8,16,30,12,11,41,25,28,42,32,51,13,33,7,20,22,36,20,19,26,25,58,18,46,16,23,10,26,7,24,52,48,30,26,16,11,30,40,22,32,42,20,52,24,27,24,15,48,35,53,25,15,17,45,22,22,19,15,9,5,11,43,22,22,43,16,17,41,27,25,9,20,0,31,45,17,34,18,42,17,41,28,12,34,30,32,20,24,19,4,33,30,13,27,52,22,45,41,14,51,22,40,22,30,28,49,19,25,25,16,11,36,29,22,12,46,23,15,42,34,28,8,9,26,28,10,24,22,46,19,5,49,16,37,31,58,26,29,4,19,14,21,32,16,32,14,32
v87,7,50,39,55,37,69,17,50,14,27,19,25,37,27,43,11,43,20,10,16,47,41,3,20,26,20,26,39,13,21,17,38,17,56,39,13,15,41,22,41,57,36,55,21,29,11,23,35,20,23,21,41,63,25,31,33,53,12,55,34,29,6,34,32,26,14,26,37,41,30,16,32,26,42,24,41,23,12,21,48,26,8,44,22,13,31,0,32,22,17,37,11,48,38,29,43,65,45,49,35,31,16,33,54,61,32,58,21,47,16,10,37,32,27,39,41,39,7,34,30,56,56,47,42,17,4,39,31,15,42,46,23,3,11,37,40,21,7,29,43,43,15,20,36,18,35,50,62,39,37,52,31,24,25,10,21,33,47,33,37
v88,25,48,47,39,5,37,43,76,46,29,25,21,15,37,29,27,35,46,42,20,73,9,33,52,32,12,52,65,23,11,43,26,19,28,13,27,47,29,48,45,25,38,33,53,15,31,49,61,34,49,27,67,31,7,57,11,21,20,37,60,9,36,8,20,52,36,22,23,67,26,32,36,48,52,12,67,49,44,29,48,6,28,20,38,25,45,32,0,28,43,63,43,34,6,55,47,37,15,17,25,21,26,49,22,29,58,32,53,23,46,42,31,6,23,7,67,15,29,4,56,42,40,53,48,29,30,65,57,47,68,44,25,35,21,53,44,47,33,55,69,23,47,46,40,50,61,18,36,13,19,20,49,50,51,30,47,59,15,59,13
v89,15,28,19,33,25,47,29,48,36,5,21,7,15,9,21,17,21,18,32,8,45,25,23,42,4,16,24,37,9,19,15,16,9,34,41,9,37,19,20,19,35,14,33,43,31,21,21,33,6,21,23,39,41,25,29,35,31,10,33,32,31,26,36,10,24,8,28,15,39,8,6,10,20,24,26,39,21,34,1,26,24,18,22,10,9,17,22,28,0,25,35,33,26,24,27,21,43,23,27,13,9,6,21,32,39,30,36,43,25,36,32,15,34,5,23,39,17,19,32,28,34,34,25,20,19,20,37,29,37,40,24,25,25,11,25,18,19,19,27,41,21,37,18,14,40,33,28,40,41,15,30,21,22,23,12,23,31,25,31,15
v90,18,53,42,58,40,72,4,33,23,30,36,28,40,30,46,28,46,23,13,23,30,44,20,17,29,31,29,22,20,34,14,41,24,59,56,16,12,44,11,44,60,39,58,18,46,28,8,38,23,6,38,24,66,40,14,50,56,25,58,23,46,23,51,35,19,17,43,40,24,33,19,35,29,45,41,40,12,25,24,51,39,25,47,25,18,34,17,43,25,0,24,8,51,41,12,46,68,48,52,38,34,19,36,57,64,31,61,18,50,11,9,40,49,30,42,24,42,24,47,15,59,59,50,45,34,13,22,32,12,25,49,40,16,26,40,43,8,10,26,26,46,12,15,39,15,26,53,65,56,40,55,34,15,20,13,4,18,50,22,40
v91,38,29,18,34,60,48,28,13,43,34,56,42,48,26,34,48,28,17,33,43,10,60,40,41,31,51,11,10,40,54,20,37,44,35,76,36,36,34,15,20,40,25,34,42,66,48,16,14,29,20,58,4,42,60,10,70,42,45,34,3,66,43,71,43,11,27,63,40,6,37,31,27,15,21,61,16,14,45,34,27,59,45,43,25,38,18,37,63,35,24,0,32,29,59,18,22,44,48,50,38,42,37,14,51,40,7,37,42,40,35,31,32,69,40,58,8,48,44,67,9,35,35,26,21,54,33,12,8,36,9,25,60,36,46,16,19,16,30,8,6,40,36,17,23,39,2,55,41,76,44,47,14,13,12,33,22,6,50,4,50
v92,18,61,50,66,48,80,8,41,15,38,28,36,48,38,54,20,54,31,5,27,38,52,12,9,37,31,37,30,24,32,22,49,28,67,48,24,6,52,19,52,68,47,66,10,38,20,16,46,31,14,30,32,74,36,22,42,64,23,66,31,38,15,43,43,27,25,35,48,32,41,27,43,37,53,33,48,20,17,32,59,37,17,55,33,24,42,11,43,33,8,32,0,59,49,20,54,76,56,60,46,42,27,44,65,72,39,69,10,58,7,1,48,41,38,50,32,50,16,45,23,67,67,58,53,26,13,30,40,4,33,57,32,8,22,48,51,16,14,34,34,54,4,23,47,7,34,61,73,48,48,63,42,23,28,21,12,26,58,30,48
v93,41,14,13,7,31,21,55,42,62,21,41,23,19,21,5,43,5,28,58,32,39,31,49,68,22,28,22,37,35,27,37,10,31,8,47,35,63,7,40,11,11,12,7,69,37,47,43,27,28,47,43,33,15,31,37,41,13,36,7,28,37,52,42,16,32,34,38,11,33,18,32,16,22,18,32,33,39,60,27,14,30,44,14,26,35,17,48,34,26,51,29,59,0,30,45,13,17,19,21,13,17,32,15,22,13,24,10,69,11,62,58,11,40,21,29,35,19,45,38,36,8,8,19,14,45,46,39,23,63,36,10,41,51,37,19,10,43,45,25,35,11,63,36,12,66,27,26,14,47,15,18,17,36,31,38,49,33,21,29,21
v94,31,44,43,35,1,31,45,72,52,25,31,17,11,33,25,33,31,42,48,22,69,3,39,58,28,18,48,61,25,17,39,22,21,24,17,25,53,25,44,41,19,34,29,59,21,37,45,57,30,45,33,63,25,13,53,17,17,26,33,56,15,42,12,16,48,32,28,19,63,22,28,32,44,48,18,63,45,50,25,44,12,34,16,34,25,41,38,6,24,41,59,49,30,0,51,43,33,11,11,21,17,22,45,16,23,54,28,59,19,52,48,27,10,19,1,63,11,35,8,52,38,36,49,44,35,36,61,53,53,64,40,31,41,27,49,40,43,35,51,65,19,53,42,36,56,57,12,32,17,15,14,45,46,47,28,43,55,9,55,9
v95,30,47,36,52,52,66,12,23,35,26,48,34,40,24,40,40,40,17,25,35,22,52,32,23,23,43,23,10,32,46,12,35,36,53,68,28,18,38,7,38,54,33,52,24,58,40,6,32,21,6,50,14,60,52,8,62,50,37,52,17,58,35,63,35,13,19,55,34,12,29,23,29,23,39,53,34,6,37,26,45,51,37,41,19,30,28,29,55,27,12,18,20,45,51,0,40,62,42,46,32,34,29,30,51,58,25,55,28,44,17,21,34,61,32,50,12,40,36,59,9,53,53,44,39,46,25,10,26,18,13,43,52,28,38,34,37,8,22,20,14,40,22,9,33,23,20,47,59,68,36,49,28,9,14,25,8,12,44,16,42
v96,36,7,4,12,44,26,50,29,57,18,40,26,32,16,18,38,12,23,53,27,26,44,44,63,17,35,17,32,30,38,32,21,28,19,60,30,58,18,35,2,24,9,14,64,50,42,38,14,23,42,42,26,26,44,32,54,26,31,12,23,50,47,55,27,27,29,47,24,28,21,27,11,17,5,45,20,34,55,22,5,43,39,27,21,30,12,43,47,21,46,22,54,13,43,40,0,22,32,34,22,26,27,10,35,22,15,15,64,24,57,53,16,53,24,42,30,32,40,51,31,13,13,6,1,40,41,34,14,58,31,3,44,46,32,6,3,38,40,20,26,24,58,31,7,61,20,39,19,60,28,31,12,31,26,33,44,28,34,24,34
v97,58,15,26,10,34,10,72,39,79,38,58,40,28,38,22,60,22,45,75,49,40,34,66,85,39,45,39,54,52,44,54,27,48,9,50,52,80,24,57,24,14,29,10,86,48,64,60,30,45,64,60,48,16,40,54,44,16,53,10,45,42,69,45,33,49,51,55,28,50,35,49,33,39,23,45,30,56,77,44,17,39,61,21,43,52,34,65,37,43,68,44,76,17,33,62,22,0,22,24,30,34,49,32,25,12,37,7,86,18,79,75,28,43,38,32,52,26,62,41,53,9,9,18,23,62,63,56,36,80,53,19,58,68,54,28,25,60,62,42,48,22,80,53,29,83,42,29,3,50,28,21,34,53,48,55,66,50,24,46,28
v98,38,33,32,24,12,24,52,61,59,18,38,20,8,22,14,40,20,31,55,29,58,12,46,65,19,25,37,50,32,24,34,11,28,13,28,32,60,14,37,30,12,23,18,66,28,44,40,46,25,44,40,52,18,20,42,24,8,33,22,45,22,49,23,13,37,31,35,8,52,15,29,21,33,37,25,52,36,57,24,33,19,41,5,23,32,30,45,15,23,48,48,56,19,11,42,32,22,0,4,10,14,29,34,9,16,43,17,66,8,59,55,16,21,18,10,52,6,42,19,41,27,25,38,33,42,43,50,42,60,53,29,38,48,34,38,29,40,42,40,54,8,60,33,25,63,46,7,21,28,8,7,34,35,36,35,46,44,2,44,8
v99,42,35,34,26,12,20,56,63,63,22,42,24,12,24,16,44,22,33,59,33,60,10,50,69,23,29,39,52,36,28,38,13,32,15,26,36,64,16,41,32,10,25,20,70,32,48,44,48,29,48,44,54,14,24,44,28,8,37,24,47,26,53,21,17,39,35,39,12,54,19,33,23,35,39,29,54,40,61,28,35,23,45,7,27,36,32,49,17,27,52,50,60,21,11,46,34,24,4,0,14,18,33,36,5,12,45,19,70,10,63,59,18,21,22,10,54,10,46,17,43,29,27,40,35,46,47,52,44,64,55,31,42,52,38,40,31,44,46,42,56,10,64,37,27,67,48,5,23,26,12,3,36,37,38,39,50,46,2,46,12
v100,28,23,22,20,22,34,42,51,49,8,28,10,10,12,8,30,10,21,45,19,48,22,36,55,9,15,27,40,22,16,24,3,18,21,38,22,50,6,27,20,22,13,20,56,28,34,30,36,15,34,30,42,28,22,32,32,18,23,20,35,28,39,33,5,27,21,25,2,42,5,19,11,23,27,23,42,26,47,14,23,21,31,9,13,22,20,35,25,13,38,38,46,13,21,32,22,30,10,14,0,4,19,24,19,26,33,23,56,12,49,45,6,31,8,20,42,10,32,29,31,21,21,28,23,32,33,40,32,50,43,19,28,38,24,28,19,30,32,30,44,8,50,23,15,53,36,17,27,38,6,17,24,25,26,25,36,34,12,34,12
v101,24,27,26,24,18,38,38,55,45,8,24,6,6,16,12,26,14,25,41,15,52,18,32,51,11,11,31,44,18,12,22,7,14,25,34,18,46,10,27,24,26,17,24,52,24,30,28,40,13,30,26,46,32,18,36,28,22,19,24,39,24,35,29,1,31,17,21,6,46,5,15,15,27,31,19,46,28,43,10,27,17,27,13,17,18,24,31,21,9,34,42,42,17,17,34,26,34,14,18,4,0,15,28,23,30,37,27,52,16,45,41,10,27,4,16,46,8,28,25,35,25,25,32,27,28,29,44,36,46,47,23,24,34,20,32,23,26,28,34,48,12,46,25,19,49,40,19,31,34,6,21,28,29,30,21,32,38,16,38,8
v102,9,34,23,39,23,53,23,50,30,11,19,9,21,11,27,11,27,20,26,6,47,25,17,36,10,14,26,39,3,17,17,22,7,40,39,3,31,25,22,25,41,20,39,37,29,15,23,35,8,23,21,41,47,23,31,33,37,8,39,34,29,20,34,16,26,10,26,21,41,14,6,16,22,26,24,41,23,28,5,32,22,12,28,12,3,19,16,26,6,19,37,27,32,22,29,27,49,29,33,19,15,0,23,38,45,32,42,37,31,30,26,21,32,11,23,41,23,13,30,30,40,40,31,26,17,14,39,31,31,42,30,23,19,9,27,24,21,13,29,43,27,31,20,20,34,35,34,46,39,21,36,23,24,25,6,21,33,31,33,21
v103,26,17,6,22,46,36,40,27,47,20,42,28,34,12,20,34,14,13,43,29,24,46,34,53,17,37,7,22,26,40,22,23,30,23,62,22,48,20,25,8,26,11,22,54,52,34,28,12,15,32,44,18,30,46,22,56,28,31,22,13,52,37,57,29,17,19,49,26,18,23,17,13,7,9,47,18,24,45,20,15,45,31,29,11,24,4,33,49,21,36,14,44,15,45,30,10,32,34,36,24,28,23,0,37,28,9,25,54,26,47,43,18,55,26,44,20,34,30,53,21,23,23,14,9,40,31,24,8,48,21,13,46,36,32,4,7,28,30,10,20,26,48,21,9,51,12,41,29,62,30,33,2,21,16,23,34,18,36,14,36
v104,47,36,35,27,17,15,61,64,68,27,47,29,17,27,17,49,23,34,64,38,61,13,55,74,28,34,40,53,41,33,43,16,37,16,29,41,69,17,46,33,11,26,21,75,37,53,49,49,34,53,49,55,9,29,45,33,9,42,25,48,31,58,26,22,40,40,44,17,55,24,38,24,36,40,34,55,45,66,33,36,28,50,10,32,41,33,54,22,32,57,51,65,22,16,51,35,25,9,5,19,23,38,37,0,13,46,20,75,11,68,64,19,26,27,15,55,15,51,20,44,30,28,41,36,51,52,53,45,69,56,32,47,57,43,41,32,49,51,43,57,11,69,42,28,72,49,4,24,25,17,4,37,42,39,44,55,47,7,47,17
v105,54,23,22,14,24,8,68,51,75,34,54,36,24,34,18,56,18,41,71,45,48,22,62,81,35,41,35,50,48,40,50,23,44,5,38,48,76,20,53,20,4,25,8,82,44,60,56,36,41,60,56,44,4,36,50,40,8,49,12,41,38,65,33,29,45,47,51,24,46,31,45,29,35,27,41,42,52,73,40,23,35,57,17,39,48,30,61,29,39,64,40,72,13,23,58,22,12,16,12,26,30,45,28,13,0,33,7,82,14,75,71,24,33,34,22,48,22,58,29,49,17,15,28,23,58,59,52,32,76,49,19,54,64,50,28,21,56,58,38,44,18,76,49,25,79,38,17,11,38,24,9,30,49,44,51,62,46,14,42,24
v106,33,22,11,27,55,41,35,18,42,29,51,37,43,21,29,43,23,12,38,38,15,55,35,48,26,46,6,17,35,49,17,32,39,30,71,31,43,29,20,13,35,20,27,49,61,43,23,7,24,27,53,11,37,55,17,65,37,40,27,8,61,38,66,38,12,22,58,35,13,32,26,22,10,14,56,9,19,40,29,20,54,40,38,20,33,13,32,58,30,31,7,39,24,54,25,15,37,43,45,33,37,32,9,46,33,0,30,49,35,42,38,27,64,35,53,15,43,39,62,16,28,28,19,14,49,28,19,1,43,16,18,55,31,41,9,14,23,25,5,11,35,43,16,18,46,5,50,34,71,39,42,9,16,11,28,29,13,45,9,45
v107,51,16,19,7,29,11,65,44,72,31,51,33,21,31,15,53,15,38,68,42,41,29,59,78,32,38,32,47,45,37,47,20,41,4,45,45,73,17,50,17,9,22,3,79,41,57,53,29,38,57,53,41,11,33,47,39,11,46,5,38,35,62,40,26,42,44,48,21,43,28,42,26,32,20,38,35,49,70,37,16,32,54,14,36,45,27,58,32,36,61,37,69,10,28,55,15,7,17,19,23,27,42,25,20,7,30,0,79,11,72,68,21,38,31,27,45,19,55,36,46,10,8,21,16,55,56,49,29,73,46,12,51,61,47,21,18,53,55,35,41,15,73,46,22,76,35,24,4,45,21,16,27,46,41,48,59,43,19,39,21
v108,28,71,60,76,58,90,16,49,7,48,28,46,58,48,64,26,64,41,11,37,46,62,20,5,47,41,47,38,34,42,32,59,38,77,46,34,14,62,29,62,78,57,76,8,38,22,26,56,41,22,26,40,84,46,32,42,74,33,76,41,44,17,49,53,37,35,31,58,40,51,37,53,47,63,41,58,30,9,42,69,47,25,65,43,34,52,21,53,43,18,42,10,69,59,28,64,86,66,70,56,52,37,54,75,82,49,79,0,68,15,11,58,49,48,60,40,60,24,55,33,77,77,68,63,24,23,38,50,10,41,67,28,18,32,58,61,26,24,44,42,64,6,33,57,5,44,71,83,50,58,73,52,33,38,31,20,36,68,40,58
v109,40,25,24,16,20,22,54,53,61,20,40,22,10,20,6,42,12,27,57,31,50,20,48,67,21,27,29,42,34,26,36,9,30,9,36,34,62,6,39,22,10,15,10,68,30,46,42,38,27,46,42,44,16,22,36,30,6,35,14,37,26,51,31,15,31,33,37,10,44,17,31,15,25,29,27,44,38,59,26,25,21,43,3,25,34,22,47,23,25,50,40,58,11,19,44,24,18,8,10,12,16,31,26,11,14,35,11,68,0,61,57,10,29,20,18,44,8,44,27,35,19,17,30,25,44,45,42,34,62,45,21,40,50,36,30,21,42,44,32,46,4,62,35,17,65,38,15,15,36,10,7,26,35,30,37,48,36,10,36,10
v110,21,64,53,69,51,83,7,40,22,41,35,39,51,41,57,27,57,34,12,30,39,55,19,10,40,34,40,25,27,35,25,52,31,70,55,27,1,55,22,55,71,50,69,7,45,27,19,49,34,15,37,31,77,39,25,49,67,26,69,34,45,22,50,46,30,28,42,51,29,44,30,46,40,56,40,51,23,24,35,62,40,24,58,36,27,45,16,46,36,11,35,7,62,52,17,57,79,59,63,49,45,30,47,68,75,42,72,15,61,0,8,51,48,41,53,27,53,23,48,26,70,70,61,56,33,16,23,43,5,26,60,39,15,25,51,54,19,17,37,31,57,9,26,50,10,37,64,76,55,51,66,45,26,31,24,13,29,61,33,51
v111,17,60,49,65,47,79,9,42,14,37,27,35,47,37,53,19,53,30,4,26,39,51,11,10,36,30,36,31,23,31,21,48,27,66,47,23,7,51,18,51,67,46,65,11,37,19,15,45,30,15,29,33,73,35,23,41,63,22,65,30,37,14,42,42,26,24,34,47,33,40,26,42,36,52,32,47,19,16,31,58,36,16,54,32,23,41,10,42,32,9,31,1,58,48,21,53,75,55,59,45,41,26,43,64,71,38,68,11,57,8,0,47,40,37,49,33,49,15,44,22,66,66,57,52,25,12,31,39,5,34,56,31,7,21,47,50,15,13,33,35,53,5,22,46,8,33,60,72,47,47,62,41,22,27,20,13,25,57,29,47
v112,30,17,16,18,28,32,44,45,51,10,30,12,16,10,6,32,6,17,47,21,42,28,38,57,11,19,21,34,24,22,26,5,20,19,44,24,52,4,29,14,20,7,18,58,34,36,32,30,17,36,32,36,26,28,26,38,16,25,18,29,34,41,39,11,21,23,31,8,36,7,21,5,17,21,29,36,28,49,16,17,27,33,11,15,24,14,37,31,15,40,32,48,11,27,34,16,28,16,18,6,10,21,18,19,24,27,21,58,10,51,47,0,37,10,26,36,16,34,35,25,19,19,22,17,34,35,34,26,52,37,13,30,40,26,22,13,32,34,24,38,8,52,25,9,55,30,23,25,44,12,15,18,25,20,27,38,28,18,28,18
v113,31,54,53,45,9,41,49,82,42,35,21,27,21,43,35,23,41,52,38,26,79,13,29,48,38,18,58,71,29,15,49,32,25,34,7,33,47,35,54,51,29,44,39,49,11,27,55,67,40,55,23,73,35,9,63,7,27,24,43,66,5,32,2,26,58,42,18,29,73,32,38,42,54,58,8,73,55,40,35,54,10,24,26,44,31,51,32,6,34,49,69,41,40,10,61,53,43,21,21,31,27,32,55,26,33,64,38,49,29,48,40,37,0,29,11,73,21,25,6,62,48,46,59,54,25,36,71,63,43,74,50,21,33,23,59,50,53,39,61,75,29,43,52,46,46,67,22,42,7,25,24,55,56,57,36,53,65,19,65,19
v114,20,25,24,28,20,42,34,53,41,6,20,2,10,14,16,22,16,23,37,11,50,20,28,47,9,11,29,42,14,14,20,11,10,29,36,14,42,14,25,22,30,15,28,48,26,26,26,38,11,26,22,44,36,20,34,30,26,15,28,37,26,31,31,5,29,13,23,10,44,3,11,13,25,29,21,44,26,39,6,25,19,23,17,15,14,22,27,23,5,30,40,38,21,19,32,24,38,18,22,8,4,11,26,27,34,35,31,48,20,41,37,10,29,0,18,44,12,24,27,33,29,29,30,25,24,25,42,34,42,45,21,20,30,16,30,21,24,24,32,46,16,42,23,17,45,38,23,35,36,10,25,26,27,28,17,28,36,20,36,10
v115,32,43,42,34,2,30,46,71,53,24,32,16,10,32,24,34,30,41,49,23,68,2,40,59,27,19,47,60,26,18,38,21,22,23,18,26,54,24,43,40,18,33,28,60,22,38,44,56,29,44,34,62,24,14,52,18,16,27,32,55,16,43,13,15,47,31,29,18,62,21,27,31,43,47,19,62,44,51,24,43,13,35,15,33,26,40,39,7,23,42,58,50,29,1,50,42,32,10,10,20,16,23,44,15,22,53,27,60,18,53,49,26,11,18,0,62,10,36,9,51,37,35,48,43,36,37,60,52,54,63,39,32,42,28,48,39,42,36,50,64,18,54,41,35,57,56,11,31,18,14,13,44,45,46,29,42,54,8,54,8
v116,42,37,26,42,64,56,24,13,47,38,60,46,52,30,38,52,32,21,37,47,12,64,44,35,35,55,15,2,44,58,24,41,48,43,80,40,28,38,19,28,44,29,42,34,70,52,18,22,33,18,62,4,50,64,10,74,46,49,42,7,70,47,75,47,15,31,67,44,2,41,35,31,19,29,65,24,18,49,38,35,63,49,47,29,42,22,41,67,39,24,8,32,35,63,12,30,52,52,54,42,46,41,20,55,48,15,45,40,44,27,33,36,73,44,62,0,52,48,71,11,43,43,34,29,58,37,4,16,30,1,33,64,40,50,24,27,20,34,12,4,44,34,21,27,35,10,59,49,80,48,51,18,17,16,37,20,8,54,8,54
v117,32,33,32,24,12,30,46,61,53,14,32,14,2,22,14,34,20,31,49,23,58,12,40,59,17,19,37,50,26,18,28,11,22,17,28,26,54,14,33,30,18,23,18,60,22,38,34,46,19,38,34,52,24,14,42,22,14,27,22,45,18,43,23,7,37,25,29,8,52,11,23,21,33,37,19,52,34,51,18,33,13,35,5,23,26,30,39,15,17,42,48,50,19,11,40,32,26,6,10,10,8,23,34,15,22,43,19,60,8,53,49,16,21,12,10,52,0,36,19,41,27,25,38,33,36,37,50,42,54,53,29,32,42,28,38,29,34,36,40,54,8,54,31,25,57,46,11,23,28,4,13,34,35,36,29,40,44,8,44,2
v118,6,47,36,52,34,66,24,57,17,24,12,22,34,24,40,4,40,27,13,13,54,38,4,23,23,17,33,46,10,18,24,35,14,53,32,10,22,38,29,38,54,33,52,24,22,4,30,42,17,30,14,48,60,22,38,26,50,9,52,41,22,7,27,29,33,17,19,34,48,27,13,29,29,39,17,48,30,15,18,45,23,1,41,19,10,28,7,29,19,24,44,16,45,35,36,40,62,42,46,32,28,13,30,51,58,39,55,24,44,23,15,34,25,24,36,48,36,0,31,37,53,53,44,39,10,11,46,38,18,49,43,16,8,8,34,37,28,14,36,50,40,18,27,33,21,42,47,59,32,34,49,30,31,32,11,28,40,44,40,34
v119,29,52,51,43,7,35,47,80,48,33,27,25,19,41,33,29,39,50,44,24,77,7,35,54,36,16,56,69,27,13,47,30,23,32,9,31,49,33,52,49,27,42,37,55,17,33,53,65,38,53,29,71,29,9,61,13,25,22,41,64,11,38,6,24,56,40,24,27,71,30,36,40,52,56,14,71,53,46,33,52,8,30,24,42,29,49,34,4,32,47,67,45,38,8,59,51,41,19,17,29,25,30,53,20,29,62,36,55,27,48,44,35,6,27,9,71,19,31,0,60,46,44,57,52,31,34,69,61,49,72,48,27,37,23,57,48,51,37,59,73,27,49,50,44,52,65,16,40,9,23,20,53,54,55,34,51,63,17,63,17
v120,31,38,27,43,53,57,19,20,36,27,49,35,41,19,31,41,31,10,26,36,17,53,33,32,24,44,14,9,33,47,13,30,37,44,69,29,27,29,8,29,45,24,43,33,59,41,7,23,22,11,51,11,51,53,1,63,41,38,43,8,59,36,64,36,4,20,56,33,11,30,24,20,14,30,54,25,7,38,27,36,52,38,36,18,31,19,30,56,28,15,9,23,36,52,9,31,53,41,43,31,35,30,21,44,49,16,46,33,35,26,22,25,62,33,51,11,41,37,60,0,44,44,35,30,47,26,9,17,27,12,34,53,29,39,25,28,9,23,11,13,33,27,10,24,30,11,48,50,69,37,40,19,6,5,26,13,3,43,7,43
v121,49,6,17,3,39,15,63,34,70,29,49,31,27,29,13,51,13,36,66,40,31,39,57,76,30,36,30,45,43,35,45,18,39,14,55,43,71,15,48,15,19,20,9,77,45,55,51,21,36,55,51,39,21,39,45,49,21,44,5,36,45,60,50,24,40,42,46,19,41,26,40,24,30,14,40,25,47,68,35,8,38,52,22,34,43,25,56,42,34,59,35,67,8,38,53,13,9,27,29,21,25,40,23,30,17,28,10,77,19,70,66,19,48,29,37,43,27,53,46,44,0,2,11,14,53,54,47,27,71,44,10,49,59,45,19,16,51,53,33,39,19,71,44,20,74,33,34,6,55,23,26,25,44,39,46,57,41,29,37,29
v122,49,8,17,1,37,13,63,36,70,29,49,31,25,29,13,51,13,36,66,40,33,37,57,76,30,36,30,45,43,35,45,18,39,12,53,43,71,15,48,15,17,20,7,77,43,55,51,21,36,55,51,39,19,37,45,47,19,44,3,36,43,60,48,24,40,42,46,19,41,26,40,24,30,14,38,27,47,68,35,8,36,52,20,34,43,25,56,40,34,59,35,67,8,36,53,13,9,25,27,21,25,40,23,28,15,28,8,77,17,70,66,19,46,29,35,43,25,53,44,44,2,0,13,14,53,54,47,27,71,44,10,49,59,45,19,16,51,53,33,39,17,71,44,20,74,33,32,6,53,21,24,25,44,39,46,57,41,27,37,27
