,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,27,25,27,24,51,55,48,39,39,26,21,50,4,64,7,11,31,29,58,14,28,55,64,28,18,30,42,5,26,13,57,59,35,32,16,18,5,44,10,18,46,18,24,28,44,43,23,17,51,27,7,5,51,54,44,53,29,22,20,39,57,29,39,47,10,2,36,29,8,22,21,37,20,24,55,33,66,29,50,16,17,0,8,9,12,31,52,13,56,33,31,12,12,26,54,15,22,29,21,39,40,4,10,37,15,50,44,50,49,45,10,13,38,21,25,18,35,25,37,53,57,35,27,57,37,50,19,27,30,43,32,40,36,26,45,11,40,67,4,62,57,34,44,40,40,20,53,38,52,28,56,17,49,55,22,13,12,22,30,7
v83,19,25,21,30,43,47,42,33,33,20,27,42,4,56,11,15,25,35,50,22,22,49,56,20,12,24,36,11,18,9,49,53,29,24,22,10,7,38,14,24,38,12,16,20,38,37,17,11,45,21,13,11,43,46,36,47,23,14,14,33,51,23,33,41,4,8,28,23,16,14,15,31,28,28,49,25,60,25,44,20,11,8,0,17,18,23,44,7,50,27,23,4,18,32,46,17,14,21,19,33,32,6,16,31,23,42,38,44,43,37,18,19,32,15,17,24,27,17,29,45,51,27,21,51,29,42,13,21,24,37,24,32,30,34,37,19,34,61,10,54,51,28,38,32,32,18,45,32,44,22,50,11,43,49,16,5,6,16,22,7
v84,36,34,34,31,60,64,43,46,36,21,28,59,13,73,6,20,26,34,67,5,29,50,73,37,25,35,37,14,35,22,66,54,30,41,21,27,10,45,5,23,55,13,33,37,47,38,28,26,46,22,12,10,60,63,53,48,24,31,21,34,52,28,42,42,19,11,45,24,3,31,24,32,11,33,50,42,61,24,45,25,12,9,17,0,17,40,61,22,51,28,40,21,7,31,63,24,31,38,16,34,49,13,15,46,6,59,39,45,44,54,1,22,45,16,34,13,44,34,46,62,52,44,22,52,46,59,28,22,25,38,41,49,31,17,54,2,35,62,9,71,52,29,39,49,49,29,62,39,61,23,51,20,44,50,19,22,21,17,39,16
v85,31,19,39,16,45,49,60,51,51,38,13,52,16,58,19,5,43,17,52,20,40,67,58,22,30,42,54,7,30,9,51,71,47,34,4,12,17,56,22,6,40,30,22,22,56,55,35,11,63,39,7,9,49,48,38,65,41,16,32,51,69,41,51,59,22,10,30,41,14,22,33,49,28,18,67,27,78,41,62,10,29,12,18,17,0,25,46,11,68,45,25,16,24,14,48,9,32,23,33,51,46,12,2,49,23,44,56,62,61,39,16,7,50,33,27,30,29,23,39,49,69,29,39,69,43,44,31,39,42,55,26,34,48,32,39,17,52,79,8,56,69,46,56,34,38,14,47,50,46,40,68,29,61,67,34,19,12,34,24,11
v86,36,6,44,9,28,24,65,56,56,43,12,57,27,37,34,20,48,12,33,45,45,72,43,3,35,47,59,26,35,18,50,76,52,39,21,15,30,61,37,21,35,35,27,25,61,60,40,14,68,44,32,34,54,45,15,70,46,11,37,56,74,46,56,64,27,29,19,46,39,27,38,54,51,7,72,24,83,48,67,15,34,31,23,40,25,0,45,18,73,50,22,21,41,11,27,16,37,12,42,56,51,27,27,54,46,19,61,67,66,30,41,18,55,38,32,47,4,28,44,54,74,16,44,74,48,45,36,44,47,60,9,29,53,57,42,42,57,84,33,31,74,51,61,9,43,11,42,55,41,45,73,34,66,72,39,24,19,39,17,24
v87,25,47,27,52,17,21,40,15,25,40,49,12,48,12,55,41,63,57,12,66,32,27,12,42,36,26,44,47,26,39,5,31,63,20,44,34,51,16,58,46,10,50,28,24,16,43,33,35,49,51,53,55,9,2,30,25,39,34,40,53,43,33,19,33,42,50,26,53,60,30,37,55,72,50,37,21,38,69,48,42,49,52,44,61,46,45,0,39,32,43,23,40,62,54,18,39,30,33,63,27,12,48,48,15,67,26,26,50,39,15,62,41,16,55,27,68,43,27,15,9,29,29,39,35,15,2,33,47,62,23,36,16,58,78,7,63,58,39,54,16,29,52,54,38,12,40,3,22,4,48,42,41,47,35,42,39,40,46,28,45
v88,20,18,28,23,38,42,49,40,40,27,20,41,9,51,16,8,32,28,45,27,29,56,51,15,19,31,43,8,19,2,44,60,36,23,15,5,12,45,19,17,33,19,11,15,45,44,24,4,52,28,14,16,38,41,31,54,30,9,21,40,58,30,40,48,11,11,23,30,21,11,22,38,33,21,56,20,67,30,51,13,18,13,7,22,11,18,39,0,57,34,18,5,23,25,41,10,21,16,24,40,35,9,9,38,28,37,45,51,50,32,23,12,39,22,16,29,22,12,28,40,58,22,28,58,32,37,20,28,31,44,19,27,37,39,32,24,41,68,15,49,58,35,45,27,27,11,40,39,39,29,57,18,50,56,23,8,1,23,17,6
v89,37,75,29,80,45,49,8,17,17,30,77,30,52,44,49,65,31,85,40,50,28,7,44,70,38,26,14,61,38,59,37,3,31,34,72,58,51,16,46,74,38,38,46,48,18,13,33,61,17,29,63,61,31,34,58,15,27,62,36,21,11,27,17,9,46,58,54,27,54,46,35,23,40,78,5,49,10,37,16,70,39,56,50,51,68,73,32,57,0,23,51,52,44,82,46,67,36,61,35,17,22,56,66,19,45,54,12,18,7,43,52,69,18,35,41,38,71,45,29,33,3,57,29,3,25,30,37,29,30,13,64,44,26,46,31,51,26,11,60,44,13,22,22,66,30,68,33,18,32,28,10,39,15,3,34,49,56,34,56,57
v90,18,52,16,57,42,46,15,28,18,7,54,41,29,55,26,42,20,62,49,27,11,22,55,47,15,17,9,38,17,36,48,26,20,23,49,35,28,27,23,51,37,15,23,25,29,10,10,38,18,8,40,38,42,45,35,26,4,39,13,10,24,10,24,14,23,35,31,10,31,23,12,12,29,55,22,26,33,26,17,47,16,33,27,28,45,50,43,34,23,0,28,29,21,59,45,44,13,38,20,16,31,33,43,28,24,41,17,17,16,36,29,46,27,12,18,25,48,22,28,44,24,34,6,24,28,41,14,6,19,20,41,31,15,35,36,28,15,34,37,53,24,9,11,43,31,45,44,21,43,5,23,16,16,22,11,26,33,11,33,34
v91,14,24,22,29,20,24,43,34,34,21,26,35,27,33,34,20,42,34,27,45,23,50,33,19,15,25,37,26,13,18,28,54,42,17,21,13,30,39,37,23,15,29,7,3,39,38,18,14,46,30,32,34,32,23,13,48,24,11,19,34,52,24,34,42,21,29,5,32,39,9,16,34,51,27,50,2,61,48,45,19,28,31,23,40,25,22,23,18,51,28,0,19,41,31,23,16,15,10,42,34,29,27,27,32,46,19,39,45,44,14,41,18,33,34,10,47,20,6,22,32,52,6,22,52,26,23,14,26,41,38,13,9,37,57,20,42,37,62,33,31,52,31,39,15,21,17,22,33,21,27,51,20,44,50,21,18,19,25,5,24
v92,15,23,23,28,39,43,44,35,35,22,25,38,8,52,15,13,27,33,46,26,24,51,52,18,14,26,38,9,14,7,45,55,31,20,20,6,11,40,18,22,34,14,12,16,40,39,19,9,47,23,13,15,39,42,32,49,25,10,16,35,53,25,35,43,6,10,24,25,20,10,17,33,32,26,51,21,62,29,46,18,13,12,4,21,16,21,40,5,52,29,19,0,22,30,42,15,16,17,23,35,30,8,14,33,27,38,40,46,45,33,22,17,34,17,13,28,23,13,25,41,53,23,23,53,27,38,15,23,26,39,20,28,32,38,33,23,36,63,14,50,53,30,40,28,28,16,41,34,40,24,52,13,45,51,18,3,4,18,18,5
v93,37,35,35,36,61,65,36,47,37,22,33,60,14,74,7,21,19,41,68,6,30,43,74,38,26,36,30,17,36,23,67,47,23,42,28,28,11,46,4,30,56,12,34,38,48,31,29,27,39,15,19,17,61,64,54,45,23,32,22,27,45,29,43,35,20,14,46,17,10,32,25,25,10,34,43,43,54,17,38,26,13,12,18,7,24,41,62,23,44,21,41,22,0,38,64,25,32,39,9,35,50,14,22,47,5,60,36,38,37,55,8,25,46,9,35,6,45,35,47,63,45,45,23,45,47,60,29,15,18,39,42,50,24,16,55,7,28,55,16,72,45,22,32,50,50,30,63,40,62,16,44,21,37,43,20,23,22,16,40,17
v94,45,7,53,2,37,35,74,65,65,52,5,66,30,46,33,17,57,3,42,34,54,81,52,12,44,56,68,21,44,23,59,85,61,48,10,24,31,70,36,10,44,44,36,34,70,69,49,21,77,53,21,23,63,54,24,79,55,20,46,65,83,55,65,73,36,24,28,55,28,36,47,63,42,4,81,33,92,55,76,12,43,26,32,31,14,11,54,25,82,59,31,30,38,0,36,15,46,21,47,65,60,26,16,63,37,30,70,76,75,39,30,13,64,47,41,44,15,37,53,63,83,25,53,83,57,54,45,53,56,69,18,38,62,46,51,31,66,93,22,42,83,60,70,20,52,14,51,64,50,54,82,43,75,81,48,33,26,48,26,25
v95,27,29,29,34,3,3,42,29,29,42,35,30,50,10,57,43,65,39,6,68,34,45,16,26,38,28,46,49,28,41,23,49,65,22,44,36,53,34,60,44,8,52,30,26,34,45,35,37,51,53,55,57,27,18,12,43,41,32,42,55,47,35,29,37,44,52,18,55,62,32,39,57,74,32,45,21,56,71,50,38,51,54,46,63,48,27,18,41,46,45,23,42,64,36,0,39,32,25,65,29,24,50,50,27,69,8,34,52,41,9,64,41,28,57,29,70,25,29,17,27,47,19,41,47,21,18,35,49,64,33,22,14,60,80,15,65,60,57,56,8,47,54,56,20,16,34,15,28,14,50,46,43,49,45,44,41,42,48,24,47
v96,30,10,38,13,36,40,59,50,50,37,10,51,15,49,18,4,42,18,43,29,39,66,49,13,29,41,53,10,29,8,44,70,46,33,5,9,16,55,21,7,31,29,21,19,55,54,34,6,62,38,16,18,48,39,29,64,40,7,31,50,68,40,50,58,21,13,21,40,23,21,32,48,35,11,66,18,77,40,61,3,28,15,17,24,9,16,39,10,67,44,16,15,25,15,39,0,31,14,32,50,45,11,11,48,30,35,55,61,60,30,25,2,49,32,26,31,20,22,38,48,68,20,38,68,42,39,30,38,41,54,17,25,47,41,36,26,51,78,17,47,68,45,55,25,37,5,38,49,37,39,67,28,60,66,33,18,11,33,15,10
v97,5,39,7,44,29,33,28,19,19,10,41,28,18,42,25,29,33,49,36,36,8,35,42,34,6,10,22,25,4,23,35,39,33,10,36,22,21,24,28,38,24,20,10,12,24,23,3,25,31,21,27,25,29,32,22,33,9,26,10,23,37,9,19,27,12,22,18,23,30,10,7,25,42,42,35,13,46,39,30,34,19,22,14,31,32,37,30,21,36,13,15,16,32,46,32,31,0,25,33,19,18,20,30,17,37,28,24,30,29,23,32,33,18,25,5,38,35,9,15,31,37,21,9,37,15,28,3,17,32,23,28,18,28,48,23,33,28,47,24,40,37,22,24,30,18,32,31,18,30,18,36,11,29,35,12,13,20,16,20,21
v98,24,14,32,19,22,26,53,44,44,31,16,45,25,35,32,18,40,24,29,43,33,60,35,9,23,35,47,24,23,16,38,64,40,27,19,11,28,49,35,19,23,27,15,13,49,48,28,12,56,32,30,32,42,33,15,58,34,7,25,44,62,34,44,52,19,27,7,34,37,15,26,42,49,17,60,12,71,46,55,13,26,29,21,38,23,12,33,16,61,38,10,17,39,21,25,14,25,0,40,44,39,25,25,42,44,21,49,55,54,18,39,16,43,32,20,45,10,16,32,42,62,6,32,62,36,33,24,32,39,48,3,17,41,55,30,40,45,72,31,33,62,39,49,11,31,9,30,43,29,33,61,22,54,60,27,16,17,27,5,22
v99,38,40,36,45,62,66,27,48,38,23,42,61,17,75,14,30,10,50,69,15,31,38,75,39,27,37,21,26,37,24,68,38,14,43,37,29,16,47,11,39,57,13,35,39,49,22,30,28,30,12,28,26,62,65,55,46,24,33,23,18,36,30,44,30,21,23,47,10,19,33,26,16,9,43,34,44,45,8,29,35,14,21,19,16,33,42,63,24,35,20,42,23,9,47,65,32,33,40,0,36,51,21,31,48,10,61,37,29,28,56,17,34,47,8,36,5,46,36,48,64,36,46,24,36,48,61,30,16,9,40,43,51,15,15,56,16,19,46,25,73,44,13,23,51,51,33,64,41,63,15,35,22,28,34,21,24,23,17,41,22
v100,20,58,12,63,28,32,13,12,2,13,60,25,35,39,32,48,36,68,33,39,11,16,39,53,21,9,17,44,21,42,32,20,36,17,55,41,34,11,31,57,21,23,29,31,13,16,16,44,22,24,46,44,26,29,41,14,12,45,19,26,18,10,8,8,29,41,37,26,37,29,18,28,45,61,16,32,27,42,21,53,22,39,33,34,51,56,27,40,17,16,34,35,35,65,29,50,19,44,36,0,15,39,49,12,40,37,5,23,12,26,35,52,11,28,24,41,54,28,12,28,18,40,12,18,12,25,20,20,35,4,47,27,31,51,20,36,31,28,43,37,18,25,27,49,15,51,28,5,27,21,17,22,20,16,17,32,39,19,39,40
v101,15,53,15,58,23,27,28,5,13,28,55,10,36,24,43,43,51,63,18,54,20,21,24,48,24,14,32,39,16,37,17,25,51,12,50,36,39,10,46,52,16,38,24,26,10,31,21,39,37,39,41,43,11,14,36,19,27,40,28,41,31,21,7,21,30,38,32,41,48,24,25,43,60,56,25,27,32,57,36,48,37,40,32,49,46,51,12,35,22,31,29,30,50,60,24,45,18,39,51,15,0,36,44,3,55,32,14,38,27,21,50,47,4,43,19,56,49,23,7,13,23,35,27,23,3,10,21,35,50,11,42,22,46,66,9,51,46,33,42,22,23,40,42,44,8,46,13,10,12,36,30,29,35,23,30,27,34,34,34,35
v102,23,21,27,24,47,51,48,39,39,26,21,46,4,60,7,9,31,29,54,18,28,55,60,24,18,30,42,5,22,9,53,59,35,28,16,14,5,44,10,18,42,18,20,24,44,43,23,13,51,27,7,7,47,50,40,53,29,18,20,39,57,29,39,47,10,2,32,29,12,18,21,37,24,22,55,29,66,29,50,14,17,4,6,13,12,27,48,9,56,33,27,8,14,26,50,11,20,25,21,39,36,0,10,37,19,46,44,50,49,41,14,13,38,21,21,20,31,21,33,49,57,31,27,57,33,46,19,27,30,43,28,36,36,30,41,15,40,67,6,58,57,34,44,36,36,16,49,38,48,28,56,17,49,55,22,9,8,22,26,3
v103,29,21,37,18,47,51,58,49,49,36,15,50,14,60,17,7,41,19,54,18,38,65,60,24,28,40,52,5,28,9,53,69,45,32,6,14,15,54,20,8,42,28,20,24,54,53,33,13,61,37,5,7,47,50,40,63,39,18,30,49,67,39,49,57,20,8,32,39,12,20,31,47,26,20,65,29,76,39,60,12,27,10,16,15,2,27,48,9,66,43,27,14,22,16,50,11,30,25,31,49,44,10,0,47,21,46,54,60,59,41,14,9,48,31,25,28,31,21,37,49,67,31,37,67,41,46,29,37,40,53,28,36,46,30,41,15,50,77,6,58,67,44,54,36,36,16,49,48,48,38,66,27,59,65,32,17,10,32,26,9
v104,18,56,12,61,26,30,25,2,10,25,58,13,33,27,40,46,48,66,21,51,17,18,27,51,21,11,29,42,19,40,20,22,48,15,53,39,36,7,43,55,19,35,27,29,7,28,18,42,34,36,44,42,14,17,39,16,24,43,25,38,28,18,4,18,27,39,35,38,45,27,22,40,57,59,22,30,29,54,33,51,34,37,31,46,49,54,15,38,19,28,32,33,47,63,27,48,17,42,48,12,3,37,47,0,52,35,11,35,24,24,47,50,1,40,22,53,52,26,10,16,20,38,24,20,6,13,18,32,47,8,45,25,43,63,12,48,43,30,41,25,20,37,39,47,11,49,16,7,15,33,27,26,32,20,27,30,37,31,37,38
v105,42,40,40,37,66,70,37,52,42,27,34,65,19,79,12,26,20,40,73,5,35,44,79,43,31,41,31,20,41,28,72,48,24,47,27,33,16,51,9,29,61,17,39,43,53,32,34,32,40,16,18,16,66,69,59,50,28,37,27,28,46,34,48,36,25,17,51,18,9,37,30,26,5,39,44,48,55,18,39,31,18,15,23,6,23,46,67,28,45,24,46,27,5,37,69,30,37,44,10,40,55,19,21,52,0,65,41,39,38,60,7,28,51,12,40,7,50,40,52,68,46,50,28,46,52,65,34,20,19,44,47,55,25,11,60,6,29,56,15,77,48,23,33,55,55,35,68,45,67,19,45,26,38,44,25,28,27,21,45,22
v106,23,25,25,28,9,5,46,37,37,38,31,38,46,18,53,39,61,31,14,64,30,53,24,22,34,28,42,45,24,37,31,57,61,20,40,32,49,42,56,40,16,48,26,22,42,41,31,33,49,49,51,53,35,26,6,51,37,28,38,51,55,31,37,45,40,48,14,51,58,28,35,53,70,26,53,17,64,67,48,34,47,50,42,59,44,19,26,37,54,41,19,38,60,30,8,35,28,21,61,37,32,46,46,35,65,0,42,48,47,11,60,37,36,53,25,66,17,25,25,35,55,15,37,55,29,26,31,45,60,41,18,10,56,76,23,61,56,65,52,12,55,50,52,12,24,30,23,36,22,46,54,39,47,53,40,37,38,44,20,43
v107,25,63,17,68,33,37,14,11,5,18,65,24,40,38,37,53,37,73,32,40,16,11,38,58,26,14,18,49,26,47,31,15,37,22,60,46,39,10,34,62,26,26,34,36,12,17,21,49,23,25,51,49,25,28,46,9,15,50,24,27,17,15,7,7,34,46,42,27,42,34,23,29,46,66,11,37,22,43,22,58,27,44,38,39,56,61,26,45,12,17,39,40,36,70,34,55,24,49,37,5,14,44,54,11,41,42,0,24,13,31,40,57,10,29,29,42,59,33,17,27,13,45,17,13,13,24,25,21,36,3,52,32,32,52,19,39,32,23,48,36,13,26,28,54,18,56,27,6,26,22,16,27,21,11,22,37,44,22,44,45
v108,31,69,23,74,49,53,10,35,25,24,71,48,46,62,43,59,19,79,56,44,22,25,62,64,32,24,8,55,32,53,55,21,15,30,66,52,45,34,40,68,44,32,40,42,36,7,27,55,1,23,57,55,49,52,52,33,21,56,30,11,7,21,31,17,40,52,48,21,48,40,29,13,34,72,13,43,20,21,2,64,33,50,44,45,62,67,50,51,18,17,45,46,38,76,52,61,30,55,29,23,38,50,60,35,39,48,24,0,11,43,46,63,34,29,35,32,65,39,35,51,21,51,23,15,35,48,31,23,20,27,58,38,14,30,43,45,10,19,54,60,31,16,6,60,38,62,51,28,50,22,8,33,3,15,28,43,50,28,50,51
v109,30,68,22,73,38,42,1,24,14,23,70,37,45,51,42,58,24,78,45,43,21,14,51,63,31,19,7,54,31,52,44,10,24,27,65,51,44,23,39,67,33,31,39,41,25,6,26,54,10,22,56,54,38,41,51,22,20,55,29,14,8,20,20,6,39,51,47,20,47,39,28,16,33,71,6,42,17,30,9,63,32,49,43,44,61,66,39,50,7,16,44,45,37,75,41,60,29,54,28,12,27,49,59,24,38,47,13,11,0,36,45,62,23,28,34,31,64,38,24,40,10,50,22,8,24,37,30,22,23,16,57,37,19,39,32,44,19,18,53,49,20,15,15,59,27,61,40,17,39,21,7,32,8,6,27,42,49,27,49,50
v110,18,32,20,37,6,10,35,26,26,33,34,27,41,19,48,34,56,42,13,59,25,42,19,27,29,19,37,40,19,32,20,46,56,13,35,27,44,31,51,35,5,43,21,17,31,36,26,28,42,44,46,48,24,15,15,40,32,23,33,46,44,26,26,34,35,43,11,46,53,23,30,48,65,35,42,12,53,62,41,29,42,45,37,54,39,30,15,32,43,36,14,33,55,39,9,30,23,18,56,26,21,41,41,24,60,11,31,43,36,0,55,32,25,48,20,61,28,20,14,24,44,14,32,44,18,15,26,40,55,30,21,5,51,71,12,56,51,54,47,17,44,45,47,23,13,25,12,25,11,41,43,34,40,42,35,32,33,39,15,38
v111,37,35,35,32,61,65,44,47,37,22,29,60,14,74,7,21,27,33,68,4,30,51,74,38,26,36,38,15,36,23,67,55,31,42,20,28,11,46,6,22,56,14,34,38,48,39,29,27,47,23,11,9,61,64,54,49,25,32,22,35,53,29,43,43,20,12,46,25,2,32,25,33,12,34,51,43,62,25,46,26,13,10,18,1,16,41,62,23,52,29,41,22,8,30,64,25,32,39,17,35,50,14,14,47,7,60,40,46,45,55,0,23,46,17,35,14,45,35,47,63,53,45,23,53,47,60,29,23,26,39,42,50,32,16,55,1,36,63,8,72,53,30,40,50,50,30,63,40,62,24,52,21,45,51,20,23,22,18,40,17
v112,32,12,40,11,38,42,61,52,52,39,8,53,17,51,20,4,44,16,45,27,41,68,51,15,31,43,55,8,31,10,46,72,48,35,3,11,18,57,23,5,33,31,23,21,57,56,36,8,64,40,14,16,50,41,31,66,42,9,33,52,70,42,52,60,23,11,23,42,21,23,34,50,33,11,68,20,79,42,63,3,30,13,19,22,7,18,41,12,69,46,18,17,25,13,41,2,33,16,34,52,47,13,9,50,28,37,57,63,62,32,23,0,51,34,28,31,22,24,40,50,70,22,40,70,44,41,32,40,43,56,19,27,49,39,38,24,53,80,15,49,70,47,57,27,39,7,40,51,39,41,69,30,62,68,35,20,13,35,17,12
v113,19,57,11,62,27,31,24,1,9,24,59,14,34,28,39,47,47,67,22,50,16,17,28,52,20,10,28,43,20,41,21,21,47,16,54,40,35,6,42,56,20,34,28,30,6,27,17,43,33,35,45,43,15,18,40,15,23,44,24,37,27,17,3,17,28,40,36,37,44,28,21,39,56,60,21,31,28,53,32,52,33,38,32,45,50,55,16,39,18,27,33,34,46,64,28,49,18,43,47,11,4,38,48,1,51,36,10,34,23,25,46,51,0,39,23,52,53,27,11,17,19,39,23,19,7,14,19,31,46,7,46,26,42,62,13,47,42,29,42,26,19,36,38,48,12,50,17,6,16,32,26,25,31,19,26,31,38,30,38,39
v114,30,40,28,45,54,58,27,40,30,15,42,53,17,67,14,30,10,50,61,15,23,34,67,35,19,29,21,26,29,24,60,38,14,35,37,23,16,39,11,39,49,5,27,31,41,22,22,26,30,6,28,26,54,57,47,38,16,27,15,18,36,22,36,26,13,23,39,8,19,25,18,16,17,43,34,36,45,14,29,35,6,21,15,16,33,38,55,22,35,12,34,17,9,47,57,32,25,32,8,28,43,21,31,40,12,53,29,29,28,48,17,34,39,0,28,13,38,28,40,56,36,38,16,36,40,53,22,8,9,32,35,43,15,23,48,16,19,46,25,65,36,13,23,43,43,33,56,33,55,7,35,14,28,34,13,16,21,9,33,22
v115,4,34,12,39,26,30,33,24,24,13,36,25,21,39,28,24,36,44,33,39,13,40,39,29,9,15,27,20,3,18,32,44,36,7,31,17,24,29,31,33,21,23,5,7,29,28,8,20,36,24,26,28,26,29,19,38,14,21,13,26,42,14,24,32,15,23,13,26,33,5,10,28,45,37,40,8,51,42,35,29,22,25,17,34,27,32,27,16,41,18,10,13,35,41,29,26,5,20,36,24,19,21,25,22,40,25,29,35,34,20,35,28,23,28,0,41,30,4,12,28,42,16,12,42,16,25,6,20,35,28,23,15,31,51,20,36,31,52,27,37,42,25,29,25,15,27,28,23,27,21,41,14,34,40,15,12,15,19,15,18
v116,43,41,41,42,67,71,30,53,43,28,39,66,20,80,13,27,13,47,74,12,36,43,80,44,32,42,24,23,42,29,73,41,17,48,34,34,17,52,10,36,62,18,40,44,54,25,35,33,33,17,25,23,67,70,60,51,29,38,28,21,39,35,49,35,26,20,52,15,16,38,31,19,4,40,37,49,48,11,32,32,19,18,24,13,30,47,68,29,38,25,47,28,6,44,70,31,38,45,5,41,56,20,28,53,7,66,42,32,31,61,14,31,52,13,41,0,51,41,53,69,39,51,29,39,53,66,35,21,12,45,48,56,18,10,61,13,22,49,22,78,49,16,26,56,56,36,69,46,68,20,38,27,31,37,26,29,28,22,46,23
v117,34,10,42,13,26,22,63,54,54,41,16,55,31,35,38,24,46,14,31,49,43,70,41,7,33,45,57,30,33,22,48,74,50,37,25,17,34,59,41,25,33,33,25,23,59,58,38,18,66,42,36,38,52,43,13,68,44,13,35,54,72,44,54,62,25,33,17,44,43,25,36,52,55,11,70,22,81,52,65,19,32,35,27,44,29,4,43,22,71,48,20,23,45,15,25,20,35,10,46,54,49,31,31,52,50,17,59,65,64,28,45,22,53,38,30,51,0,26,42,52,72,14,42,72,46,43,34,42,45,58,7,27,51,61,40,46,55,82,37,27,72,49,59,5,41,15,40,53,39,43,71,32,64,70,37,22,23,37,15,28
v118,8,30,16,35,26,30,37,28,28,15,32,29,21,39,28,20,36,40,33,39,17,44,39,25,9,19,31,20,7,14,32,48,36,11,27,13,24,33,31,29,21,23,1,3,33,32,12,16,40,24,26,28,26,29,19,42,18,17,13,28,46,18,28,36,15,23,11,26,33,3,10,28,45,33,44,8,55,42,39,25,22,25,17,34,23,28,27,12,45,22,6,13,35,37,29,22,9,16,36,28,23,21,21,26,40,25,33,39,38,20,35,24,27,28,4,41,26,0,16,28,46,12,16,46,20,25,8,20,35,32,19,15,31,51,20,36,31,56,27,37,46,25,33,21,15,23,28,27,27,21,45,14,38,44,15,12,13,19,11,18
v119,10,46,12,51,16,20,25,12,12,25,48,13,33,27,40,36,48,56,21,51,17,28,27,41,21,11,29,32,11,30,20,32,48,5,43,29,36,17,43,45,9,35,17,19,17,28,18,32,34,36,38,40,14,17,29,26,24,33,25,38,30,18,12,20,27,35,25,38,45,17,22,40,57,49,28,20,39,54,33,41,34,37,29,46,39,44,15,28,29,28,22,25,47,53,17,38,15,32,48,12,7,33,37,10,52,25,17,35,24,14,47,40,11,40,12,53,42,16,0,16,30,28,24,30,4,13,18,32,47,16,35,15,43,63,8,48,43,40,39,25,30,37,39,37,3,39,16,11,15,33,29,26,32,28,27,24,27,31,27,30
v120,26,56,28,61,26,30,41,16,26,41,58,3,49,17,56,46,64,66,21,67,33,26,11,51,37,27,45,48,27,40,4,30,64,21,53,39,52,17,59,55,19,51,29,29,15,44,34,42,50,52,54,56,2,9,39,18,40,43,41,54,44,34,20,34,43,51,35,54,61,31,38,56,73,59,38,30,31,70,49,51,50,53,45,62,49,54,9,40,33,44,32,41,63,63,27,48,31,42,64,28,13,49,49,16,68,35,27,51,40,24,63,50,17,56,28,69,52,28,16,0,30,38,40,36,16,9,34,48,63,24,45,25,59,79,12,64,59,32,55,25,20,53,55,47,13,49,12,23,13,49,43,42,48,36,43,40,41,47,37,46
v121,38,76,30,81,46,50,11,18,18,31,78,27,53,41,50,66,34,86,41,51,29,4,41,71,39,27,15,62,39,60,34,2,34,35,73,59,52,13,47,75,39,39,47,49,15,14,34,62,20,30,64,62,28,31,59,12,28,63,37,24,14,28,18,10,47,59,55,28,55,47,36,26,43,79,8,50,9,40,19,71,40,57,51,52,69,74,29,58,3,24,52,53,45,83,47,68,37,62,36,18,23,57,67,20,46,55,13,21,10,44,53,70,19,36,42,39,72,46,30,30,0,58,30,6,26,29,38,30,33,14,65,45,29,49,32,52,29,10,61,45,10,23,25,67,31,69,32,19,33,29,13,40,18,6,35,50,57,35,57,58
v122,20,18,28,23,16,20,49,40,40,27,20,41,31,29,38,24,46,28,23,49,29,56,29,13,19,31,43,30,19,22,34,60,46,23,25,17,34,45,41,25,19,33,11,9,45,44,24,18,52,34,36,38,38,29,9,54,30,13,23,40,58,30,40,48,25,33,3,36,43,13,22,38,55,21,56,8,67,52,51,19,32,35,27,44,29,16,29,22,57,34,6,23,45,25,19,20,21,6,46,40,35,31,31,38,50,15,45,51,50,14,45,22,39,38,16,51,14,12,28,38,58,0,28,58,32,29,20,30,45,44,7,13,41,61,26,46,41,68,37,27,58,35,45,9,27,15,26,39,25,31,57,24,50,56,25,22,23,29,5,28
