,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,29,33,14,17,35,36,4,51,33,26,25,31,28,49,14,32,2,47,20,16,44,21,49,32,52,51,21,39,36,18,24,41,35,36,27,58,12,50,17,45,58,20,34,13,17,40,34,55,42,20,19,36,28,43,42,14,14,27,25,31,24,35,51,38,35,1,31,27,20,38,36,52,42,9,41,42,40,36,35,43,12,0,31,40,39,52,8,55,22,35,32,43,27,14,31,17,19,22,71,13,32,20,43,49,29,15,12,39,38,9,34,27,19,9,19,38,50,18,37,8,24,42,24,16,47,52,49,23,17,27,38,17,59,50,31,24,47,25,46,53,2,37,45,20,55,31,25,29,10,43,44,43,20,30,18,39,34,31,58,45
v83,14,54,35,48,16,5,35,48,54,47,16,40,49,70,45,43,33,54,29,47,13,52,32,11,49,30,18,60,57,39,13,14,56,57,48,43,21,71,16,14,27,35,15,44,30,9,27,36,63,41,26,33,13,26,55,19,35,28,16,50,45,56,24,57,28,32,42,42,51,27,57,27,63,32,44,11,61,43,56,30,33,31,0,51,50,73,37,32,43,6,53,64,16,17,22,38,50,9,40,34,53,13,36,24,40,36,33,60,59,34,43,6,12,28,50,7,29,39,14,29,11,33,55,17,16,41,18,8,38,48,59,22,32,33,52,25,34,46,23,74,31,38,66,41,76,38,22,50,31,12,65,58,51,51,21,34,5,24,79,66
v84,37,21,30,57,35,50,44,11,17,48,55,11,12,21,54,8,42,7,22,56,44,61,19,62,12,21,51,9,34,48,38,37,11,26,43,18,30,20,35,47,28,20,64,53,47,44,24,15,24,34,49,18,38,25,4,44,36,23,35,9,32,5,27,6,23,41,9,13,60,24,38,24,12,41,7,44,18,8,27,21,30,40,51,0,1,22,46,19,32,45,40,17,57,40,29,41,59,52,31,33,38,50,15,27,11,35,38,31,8,43,8,45,43,31,59,48,22,26,37,32,40,18,64,46,35,12,39,43,35,39,10,29,19,18,35,54,17,43,28,23,40,13,21,42,25,13,55,19,32,45,14,7,60,20,48,17,46,27,28,23
v85,36,20,29,56,34,49,43,12,16,47,54,10,11,20,53,7,41,8,21,55,43,60,18,61,13,20,50,10,33,47,37,36,10,25,42,19,29,21,34,46,27,19,63,52,46,43,23,16,23,33,48,17,37,24,5,43,35,22,34,8,31,6,26,7,22,40,8,12,59,23,37,23,13,40,6,43,17,7,26,20,29,39,50,1,0,23,45,18,31,44,39,16,56,39,28,40,58,51,32,32,37,49,14,26,10,34,37,30,9,42,7,44,42,30,58,47,21,25,36,31,39,17,63,45,34,13,38,42,34,38,9,28,20,17,34,53,16,42,27,24,39,12,20,41,26,12,54,18,31,44,15,8,59,19,47,16,45,26,29,22
v86,59,19,38,43,57,72,52,25,19,34,77,33,24,7,52,30,54,21,44,42,66,47,41,84,26,43,73,13,20,34,60,59,17,16,29,32,52,2,57,69,50,38,86,53,69,66,46,37,10,32,71,40,60,47,18,66,38,45,57,23,28,17,49,16,45,53,31,31,46,46,24,46,12,43,29,66,12,30,17,43,40,52,73,22,23,0,44,41,30,67,26,9,79,62,51,35,49,74,45,39,24,72,37,49,33,37,40,17,14,43,30,67,65,45,47,70,44,34,59,44,62,40,50,68,57,32,61,65,35,25,14,51,41,40,21,76,39,29,50,5,54,35,7,32,5,35,77,23,42,67,10,17,46,22,70,39,68,49,6,9
v87,35,25,16,11,41,42,8,57,29,18,33,37,34,41,8,38,10,53,26,10,50,15,55,40,58,57,29,41,28,10,30,47,35,28,19,64,18,42,23,51,64,26,42,9,25,46,40,61,34,12,27,42,34,49,48,22,10,33,31,37,16,41,57,44,41,9,37,33,14,44,28,58,44,5,47,48,32,42,27,49,16,8,37,46,45,44,0,61,14,41,24,35,35,20,37,9,13,30,77,13,24,28,49,55,35,11,8,31,38,3,40,33,25,15,13,44,56,20,43,14,30,48,18,24,53,58,55,29,11,19,36,23,65,56,23,32,53,17,52,45,10,43,37,12,47,37,33,27,14,49,42,49,14,26,26,45,40,37,50,37
v88,26,36,45,72,20,31,59,16,32,63,40,24,27,38,69,23,57,22,35,71,25,76,6,43,17,4,42,28,49,63,31,18,26,41,58,11,43,39,38,28,9,35,45,68,54,25,21,4,39,49,50,19,27,12,23,43,51,28,30,24,47,24,8,25,20,56,24,28,75,17,53,5,31,56,14,25,33,19,42,12,45,55,32,19,18,41,61,0,47,26,55,32,40,41,24,56,74,33,16,48,53,37,12,8,26,50,53,46,27,58,21,28,36,46,74,29,5,41,18,47,31,13,79,41,16,9,20,32,50,54,27,38,4,5,50,49,8,58,9,42,55,18,36,57,44,24,46,34,47,26,33,26,75,35,45,16,27,24,47,38
v89,29,11,8,25,27,42,22,43,15,16,47,23,20,27,22,24,24,39,14,24,36,29,41,54,44,43,43,27,14,16,30,33,21,14,11,50,22,28,27,39,50,12,56,23,39,36,26,47,20,2,41,28,30,35,34,36,8,19,27,23,2,27,43,30,27,23,23,19,28,30,14,44,30,13,33,36,18,28,13,35,10,22,43,32,31,30,14,47,0,37,10,21,49,32,23,9,27,44,63,9,10,42,35,41,21,7,10,17,24,13,26,37,35,15,27,40,42,6,29,14,32,34,32,38,39,44,41,35,5,7,22,21,51,42,9,46,39,11,38,31,24,29,23,10,33,23,47,13,12,37,28,35,28,12,40,31,38,23,36,23
v90,8,48,29,52,10,5,39,42,48,43,20,34,43,64,49,37,37,48,23,51,9,56,26,17,43,24,22,54,51,43,11,8,50,51,42,37,23,65,18,10,23,29,19,48,34,5,21,30,57,35,30,27,7,20,49,23,31,22,10,44,39,50,18,51,22,36,36,36,55,21,51,21,57,36,38,7,55,37,50,24,27,35,6,45,44,67,41,26,37,0,47,58,20,21,16,36,54,13,36,28,47,17,30,18,34,30,33,54,53,38,37,8,16,26,54,3,23,33,8,27,11,27,59,21,12,35,14,12,32,42,53,18,26,27,46,29,28,40,17,68,35,32,60,37,70,32,26,44,27,8,59,52,55,45,25,28,1,18,73,60
v91,39,19,18,23,37,52,32,51,23,8,57,31,28,19,32,32,34,47,24,16,46,21,49,64,52,51,53,35,6,14,40,41,29,14,5,58,32,26,37,49,58,20,66,33,49,46,34,55,16,12,51,36,40,43,42,46,18,27,37,31,8,35,51,38,35,33,31,27,20,38,4,52,38,23,41,46,22,36,13,43,20,32,53,40,39,26,24,55,10,47,0,23,59,42,31,15,29,54,71,19,2,52,43,49,29,17,20,9,32,23,34,47,45,25,27,50,50,14,39,24,42,42,24,48,47,52,49,45,15,5,30,31,59,50,5,56,47,7,46,21,34,37,19,12,23,31,57,21,22,47,36,43,26,20,50,39,48,31,26,17
v92,50,10,29,40,48,63,43,28,10,31,68,24,15,6,43,21,45,24,35,39,57,44,32,75,29,34,64,12,17,31,51,50,8,9,26,35,43,7,48,60,41,29,77,44,60,57,37,32,7,23,62,31,51,38,19,57,29,36,48,14,19,12,40,15,36,44,22,22,43,37,21,37,15,34,20,57,3,21,10,34,31,43,64,17,16,9,35,32,21,58,23,0,70,53,42,26,42,65,48,30,21,63,28,40,24,28,31,14,9,34,21,58,56,36,42,61,35,25,50,35,53,31,47,59,48,29,52,56,26,22,7,42,36,31,18,67,30,26,41,10,45,26,4,25,12,26,68,14,33,58,13,20,43,13,61,30,59,40,15,6
v93,20,60,41,36,22,21,27,54,60,53,2,46,55,76,29,49,25,60,35,43,29,42,38,11,55,36,6,66,63,45,19,26,62,63,54,49,27,77,22,30,43,41,7,28,14,25,33,42,69,47,10,39,19,32,61,13,41,34,22,56,51,62,36,63,34,26,48,48,41,33,63,37,69,36,50,27,67,49,62,36,39,27,16,57,56,79,35,40,49,20,59,70,0,17,28,44,34,7,56,40,59,7,42,34,46,42,39,66,65,36,49,12,14,34,34,23,35,45,22,35,17,39,39,11,32,47,34,14,44,54,65,28,44,39,58,9,40,52,31,80,25,44,72,47,82,44,6,56,37,28,71,64,35,57,9,40,19,30,85,72
v94,15,43,24,31,21,22,18,37,43,36,15,29,38,59,28,32,16,43,18,30,30,35,35,22,38,37,11,49,46,28,10,27,45,46,37,44,10,60,5,31,44,24,24,27,13,26,20,41,52,30,9,22,14,29,44,4,24,17,11,39,34,45,37,46,21,15,31,31,34,24,46,38,52,19,33,28,50,32,45,29,22,14,17,40,39,62,20,41,32,21,42,53,17,0,17,27,33,12,57,23,42,10,29,35,29,25,22,49,48,19,32,13,5,17,33,24,36,28,23,18,10,28,38,6,33,38,35,9,27,37,48,11,45,36,41,14,33,35,32,63,14,27,55,30,65,27,15,39,20,29,54,47,34,40,8,25,20,17,68,55
v95,8,32,21,48,6,21,35,26,32,39,26,18,27,48,45,21,33,32,11,47,15,52,18,33,27,20,22,38,35,39,9,10,34,35,34,27,19,49,14,18,27,13,35,44,30,15,5,24,41,25,26,11,9,12,33,19,27,6,6,28,23,34,20,35,6,32,20,20,51,7,35,21,41,32,22,15,39,21,34,12,21,31,22,29,28,51,37,24,23,16,31,42,28,17,0,32,50,23,40,24,31,21,14,18,18,26,29,38,37,34,21,16,14,22,50,19,19,17,8,23,11,11,55,17,16,21,18,14,26,30,37,14,28,19,30,25,16,34,15,52,31,16,44,33,54,16,26,28,23,16,43,36,51,29,21,12,17,2,57,44
v96,30,20,11,16,36,37,17,52,24,9,42,32,29,32,17,33,19,48,21,15,45,20,50,49,53,52,38,36,19,7,25,42,30,19,10,59,17,33,22,46,59,21,51,18,34,41,35,56,25,7,36,37,29,44,43,31,5,28,26,32,9,36,52,39,36,18,32,28,19,39,19,53,39,8,42,43,23,37,18,44,11,17,38,41,40,35,9,56,9,36,15,26,44,27,32,0,18,39,72,8,15,37,44,50,30,6,5,22,33,8,35,32,30,10,18,39,51,15,38,9,27,43,23,33,48,53,50,30,6,10,31,18,60,51,14,41,48,8,47,36,19,38,28,3,38,32,42,22,9,44,37,44,19,21,35,40,35,32,41,28
v97,48,38,29,6,54,55,15,70,42,23,34,50,47,46,5,51,17,66,39,13,63,12,68,45,71,70,32,54,33,15,43,60,48,33,24,77,31,47,36,64,77,39,37,6,20,59,53,74,39,25,24,55,47,62,61,31,23,46,44,50,27,54,70,57,54,18,50,46,11,57,33,71,57,18,60,61,41,55,32,62,29,19,50,59,58,49,13,74,27,54,29,42,34,33,50,18,0,41,90,26,29,37,62,68,48,24,21,36,51,16,53,46,38,28,2,57,69,33,56,27,43,61,9,33,66,71,68,42,24,24,49,36,78,69,28,27,66,22,65,50,19,56,42,17,52,50,28,40,27,62,55,62,3,39,29,58,53,50,55,42
v98,15,55,36,39,17,14,26,49,55,48,7,41,50,71,36,44,24,55,30,38,22,43,33,10,50,31,9,61,58,40,14,19,57,58,49,44,22,72,17,23,36,36,12,35,21,18,28,37,64,42,17,34,14,27,56,10,36,29,17,51,46,57,29,58,29,23,43,43,42,28,58,30,64,31,45,20,62,44,57,31,34,22,9,52,51,74,30,33,44,13,54,65,7,12,23,39,41,0,49,35,54,4,37,27,41,37,34,61,60,31,44,7,9,29,41,16,30,40,15,30,12,34,46,8,25,42,27,9,39,49,60,23,37,34,53,16,35,47,24,75,22,39,67,42,77,39,13,51,32,21,66,59,42,52,12,35,12,25,80,67
v99,42,52,61,88,36,35,75,20,48,79,56,40,43,52,85,39,73,24,51,87,27,92,22,45,19,20,58,36,65,79,47,30,42,57,74,13,59,45,54,26,13,51,55,84,70,31,37,16,55,65,66,35,43,28,29,59,67,44,46,40,63,36,20,33,36,72,40,44,91,33,69,19,33,72,30,29,49,35,58,28,61,71,40,31,32,45,77,16,63,36,71,48,56,57,40,72,90,49,0,64,69,53,28,22,42,66,69,62,39,74,37,44,52,62,90,33,21,57,34,63,47,29,95,57,24,19,22,48,66,70,41,54,12,21,66,65,24,74,25,50,71,34,52,73,50,40,62,50,63,28,35,28,91,51,61,32,37,40,49,54
v100,22,20,3,24,28,33,13,44,20,15,38,24,21,36,21,25,15,40,13,23,37,28,42,45,45,44,34,28,23,15,21,34,22,23,14,51,13,37,18,38,51,13,47,20,30,33,27,48,29,7,32,29,21,36,35,27,3,20,18,24,11,28,44,31,28,14,24,20,27,31,23,45,31,8,34,35,27,29,22,36,3,13,34,33,32,39,13,48,9,28,19,30,40,23,24,8,26,35,64,0,19,33,36,42,22,2,5,26,25,10,27,28,26,6,26,31,43,7,30,5,23,35,31,29,40,45,42,26,4,14,25,12,52,43,18,37,40,12,39,40,15,30,32,9,42,24,38,16,3,36,31,36,27,17,31,32,29,24,45,32
v101,39,17,18,23,37,52,32,49,21,10,57,29,26,17,32,30,34,45,24,18,46,23,47,64,50,49,53,33,4,14,40,39,27,12,5,56,32,24,37,49,56,18,66,33,49,46,32,53,14,12,51,34,40,41,40,46,18,25,37,29,8,33,49,36,33,33,29,25,22,36,4,50,36,23,39,46,20,34,11,41,20,32,53,38,37,24,24,53,10,47,2,21,59,42,31,15,29,54,69,19,0,52,41,47,27,17,20,7,30,23,32,47,45,25,27,50,48,14,39,24,42,40,26,48,45,50,47,45,15,5,28,31,57,48,3,56,45,7,44,21,34,35,17,12,23,29,57,19,22,47,34,41,26,18,50,37,48,29,26,15
v102,13,53,34,35,17,18,22,47,53,46,5,39,48,69,32,42,20,53,28,36,26,39,31,12,48,33,5,59,56,38,12,23,55,56,47,42,20,70,15,27,40,34,14,31,17,22,26,37,62,40,13,32,12,25,54,6,34,27,15,49,44,55,33,56,27,19,41,41,38,26,56,34,62,29,43,24,60,42,55,29,32,20,13,50,49,72,28,37,42,17,52,63,7,10,21,37,37,4,53,33,52,0,35,31,39,35,32,59,58,29,42,9,7,27,37,20,32,38,19,28,10,32,42,4,29,40,31,7,37,47,58,21,41,32,51,12,33,45,28,73,18,37,65,40,75,37,9,49,30,25,64,57,38,50,8,33,16,23,78,65
v103,22,24,33,60,20,35,47,12,20,51,40,12,15,34,57,11,45,18,23,59,29,64,6,47,13,8,36,24,37,51,23,22,20,29,46,15,31,35,26,32,15,23,49,56,42,29,9,12,27,37,38,7,23,10,19,31,39,16,20,14,35,20,12,21,8,44,12,16,63,9,41,9,27,44,8,29,25,7,30,6,33,43,36,15,14,37,49,12,35,30,43,28,42,29,14,44,62,37,28,36,41,35,0,12,14,38,41,34,23,46,9,30,28,34,62,33,7,29,22,35,25,3,67,31,20,9,24,28,38,42,23,26,16,7,38,39,4,46,13,38,43,6,30,45,40,12,40,22,35,30,29,22,63,23,33,4,31,12,43,30
v104,20,30,39,66,14,23,53,24,30,57,34,18,25,46,63,19,51,30,29,65,17,70,8,35,25,6,36,36,43,57,25,10,32,35,52,19,37,47,32,20,9,29,37,62,48,17,15,12,39,43,44,13,21,6,31,37,45,22,24,26,41,32,2,33,14,50,18,22,69,11,47,3,39,50,20,17,37,19,36,6,39,49,24,27,26,49,55,8,41,18,49,40,34,35,18,50,68,27,22,42,47,31,12,0,20,44,47,40,35,52,19,22,30,40,68,21,5,35,12,41,25,9,73,35,8,17,12,26,44,48,35,32,10,9,44,43,10,52,3,50,49,14,42,51,52,18,40,28,41,18,41,34,69,29,39,10,19,18,55,42
v105,26,14,19,46,24,39,33,22,14,37,44,2,9,30,43,3,31,18,11,45,33,50,20,51,23,22,40,20,23,37,27,26,16,17,32,29,19,31,24,36,29,9,53,42,36,33,13,26,23,23,38,7,27,14,15,33,25,12,24,10,21,16,22,17,12,30,2,2,49,13,27,23,23,30,12,33,21,7,16,14,19,29,40,11,10,33,35,26,21,34,29,24,46,29,18,30,48,41,42,22,27,39,14,20,0,24,27,20,19,32,5,34,32,20,48,37,21,15,26,21,29,13,53,35,24,23,28,32,24,28,19,18,30,21,24,43,18,32,17,34,29,8,26,31,36,2,44,10,21,34,25,18,49,11,37,10,35,16,39,26
v106,24,18,5,22,30,35,15,46,18,13,40,26,23,34,19,27,17,42,15,21,39,26,44,47,47,46,36,30,21,13,23,36,24,21,12,53,15,35,20,40,53,15,49,18,32,35,29,50,27,5,34,31,23,38,37,29,1,22,20,26,9,30,46,33,30,16,26,22,25,33,21,47,33,6,36,37,25,31,20,38,5,15,36,35,34,37,11,50,7,30,17,28,42,25,26,6,24,37,66,2,17,35,38,44,24,0,3,24,27,8,29,30,28,8,24,33,45,9,32,7,25,37,29,31,42,47,44,28,2,12,25,14,54,45,16,39,42,10,41,38,17,32,30,7,40,26,40,16,5,38,31,38,25,15,33,34,31,26,43,30
v107,27,21,8,19,33,34,12,49,21,14,37,29,26,37,16,30,14,45,18,18,42,23,47,44,50,49,33,33,24,10,22,39,27,24,15,56,12,38,17,43,56,18,46,15,29,38,32,53,30,8,31,34,26,41,40,26,2,25,23,29,12,33,49,36,33,13,29,25,22,36,24,50,36,3,39,40,28,34,23,41,8,12,33,38,37,40,8,53,10,33,20,31,39,22,29,5,21,34,69,5,20,32,41,47,27,3,0,27,30,5,32,27,25,7,21,36,48,12,35,6,22,40,26,28,45,50,47,25,5,15,28,15,57,48,19,36,45,13,44,41,14,35,33,8,43,29,37,19,6,41,34,41,22,18,30,37,32,29,46,33
v108,46,10,25,30,44,59,39,42,14,17,64,22,19,10,39,23,41,38,31,25,53,30,40,71,43,42,60,26,3,21,47,46,20,5,12,49,39,17,44,56,49,25,73,40,56,53,33,46,7,19,58,27,47,34,33,53,25,32,44,22,15,26,42,29,32,40,22,18,29,33,7,43,29,30,32,53,13,27,4,34,27,39,60,31,30,17,31,46,17,54,9,14,66,49,38,22,36,61,62,26,7,59,34,40,20,24,27,0,23,30,25,54,52,32,34,57,41,21,46,31,49,33,33,55,44,43,48,52,22,12,21,38,50,41,8,63,38,14,37,14,41,28,10,19,16,22,64,12,29,54,27,34,33,11,57,30,55,36,19,8
v109,45,13,24,49,43,58,38,19,9,40,63,19,10,13,46,16,40,15,30,48,52,53,27,70,20,29,59,3,26,40,46,45,3,18,35,26,38,12,43,55,36,24,72,45,55,52,32,23,16,26,57,26,46,33,10,52,28,31,43,9,24,3,35,6,31,39,17,17,52,32,30,32,6,33,15,52,10,16,19,29,26,38,59,8,9,14,38,27,24,53,32,9,65,48,37,33,51,60,39,25,30,58,23,35,19,27,30,23,0,35,16,53,51,31,51,56,30,20,45,30,48,26,56,54,43,20,47,51,27,31,2,37,27,26,27,62,25,35,36,15,40,21,13,34,17,21,63,11,28,53,6,11,52,12,56,25,54,35,20,15
v110,32,24,13,14,38,39,9,54,26,17,34,34,31,40,11,35,11,50,23,13,47,18,52,41,55,54,30,38,27,9,27,44,32,27,18,61,15,41,20,48,61,23,43,10,26,43,37,58,33,11,28,39,31,46,45,23,7,30,28,34,15,38,54,41,38,10,34,30,17,41,27,55,41,2,44,45,31,39,26,46,13,9,34,43,42,43,3,58,13,38,23,34,36,19,34,8,16,31,74,10,23,29,46,52,32,8,5,30,35,0,37,30,22,12,16,41,53,17,40,11,27,45,21,25,50,55,52,26,8,18,33,20,62,53,22,33,50,16,49,44,11,40,36,11,46,34,34,24,11,46,39,46,17,23,27,42,37,34,49,36
v111,29,15,24,51,27,42,38,17,11,42,47,3,6,27,48,2,36,13,14,50,36,55,15,54,18,17,43,17,28,42,30,29,13,20,37,24,22,28,27,39,24,14,56,47,39,36,16,21,20,28,41,10,30,17,12,36,30,15,27,7,26,13,19,14,15,35,3,7,54,16,32,18,20,35,7,36,18,2,21,13,24,34,43,8,7,30,40,21,26,37,34,21,49,32,21,35,53,44,37,27,32,42,9,19,5,29,32,25,16,37,0,37,35,25,53,40,16,20,29,26,32,10,58,38,27,18,31,35,29,33,16,21,25,16,29,46,13,37,20,31,34,5,23,36,33,5,47,13,26,37,22,15,54,14,40,9,38,19,36,23
v112,8,48,29,44,10,9,31,42,48,41,12,34,43,64,41,37,29,48,23,43,17,48,26,17,43,24,14,54,51,35,7,14,50,51,42,37,15,65,10,18,31,29,19,40,26,13,21,30,57,35,22,27,7,20,49,15,29,22,10,44,39,50,24,51,22,28,36,36,47,21,51,25,57,28,38,15,55,37,50,24,27,27,6,45,44,67,33,28,37,8,47,58,12,13,16,32,46,7,44,28,47,9,30,22,34,30,27,54,53,30,37,0,8,22,46,11,23,33,10,23,5,27,51,13,20,35,22,4,32,42,53,16,32,27,46,21,28,40,19,68,27,32,60,35,70,32,18,44,25,16,59,52,47,45,17,28,7,18,73,60
v113,10,46,27,36,16,17,23,40,46,39,12,32,41,62,33,35,21,46,21,35,25,40,30,19,41,32,8,52,49,31,5,22,48,49,40,39,13,63,8,26,39,27,21,32,18,21,19,36,55,33,14,25,9,24,47,7,27,20,8,42,37,48,32,49,20,20,34,34,39,19,49,33,55,22,36,23,53,35,48,24,25,19,12,43,42,65,25,36,35,16,45,56,14,5,14,30,38,9,52,26,45,7,28,30,32,28,25,52,51,22,35,8,0,20,38,19,31,31,18,21,5,25,43,5,28,33,30,4,30,40,51,14,40,31,44,13,28,38,27,66,19,30,58,33,68,30,12,42,23,24,57,50,39,43,9,26,15,16,71,58
v114,20,26,7,26,26,27,13,42,26,19,32,22,21,42,23,23,11,38,11,25,35,30,40,39,43,42,28,32,29,17,15,32,28,29,20,49,7,43,12,36,49,11,41,22,24,31,25,46,35,13,26,27,19,34,33,21,7,18,16,22,17,28,42,29,26,10,22,18,29,29,29,43,35,10,32,33,33,27,28,34,5,9,28,31,30,45,15,46,15,26,25,36,34,17,22,10,28,29,62,6,25,27,34,40,20,8,7,32,31,12,25,22,20,0,28,29,41,11,28,1,17,33,33,23,38,43,40,20,10,20,31,8,50,41,24,31,38,18,37,46,9,28,38,13,48,22,32,22,3,34,37,34,29,23,25,30,25,22,51,38
v115,48,38,29,4,54,55,15,70,42,21,34,50,47,44,5,51,17,66,39,11,63,10,68,45,71,70,32,54,31,13,43,60,48,33,22,77,31,45,36,64,77,39,39,6,22,59,53,74,37,25,24,55,47,62,61,31,23,46,44,50,27,54,70,57,54,18,50,46,9,57,31,71,57,18,60,61,41,55,32,62,29,19,50,59,58,47,13,74,27,54,27,42,34,33,50,18,2,41,90,26,27,37,62,68,48,24,21,34,51,16,53,46,38,28,0,57,69,33,56,27,43,61,7,33,66,71,68,42,24,22,49,36,78,69,26,29,66,20,65,48,19,56,40,17,50,50,30,40,27,62,55,62,1,39,29,58,53,50,53,40
v116,11,51,32,55,13,2,42,45,51,46,23,37,46,67,52,40,40,51,26,54,6,59,29,14,46,27,25,57,54,46,14,11,53,54,45,40,26,68,21,7,20,32,22,51,37,4,24,33,60,38,33,30,10,23,52,26,34,25,13,47,42,53,21,54,25,39,39,39,58,24,54,24,60,39,41,4,58,40,53,27,30,38,7,48,47,70,44,29,40,3,50,61,23,24,19,39,57,16,33,31,50,20,33,21,37,33,36,57,56,41,40,11,19,29,57,0,26,36,11,30,14,30,62,24,13,38,11,15,35,45,56,21,29,30,49,32,31,43,20,71,38,35,63,40,73,35,29,47,30,5,62,55,58,48,28,31,4,21,76,63
v117,21,31,40,67,15,28,54,19,27,58,35,19,22,41,64,18,52,25,30,66,22,71,3,40,20,1,37,31,44,58,26,15,27,36,53,14,38,42,33,25,8,30,42,63,49,22,16,7,34,44,45,14,22,7,26,38,46,23,25,21,42,27,5,28,15,51,19,23,70,12,48,2,34,51,15,22,32,14,37,7,40,50,29,22,21,44,56,5,42,23,50,35,35,36,19,51,69,30,21,43,48,32,7,5,21,45,48,41,30,53,16,23,31,41,69,26,0,36,15,42,26,8,74,36,13,12,17,27,45,49,30,33,9,4,45,44,5,53,6,45,50,13,37,52,47,19,41,29,42,23,36,29,70,30,40,11,24,19,50,37
v118,25,15,4,31,23,38,18,37,15,22,43,17,14,31,28,18,20,33,10,30,32,35,35,50,38,37,39,21,18,22,26,27,17,18,17,44,18,32,23,35,44,6,52,27,35,32,20,41,24,8,37,22,26,29,28,32,10,13,23,17,6,21,37,24,21,19,17,13,34,24,18,38,24,15,27,32,22,22,17,29,6,18,39,26,25,34,20,41,6,33,14,25,45,28,17,15,33,40,57,7,14,38,29,35,15,9,12,21,20,17,20,33,31,11,33,36,36,0,25,10,28,28,38,34,33,38,35,31,9,13,20,17,45,36,13,42,33,17,32,35,20,23,27,16,37,17,43,11,8,33,26,29,34,12,36,25,34,17,40,27
v119,8,40,27,54,2,13,41,34,40,45,22,26,35,56,51,29,39,40,17,53,7,58,18,25,35,16,24,46,43,45,13,4,42,43,40,29,25,57,20,10,21,21,27,50,36,7,13,22,49,31,32,19,9,12,41,25,33,14,12,36,31,42,14,43,14,38,28,28,57,13,43,15,49,38,30,7,47,29,42,16,27,37,14,37,36,59,43,18,29,8,39,50,22,23,8,38,56,15,34,30,39,19,22,12,26,32,35,46,45,40,29,10,18,28,56,11,15,25,0,29,13,19,61,23,10,27,12,14,32,36,45,20,22,19,38,31,20,40,9,60,37,24,52,39,62,24,28,36,29,8,51,44,57,37,27,20,9,10,65,52
v120,21,25,6,25,27,28,12,43,25,18,33,23,20,41,22,24,10,39,12,24,36,29,41,40,44,43,29,31,28,16,16,33,27,28,19,50,8,42,13,37,50,12,42,21,25,32,26,47,34,12,27,28,20,35,34,22,6,19,17,23,16,27,43,30,27,9,23,19,28,30,28,44,34,9,33,34,32,28,27,35,4,8,29,32,31,44,14,47,14,27,24,35,35,18,23,9,27,30,63,5,24,28,35,41,21,7,6,31,30,11,26,23,21,1,27,30,42,10,29,0,18,34,32,24,39,44,41,21,9,19,30,9,51,42,23,32,39,17,38,45,10,29,37,12,47,23,33,21,2,35,36,35,28,22,26,31,26,23,50,37
v121,5,43,24,41,11,12,28,37,43,36,15,29,38,59,38,32,26,43,18,40,20,45,25,22,38,27,11,49,46,32,2,17,45,46,37,34,12,60,7,21,34,24,24,37,23,16,16,31,52,30,19,22,4,19,44,12,24,17,5,39,34,45,27,46,17,25,31,31,44,16,46,28,52,25,33,18,50,32,45,19,22,24,11,40,39,62,30,31,32,11,42,53,17,10,11,27,43,12,47,23,42,10,25,25,29,25,22,49,48,27,32,5,5,17,43,14,26,28,13,18,0,22,48,10,23,30,25,3,27,37,48,11,35,26,41,18,23,35,22,63,24,27,55,30,65,27,15,39,20,19,54,47,44,40,14,23,10,13,68,55
v122,19,23,32,59,17,32,46,15,21,50,37,11,16,37,56,10,44,21,22,58,26,63,7,44,16,9,33,27,36,50,20,19,23,28,45,16,30,38,25,29,16,22,46,55,41,26,8,13,30,36,37,6,20,7,22,30,38,15,17,17,34,23,9,24,7,43,11,15,62,6,40,10,30,43,11,26,28,10,29,3,32,42,33,18,17,40,48,13,34,27,42,31,39,28,11,43,61,34,29,35,40,32,3,9,13,37,40,33,26,45,10,27,25,33,61,30,8,28,19,34,22,0,66,28,17,10,21,25,37,41,26,25,17,8,37,36,5,45,10,41,42,5,33,44,43,11,37,21,34,27,32,25,62,22,32,3,28,11,46,33
