,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,31,5,36,48,48,72,7,50,60,66,34,26,37,5,45,75,28,18,29,49,47,13,56,57,51,70,41,35,66,23,11,44,26,69,61,47,13,42,43,46,52,42,13,47,24,10,53,24,50,40,43,13,41,27,55,28,28,56,56,35,8,36,51,42,54,60,65,37,21,55,35,72,67,6,14,29,51,47,64,13,36,0,79,23,21,32,30,60,33,56,53,18,49,75,65,37,19,45,27,21,13,44,39,58,22,15,57,37,25,37,41,34,9,16,28,36,39,31,47,47,21,28,78,72,3,6,18,81,16,39,50,33,15,30,64,60,64,57,58,22,39,14,28,50,69,55,79,15,10,60,38,51,52,53,54,70,10,59,49,52
v83,48,78,49,31,31,13,80,31,19,21,45,53,50,78,34,8,51,63,60,44,54,66,43,30,28,13,40,44,15,64,68,35,53,18,18,40,66,39,36,33,27,37,70,32,55,69,26,55,29,39,36,92,44,68,24,73,53,23,23,44,87,43,28,37,25,27,14,42,80,46,58,7,12,77,65,50,28,36,15,68,43,79,0,56,60,47,63,19,46,23,26,61,30,4,18,42,78,34,52,58,66,35,54,21,57,70,22,42,54,42,40,55,82,63,75,43,52,48,32,32,78,51,7,11,78,77,61,6,63,44,29,46,84,55,19,19,15,22,21,57,40,93,51,29,10,24,4,64,89,19,41,28,27,26,25,9,69,20,30,27
v84,16,22,41,25,39,49,24,39,37,43,13,5,42,22,40,52,11,13,24,44,42,10,51,34,28,47,32,28,43,18,16,21,7,46,38,42,10,37,20,23,29,19,18,34,3,13,34,3,27,17,30,36,36,22,32,23,23,33,33,18,31,25,28,29,31,37,42,14,24,50,30,49,44,21,9,14,28,28,41,18,19,23,56,0,26,15,25,37,32,33,30,13,26,52,42,18,22,22,8,16,10,27,34,35,11,14,34,30,16,32,36,29,26,7,23,31,34,22,28,24,22,13,55,49,22,21,11,58,9,36,27,22,28,25,41,37,41,34,35,3,18,37,11,37,46,32,56,10,33,37,15,28,29,30,31,47,13,36,26,33
v85,42,18,17,29,65,53,28,65,45,47,39,31,18,26,66,56,37,39,50,70,68,16,77,38,32,51,22,16,47,44,10,29,19,50,42,68,30,63,40,27,33,31,10,60,29,31,60,23,31,37,56,32,62,48,38,49,49,37,37,16,27,51,32,23,35,41,46,38,42,76,56,53,48,17,17,40,32,28,45,8,17,21,60,26,0,13,51,53,14,37,48,13,30,56,46,44,40,40,34,42,26,25,60,39,15,36,38,18,42,18,62,55,30,25,49,17,60,48,54,42,42,13,59,53,18,27,15,62,17,20,31,48,36,51,45,41,45,38,39,29,20,33,15,63,50,52,60,36,29,47,27,36,43,54,35,51,27,40,30,59
v86,31,31,26,16,54,40,33,54,34,34,28,20,27,31,55,43,26,28,39,59,57,19,66,25,19,38,17,13,34,33,21,18,8,37,29,57,19,52,29,14,20,20,23,49,18,22,49,12,18,26,45,45,51,37,27,38,38,24,24,3,40,40,19,14,22,28,33,27,33,65,45,40,35,30,18,29,19,15,32,21,4,32,47,15,13,0,40,42,17,24,37,14,17,43,33,33,31,29,23,31,19,12,49,26,10,25,25,15,31,17,51,44,35,16,38,16,49,37,43,31,31,4,46,40,31,30,14,49,16,21,18,37,37,40,32,28,32,25,26,18,7,46,4,52,37,41,47,25,42,36,16,25,32,43,22,38,22,27,17,48
v87,15,35,66,32,32,56,23,34,44,50,18,20,67,25,29,59,14,12,3,19,17,35,26,47,35,54,57,53,50,7,41,28,32,53,45,23,21,24,27,30,36,26,43,31,22,20,37,28,34,24,27,29,19,5,39,10,10,40,40,43,26,20,41,54,38,44,49,21,17,25,5,56,51,36,34,13,35,53,48,43,44,30,63,25,51,40,0,44,57,40,37,38,33,59,49,21,15,29,17,9,25,52,9,42,36,15,41,55,9,57,23,8,21,26,12,56,11,15,31,31,15,38,62,56,33,24,36,65,34,61,44,17,21,8,48,44,48,41,42,22,43,30,36,34,53,39,63,15,26,44,24,35,36,37,42,54,24,43,41,36
v88,29,59,68,34,12,32,61,12,8,40,26,34,69,59,15,27,32,44,41,25,35,47,24,49,35,32,59,55,34,45,49,24,34,37,17,21,47,20,17,30,32,22,51,13,36,50,7,36,30,20,17,73,25,49,15,54,34,40,28,45,68,24,43,56,34,46,23,23,61,27,39,24,17,58,46,31,25,55,34,49,46,60,19,37,53,42,44,0,59,36,7,42,31,23,37,23,59,15,33,39,47,54,35,32,38,51,25,57,35,59,21,36,63,44,56,58,33,29,13,13,59,40,26,30,59,58,42,25,44,63,46,27,65,36,38,36,16,19,40,38,45,74,38,10,23,5,23,45,70,6,26,17,10,7,44,14,50,15,43,8
v89,48,32,9,25,71,39,34,71,51,33,45,37,10,32,72,42,43,45,56,76,74,22,83,24,24,37,8,4,33,50,22,35,25,36,42,74,36,69,46,29,27,37,24,66,35,37,66,29,29,43,62,46,68,54,44,55,55,23,31,14,41,57,18,9,25,27,36,44,48,82,62,39,42,31,23,46,34,14,31,22,13,33,46,32,14,17,57,59,0,23,54,19,28,42,32,50,46,46,40,48,32,11,66,27,21,42,34,4,48,4,68,61,36,31,55,3,66,54,60,48,48,19,45,39,32,33,21,48,23,6,17,54,42,57,31,27,43,40,25,35,14,47,21,69,36,58,46,42,43,53,33,42,49,60,21,45,33,44,16,65
v90,25,55,32,8,48,16,57,48,28,10,22,30,33,55,49,19,28,40,37,53,51,43,60,13,5,14,23,21,10,41,45,12,30,13,19,51,43,46,23,10,4,14,47,43,32,46,43,32,6,20,39,69,45,45,21,50,32,4,8,21,64,34,7,20,2,10,13,21,57,59,39,16,19,54,42,27,11,19,8,45,20,56,23,33,37,24,40,36,23,0,31,38,7,19,9,27,55,23,29,35,43,18,43,4,34,47,11,21,31,23,45,38,59,40,52,22,43,31,37,25,55,28,22,16,55,54,38,25,40,27,10,31,61,34,8,4,20,17,4,34,17,70,28,46,13,35,23,41,66,30,18,19,26,37,8,22,46,21,7,42
v91,22,52,63,29,17,27,54,17,7,35,19,27,64,52,18,22,25,37,34,22,28,40,29,44,30,27,54,50,29,38,42,19,29,32,12,20,40,15,10,25,27,17,44,12,29,43,12,29,25,13,10,66,18,42,10,47,27,35,23,40,61,17,38,51,29,41,18,16,54,28,32,19,14,51,39,24,20,50,29,42,41,53,26,30,48,37,37,7,54,31,0,35,26,22,32,16,52,8,26,32,40,49,28,27,33,44,20,52,28,54,14,29,56,37,49,53,26,22,6,6,52,35,25,25,52,51,35,28,37,58,41,20,58,29,33,31,11,14,35,31,40,67,33,15,18,4,26,38,63,7,21,12,5,6,39,17,43,10,38,11
v92,29,17,28,30,52,54,19,52,42,48,26,18,29,17,53,57,24,26,37,57,55,5,64,39,33,52,23,17,48,31,7,26,8,51,43,55,17,50,27,28,34,24,9,47,16,18,47,10,32,24,43,31,49,35,37,36,36,38,38,17,26,38,33,24,36,42,47,25,29,63,43,54,49,16,4,27,33,29,46,7,18,18,61,13,13,14,38,42,19,38,35,0,31,57,47,31,27,27,21,29,13,26,47,40,4,23,39,19,29,19,49,42,21,12,36,18,47,35,41,29,29,10,60,54,17,16,2,63,4,23,32,35,23,38,46,42,46,39,40,16,21,32,10,50,51,39,61,23,28,42,20,33,34,41,36,52,14,41,31,46
v93,20,48,37,3,43,23,50,43,23,17,17,23,38,48,44,26,21,33,30,48,46,36,55,18,4,21,28,24,17,34,38,7,23,20,14,46,36,41,18,3,3,9,40,38,25,39,38,25,1,15,34,62,40,38,16,43,27,9,7,14,57,29,12,25,5,15,16,16,50,54,34,23,18,47,35,20,6,24,15,38,15,49,30,26,30,17,33,31,28,7,26,31,0,26,16,22,48,18,22,28,36,23,38,9,27,40,8,26,24,28,40,33,52,33,45,27,38,26,32,20,48,21,29,23,48,47,31,32,33,32,15,26,54,29,15,11,15,12,9,27,14,63,21,41,20,30,30,34,59,25,11,14,21,32,13,21,39,16,12,37
v94,44,74,45,27,35,9,76,35,15,17,41,49,46,74,36,4,47,59,56,40,50,62,47,26,24,9,36,40,11,60,64,31,49,14,14,38,62,35,32,29,23,33,66,30,51,65,30,51,25,35,32,88,40,64,20,69,49,19,19,40,83,39,24,33,21,23,10,38,76,46,54,3,8,73,61,46,24,32,11,64,39,75,4,52,56,43,59,23,42,19,22,57,26,0,14,38,74,30,48,54,62,31,50,17,53,66,18,38,50,38,36,51,78,59,71,39,48,44,28,28,74,47,3,7,74,73,57,6,59,40,25,42,80,51,15,15,11,18,17,53,36,89,47,33,6,22,4,60,85,17,37,24,23,24,21,9,65,16,26,29
v95,34,64,31,17,49,7,66,49,29,3,31,39,32,64,50,10,37,49,46,54,52,52,61,12,14,5,24,30,3,50,54,21,39,4,20,52,52,47,24,19,13,23,56,44,41,55,44,41,15,25,40,78,46,54,22,59,39,9,9,30,73,35,14,23,11,9,14,28,66,60,44,13,20,63,51,36,14,18,3,54,29,65,18,42,46,33,49,37,32,9,32,47,16,14,0,28,64,24,38,44,52,21,44,7,43,56,12,28,40,28,46,41,68,49,61,29,44,34,38,26,64,37,13,7,64,63,47,16,49,26,15,32,70,41,1,5,21,18,7,43,26,79,37,47,14,36,14,50,75,31,27,20,27,38,11,23,55,22,16,43
v96,6,36,59,25,21,35,38,21,23,31,5,13,60,36,22,38,9,21,18,26,24,28,33,40,26,33,50,46,29,22,34,15,25,32,24,24,24,19,6,21,23,13,36,16,15,27,16,21,21,7,12,50,18,26,18,31,11,31,19,36,45,7,34,47,25,37,28,6,38,32,16,35,30,35,27,8,16,46,27,36,37,37,42,18,44,33,21,23,50,27,16,31,22,38,28,0,36,8,10,16,24,45,16,23,29,28,20,48,12,50,18,13,40,21,33,49,16,6,10,10,36,31,41,35,36,35,29,44,27,54,37,4,42,13,29,27,27,20,31,15,36,51,29,19,32,18,42,22,47,23,17,14,15,16,35,33,27,22,34,15
v97,30,24,55,47,47,71,12,49,59,65,33,25,56,14,44,74,27,15,18,34,28,24,37,56,50,69,46,42,65,14,30,43,25,68,60,38,12,39,42,45,51,41,32,46,23,9,52,23,49,39,42,14,34,10,54,9,25,55,55,34,15,35,50,43,53,59,64,36,2,36,20,71,66,25,23,28,50,46,63,32,35,19,78,22,40,31,15,59,46,55,52,27,48,74,64,36,0,44,26,20,14,43,24,57,25,8,56,44,24,46,38,23,10,15,9,45,26,30,46,46,2,27,77,71,22,13,25,80,23,50,49,32,6,23,63,59,63,56,57,21,38,15,27,49,68,54,78,14,13,59,37,50,51,52,53,69,13,58,48,51
v98,14,44,55,21,25,27,46,25,15,27,11,19,56,44,26,30,17,29,26,30,28,32,37,36,22,25,46,42,21,30,34,11,21,24,16,28,32,23,2,17,19,9,36,20,21,35,20,21,17,5,16,58,22,34,10,39,19,27,15,32,53,11,30,43,21,33,20,8,46,36,24,27,22,43,31,16,12,42,21,34,33,45,34,22,40,29,29,15,46,23,8,27,18,30,24,8,44,0,18,24,32,41,20,19,25,36,12,44,20,46,22,21,48,29,41,45,20,14,14,2,44,27,33,27,44,43,27,36,29,50,33,12,50,21,25,23,19,12,27,23,32,59,25,23,24,12,34,30,55,15,13,6,7,14,31,25,35,14,30,19
v99,8,26,49,21,31,45,28,31,33,39,7,3,50,26,32,48,3,11,16,36,34,18,43,30,24,43,40,36,39,12,24,17,15,42,34,34,14,29,16,19,25,15,26,26,5,17,26,11,23,13,22,40,28,16,28,21,15,29,29,26,35,17,24,37,27,33,38,10,28,42,22,45,40,25,17,6,24,36,37,26,27,27,52,8,34,23,17,33,40,29,26,21,22,48,38,10,26,18,0,8,14,35,26,31,19,18,30,38,8,40,28,21,30,11,23,39,26,14,20,20,26,21,51,45,26,25,19,54,17,44,27,14,32,17,37,33,37,30,31,5,26,41,19,29,42,28,52,12,37,33,11,24,25,26,27,43,17,32,24,25
v100,10,26,57,27,27,51,22,29,39,45,13,11,58,20,24,54,7,5,8,28,26,26,35,38,30,49,48,44,45,6,32,23,23,48,40,26,12,21,22,25,31,21,34,26,13,11,32,19,29,19,22,34,20,10,34,15,7,35,35,34,29,15,32,45,33,39,44,16,22,34,14,51,46,27,25,8,30,44,43,34,35,21,58,16,42,31,9,39,48,35,32,29,28,54,44,16,20,24,8,0,16,43,18,37,27,12,36,46,4,48,20,13,24,17,17,47,18,10,26,26,20,29,57,51,24,19,27,60,25,52,35,12,26,9,43,39,43,36,37,13,34,35,27,29,48,34,58,6,31,39,17,30,31,32,33,49,15,38,32,31
v101,18,12,41,35,39,59,14,39,47,53,21,13,42,12,40,62,15,13,24,44,42,10,51,44,38,57,32,28,53,18,16,31,13,56,48,42,4,37,30,33,39,29,18,34,11,5,40,11,37,27,30,26,36,22,42,23,23,43,43,22,21,25,38,29,41,47,52,24,16,50,30,59,54,11,9,16,38,34,51,18,23,13,66,10,26,19,25,47,32,43,40,13,36,62,52,24,14,32,14,16,0,31,34,45,11,10,44,30,16,32,36,29,16,3,23,31,34,22,34,34,16,15,65,59,12,11,11,68,9,36,37,22,18,25,51,47,51,44,45,9,26,27,15,37,56,42,66,10,23,47,25,38,39,40,41,57,3,46,36,39
v102,43,43,14,20,66,28,45,66,46,22,40,32,15,43,67,31,38,40,51,71,69,31,78,13,19,26,5,9,22,45,33,30,20,25,37,69,31,64,41,24,22,32,35,61,30,34,61,24,24,38,57,57,63,49,39,50,50,14,26,9,52,52,11,2,20,16,31,39,45,77,57,30,37,42,30,41,29,3,20,33,8,44,35,27,25,12,52,54,11,18,49,26,23,31,21,45,43,41,35,43,31,0,61,22,22,37,29,7,43,7,63,56,47,28,50,8,61,49,55,43,43,16,34,28,43,42,26,37,28,9,8,49,49,52,20,18,38,35,14,30,9,58,16,64,31,53,35,37,54,48,28,37,44,55,10,40,34,39,11,60
v103,18,44,75,41,23,47,32,25,35,47,21,29,76,34,20,50,23,21,10,10,8,44,17,56,42,45,66,62,41,16,50,31,41,44,36,14,30,15,20,37,39,29,52,22,31,29,28,37,37,23,18,38,10,14,30,19,11,47,35,52,35,11,50,63,41,53,40,22,26,16,4,47,42,45,43,20,32,62,41,52,53,39,54,34,60,49,9,35,66,43,28,47,38,50,44,16,24,20,26,18,34,61,0,39,45,24,32,64,18,66,14,5,30,35,21,65,2,12,22,22,24,47,53,47,42,33,45,56,43,70,53,12,30,9,45,43,39,32,47,31,52,39,45,25,44,30,54,24,35,35,33,26,27,28,51,45,33,34,50,27
v104,27,57,36,10,44,14,59,44,24,8,24,32,37,57,45,17,30,42,39,49,47,45,56,17,7,12,27,23,8,43,47,14,32,11,15,47,45,42,19,12,6,16,49,39,34,48,39,34,8,18,35,71,41,47,17,52,32,8,4,23,66,30,11,24,4,14,9,21,59,55,37,14,15,56,44,29,7,23,6,47,22,58,21,35,39,26,42,32,27,4,27,40,9,17,7,23,57,19,31,37,45,22,39,0,36,49,7,25,33,27,41,34,61,42,54,26,39,27,33,21,57,30,20,14,57,56,40,23,42,31,14,27,63,34,6,4,16,13,8,36,19,72,30,42,11,31,21,43,68,26,20,15,22,33,12,18,48,17,11,38
v105,27,21,30,26,50,50,23,50,38,44,24,16,31,21,51,53,22,24,35,55,53,9,62,35,29,48,21,17,44,29,11,22,4,47,39,53,15,48,25,24,30,20,13,45,14,16,45,8,28,22,41,35,47,33,33,34,34,34,34,13,30,36,29,20,32,38,43,23,27,61,41,50,45,20,8,25,29,25,42,11,14,22,57,11,15,10,36,38,21,34,33,4,27,53,43,29,25,25,19,27,11,22,45,36,0,21,35,19,27,21,47,40,25,10,34,20,45,33,39,27,27,6,56,50,21,20,4,59,6,25,28,33,27,36,42,38,42,35,36,14,17,36,6,48,47,37,57,21,32,38,16,29,30,39,32,48,12,37,27,44
v106,22,20,51,39,39,63,10,41,51,57,25,17,52,10,36,66,19,7,14,34,32,20,41,48,42,61,42,38,57,8,26,35,17,60,52,32,6,31,34,37,43,33,28,38,15,5,44,15,41,31,34,22,26,12,46,13,17,47,47,28,17,27,42,39,45,51,56,28,10,40,20,63,58,21,19,20,42,38,55,28,29,15,70,14,36,25,15,51,42,47,44,23,40,66,56,28,8,36,18,12,10,37,24,49,21,0,48,40,16,42,30,19,12,11,13,41,24,22,38,38,8,23,69,63,18,9,21,72,19,46,41,24,14,15,55,51,55,48,49,13,30,23,21,41,60,46,70,6,19,51,29,42,43,44,45,61,9,50,40,43
v107,26,56,43,9,37,15,58,37,17,15,23,31,44,56,38,18,29,41,38,42,40,44,49,24,10,13,34,30,9,42,46,13,31,12,8,40,44,35,14,11,7,15,48,32,33,47,32,33,7,17,28,70,34,46,10,51,31,15,3,22,65,23,18,31,9,21,8,20,58,48,36,15,10,55,43,28,6,30,9,46,21,57,22,34,38,25,41,25,34,11,20,39,8,18,12,20,56,12,30,36,44,29,32,7,35,48,0,32,32,34,34,33,60,41,53,33,32,26,26,14,56,29,21,15,56,55,39,24,41,38,21,24,62,33,13,11,9,6,15,35,20,71,29,35,12,24,22,42,67,19,19,8,15,26,19,13,47,10,18,31
v108,46,36,11,23,69,35,38,69,49,29,43,35,12,36,70,38,41,43,54,74,72,24,81,20,22,33,4,2,29,48,26,33,23,32,40,72,34,67,44,27,25,35,28,64,33,35,64,27,27,41,60,50,66,52,42,53,53,19,29,12,45,55,14,5,23,23,34,42,46,80,60,35,40,35,23,44,32,10,27,26,11,37,42,30,18,15,55,57,4,21,52,19,26,38,28,48,44,44,38,46,30,7,64,25,19,40,32,0,46,2,66,59,40,29,53,1,64,52,58,46,46,17,41,35,36,35,19,44,21,6,13,52,42,55,27,23,41,38,21,33,12,51,19,67,34,56,42,40,47,51,31,40,47,58,17,43,31,42,14,63
v109,6,26,57,23,23,47,26,25,35,41,9,11,58,24,24,50,5,9,8,28,26,26,35,38,26,45,48,44,41,10,32,19,23,44,36,26,12,21,18,21,27,17,34,22,13,15,28,19,25,15,18,38,20,14,30,19,7,31,31,34,33,11,32,45,29,35,40,12,26,34,14,47,42,27,25,4,26,44,39,34,35,25,54,16,42,31,9,35,48,31,28,29,24,50,40,12,24,20,8,4,16,43,18,33,27,16,32,46,0,48,20,13,28,17,21,47,18,6,22,22,24,29,53,47,24,23,27,56,25,52,35,8,30,9,39,35,39,32,33,13,34,39,27,25,44,30,54,10,35,35,15,26,27,28,33,45,15,34,32,27
v110,48,36,9,25,71,35,38,71,51,29,45,37,10,36,72,38,43,45,56,76,74,24,83,20,24,33,4,4,29,50,26,35,25,32,42,74,36,69,46,29,27,37,28,66,35,37,66,29,29,43,62,50,68,54,44,55,55,19,31,14,45,57,16,5,25,23,36,44,48,82,62,35,42,35,23,46,34,10,27,26,13,37,42,32,18,17,57,59,4,23,54,19,28,38,28,50,46,46,40,48,32,7,66,27,21,42,34,2,48,0,68,61,40,31,55,1,66,54,60,48,48,19,41,35,36,35,21,44,23,4,13,54,42,57,27,23,43,40,21,35,14,51,21,69,36,58,42,42,47,53,33,42,49,60,17,45,33,44,16,65
v111,20,46,77,43,9,41,40,11,21,49,23,31,78,38,6,36,25,23,20,8,14,46,15,58,44,41,68,64,43,24,52,33,43,46,26,6,32,1,22,39,41,31,54,8,33,31,14,39,39,25,6,52,4,28,24,33,13,49,37,54,47,11,52,65,43,55,32,24,40,14,18,33,28,47,45,22,34,64,43,54,55,41,40,36,62,51,23,21,68,45,14,49,40,36,46,18,38,22,28,20,36,63,14,41,47,30,34,66,20,68,0,15,42,37,35,67,12,14,8,20,38,49,39,39,44,37,47,42,45,72,55,14,44,15,47,45,25,28,49,33,54,53,47,11,32,16,40,26,49,21,35,26,19,14,53,31,35,24,52,13
v112,13,39,70,36,24,48,27,26,36,42,16,24,71,29,21,51,18,16,5,15,13,39,22,51,37,46,61,57,42,11,45,26,36,45,37,15,25,16,19,32,34,24,47,23,26,24,29,32,32,18,19,37,11,13,31,18,6,42,32,47,32,12,45,58,36,48,41,17,25,21,3,48,43,40,38,15,27,57,40,47,48,34,55,29,55,44,8,36,61,38,29,42,33,51,41,13,23,21,21,13,29,56,5,34,40,19,33,59,13,61,15,0,27,30,20,60,5,7,23,23,23,42,54,48,37,28,40,57,38,65,48,9,29,4,40,38,40,33,42,26,47,38,40,26,45,31,55,19,34,36,28,27,28,29,46,46,28,35,45,28
v113,34,14,45,51,51,75,2,53,63,69,37,29,46,4,48,78,31,19,22,40,38,16,47,60,54,73,44,38,69,18,20,47,29,72,64,42,16,43,46,49,55,45,22,50,27,13,56,27,53,43,46,10,38,18,58,19,29,59,59,38,5,39,54,45,57,63,68,40,12,46,26,75,70,15,17,32,54,50,67,22,39,9,82,26,30,35,21,63,36,59,56,21,52,78,68,40,10,48,30,24,16,47,30,61,25,12,60,40,28,40,42,27,0,19,19,39,30,34,50,50,12,31,81,75,12,5,21,84,19,42,53,36,6,27,67,63,67,60,61,25,42,11,31,53,72,58,82,18,7,63,41,54,55,56,57,73,13,62,52,55
v114,17,15,40,32,40,56,17,40,44,50,18,10,41,15,41,59,12,14,25,45,43,9,52,41,35,54,31,27,50,19,15,28,10,53,45,43,5,38,27,30,36,26,17,35,8,6,37,8,34,24,31,29,37,23,39,24,24,40,40,19,24,26,35,28,38,44,49,21,17,51,31,56,51,14,8,15,35,31,48,17,20,16,63,7,25,16,26,44,31,40,37,12,33,59,49,21,15,29,11,17,3,28,35,42,10,11,41,29,17,31,37,30,19,0,24,30,35,23,31,31,17,12,62,56,15,14,10,65,8,35,34,23,21,26,48,44,48,41,42,6,23,30,12,38,53,39,63,11,26,44,22,35,36,37,38,54,6,43,33,36
v115,27,33,64,44,44,68,21,46,56,62,30,22,65,23,41,71,24,12,15,31,21,33,34,53,47,66,55,51,62,11,39,40,30,65,57,35,19,36,39,42,48,38,41,43,20,18,49,26,46,36,39,19,31,7,51,2,22,52,52,41,24,32,47,52,50,56,61,33,7,29,17,68,63,34,32,25,47,51,60,41,42,28,75,23,49,38,12,56,55,52,49,36,45,71,61,33,9,41,23,17,23,50,21,54,34,13,53,53,21,55,35,20,19,24,0,54,23,27,43,43,7,36,74,68,31,22,34,77,32,59,46,29,13,20,60,56,60,53,54,20,41,18,34,46,65,51,75,13,22,56,34,47,48,49,50,66,22,55,45,48
v116,47,35,10,24,70,36,37,70,50,30,44,36,11,35,71,39,42,44,55,75,73,23,82,21,23,34,5,3,30,49,25,34,24,33,41,73,35,68,45,28,26,36,27,65,34,36,65,28,28,42,61,49,67,53,43,54,54,20,30,13,44,56,15,6,24,24,35,43,47,81,61,36,41,34,22,45,33,11,28,25,12,36,43,31,17,16,56,58,3,22,53,18,27,39,29,49,45,45,39,47,31,8,65,26,20,41,33,1,47,1,67,60,39,30,54,0,65,53,59,47,47,18,42,36,35,34,20,45,22,5,14,53,41,56,28,24,42,39,22,34,13,50,20,68,35,57,43,41,46,52,32,41,48,59,18,44,32,43,15,64
v117,18,44,75,41,21,45,32,23,33,47,21,29,76,34,18,48,23,21,10,10,8,44,17,56,42,43,66,62,41,16,50,31,41,44,34,12,30,13,20,37,39,29,52,20,31,29,26,37,37,23,16,40,8,16,28,21,11,47,35,52,35,9,50,63,41,53,38,22,28,16,6,45,40,45,43,20,32,62,41,52,53,39,52,34,60,49,11,33,66,43,26,47,38,48,44,16,26,20,26,18,34,61,2,39,45,24,32,64,18,66,12,5,30,35,23,65,0,12,20,20,26,47,51,45,42,33,45,54,43,70,53,12,32,9,45,43,37,30,47,31,52,41,45,23,42,28,52,24,37,33,33,24,25,26,51,43,33,32,50,25
v118,6,32,63,29,17,41,32,19,29,35,9,17,64,30,18,44,11,15,12,22,20,32,29,44,30,39,54,50,35,16,38,19,29,38,30,20,18,15,12,25,27,17,40,16,19,21,22,25,25,11,12,44,14,20,24,25,5,35,25,40,39,5,38,51,29,41,34,10,32,28,10,41,36,33,31,8,20,50,33,40,41,31,48,22,48,37,15,29,54,31,22,35,26,44,34,6,30,14,14,10,22,49,12,27,33,22,26,52,6,54,14,7,34,23,27,53,12,0,16,16,30,35,47,41,30,29,33,50,31,58,41,2,36,7,33,31,33,26,35,19,40,45,33,19,38,24,48,16,41,29,21,20,21,22,39,39,21,28,38,21
v119,16,46,69,35,11,33,48,11,13,41,15,23,70,46,12,28,19,31,28,16,22,38,23,50,36,33,60,56,35,32,44,25,35,38,18,14,34,9,14,31,33,23,46,6,25,37,6,31,31,17,4,60,12,36,16,41,21,41,29,46,55,11,44,57,35,47,24,16,48,22,26,25,20,45,37,18,26,56,35,46,47,47,32,28,54,43,31,13,60,37,6,41,32,28,38,10,46,14,20,26,34,55,22,33,39,38,26,58,22,60,8,23,50,31,43,59,20,16,0,12,46,41,31,31,46,45,39,34,37,64,47,14,52,23,39,37,17,20,41,25,46,61,39,9,24,8,32,32,57,13,27,18,11,6,45,23,37,16,44,5
v120,16,46,57,23,23,25,48,23,13,29,13,21,58,46,24,28,19,31,28,28,26,34,35,38,24,23,48,44,23,32,36,13,23,26,14,26,34,21,4,19,21,11,38,18,23,37,18,23,19,7,14,60,20,36,8,41,21,29,17,34,55,11,32,45,23,35,18,10,48,34,26,25,20,45,33,18,14,44,23,36,35,47,32,24,42,31,31,13,48,25,6,29,20,28,26,10,46,2,20,26,34,43,22,21,27,38,14,46,22,48,20,23,50,31,43,47,20,16,12,0,46,29,31,25,46,45,29,34,31,52,35,14,52,23,27,25,17,10,29,25,34,61,27,21,22,10,32,32,57,13,15,6,5,12,33,23,37,12,32,17
v121,30,26,57,47,47,71,14,49,59,65,33,25,58,16,44,74,27,15,18,34,26,26,37,56,50,69,48,44,65,14,32,43,25,68,60,38,12,39,42,45,51,41,34,46,23,11,52,23,49,39,42,14,34,10,54,7,25,55,55,34,17,35,50,45,53,59,64,36,2,34,20,71,66,27,25,28,50,46,63,34,35,21,78,22,42,31,15,59,48,55,52,29,48,74,64,36,2,44,26,20,16,43,24,57,27,8,56,46,24,48,38,23,12,17,7,47,26,30,46,46,0,29,77,71,24,15,27,80,25,52,49,32,6,23,63,59,63,56,57,21,38,15,27,49,68,54,78,14,15,59,37,50,51,52,53,69,15,58,48,51
v122,29,27,28,20,52,44,29,52,32,38,26,18,29,27,53,47,24,26,37,57,55,15,64,29,23,42,19,15,38,31,17,16,6,41,33,55,17,50,27,18,24,18,19,47,16,18,47,10,22,24,43,41,49,35,27,36,36,28,28,7,36,38,23,16,26,32,37,25,29,63,43,44,39,26,14,27,23,19,36,17,8,28,51,13,13,4,38,40,19,28,35,10,21,47,37,31,27,27,21,29,15,16,47,30,6,23,29,17,29,19,49,42,31,12,36,18,47,35,41,29,29,0,50,44,27,26,10,53,12,23,22,35,33,38,36,32,36,29,30,16,11,42,2,50,41,39,51,23,38,34,14,23,30,41,26,42,18,31,21,46
