,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,74,86,51,20,66,48,79,70,41,66,29,20,14,48,60,25,87,30,50,76,31,76,53,12,71,39,48,64,65,29,87,30,36,17,64,40,50,37,51,77,66,45,46,48,45,71,56,68,43,53,66,63,25,33,23,53,58,65,49,66,49,46,54,16,53,78,47,65,56,76,72,75,43,47,44,8,34,86,25,65,30,0,77,78,54,36,57,37,47,25,56,64,51,17,39,18,47,39,42,71,22,48,39,5,70,24,54,24,35,81,33,36,44,48,39,19,40,69,84,40,50,13,66,35,53,19,26,65,73,34,30,69,30,61,34,56,67,57,33,28,62,19,53,62,51,34,70,23,44,9,28,43,56,63,52,81,65,15,75,21
v83,3,13,26,61,13,29,2,25,36,11,48,57,63,49,19,52,10,47,37,13,46,19,24,65,30,38,29,13,12,48,10,47,41,60,39,37,27,40,54,28,11,32,31,29,36,8,25,33,60,24,33,16,52,44,54,46,19,12,30,21,46,43,33,61,24,1,60,12,53,1,21,6,52,42,35,69,43,11,52,16,47,77,0,3,53,41,20,40,38,52,21,43,30,60,38,59,30,38,51,32,55,29,38,72,29,57,23,53,42,10,48,41,33,37,38,58,37,18,7,37,27,64,13,42,24,58,51,12,24,43,47,8,47,36,43,21,10,24,44,49,23,58,24,15,46,43,7,54,51,68,49,34,41,14,25,18,32,62,24,62
v84,4,16,27,62,12,30,3,28,37,12,49,58,64,52,18,53,9,48,40,16,47,22,25,66,33,39,30,14,13,49,11,48,42,61,42,38,28,41,57,31,12,33,32,30,37,11,22,36,63,25,36,15,53,45,55,49,20,13,29,24,49,46,36,62,25,4,63,13,56,2,24,3,55,45,38,70,44,14,53,13,48,78,3,0,56,42,21,41,41,53,22,46,27,61,39,60,31,39,54,35,56,30,39,73,32,58,24,54,43,13,49,42,34,40,39,59,38,21,6,38,28,65,16,43,27,59,52,15,27,44,48,9,48,39,44,22,11,27,45,50,26,59,25,16,49,44,10,55,54,69,50,35,44,15,26,21,35,63,27,63
v85,54,40,61,56,66,70,53,28,67,46,41,34,40,6,72,53,47,24,16,40,25,34,51,42,23,21,80,42,55,57,45,28,18,45,14,24,54,69,3,25,60,77,76,72,81,45,78,20,11,73,20,69,45,61,53,7,38,65,83,32,7,10,20,46,75,52,7,47,2,54,32,59,11,11,18,46,20,42,59,69,62,54,53,56,0,70,53,61,15,29,60,10,83,37,61,54,27,51,12,21,32,74,43,49,24,60,46,30,41,43,69,52,46,16,39,49,34,35,50,70,66,41,40,33,29,35,46,41,29,56,46,61,24,17,40,72,57,29,29,38,30,35,45,58,7,68,46,43,10,45,34,31,12,59,62,35,21,51,29,57
v86,38,50,15,20,30,12,43,42,5,30,29,40,38,66,24,17,51,60,54,40,45,40,19,28,47,49,12,28,29,13,51,42,52,25,56,46,16,1,71,45,30,9,10,12,11,35,20,50,77,17,50,27,25,9,17,63,32,29,13,38,63,60,50,24,17,42,77,29,70,40,38,39,69,59,52,32,56,50,11,29,8,36,41,42,70,0,21,9,55,49,20,60,15,37,9,18,43,19,68,49,42,12,27,39,46,16,24,42,29,45,7,18,24,54,31,21,36,35,48,4,14,39,30,37,41,49,24,29,41,14,24,33,56,53,30,20,31,41,41,32,40,35,25,26,63,2,34,27,68,27,36,39,58,27,16,45,49,21,41,21
v87,17,29,8,41,13,17,22,25,16,9,28,37,43,49,19,32,30,43,37,19,28,19,4,45,30,32,27,11,8,28,30,27,35,40,39,29,7,20,54,28,9,24,23,19,28,14,25,33,60,20,33,16,32,24,34,46,15,12,30,21,46,43,33,41,22,21,60,8,53,19,21,18,52,42,35,49,39,29,32,16,27,57,20,21,53,21,0,20,38,32,7,43,30,40,18,39,26,18,51,32,35,21,18,52,29,37,7,33,22,24,28,21,13,37,18,38,19,18,27,17,13,44,13,22,24,38,31,12,24,23,27,12,39,36,23,19,10,24,24,29,23,38,8,5,46,23,13,34,51,48,29,22,41,6,9,24,32,42,24,42
v88,37,49,14,21,29,11,42,33,6,29,20,31,29,57,23,12,50,51,45,39,36,39,16,25,38,40,19,27,28,8,50,33,43,20,47,37,13,8,62,40,29,16,15,11,20,34,19,41,68,16,41,26,16,4,14,54,23,28,22,29,54,51,41,21,16,41,68,28,61,39,35,38,60,50,43,29,47,49,12,28,7,37,40,41,61,9,20,0,46,40,19,51,22,28,2,19,34,10,59,40,33,13,18,32,37,17,17,33,20,44,8,9,15,45,22,18,27,32,47,9,13,30,29,28,32,40,15,28,36,5,15,32,47,44,21,19,30,32,32,23,31,26,16,25,54,7,33,18,59,28,27,30,49,26,15,44,40,22,38,22
v89,39,39,46,41,51,55,38,23,52,31,26,27,33,11,57,38,40,17,3,29,16,29,36,35,24,8,65,27,40,42,40,17,11,30,17,9,39,54,16,30,45,62,61,57,66,30,63,21,22,58,19,54,30,46,38,8,23,50,68,19,8,5,7,31,60,37,22,32,15,39,25,44,14,4,3,39,13,39,44,54,47,47,38,41,15,55,38,46,0,22,45,17,68,30,46,39,12,36,13,24,25,59,28,42,23,45,31,23,26,34,54,37,31,1,24,34,19,22,37,55,51,34,25,18,14,28,31,26,26,41,31,46,17,14,25,57,42,14,14,23,15,28,30,43,8,53,31,28,13,38,19,16,9,44,47,34,18,36,28,42
v90,49,61,40,35,45,49,54,45,46,41,20,9,11,23,51,32,62,11,25,51,6,51,30,21,46,14,59,39,40,36,62,7,11,24,39,15,33,48,26,52,41,56,55,51,60,46,57,43,28,52,41,48,24,40,32,28,33,44,62,41,24,21,29,25,54,53,28,40,31,51,47,50,20,22,19,17,9,61,38,48,41,25,52,53,29,49,32,40,22,0,39,39,62,12,40,33,22,30,19,46,7,53,22,20,45,39,29,7,20,56,48,31,25,23,18,28,15,44,59,49,45,12,41,12,28,6,25,40,48,35,25,44,7,36,19,51,42,32,8,17,37,14,28,37,26,47,45,22,19,22,13,18,31,38,41,56,40,30,50,36
v91,18,30,5,40,10,10,23,32,15,14,27,36,42,56,12,31,31,50,44,20,35,26,9,44,37,39,20,18,9,27,31,32,42,39,46,36,6,19,61,35,10,17,16,12,21,15,18,40,67,13,40,9,31,23,33,53,22,9,23,28,53,50,40,40,15,22,67,13,60,20,28,19,59,49,42,48,46,30,31,9,26,56,21,22,60,20,7,19,45,39,0,50,23,39,17,38,33,17,58,39,34,14,17,51,36,36,14,32,21,25,27,20,14,44,21,37,26,25,28,16,6,43,20,27,31,39,30,19,31,22,26,13,46,43,22,12,11,31,31,28,30,37,15,6,53,22,14,33,58,47,28,29,48,7,4,25,39,41,31,41
v92,44,30,51,48,56,60,43,18,57,36,35,44,50,16,62,43,37,34,14,30,33,24,41,52,13,25,70,32,45,47,35,34,28,47,4,24,44,59,13,15,50,67,66,62,71,35,68,10,21,63,10,59,39,51,43,11,28,55,73,22,15,18,10,48,65,42,17,37,10,44,22,49,21,17,20,56,30,32,49,59,52,64,43,46,10,60,43,51,17,39,50,0,73,47,51,46,17,41,22,11,42,64,33,59,14,50,36,40,31,33,59,42,36,16,29,45,24,25,40,60,56,51,30,29,19,45,38,31,19,46,36,51,34,7,30,62,47,19,31,36,20,45,35,48,13,58,36,41,20,55,36,21,8,49,52,25,11,49,19,49
v93,29,43,22,35,17,13,30,55,16,37,42,53,51,79,11,30,36,73,67,43,58,49,32,41,60,62,3,41,28,26,38,55,65,38,69,59,29,14,84,58,23,6,7,11,10,38,5,63,90,10,63,14,38,22,30,76,45,18,2,51,76,73,63,37,8,31,90,36,83,29,51,24,82,72,65,45,69,41,26,14,21,51,30,27,83,15,30,22,68,62,23,73,0,50,22,33,56,32,81,62,55,9,40,52,59,31,37,55,42,40,22,31,37,67,44,34,49,48,33,13,17,52,43,50,54,62,37,42,54,27,37,22,69,66,43,11,26,54,54,45,53,48,38,25,76,17,37,40,81,42,49,52,71,24,21,48,62,36,54,36
v94,57,69,34,23,49,37,62,53,34,49,12,3,3,31,43,20,70,23,33,59,14,59,36,9,54,22,47,47,48,24,70,13,19,12,47,23,33,36,34,60,49,44,43,39,48,54,45,51,40,40,49,46,12,28,20,36,41,48,50,49,32,29,37,13,42,61,40,48,39,59,55,58,32,30,27,9,19,69,26,48,29,17,60,61,37,37,40,28,30,12,39,47,50,0,28,21,30,22,31,54,5,41,22,12,53,27,37,7,18,64,36,19,27,31,22,16,23,52,67,37,33,4,49,18,36,12,13,48,56,23,13,52,19,44,17,39,50,40,16,11,45,2,36,45,34,35,53,10,31,10,11,26,39,46,35,64,48,18,58,24
v95,35,47,12,23,27,9,40,33,6,27,20,31,29,57,21,14,48,51,45,37,36,37,14,27,38,40,19,25,26,10,48,33,43,22,47,37,11,8,62,38,27,16,15,11,20,32,17,41,68,14,41,24,16,6,16,54,23,26,22,29,54,51,41,23,14,39,68,26,61,37,33,36,60,50,43,31,47,47,14,26,9,39,38,39,61,9,18,2,46,40,17,51,22,28,0,21,34,10,59,40,33,13,18,34,37,19,15,33,20,42,10,9,15,45,22,20,27,30,45,9,11,30,27,28,32,40,15,26,34,5,15,30,47,44,21,17,28,32,32,23,31,26,16,23,54,7,31,18,59,30,27,30,49,24,13,42,40,24,36,24
v96,56,68,33,2,48,30,61,52,23,48,13,24,22,50,42,7,69,44,38,58,29,58,35,12,53,33,30,46,47,11,69,26,36,9,46,30,32,19,55,59,48,27,28,30,27,53,38,50,61,35,48,45,9,15,5,47,40,47,31,48,47,44,36,8,35,60,61,47,54,58,54,57,53,43,36,16,40,68,7,47,12,18,59,60,54,18,39,19,39,33,38,46,33,21,21,0,29,21,52,53,26,30,21,23,52,6,36,26,17,63,15,18,26,38,21,5,22,51,66,22,32,23,48,21,35,33,8,47,55,16,12,51,40,43,16,38,49,39,25,16,44,19,35,44,47,16,52,11,52,11,20,25,42,45,34,63,47,3,57,3
v97,27,39,34,31,39,43,32,23,40,19,18,27,33,23,45,26,40,17,11,29,16,29,24,35,24,8,53,17,28,30,40,17,11,30,17,7,27,42,28,30,33,50,49,45,54,24,51,21,34,46,19,42,22,34,26,20,11,38,56,19,20,17,7,31,48,31,34,20,27,29,25,32,26,16,9,39,13,39,32,42,35,47,30,31,27,43,26,34,12,22,33,17,56,30,34,29,0,24,25,24,25,47,16,42,23,33,19,23,14,34,42,25,19,11,12,28,7,22,37,43,39,34,19,12,6,28,21,18,26,29,19,34,17,14,13,45,30,10,14,19,15,28,18,31,20,41,23,24,25,38,19,4,15,32,35,34,18,32,28,32
v98,35,47,12,23,27,19,40,31,16,27,10,21,25,47,21,14,48,41,35,37,26,37,14,27,32,30,29,25,26,10,48,23,33,22,37,27,11,18,52,38,27,26,25,21,30,32,27,31,58,22,31,24,14,10,16,44,19,26,32,27,44,41,31,23,24,39,58,26,51,37,33,36,50,40,33,31,37,47,14,26,11,39,38,39,51,19,18,10,36,30,17,41,32,22,10,21,24,0,49,32,23,23,8,34,31,19,15,23,10,42,18,3,5,35,12,20,17,30,45,19,15,26,27,18,22,30,13,26,34,5,9,30,37,34,11,21,28,22,22,13,23,20,14,23,44,17,31,16,49,30,17,20,39,24,13,42,30,24,36,24
v99,52,44,59,54,64,68,51,28,65,44,39,28,30,6,70,51,45,12,14,38,23,34,49,40,29,19,78,40,53,55,45,26,16,43,22,22,52,67,9,35,58,75,74,70,79,43,76,26,9,71,24,67,43,59,51,11,36,63,81,30,7,8,18,44,73,50,9,45,14,52,30,57,1,9,16,36,12,44,57,67,60,42,51,54,12,68,51,59,13,19,58,22,81,31,59,52,25,49,0,29,26,72,41,37,28,58,44,26,39,41,67,50,44,14,37,47,32,33,48,68,64,29,38,31,27,23,44,39,31,54,44,59,12,19,38,70,55,27,27,36,28,33,43,56,9,66,44,41,2,41,32,29,14,57,60,39,23,49,33,55
v100,33,19,40,55,45,49,32,7,46,25,42,51,57,23,51,46,26,41,21,19,40,13,30,59,2,32,59,21,34,42,24,41,35,54,7,31,33,48,22,6,39,56,55,51,60,24,57,3,28,52,5,48,46,40,48,18,17,44,62,11,22,25,17,55,54,31,28,26,21,33,11,38,28,24,27,63,37,21,46,48,41,71,32,35,21,49,32,40,24,46,39,11,62,54,40,53,24,32,29,0,49,53,32,66,3,51,25,47,36,22,48,35,27,23,32,52,31,14,29,49,45,58,19,36,18,52,45,20,8,37,41,40,41,10,37,51,36,14,38,43,9,52,24,37,20,47,25,48,27,62,43,28,15,38,41,14,6,56,8,56
v101,52,64,33,28,44,42,57,48,39,44,13,2,8,26,44,25,65,18,28,54,9,54,31,14,49,17,52,42,43,29,65,8,14,17,42,18,28,41,29,55,44,49,48,44,53,49,50,46,35,45,44,41,17,33,25,31,36,43,55,44,27,24,32,18,47,56,35,43,34,54,50,53,27,25,22,14,14,64,31,43,34,22,55,56,32,42,35,33,25,7,34,42,55,5,33,26,25,23,26,49,0,46,17,17,48,32,32,2,13,59,41,24,22,26,17,21,18,47,62,42,38,9,44,13,31,7,18,43,51,28,18,47,14,39,12,44,45,35,11,10,40,7,31,40,29,40,48,15,26,15,6,21,34,41,34,59,43,23,53,29
v102,26,38,13,32,18,4,31,46,7,28,33,44,42,70,12,23,39,64,58,34,49,40,23,36,51,53,6,32,19,19,39,46,56,31,60,50,20,11,75,49,18,3,2,2,7,29,8,54,81,5,54,15,29,15,25,67,36,17,9,42,67,64,54,32,5,30,81,27,74,28,42,27,73,63,56,40,60,38,23,17,18,48,29,30,74,12,21,13,59,53,14,64,9,41,13,30,47,23,72,53,46,0,31,43,50,28,28,46,33,33,19,22,28,58,35,29,40,39,36,8,8,43,34,41,45,53,28,33,45,18,28,21,60,57,34,8,19,45,45,36,44,39,29,16,67,14,28,31,72,39,40,43,62,15,12,39,53,33,45,33
v103,35,47,18,23,27,27,40,31,24,27,10,19,25,39,29,14,48,33,27,37,18,37,14,27,32,22,37,25,26,14,48,15,25,22,29,19,11,26,44,38,27,34,33,29,38,32,35,29,50,30,27,26,14,18,16,36,19,26,40,27,36,33,23,23,32,39,50,26,43,37,33,36,42,32,25,31,29,47,16,26,19,39,38,39,43,27,18,18,28,22,17,33,40,22,18,21,16,8,41,32,17,31,0,34,31,19,15,15,4,42,26,9,5,27,4,20,9,30,45,27,23,26,27,10,14,22,13,26,34,13,9,30,29,26,5,29,28,18,14,11,23,20,14,23,36,25,31,16,41,30,11,12,31,24,19,42,26,24,36,24
v104,69,81,46,25,61,43,74,65,36,61,24,15,9,43,55,22,82,25,45,71,26,71,48,11,66,34,49,59,60,26,82,25,31,14,59,35,45,38,46,72,61,46,45,43,50,66,51,63,38,48,61,58,20,30,22,48,53,60,52,61,44,41,49,15,48,73,42,60,51,71,67,70,38,42,39,7,29,81,28,60,31,5,72,73,49,39,52,32,42,20,51,59,52,12,34,23,42,34,37,66,17,43,34,0,65,29,49,19,30,76,38,31,39,43,34,18,35,64,79,39,45,8,61,30,48,14,21,60,68,29,25,64,25,56,29,51,62,52,28,23,57,14,48,57,46,37,65,18,39,12,23,38,51,58,47,76,60,20,70,26
v105,30,16,37,54,42,46,29,4,43,22,41,50,56,22,48,45,23,40,20,16,39,10,27,58,1,31,56,18,31,41,21,40,34,53,10,30,30,45,25,7,36,53,52,48,57,21,54,4,31,49,4,45,45,37,47,17,14,41,59,8,21,24,16,54,51,28,31,23,24,30,8,35,27,23,26,62,36,18,45,45,40,70,29,32,24,46,29,37,23,45,36,14,59,53,37,52,23,31,28,3,48,50,31,65,0,50,22,46,35,19,45,34,26,22,31,51,30,11,26,46,42,57,16,35,17,51,44,17,5,36,40,37,40,9,36,48,33,13,37,42,8,51,21,34,19,44,22,47,26,61,42,27,14,35,38,11,5,55,5,55
v106,54,66,31,4,46,28,59,50,21,46,19,30,28,56,40,7,67,50,44,56,35,56,33,18,51,39,28,44,45,9,67,32,42,15,46,36,30,17,61,57,46,25,26,28,21,51,36,48,67,33,46,43,15,13,7,53,38,45,29,46,53,50,40,14,33,58,67,45,60,56,52,55,59,49,42,22,46,66,5,45,10,24,57,58,60,16,37,17,45,39,36,50,31,27,19,6,33,19,58,51,32,28,19,29,50,0,34,32,19,61,9,16,24,44,21,11,26,49,64,20,30,29,46,27,33,39,14,45,53,14,14,49,46,43,20,36,47,37,31,22,42,25,33,42,53,14,50,17,58,17,26,29,48,43,32,61,45,9,55,5
v107,20,32,15,38,20,24,25,18,21,12,25,34,40,42,26,29,33,36,30,22,23,22,5,42,23,25,34,10,11,25,33,24,28,37,32,22,8,23,47,23,14,31,30,26,35,17,32,26,53,27,26,23,29,21,31,39,8,19,37,14,39,36,26,38,29,24,53,11,46,22,18,21,45,35,28,46,32,32,29,23,24,54,23,24,46,24,7,17,31,29,14,36,37,37,15,36,19,15,44,25,32,28,15,49,22,34,0,30,19,27,25,18,10,30,15,35,14,15,30,24,20,41,12,19,17,35,28,11,19,20,24,15,32,29,20,26,13,17,21,26,16,35,1,12,39,22,16,31,44,45,26,15,34,13,16,27,25,39,21,39
v108,50,62,33,28,42,42,55,46,39,42,13,4,10,24,44,25,63,18,26,52,7,52,29,14,47,15,52,40,41,29,63,6,12,17,40,16,26,41,29,53,42,49,48,44,53,47,50,44,35,45,42,41,17,33,25,29,34,41,55,42,25,22,30,18,47,54,35,41,32,52,48,51,27,23,20,16,14,62,31,41,34,24,53,54,30,42,33,33,23,7,32,40,55,7,33,26,23,23,26,47,2,46,15,19,46,32,30,0,13,57,41,24,20,24,15,21,16,45,60,42,38,11,42,11,29,7,18,41,49,28,18,45,14,37,12,44,43,33,9,10,38,7,29,38,27,40,46,15,26,15,6,19,32,39,34,57,41,23,51,29
v109,39,51,20,19,31,29,44,35,26,31,6,15,21,37,31,12,52,31,25,41,16,41,18,23,36,20,39,29,30,16,52,13,23,18,29,17,15,28,42,42,31,36,35,31,40,36,37,33,48,32,31,28,10,20,12,34,23,30,42,31,34,31,21,19,34,43,48,30,41,41,37,40,40,30,23,27,27,51,18,30,21,35,42,43,41,29,22,20,26,20,21,31,42,18,20,17,14,10,39,36,13,33,4,30,35,19,19,13,0,46,28,11,9,25,4,16,7,34,49,29,25,22,31,8,18,20,9,30,38,15,5,34,27,26,1,31,32,22,12,7,27,16,18,27,34,27,35,12,39,26,7,10,29,28,21,46,30,20,40,20
v110,11,5,30,65,23,33,10,15,40,15,52,61,67,39,29,56,6,51,31,5,50,9,28,69,20,42,37,17,16,52,6,51,45,64,29,41,31,44,44,18,17,36,35,33,40,10,35,23,50,30,23,26,56,48,58,36,23,22,40,15,36,35,27,65,32,9,50,16,43,11,11,16,42,34,37,73,47,5,56,26,51,81,10,13,43,45,24,44,34,56,25,33,40,64,42,63,34,42,41,22,59,33,42,76,19,61,27,57,46,0,52,45,37,33,42,62,41,12,7,41,31,68,15,46,28,62,55,16,14,47,51,18,51,26,47,29,14,24,48,53,19,62,28,19,36,47,11,58,41,72,53,38,31,18,29,8,22,66,14,66
v111,45,57,22,13,37,19,50,41,12,37,28,39,37,65,31,16,58,59,53,47,44,47,24,27,46,48,19,35,36,12,58,41,51,24,55,45,21,8,70,48,37,16,17,19,12,42,27,49,76,24,49,34,24,8,16,62,31,36,20,37,62,59,49,23,24,49,76,36,69,47,43,46,68,58,51,31,55,57,10,36,7,33,48,49,69,7,28,8,54,48,27,59,22,36,10,15,42,18,67,48,41,19,26,38,45,9,25,41,28,52,0,17,23,53,30,20,35,40,55,11,21,38,37,36,40,48,23,36,44,13,23,40,55,52,29,27,38,40,40,31,39,34,24,33,62,5,41,26,67,26,35,38,57,34,23,52,48,18,46,14
v112,38,50,15,20,30,18,43,34,15,30,11,22,22,48,24,11,51,42,36,40,27,40,17,24,35,31,28,28,29,7,51,24,34,19,38,28,14,17,53,41,30,25,24,20,29,35,26,32,59,21,32,27,11,9,13,45,22,29,31,30,45,42,32,20,23,42,59,29,52,40,36,39,51,41,34,28,38,50,11,29,10,36,41,42,52,18,21,9,37,31,20,42,31,19,9,18,25,3,50,35,24,22,9,31,34,16,18,24,11,45,17,0,8,36,13,17,18,33,48,18,14,23,30,19,23,31,10,29,37,4,6,33,38,35,12,20,31,23,23,14,26,17,17,26,45,16,34,13,50,27,18,21,40,27,16,45,31,21,39,21
v113,30,42,15,28,22,24,35,26,21,22,15,24,30,42,26,19,43,36,30,32,21,32,9,32,27,25,34,20,21,15,43,18,28,27,32,22,8,23,47,33,22,31,30,26,35,27,32,26,53,27,26,23,19,15,21,39,14,21,37,22,39,36,26,28,29,34,53,21,46,32,28,31,45,35,28,36,32,42,19,23,16,44,33,34,46,24,13,15,31,25,14,36,37,27,15,26,19,5,44,27,22,28,5,39,26,24,10,20,9,37,23,8,0,30,7,25,12,25,40,24,20,31,22,13,17,25,18,21,29,10,14,25,32,29,10,26,23,17,17,16,18,25,9,18,39,22,26,21,44,35,16,15,34,19,16,37,25,29,31,29
v114,38,38,45,40,50,54,37,22,51,30,25,28,34,12,56,37,39,18,2,28,17,28,35,36,23,9,64,26,39,41,39,18,12,31,16,8,38,53,17,29,44,61,60,56,65,29,62,20,23,57,18,53,29,45,37,9,22,49,67,18,9,6,6,32,59,36,23,31,16,38,24,43,15,5,4,40,14,38,43,53,46,48,37,40,16,54,37,45,1,23,44,16,67,31,45,38,11,35,14,23,26,58,27,43,22,44,30,24,25,33,53,36,30,0,23,33,18,21,36,54,50,35,24,17,13,29,30,25,25,40,30,45,18,13,24,56,41,13,15,22,14,29,29,42,9,52,30,27,14,39,20,15,8,43,46,33,17,35,27,41
v115,35,47,22,23,27,31,40,31,28,27,10,19,25,35,33,14,48,29,23,37,14,37,14,27,32,18,41,25,26,18,48,11,21,22,25,15,15,30,40,38,27,38,37,33,42,32,39,29,46,34,27,30,14,22,16,32,19,26,44,27,32,29,19,23,36,39,46,26,39,37,33,36,38,28,21,31,25,47,20,30,23,39,38,39,39,31,18,22,24,18,21,29,44,22,22,21,12,12,37,32,17,35,4,34,31,21,15,15,4,42,30,13,7,23,0,20,5,30,45,31,27,26,27,6,14,20,13,26,34,17,9,30,25,22,5,33,28,18,10,11,23,20,14,23,32,29,31,16,37,30,11,8,27,24,23,42,26,24,36,24
v116,55,67,32,7,47,29,60,51,22,47,10,19,17,45,41,6,68,39,33,57,24,57,34,7,52,28,31,45,46,10,68,21,31,4,45,25,31,20,50,58,47,28,27,29,32,52,37,49,56,34,47,44,6,14,4,42,39,46,34,47,42,39,35,3,34,59,56,46,49,57,53,56,48,38,31,11,35,67,10,46,13,19,58,59,49,21,38,18,34,28,37,45,34,16,20,5,28,20,47,52,21,29,20,18,51,11,35,21,16,62,20,17,25,33,20,0,21,50,65,21,31,18,47,16,34,28,7,46,54,15,11,50,35,42,15,37,48,38,20,11,43,14,34,43,42,19,51,6,47,10,15,24,37,44,33,62,46,4,56,8
v117,34,46,27,24,32,36,39,30,33,26,11,20,26,30,38,19,47,24,18,36,9,36,17,28,31,13,46,24,25,23,47,10,16,23,24,10,20,35,35,37,26,43,42,38,47,31,44,28,41,39,26,35,15,27,19,27,18,31,49,26,27,24,14,24,41,38,41,25,34,36,32,35,33,23,16,32,20,46,25,35,28,40,37,38,34,36,19,27,19,15,26,24,49,23,27,22,7,17,32,31,18,40,9,35,30,26,14,16,7,41,35,18,12,18,5,21,0,29,44,36,32,27,26,5,13,21,14,25,33,22,12,29,20,21,6,38,27,17,7,12,22,21,13,24,27,34,30,17,32,31,12,3,22,25,28,41,25,25,35,25
v118,19,17,26,53,31,35,18,7,32,11,40,49,55,31,37,44,18,39,19,7,38,7,16,57,12,30,45,7,20,40,18,39,33,52,21,29,19,34,36,10,25,42,41,37,46,10,43,15,42,38,15,34,44,36,46,28,11,30,48,3,28,25,15,53,40,17,42,12,35,19,3,24,34,24,25,61,35,17,44,34,39,69,18,21,35,35,18,32,22,44,25,25,48,52,30,51,22,30,33,14,47,39,30,64,11,49,15,45,34,12,40,33,25,21,30,50,29,0,15,35,31,56,5,34,16,50,43,6,6,35,39,26,39,18,35,37,22,12,36,41,7,50,16,23,28,35,11,46,33,60,41,26,23,24,27,12,14,54,6,54
v119,10,10,33,68,18,36,5,22,43,18,55,64,70,46,24,59,3,54,34,10,53,16,31,72,27,45,36,20,19,55,5,54,48,67,36,44,34,47,51,25,18,39,38,36,43,13,28,30,57,31,30,21,59,51,61,43,26,19,35,18,43,40,30,68,31,6,57,19,50,8,18,9,49,39,40,76,50,8,59,19,54,84,7,6,50,48,27,47,37,59,28,40,33,67,45,66,37,45,48,29,62,36,45,79,26,64,30,60,49,7,55,48,40,36,45,65,44,15,0,44,34,71,18,49,31,65,58,19,21,50,54,15,54,33,50,28,17,27,51,56,22,65,31,22,43,50,14,61,48,75,56,41,38,21,32,15,29,69,21,69
v120,34,46,11,24,26,8,39,42,3,26,29,40,38,66,20,17,47,60,54,36,45,36,19,28,47,49,10,28,25,13,47,42,52,25,56,46,16,3,71,45,26,7,6,8,11,31,16,50,77,13,50,23,25,9,17,63,32,25,13,38,63,60,50,24,13,38,77,25,70,36,38,35,69,59,52,32,56,46,15,25,10,40,37,38,70,4,17,9,55,49,16,60,13,37,9,22,43,19,68,49,42,8,27,39,46,20,24,42,29,41,11,18,24,54,31,21,36,35,44,0,10,39,30,37,41,49,24,29,41,14,24,29,56,53,30,16,27,41,41,32,40,35,25,22,63,6,30,27,68,31,36,39,58,23,12,41,49,25,41,25
v121,24,36,5,34,16,4,29,38,9,20,25,36,36,62,10,25,37,56,50,26,41,32,15,38,43,45,14,24,15,21,37,38,48,33,52,42,12,13,67,41,16,11,10,6,15,21,12,46,73,7,46,13,25,17,27,59,28,15,17,34,59,56,46,34,9,28,73,19,66,26,34,25,65,55,48,42,52,36,25,15,20,50,27,28,66,14,13,13,51,45,6,56,17,33,11,32,39,15,64,45,38,8,23,45,42,30,20,38,25,31,21,14,20,50,27,31,32,31,34,10,0,37,26,33,37,45,24,25,37,16,20,19,52,49,26,6,17,37,37,28,36,31,21,12,59,16,20,27,64,41,32,35,54,13,4,31,45,35,37,35
v122,61,73,38,25,53,39,66,57,36,53,16,7,1,35,47,22,74,21,37,63,18,63,40,11,58,26,49,51,52,26,74,17,23,14,51,27,37,38,38,64,53,46,45,41,50,58,47,55,38,42,53,50,14,30,22,40,45,52,52,53,36,33,41,15,44,65,38,52,43,63,59,62,30,34,31,7,21,73,28,52,31,13,64,65,41,39,44,30,34,12,43,51,52,4,30,23,34,26,29,58,9,43,26,8,57,29,41,11,22,68,38,23,31,35,26,18,27,56,71,39,37,0,53,22,40,10,15,52,60,25,17,56,17,48,21,43,54,44,20,15,49,6,40,49,38,37,57,12,31,12,15,30,43,50,39,68,52,20,62,26
