,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,15,47,8,39,53,10,60,37,37,28,47,45,42,25,41,51,11,48,37,21,9,28,21,31,48,3,20,38,38,5,37,28,17,23,11,42,4,7,24,29,56,30,21,52,40,16,28,4,46,34,22,58,13,56,11,32,23,17,11,9,51,50,25,65,49,40,25,14,38,22,28,11,6,21,37,55,50,11,25,17,39,0,40,16,30,30,30,22,15,37,36,5,23,20,39,33,11,49,50,23,46,39,41,41,49,44,15,21,22,26,35,37,39,41,5,41,38,5,23,21,54,28,21,55,33,31,31,32,6,34,52,21,9,17,14,13,35,23,43,18,31,51,28,17,36,28,20,1,7,27,45,8,49,15,10,21,13,19,17,11
v83,25,7,48,3,13,34,20,11,43,38,27,33,12,23,7,57,41,34,27,19,33,12,43,9,8,43,26,2,42,41,29,32,23,63,51,48,44,33,30,45,16,38,19,12,46,24,12,40,6,38,24,18,37,16,35,38,17,27,29,31,57,56,15,25,23,6,31,26,18,26,18,29,34,19,31,61,34,31,65,57,17,40,0,34,48,50,14,34,25,43,8,37,29,60,33,9,51,55,56,31,52,13,47,35,55,50,55,31,28,14,41,43,45,29,45,47,32,45,63,27,60,12,39,23,27,9,9,46,34,16,32,35,39,23,26,37,33,41,15,24,11,23,30,37,18,34,36,41,41,25,51,48,9,55,40,61,53,43,23,37
v84,9,41,20,33,47,6,54,33,21,12,41,39,36,41,35,35,7,42,31,31,25,30,9,25,42,19,12,32,32,21,31,22,11,29,17,26,16,11,8,13,50,14,15,46,24,14,22,20,40,28,38,52,3,50,27,26,39,7,27,21,35,34,29,59,43,34,19,18,32,16,22,23,16,37,31,39,44,5,31,23,33,16,34,0,14,16,24,38,17,21,30,11,17,26,55,27,21,33,34,39,30,35,25,35,33,28,21,37,14,20,19,21,23,35,15,25,54,11,29,7,38,32,5,49,49,25,25,16,12,38,46,5,25,11,16,29,29,7,37,10,25,45,44,33,30,12,4,15,9,21,29,14,43,21,26,27,21,9,11,5
v85,23,55,34,47,61,20,68,47,9,10,55,53,50,55,49,25,19,56,45,45,39,44,9,39,56,33,26,46,46,35,45,36,25,23,19,16,30,25,20,3,64,10,29,60,10,28,36,34,54,42,52,66,17,64,41,40,53,21,41,35,23,24,43,73,57,48,33,32,46,30,36,37,30,51,45,27,58,19,17,29,47,30,48,14,0,2,38,52,31,23,44,25,31,22,69,41,35,25,36,53,36,49,17,49,37,22,21,51,28,34,11,33,9,49,29,33,68,25,19,21,24,46,9,63,63,39,39,2,26,52,60,13,39,25,30,43,43,7,51,24,39,59,58,47,44,18,12,29,23,35,25,24,57,27,40,13,35,11,25,19
v86,25,57,34,49,63,20,70,47,11,12,57,55,52,55,51,27,19,58,47,45,39,44,9,41,58,33,28,48,48,35,47,38,27,23,19,18,30,25,22,5,66,12,31,62,10,28,38,34,56,44,52,68,17,66,41,42,53,23,41,35,25,26,43,75,59,50,35,32,48,32,38,37,30,51,47,29,60,19,17,29,49,30,50,16,2,0,40,52,31,25,46,25,33,22,69,43,35,27,38,53,38,49,19,51,39,24,21,51,30,36,13,35,9,51,29,35,68,25,19,23,26,46,11,65,63,41,41,4,26,52,62,15,39,27,30,43,45,9,53,26,41,61,58,47,46,20,14,29,23,37,27,24,59,27,40,13,35,11,27,19
v87,15,17,38,11,23,24,30,25,29,28,17,19,12,33,11,43,31,20,13,23,23,22,33,15,18,33,12,16,28,31,15,18,13,53,41,34,34,23,18,35,26,28,9,22,32,14,4,30,16,24,30,28,27,26,25,24,31,17,19,21,43,42,21,35,19,10,17,16,8,12,4,19,24,29,17,47,20,21,55,47,9,30,14,24,38,40,0,30,15,29,6,27,15,50,47,5,41,41,42,31,38,27,33,21,41,36,45,29,14,4,27,29,31,15,35,33,46,35,53,17,46,24,29,25,41,13,11,36,24,30,22,25,29,13,16,27,19,31,13,14,3,21,36,27,6,20,26,31,31,11,37,38,19,45,30,51,43,33,13,27
v88,37,41,18,33,47,32,54,31,59,50,43,49,36,11,35,73,33,50,43,15,13,22,43,25,42,19,42,32,58,17,45,48,33,29,33,64,22,27,46,51,50,52,25,46,62,24,26,18,40,54,10,52,35,50,11,54,17,39,11,17,73,72,19,59,43,34,47,20,34,42,34,15,22,15,47,77,50,33,35,23,33,22,34,38,52,52,30,0,21,59,30,27,45,30,17,27,17,71,72,3,68,33,63,51,71,66,31,3,44,26,57,59,61,45,23,63,16,27,33,43,76,22,43,49,11,25,25,54,26,28,48,43,13,27,22,9,49,45,37,40,27,45,6,5,34,50,42,23,29,41,67,28,43,25,12,39,19,41,31,33
v89,16,32,23,24,38,11,45,22,38,29,32,30,27,24,26,52,16,33,22,14,8,13,22,16,33,18,21,23,37,16,24,27,12,38,26,43,19,8,25,30,41,31,6,37,41,3,13,15,31,33,21,43,14,41,10,33,22,18,10,6,52,51,12,50,34,25,26,1,23,21,13,6,9,20,26,56,35,12,40,32,24,15,25,17,31,31,15,21,0,38,21,12,24,35,38,18,26,50,51,22,47,24,42,30,50,45,30,20,23,11,36,38,40,26,20,42,37,20,38,22,55,15,22,40,32,16,16,33,9,21,37,22,14,6,1,12,28,24,28,19,16,36,27,16,21,29,21,16,16,20,46,23,34,30,15,36,28,20,10,12
v90,22,36,41,40,38,27,45,54,14,13,32,30,31,62,36,14,26,33,22,52,46,51,18,44,37,40,17,45,23,42,22,13,26,38,26,7,37,32,13,20,41,13,34,37,15,35,33,41,39,19,59,43,24,41,48,17,60,20,48,42,14,13,50,50,34,37,12,39,25,17,25,44,37,58,22,18,35,26,40,36,26,37,43,21,23,25,29,59,38,0,35,32,14,35,76,34,42,12,13,60,13,56,6,26,14,7,30,58,15,33,12,10,16,26,36,10,75,32,38,16,17,53,16,40,70,42,40,21,33,59,37,16,46,32,37,50,20,16,28,19,32,36,65,54,25,9,17,36,30,18,8,31,44,34,47,36,42,18,28,26
v91,21,11,44,5,17,30,24,19,35,34,19,25,6,27,5,49,37,26,19,17,29,16,39,9,12,39,18,10,34,37,21,24,19,59,47,40,40,29,24,41,20,34,15,16,38,20,8,36,10,30,24,22,33,20,31,30,25,23,25,27,49,48,15,29,15,4,23,22,10,18,10,25,30,23,23,53,26,27,61,53,9,36,8,30,44,46,6,30,21,35,0,33,21,56,41,3,47,47,48,27,44,21,39,27,47,42,51,27,20,10,33,35,37,21,41,39,40,41,59,23,52,18,35,19,35,7,5,42,30,24,24,31,35,19,22,33,25,37,7,20,5,15,30,33,10,26,32,37,37,17,43,44,13,51,36,57,49,39,19,33
v92,12,44,11,36,50,5,57,34,32,23,44,42,39,30,38,46,6,45,34,20,14,25,16,28,45,8,15,35,35,10,34,25,14,26,14,37,7,4,19,24,53,25,18,49,35,13,25,9,43,31,27,55,8,53,16,29,28,12,16,10,46,45,22,62,46,37,22,11,35,19,25,12,5,26,34,50,47,6,28,20,36,5,37,11,25,25,27,27,12,32,33,0,20,23,44,30,14,44,45,28,41,36,36,38,44,39,18,26,17,23,30,32,34,38,8,36,43,8,26,16,49,25,16,52,38,28,28,27,3,31,49,16,14,14,11,18,32,18,40,13,28,48,33,22,33,23,15,4,4,24,40,11,46,18,15,24,16,14,14,6
v93,8,24,31,26,30,17,37,40,22,21,24,22,19,48,22,28,24,25,14,38,32,37,26,30,25,26,5,31,15,28,14,5,12,46,34,19,27,18,11,28,33,21,20,29,23,21,19,27,25,11,45,35,20,33,34,9,46,10,34,28,28,27,36,42,26,23,2,25,15,3,11,30,23,44,14,32,27,14,48,40,16,23,29,17,31,33,15,45,24,14,21,20,0,43,62,20,34,26,27,46,23,42,18,18,26,21,38,44,3,19,20,14,24,18,28,18,61,28,46,10,31,39,22,32,56,28,26,29,19,45,29,18,32,18,23,36,12,24,20,7,18,28,51,40,13,13,19,24,24,4,22,31,30,38,33,44,36,26,14,20
v94,35,67,12,59,73,26,80,57,29,22,67,65,62,37,61,43,19,68,57,41,27,48,17,51,68,17,38,58,58,19,57,48,37,3,9,34,16,27,32,21,76,22,41,72,32,36,48,20,66,54,36,78,23,76,25,52,43,33,31,29,43,42,45,85,69,60,45,34,58,42,48,31,26,41,57,47,70,29,5,7,59,20,60,26,22,22,50,30,35,35,56,23,43,0,47,53,13,41,48,31,48,59,33,61,49,36,5,29,40,46,27,45,31,61,15,45,46,15,3,33,46,48,21,75,41,51,51,24,26,54,72,25,21,37,34,23,55,19,63,36,51,71,36,25,56,30,24,19,19,47,37,12,69,5,20,9,13,17,37,23
v95,54,40,35,36,40,49,45,22,76,67,60,66,45,14,40,90,50,67,60,24,30,25,60,32,39,36,59,31,75,34,62,65,50,46,50,81,39,44,63,68,37,69,42,41,79,41,43,35,37,71,17,43,52,39,28,71,16,56,28,34,90,89,26,52,56,39,64,37,51,59,51,32,39,18,64,94,67,50,52,40,50,39,33,55,69,69,47,17,38,76,41,44,62,47,0,42,34,88,89,16,85,20,80,68,88,83,48,18,61,43,74,76,78,62,40,80,1,44,50,60,93,23,60,56,6,34,36,71,43,17,65,60,30,44,39,26,66,62,48,57,44,56,11,22,51,67,59,40,46,58,84,45,32,42,29,56,34,58,48,50
v96,18,14,41,6,20,27,27,20,34,31,18,24,9,28,8,48,34,25,18,18,26,17,36,10,15,36,17,11,33,34,20,23,16,56,44,39,37,26,21,38,23,31,12,19,37,17,5,33,13,29,25,25,30,23,28,29,26,20,22,24,48,47,16,32,16,7,22,19,9,17,9,22,27,24,22,52,25,24,58,50,8,33,9,27,41,43,5,27,18,34,3,30,20,53,42,0,44,46,47,26,43,22,38,26,46,41,48,24,19,7,32,34,36,20,38,38,41,38,56,20,51,19,32,22,36,8,6,39,27,25,23,28,32,16,19,30,24,34,10,17,2,18,31,30,9,25,29,34,34,16,42,41,16,48,33,54,46,36,16,30
v97,26,58,3,50,64,17,71,48,42,33,58,56,53,28,52,56,16,59,48,32,18,39,26,42,59,8,29,49,49,10,48,39,28,12,16,47,7,18,29,34,67,35,32,63,45,27,39,11,57,45,27,69,18,67,16,43,34,24,22,20,56,55,36,76,60,51,36,25,49,33,39,22,17,32,48,60,61,20,18,6,50,11,51,21,35,35,41,17,26,42,47,14,34,13,34,44,0,54,55,20,51,50,46,52,54,49,14,20,31,37,40,42,44,52,6,46,33,10,16,26,59,39,26,66,28,42,42,37,17,45,63,26,12,28,25,14,46,28,54,27,42,62,23,14,47,33,25,10,12,38,50,11,60,8,11,22,2,24,28,16
v98,34,48,53,52,48,39,43,66,16,21,30,28,43,74,48,2,38,31,28,64,58,63,28,56,49,52,29,57,21,54,26,23,38,42,38,9,49,44,25,22,51,19,46,47,17,47,45,53,51,17,71,45,36,49,60,17,72,32,60,54,2,1,62,48,32,49,24,51,37,29,37,56,49,70,24,6,33,38,42,48,38,49,55,33,25,27,41,71,50,12,47,44,26,41,88,46,54,0,11,72,11,68,8,24,12,5,40,70,27,45,14,12,18,26,48,8,87,44,40,28,5,65,28,38,82,54,52,23,45,71,35,28,58,44,49,62,22,26,40,31,44,34,77,66,37,21,29,48,42,30,4,43,56,46,59,38,54,30,40,38
v99,35,49,54,53,49,40,44,67,27,26,29,23,44,75,49,11,39,22,29,65,59,64,31,57,50,53,30,58,14,55,27,24,39,51,39,20,50,45,26,33,52,26,47,48,28,48,46,54,52,18,72,46,37,50,61,18,73,33,61,55,13,12,63,37,33,50,25,52,38,30,38,57,50,71,25,9,22,39,53,49,39,50,56,34,36,38,42,72,51,13,48,45,27,48,89,47,55,11,0,73,4,69,19,21,1,14,43,71,28,46,25,13,29,27,49,9,88,45,51,29,12,66,29,33,83,55,53,34,46,72,24,29,59,45,50,63,23,29,41,32,45,33,78,67,38,22,30,49,43,31,11,44,57,47,60,49,55,31,41,39
v100,38,38,19,30,44,33,51,28,60,51,44,50,33,8,32,74,34,51,44,12,14,19,44,22,39,20,43,29,59,18,46,49,34,32,34,65,23,28,47,52,47,53,26,43,63,25,27,19,37,55,7,49,36,47,12,55,14,40,12,18,74,73,16,56,40,31,48,21,35,43,35,16,23,12,48,78,51,34,36,26,34,23,31,39,53,53,31,3,22,60,27,28,46,31,16,26,20,72,73,0,69,30,64,52,72,67,32,2,45,27,58,60,62,46,24,64,15,28,34,44,77,19,44,46,10,22,22,55,27,25,49,44,14,28,23,10,50,46,34,41,28,42,5,6,35,51,43,24,30,42,68,29,40,26,13,40,22,42,32,34
v101,31,45,50,49,45,36,40,63,27,26,25,19,40,71,45,11,35,20,25,61,55,60,31,53,46,49,26,54,10,51,23,20,35,51,39,20,46,41,22,33,48,26,43,44,28,44,42,50,48,14,68,42,33,46,57,14,69,29,57,51,13,12,59,37,29,46,21,48,34,26,34,53,46,67,21,9,22,35,53,45,35,46,52,30,36,38,38,68,47,13,44,41,23,48,85,43,51,11,4,69,0,65,19,17,3,14,43,67,24,42,25,9,29,23,45,5,84,41,51,25,12,62,27,29,79,51,49,34,42,68,24,25,55,41,46,59,19,29,37,28,41,29,74,63,34,18,26,45,39,27,11,40,53,43,56,49,51,31,37,35
v102,34,20,47,16,20,33,25,2,56,47,40,46,25,22,20,70,40,47,40,18,32,11,42,12,19,42,39,11,55,40,42,45,30,62,50,61,43,32,43,48,17,49,22,21,59,23,23,39,17,51,23,23,36,19,34,51,16,36,28,30,70,69,14,32,36,19,44,25,31,39,31,28,33,18,44,74,47,30,64,56,30,39,13,35,49,49,27,33,24,56,21,36,42,59,20,22,50,68,69,30,65,0,60,48,68,63,54,30,41,23,54,56,58,42,44,60,19,44,62,40,73,11,40,36,26,14,16,51,33,5,45,40,38,24,25,36,46,42,28,37,24,36,29,36,31,47,39,40,40,38,64,47,12,54,39,60,52,42,28,36
v103,26,40,45,44,44,31,51,58,8,13,38,36,35,66,40,10,30,39,28,56,50,55,20,48,41,44,21,49,29,46,28,19,30,34,30,1,41,36,17,14,47,11,38,43,9,39,37,45,43,25,63,49,28,47,52,23,64,24,52,46,10,9,54,56,40,41,16,43,29,21,29,48,41,62,28,14,41,30,34,40,30,41,47,25,17,19,33,63,42,6,39,36,18,33,80,38,46,8,19,64,19,60,0,32,20,5,32,62,19,37,6,16,10,32,40,16,79,36,32,20,13,57,20,46,74,46,44,15,37,63,43,20,50,36,41,54,26,18,34,23,36,42,69,58,29,13,21,40,34,22,8,35,48,38,51,30,46,22,32,30
v104,26,28,49,32,28,35,23,46,40,39,8,4,23,54,28,24,42,7,8,44,38,43,44,36,29,44,23,37,7,42,6,13,24,64,52,33,45,34,29,46,31,39,26,27,41,27,25,41,31,7,51,25,38,29,40,9,52,28,40,34,26,25,42,24,12,29,16,31,17,19,17,36,35,50,4,26,9,32,66,58,18,41,35,35,49,51,21,51,30,26,27,38,18,61,68,26,52,24,21,52,17,48,32,0,20,27,56,50,21,25,38,16,42,6,46,16,67,46,64,28,25,45,40,14,62,34,32,47,35,51,11,36,40,24,29,42,6,42,20,25,24,12,57,46,17,31,37,42,42,14,24,49,36,56,41,62,54,44,24,38
v105,34,48,53,52,48,39,43,66,28,27,28,22,43,74,48,12,38,21,28,64,58,63,32,56,49,52,29,57,13,54,26,23,38,52,40,21,49,44,25,34,51,27,46,47,29,47,45,53,51,17,71,45,36,49,60,17,72,32,60,54,14,13,62,36,32,49,24,51,37,29,37,56,49,70,24,10,21,38,54,48,38,49,55,33,37,39,41,71,50,14,47,44,26,49,88,46,54,12,1,72,3,68,20,20,0,15,44,70,27,45,26,12,30,26,48,8,87,44,52,28,13,65,28,32,82,54,52,35,45,71,23,28,58,44,49,62,22,30,40,31,44,32,77,66,37,21,29,48,42,30,12,43,56,46,59,50,54,32,40,38
v106,29,43,48,47,43,34,46,61,13,16,33,31,38,69,43,7,33,34,23,59,53,58,23,51,44,47,24,52,24,49,23,18,33,37,33,6,44,39,20,19,46,14,41,42,14,42,40,48,46,20,66,44,31,44,55,18,67,27,55,49,7,6,57,51,35,44,19,46,32,24,32,51,44,65,23,11,36,33,39,43,33,44,50,28,22,24,36,66,45,7,42,39,21,36,83,41,49,5,14,67,14,63,5,27,15,0,35,65,22,40,11,11,15,27,43,11,82,39,37,23,10,60,23,41,77,49,47,20,40,66,38,23,53,39,44,57,21,21,35,26,39,37,72,61,32,16,24,43,37,25,3,38,51,41,54,35,49,25,35,33
v107,30,62,13,54,68,21,75,52,28,19,62,60,57,34,56,42,14,63,52,36,22,43,12,46,63,12,33,53,53,14,52,43,32,8,4,33,11,22,27,20,71,21,36,67,31,31,43,15,61,49,31,73,18,71,20,47,38,28,26,24,42,41,40,80,64,55,40,29,53,37,43,26,21,36,52,46,65,24,10,8,54,15,55,21,21,21,45,31,30,30,51,18,38,5,48,48,14,40,43,32,43,54,32,56,44,35,0,30,35,41,26,40,30,56,10,40,47,10,8,28,45,43,16,70,42,46,46,23,21,49,67,20,18,32,29,22,50,14,58,31,46,66,37,26,51,25,19,14,14,42,36,7,64,6,19,8,14,12,32,18
v108,36,38,17,30,44,31,51,28,58,49,42,48,33,8,32,72,32,49,42,12,12,19,42,22,39,18,41,29,57,16,44,47,32,32,32,63,21,26,45,50,47,51,24,43,61,23,25,17,37,53,7,49,34,47,10,53,14,38,10,16,72,71,16,56,40,31,46,19,33,41,33,14,21,12,46,76,49,32,34,26,32,21,31,37,51,51,29,3,20,58,27,26,44,29,18,24,20,70,71,2,67,30,62,50,70,65,30,0,43,25,56,58,60,44,22,62,17,26,32,42,75,19,42,46,12,22,22,53,25,25,47,42,12,26,21,8,48,44,34,39,26,42,7,6,33,49,41,22,28,40,66,27,40,24,11,38,22,40,30,32
v109,7,27,28,25,33,14,40,39,19,18,27,25,22,47,21,29,21,28,17,37,31,36,23,29,28,25,2,30,18,27,17,8,11,43,31,20,24,17,8,25,36,18,19,32,20,20,18,26,26,14,44,38,17,36,33,12,45,7,33,27,29,28,35,45,29,22,5,24,18,2,10,29,22,43,17,33,30,11,45,37,19,22,28,14,28,30,14,44,23,15,20,17,3,40,61,19,31,27,28,45,24,41,19,21,27,22,35,43,0,18,17,15,21,21,25,19,60,25,43,7,32,38,19,35,55,27,25,26,18,44,32,15,31,17,22,35,15,21,23,4,17,31,50,39,16,10,16,21,21,7,23,28,29,35,32,41,33,23,13,17
v110,11,21,34,13,27,20,34,21,33,24,21,23,16,29,15,47,27,24,17,19,19,18,29,11,22,29,16,12,32,27,19,22,9,49,37,38,30,19,20,31,30,26,5,26,36,10,2,26,20,28,26,32,23,30,21,28,27,13,15,17,47,46,17,39,23,14,21,12,12,16,8,15,20,25,21,51,24,17,51,43,13,26,14,20,34,36,4,26,11,33,10,23,19,46,43,7,37,45,46,27,42,23,37,25,45,40,41,25,18,0,31,33,35,19,31,37,42,31,49,17,50,20,25,29,37,9,7,32,20,26,26,21,25,9,12,23,23,27,17,14,5,25,32,23,10,24,22,27,27,15,41,34,23,41,26,47,39,29,9,23
v111,20,44,39,38,50,25,57,52,2,7,44,42,39,60,38,16,24,45,34,50,44,49,14,42,45,38,15,43,35,40,34,25,24,28,24,7,35,30,11,8,53,5,32,49,5,33,31,39,43,31,57,55,22,53,46,29,58,18,46,40,16,15,48,62,46,37,22,37,35,19,25,42,35,56,34,20,47,24,28,34,36,35,41,19,11,13,27,57,36,12,33,30,20,27,74,32,40,14,25,58,25,54,6,38,26,11,26,56,17,31,0,22,4,38,34,22,73,30,26,14,19,51,14,52,68,40,38,9,31,57,49,14,44,30,35,48,32,12,40,17,30,48,63,52,33,7,15,34,28,24,14,29,46,32,45,24,40,16,26,24
v112,22,36,41,40,36,27,35,54,24,23,22,20,31,62,36,14,26,23,16,52,46,51,28,44,37,40,17,45,13,42,14,11,26,48,36,17,37,32,13,30,39,23,34,35,25,35,33,41,39,9,59,33,24,37,48,7,60,20,48,42,14,13,50,40,24,37,12,39,25,17,25,44,37,58,12,18,25,26,50,42,26,37,43,21,33,35,29,59,38,10,35,32,14,45,76,34,42,12,13,60,9,56,16,16,12,11,40,58,15,33,22,0,26,16,36,4,75,32,48,16,17,53,24,30,70,42,40,31,33,59,27,20,46,32,37,50,10,26,28,19,32,26,65,54,25,15,21,36,30,18,8,33,44,40,47,46,42,28,28,26
v113,24,48,43,42,54,29,61,56,2,11,48,46,43,64,42,18,28,49,38,54,48,53,18,46,49,42,19,47,39,44,38,29,28,32,28,9,39,34,15,10,57,9,36,53,1,37,35,43,47,35,61,59,26,57,50,33,62,22,50,44,16,17,52,66,50,41,26,41,39,23,29,46,39,60,38,20,51,28,26,38,40,39,45,23,9,9,31,61,40,16,37,34,24,31,78,36,44,18,29,62,29,58,10,42,30,15,30,60,21,35,4,26,0,42,38,26,77,34,28,18,17,55,18,56,72,44,42,7,35,61,53,18,48,34,39,52,36,16,44,21,34,52,67,56,37,11,19,38,32,28,18,33,50,36,49,22,44,20,30,28
v114,26,22,49,26,22,35,19,40,40,39,6,4,17,48,22,28,42,7,4,38,34,37,44,30,23,44,23,31,13,42,4,13,24,64,52,33,45,34,29,46,25,39,20,21,41,25,19,41,25,9,45,19,38,23,36,9,46,28,34,32,28,27,36,24,8,23,16,27,11,19,13,30,35,44,4,32,9,32,66,58,12,41,29,35,49,51,15,45,26,26,21,38,18,61,62,20,52,26,27,46,23,42,32,6,26,27,56,44,21,19,38,16,42,0,46,18,61,46,64,28,31,39,40,14,56,28,26,47,35,45,11,36,40,24,27,38,6,42,14,25,18,10,51,40,11,31,37,42,42,14,24,49,30,56,41,62,54,44,24,38
v115,20,52,5,44,58,11,65,42,36,27,52,50,47,26,46,50,10,53,42,26,12,33,20,36,53,4,23,43,43,6,42,33,22,18,10,41,1,12,23,28,61,29,26,57,39,21,33,5,51,39,23,63,12,61,12,37,28,18,16,14,50,49,30,70,54,45,30,19,43,27,33,16,11,26,42,54,55,14,20,12,44,5,45,15,29,29,35,23,20,36,41,8,28,15,40,38,6,48,49,24,45,44,40,46,48,43,10,22,25,31,34,36,38,46,0,40,39,4,18,20,53,33,20,60,34,36,36,31,11,39,57,20,10,22,19,14,40,22,48,21,36,56,29,18,41,27,19,4,6,32,44,5,54,10,11,16,8,18,22,10
v116,26,40,45,44,40,31,35,58,24,23,22,20,35,66,40,10,30,23,20,56,50,55,28,48,41,44,21,49,13,46,18,15,30,48,36,17,41,36,17,30,43,23,38,39,25,39,37,45,43,9,63,37,28,41,52,9,64,24,52,46,10,9,54,40,24,41,16,43,29,21,29,48,41,62,16,14,25,30,50,42,30,41,47,25,33,35,33,63,42,10,39,36,18,45,80,38,46,8,9,64,5,60,16,16,8,11,40,62,19,37,22,4,26,18,40,0,79,36,48,20,13,57,24,30,74,46,44,31,37,63,27,20,50,36,41,54,14,26,32,23,36,26,69,58,29,15,21,40,34,22,8,35,48,40,51,46,46,28,32,30
v117,53,39,34,35,39,48,44,21,75,66,59,65,44,13,39,89,49,66,59,23,29,24,59,31,38,35,58,30,74,33,61,64,49,45,49,80,38,43,62,67,36,68,41,40,78,40,42,34,36,70,16,42,51,38,27,70,15,55,27,33,89,88,25,51,55,38,63,36,50,58,50,31,38,17,63,93,66,49,51,39,49,38,32,54,68,68,46,16,37,75,40,43,61,46,1,41,33,87,88,15,84,19,79,67,87,82,47,17,60,42,73,75,77,61,39,79,0,43,49,59,92,22,59,55,7,33,35,70,42,16,64,59,29,43,38,25,65,61,47,56,43,55,10,21,50,66,58,39,45,57,83,44,31,41,28,55,33,57,47,49
v118,20,52,9,44,58,11,65,42,32,23,52,50,47,30,46,46,6,53,42,26,14,33,16,36,53,8,23,43,43,10,42,33,22,18,6,37,5,12,19,24,61,25,26,57,35,21,33,9,51,39,27,63,8,61,16,37,28,18,16,14,46,45,30,70,54,45,30,19,43,27,33,16,11,26,42,50,55,14,20,12,44,5,45,11,25,25,35,27,20,32,41,8,28,15,44,38,10,44,45,28,41,44,36,46,44,39,10,26,25,31,30,32,34,46,4,36,43,0,18,18,49,33,16,60,38,36,36,27,11,39,57,16,14,22,19,18,40,18,48,21,36,56,33,22,41,23,15,4,4,32,40,3,54,10,15,16,10,14,22,8
v119,38,70,15,62,76,29,83,60,26,25,70,68,65,40,64,40,22,71,60,44,30,51,20,54,71,20,41,61,61,22,60,51,40,4,12,31,19,30,35,18,79,25,44,75,29,39,51,23,69,57,39,81,26,79,28,55,46,36,34,32,40,39,48,88,72,63,48,37,61,45,51,34,29,44,60,44,73,32,2,10,62,23,63,29,19,19,53,33,38,38,59,26,46,3,50,56,16,40,51,34,51,62,32,64,52,37,8,32,43,49,26,48,28,64,18,48,49,18,0,36,43,51,24,78,44,54,54,21,29,57,75,28,24,40,37,26,58,22,66,39,54,74,39,28,59,33,27,22,22,50,40,15,72,8,23,6,16,20,40,26
v120,6,34,25,26,40,11,47,38,16,11,34,32,29,46,28,30,14,35,24,36,30,35,16,28,35,24,5,29,25,26,24,15,10,36,24,21,21,16,3,18,43,11,18,39,19,19,17,25,33,21,43,45,10,43,32,19,44,4,32,26,30,29,34,52,36,27,12,23,25,9,15,28,21,42,24,34,37,10,38,30,26,21,27,7,21,23,17,43,22,16,23,16,10,33,60,20,26,28,29,44,25,40,20,28,28,23,28,42,7,17,14,16,18,28,20,20,59,18,36,0,33,37,12,42,54,26,24,19,17,43,39,8,30,16,21,34,22,14,30,3,18,38,49,38,23,7,9,20,14,14,24,21,36,28,31,34,26,16,12,10
v121,39,53,58,57,53,44,48,71,17,26,33,29,48,79,53,3,43,32,33,69,63,68,33,61,54,57,34,62,22,59,31,28,43,47,43,12,54,49,30,25,56,24,51,52,16,52,50,58,56,22,76,50,41,54,65,22,77,37,65,59,3,4,67,49,37,54,29,56,42,34,42,61,54,75,29,3,34,43,41,53,43,54,60,38,24,26,46,76,55,17,52,49,31,46,93,51,59,5,12,77,12,73,13,25,13,10,45,75,32,50,19,17,17,31,53,13,92,49,43,33,0,70,33,39,87,59,57,22,50,76,36,33,63,49,54,67,27,31,45,36,49,37,82,71,42,26,34,53,47,35,9,48,61,51,64,37,59,35,45,43
v122,31,19,36,13,25,26,32,9,53,44,37,43,22,11,17,67,29,44,37,7,21,2,37,9,20,31,36,10,52,29,39,42,27,51,39,58,32,21,40,45,28,46,19,24,56,18,20,28,18,48,12,30,29,28,23,48,7,33,17,19,67,66,3,37,33,16,41,14,28,36,28,17,22,7,41,71,44,27,53,45,27,28,12,32,46,46,24,22,15,53,18,25,39,48,23,19,39,65,66,19,62,11,57,45,65,60,43,19,38,20,51,53,55,39,33,57,22,33,51,37,70,0,37,33,17,11,13,48,22,6,42,37,27,21,16,25,43,39,25,34,21,33,18,25,28,44,36,29,29,35,61,36,21,43,28,49,41,35,25,27
