,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,65,23,3,25,28,10,25,58,22,68,45,44,45,47,20,18,36,33,26,10,70,34,45,61,13,34,48,61,15,15,36,56,8,28,60,51,61,24,66,30,9,4,40,28,54,38,48,40,34,39,28,27,13,20,28,24,45,74,25,35,40,33,42,40,27,46,22,22,32,42,19,63,39,46,77,8,11,13,48,7,10,0,78,76,11,49,47,34,33,21,49,55,27,41,30,29,49,55,19,17,36,11,57,50,42,67,31,23,40,25,43,61,21,59,43,43,36,14,55,37,48,41,14,30,21,30,22,46,53,30,49,37,67,43,24,33,66,46,40,37,26,9,5,65,10,37,35,25,14,44,34,30,29,35,50,34,13,27,20,34
v83,13,55,75,53,70,74,61,20,64,10,37,46,33,31,58,82,42,45,52,88,8,44,45,17,81,44,30,17,67,83,42,22,76,50,18,45,17,66,12,48,69,82,38,50,24,40,30,38,44,39,56,61,65,80,50,54,33,4,53,67,42,45,36,38,51,32,56,68,46,42,59,15,39,32,1,70,67,65,30,85,68,78,0,4,69,29,31,44,57,73,29,23,69,59,48,49,29,27,59,61,42,89,21,28,36,11,47,77,38,63,35,19,57,19,35,35,42,64,23,57,42,37,68,48,57,48,58,54,25,48,29,45,11,35,54,55,12,32,38,41,52,71,79,19,68,43,43,61,72,34,44,48,49,43,44,44,67,53,58,44
v84,15,53,73,51,68,72,59,18,62,8,33,44,31,29,56,80,40,43,50,86,6,42,43,15,79,42,28,19,65,81,40,20,74,48,16,41,15,64,10,46,67,80,36,48,22,38,30,36,42,37,54,59,63,78,48,52,31,6,51,65,40,43,34,36,49,30,54,66,44,40,57,13,37,30,5,68,65,63,28,83,66,76,4,0,67,27,33,42,55,71,27,21,67,57,46,47,27,23,57,59,40,87,19,26,34,11,45,75,36,61,33,23,55,17,33,33,40,62,21,55,38,35,66,46,55,46,56,52,23,46,29,43,15,33,52,53,14,30,36,39,50,69,77,15,66,41,41,59,70,38,42,46,47,41,42,42,65,51,56,42
v85,56,14,10,24,17,21,36,49,11,59,36,33,36,38,21,13,27,24,25,19,61,25,34,52,12,25,39,52,4,14,27,47,7,29,51,40,52,13,57,21,14,13,31,19,45,29,39,31,25,30,39,16,12,11,19,25,36,65,16,24,29,38,33,31,26,37,13,11,37,31,10,54,30,37,68,13,22,4,39,16,11,11,69,67,0,40,38,27,22,10,40,46,16,30,27,20,40,46,24,8,35,20,48,41,33,58,22,12,31,14,34,52,12,50,34,34,27,5,46,26,37,34,3,21,12,21,33,35,44,25,40,26,58,34,33,22,57,37,31,28,23,2,10,56,17,26,32,14,3,39,25,23,20,30,39,25,24,16,17,33
v86,16,26,46,24,41,45,32,19,35,21,48,49,4,8,29,53,13,36,23,59,21,27,50,22,52,15,7,12,38,54,31,25,47,21,27,56,12,37,17,19,40,53,9,21,7,35,15,35,17,10,27,32,36,51,25,25,16,25,24,40,45,22,13,29,22,39,27,39,21,47,30,20,34,3,28,41,38,36,5,56,39,49,29,27,40,0,18,15,38,44,2,32,40,46,19,22,4,38,30,32,19,60,30,27,7,18,18,48,9,34,44,12,28,10,10,8,13,35,6,42,53,18,39,19,28,23,29,51,4,19,14,42,18,36,25,38,17,43,21,12,23,42,50,30,39,42,16,32,43,23,21,19,20,14,55,31,38,32,29,17
v87,18,26,44,22,51,43,30,37,45,39,66,67,18,26,27,51,11,54,21,57,35,45,68,40,50,17,25,14,38,52,49,43,45,19,45,74,26,47,29,19,38,51,21,39,25,53,3,53,35,10,25,50,34,49,43,23,34,27,28,58,63,14,5,47,20,57,37,45,15,65,34,38,52,15,30,39,36,36,23,54,37,47,31,33,38,18,0,13,56,44,16,50,50,64,17,40,22,56,28,30,11,58,48,45,17,22,18,46,19,48,62,14,26,24,28,26,21,33,12,60,71,6,37,17,44,41,27,69,18,17,4,60,20,54,23,56,19,61,39,22,21,40,48,48,37,60,12,48,41,5,39,17,24,12,73,49,36,50,27,13
v88,31,19,31,9,44,30,17,30,38,34,59,60,11,19,14,38,4,47,8,44,36,38,61,33,37,10,18,27,31,39,42,36,32,6,38,67,27,40,32,12,25,38,14,32,20,46,14,46,28,5,12,43,21,36,36,10,27,40,21,51,56,11,8,40,7,50,30,38,10,58,27,31,45,12,43,26,23,29,16,41,24,34,44,42,27,15,13,0,49,37,15,43,43,57,4,33,15,49,15,21,8,45,41,38,10,33,11,39,12,41,55,27,17,25,21,19,14,22,21,53,64,7,30,10,37,34,14,62,19,4,15,53,33,47,10,49,32,54,32,15,8,27,35,41,24,53,5,41,30,12,32,4,17,3,66,42,23,43,14,6
v89,44,30,32,46,13,43,58,37,11,47,24,11,38,30,43,25,45,12,47,31,49,13,12,40,24,39,31,42,18,26,15,35,25,51,39,18,40,9,45,37,36,35,35,17,33,17,53,19,21,46,61,6,34,23,13,47,24,53,28,10,15,60,51,19,48,25,19,11,59,15,22,42,18,41,56,35,44,20,33,28,33,33,57,55,22,38,56,49,0,16,40,34,12,8,49,16,34,34,46,28,57,32,36,29,39,46,38,20,37,8,22,46,32,38,28,30,35,27,44,4,19,56,19,39,12,15,55,13,38,47,52,12,46,22,55,2,45,25,19,34,45,24,28,44,39,14,54,8,19,61,17,45,32,52,17,13,46,6,39,55
v90,60,18,20,34,7,31,46,53,9,63,40,27,40,42,31,9,33,28,35,17,65,29,28,56,8,29,43,56,6,10,31,51,13,39,55,30,56,7,61,25,24,23,35,23,49,33,43,35,29,34,49,12,22,7,23,35,40,69,20,14,31,48,39,35,36,41,17,5,47,31,14,58,34,41,72,23,32,8,43,14,21,21,73,71,10,44,44,37,16,0,44,50,6,20,37,24,44,50,34,16,45,18,52,45,37,62,26,4,35,10,38,56,20,54,38,38,31,15,50,16,35,44,7,27,16,25,43,25,48,35,44,28,62,38,43,18,61,41,35,32,33,12,16,60,27,30,42,12,7,49,29,33,24,40,29,29,34,20,27,43
v91,16,26,46,24,41,45,32,21,35,23,50,51,4,10,29,53,13,38,23,59,21,29,52,24,52,15,9,12,38,54,33,27,47,21,29,58,12,37,17,19,40,53,9,23,9,37,13,37,19,10,27,34,36,51,27,25,18,25,24,42,47,20,11,31,22,41,27,39,19,49,30,22,36,3,28,41,38,36,7,56,39,49,29,27,40,2,16,15,40,44,0,34,40,48,19,24,6,40,30,32,17,60,32,29,7,18,18,48,9,34,46,12,28,10,12,10,13,35,6,44,55,16,39,19,28,25,29,53,4,19,12,44,18,38,25,40,17,45,23,12,23,42,50,32,39,44,14,32,43,21,23,19,20,14,57,33,38,34,29,15
v92,32,32,52,40,47,51,52,13,41,13,16,23,32,24,37,59,39,22,41,65,15,21,22,10,58,33,25,36,44,60,19,7,53,45,5,24,24,43,21,31,46,59,29,27,25,17,47,15,21,40,55,38,42,57,27,41,16,23,30,44,19,54,45,15,42,9,33,45,53,19,36,12,16,35,22,47,44,42,27,62,45,55,23,21,46,32,50,43,34,50,34,0,46,36,43,26,28,6,40,38,51,66,2,5,33,28,32,54,31,40,12,40,34,26,22,24,29,41,38,34,21,50,45,33,34,25,49,31,32,41,46,22,32,12,49,32,31,11,15,28,39,48,56,10,45,20,48,38,49,55,21,39,26,46,23,21,44,30,35,49
v93,56,24,26,40,1,37,52,49,5,59,36,23,36,38,37,13,39,24,41,23,61,25,24,52,14,33,39,52,12,14,27,47,19,45,51,26,52,3,57,31,30,29,31,19,45,29,47,31,25,40,55,8,28,11,19,41,36,65,22,8,27,54,45,31,42,37,13,5,53,27,16,54,30,37,68,29,38,14,39,20,27,27,69,67,16,40,50,43,12,6,40,46,0,14,43,20,40,46,40,22,51,24,48,41,33,58,32,8,31,6,34,52,26,50,34,34,29,21,46,12,31,50,13,33,12,21,49,19,44,41,46,24,58,34,49,14,57,37,31,28,39,18,22,56,33,26,48,8,13,55,25,39,26,46,25,25,40,16,33,49
v94,46,38,40,54,13,51,66,39,19,49,26,13,46,38,51,23,53,14,55,37,51,19,14,42,28,47,39,50,26,26,17,37,33,59,41,16,42,17,47,45,44,43,43,25,39,19,61,21,29,54,69,14,42,21,21,55,30,55,36,8,17,68,59,21,56,27,27,19,67,17,30,44,20,49,58,43,52,28,41,34,41,41,59,57,30,46,64,57,8,20,48,36,14,0,57,24,42,36,54,36,65,38,38,31,47,48,46,18,45,16,24,54,40,40,36,38,43,35,52,4,21,64,27,47,20,23,63,5,46,55,60,14,48,24,63,8,47,27,25,42,53,32,36,46,47,16,62,16,27,69,25,53,40,60,15,15,54,14,47,63
v95,35,19,27,5,44,26,13,30,38,38,59,60,15,19,10,34,6,47,4,40,40,38,61,33,33,10,18,31,31,35,42,36,28,2,38,67,31,40,36,12,21,34,14,32,24,46,18,46,28,9,12,43,17,36,36,6,27,44,21,51,56,11,12,40,3,50,30,38,10,58,27,33,45,16,47,22,19,29,18,37,20,30,48,46,27,19,17,4,49,37,19,43,43,57,0,33,19,49,11,21,8,41,41,38,12,37,11,39,12,41,55,31,17,29,21,19,14,22,25,53,64,11,30,10,37,34,10,62,23,2,19,53,37,47,6,49,36,54,32,15,4,25,31,41,20,53,5,41,30,14,32,4,17,5,66,42,19,43,10,6
v96,36,14,26,30,21,27,42,29,15,39,26,27,22,18,27,33,29,14,31,39,41,5,28,32,32,23,19,32,18,34,9,27,27,35,31,34,32,17,37,21,20,33,19,1,25,13,37,13,5,30,45,12,18,31,3,31,16,45,12,18,23,44,35,11,32,17,7,19,43,25,10,34,12,25,48,21,28,16,19,36,19,29,49,47,20,22,40,33,16,24,24,26,20,24,33,0,20,26,30,12,41,40,28,21,23,38,22,28,21,14,22,32,16,30,14,14,19,15,28,20,31,40,19,23,8,1,39,29,24,31,36,20,38,14,39,16,37,21,11,18,29,22,30,36,23,20,38,12,23,45,5,29,16,36,33,9,30,10,23,39
v97,16,26,46,24,41,45,32,15,35,19,44,45,4,4,29,53,13,32,23,59,21,23,46,18,52,15,3,12,38,54,27,21,47,21,23,52,12,37,17,19,40,53,9,21,5,31,19,31,15,12,27,32,36,51,21,25,12,25,24,38,41,26,17,25,22,35,27,39,25,43,30,16,30,7,28,41,38,36,1,56,39,49,29,27,40,4,22,15,34,44,6,28,40,42,19,20,0,34,30,32,23,60,26,23,7,18,18,48,9,34,40,12,28,10,6,6,13,35,10,38,49,22,39,19,28,19,29,47,4,19,18,38,18,32,25,34,17,39,17,12,23,42,50,26,39,38,20,32,43,27,17,19,20,18,51,27,38,28,29,21
v98,38,32,52,46,47,51,58,19,41,17,10,23,38,30,43,59,45,22,47,65,21,21,22,16,58,39,31,42,44,60,19,13,53,51,11,20,30,43,27,37,46,59,35,27,31,17,53,15,21,46,61,38,42,57,27,47,22,29,30,44,19,60,51,15,48,9,33,45,59,19,36,18,16,41,28,47,44,42,33,62,45,55,27,23,46,38,56,49,34,50,40,6,46,36,49,26,34,0,46,38,57,66,8,11,39,34,38,54,37,40,12,46,34,32,28,30,35,41,44,34,15,56,45,39,34,25,55,31,38,47,52,22,38,12,55,32,37,9,17,34,45,48,56,10,45,20,54,38,49,61,21,45,32,52,21,21,46,30,39,55
v99,46,16,16,6,41,15,12,39,35,49,56,57,26,28,3,31,17,44,7,29,51,35,58,42,26,15,29,42,28,28,39,37,21,9,41,64,42,37,47,11,10,23,21,29,35,43,29,43,25,20,15,40,12,33,33,5,26,55,18,48,53,14,23,37,8,47,27,35,13,55,24,44,42,27,58,11,8,26,29,26,13,19,59,57,24,30,28,15,46,34,30,40,40,54,11,30,30,46,0,18,17,30,38,35,23,48,12,36,21,38,52,42,14,40,24,24,17,19,36,50,61,22,27,11,34,31,9,59,34,11,30,50,48,44,9,46,47,51,29,18,7,22,20,46,9,50,16,38,27,25,29,11,14,16,63,39,8,40,7,15
v100,48,6,14,18,23,15,30,41,17,51,38,39,28,30,15,21,19,26,19,27,53,17,40,44,20,17,31,44,10,22,21,39,15,23,43,46,44,19,49,13,8,21,23,11,37,25,31,25,17,22,33,22,6,19,15,19,28,57,8,30,35,32,25,23,20,29,9,17,31,37,6,46,24,29,60,9,16,8,31,24,7,17,61,59,8,32,30,21,28,16,32,38,22,36,21,12,32,38,18,0,29,28,40,33,25,50,14,18,23,20,34,44,4,42,26,26,19,3,38,32,43,28,9,13,16,13,27,41,36,19,32,32,50,26,27,28,49,33,23,20,17,10,18,48,11,32,26,20,11,33,17,17,12,24,45,21,18,22,11,27
v101,29,27,33,11,52,32,19,38,46,40,67,68,19,27,16,42,12,55,10,46,36,46,69,41,39,18,26,25,39,41,50,44,34,8,46,75,27,48,30,20,27,40,22,40,26,54,12,54,36,11,14,51,23,44,44,12,35,38,29,59,64,3,6,48,9,58,38,46,4,66,35,39,53,16,41,28,25,37,24,43,26,36,42,40,35,19,11,8,57,45,17,51,51,65,8,41,23,57,17,29,0,47,49,46,18,31,19,47,20,49,63,25,25,25,29,27,22,30,19,61,72,5,38,18,45,42,16,70,19,10,13,61,31,55,12,57,30,62,40,23,12,33,37,49,26,61,3,49,38,8,40,12,25,5,74,50,25,51,18,2
v102,76,34,14,36,25,15,28,69,25,79,56,43,56,58,31,15,47,44,37,1,81,45,44,72,10,45,59,72,22,12,47,67,13,39,71,48,72,23,77,41,20,7,51,39,65,49,59,51,45,50,33,28,24,17,39,35,56,85,36,32,47,44,53,51,38,57,33,21,43,47,30,74,50,57,88,19,22,24,59,4,21,11,89,87,20,60,58,45,32,18,60,66,24,38,41,40,60,66,30,28,47,0,68,61,53,78,42,20,51,26,54,72,32,70,54,54,47,25,66,34,51,52,21,41,32,41,31,43,64,41,60,44,78,54,35,34,77,57,51,48,37,18,10,76,21,46,46,28,17,55,45,41,40,46,47,45,22,36,31,45
v103,30,34,54,38,49,53,50,11,43,11,18,25,30,22,37,61,37,24,39,67,13,23,24,8,60,31,23,34,46,62,21,5,55,43,3,26,22,45,19,29,48,61,27,29,23,19,45,17,23,38,53,40,44,59,29,39,14,21,32,46,21,52,43,17,40,11,35,47,51,21,38,10,18,33,20,49,46,44,25,64,47,57,21,19,48,30,48,41,36,52,32,2,48,38,41,28,26,8,38,40,49,68,0,7,31,26,30,56,29,42,14,38,36,24,20,22,27,43,36,36,23,48,47,31,36,27,47,33,30,39,44,24,30,14,47,34,29,13,17,26,37,50,58,8,47,22,46,40,51,53,23,37,28,44,25,23,46,32,37,47
v104,27,27,47,35,42,46,47,8,36,18,21,22,27,19,32,54,34,17,36,60,20,16,23,11,53,28,20,31,39,55,14,6,48,40,10,29,19,38,16,26,41,54,24,22,20,12,42,10,16,35,50,33,37,52,22,36,11,24,25,39,18,49,40,10,37,12,28,40,48,20,31,13,11,30,27,42,39,37,22,57,40,50,28,26,41,27,45,38,29,45,29,5,41,31,38,21,23,11,35,33,46,61,7,0,28,23,27,49,26,35,17,35,29,21,17,19,24,36,33,29,26,45,40,28,29,20,44,26,27,36,41,17,27,9,44,27,26,16,10,23,34,43,51,15,40,15,43,33,44,50,16,34,21,41,28,16,39,25,30,44
v105,23,19,39,17,34,38,25,20,28,26,49,50,3,9,22,46,6,37,16,52,28,28,51,23,45,8,8,19,31,47,32,26,40,14,28,57,19,30,24,12,33,46,4,22,12,36,14,36,18,7,22,33,29,44,26,18,17,32,17,41,46,21,12,30,15,40,20,32,20,48,23,21,35,4,35,34,31,29,6,49,32,42,36,34,33,7,17,10,39,37,7,33,33,47,12,23,7,39,23,25,18,53,31,28,0,25,11,41,2,31,45,19,21,17,11,9,6,28,13,43,54,17,32,12,27,24,22,52,11,12,13,43,25,37,18,39,24,44,22,5,16,35,43,31,32,43,15,31,36,22,22,12,13,13,56,32,31,33,22,16
v106,4,44,64,42,59,63,50,15,53,17,44,45,22,20,47,71,31,34,41,77,13,33,46,18,70,33,19,8,56,72,31,21,65,39,23,52,6,55,7,37,58,71,27,39,13,31,19,31,33,28,45,50,54,69,39,43,22,7,42,56,41,34,25,27,40,35,45,57,35,43,48,16,30,21,10,59,56,54,19,74,57,67,11,11,58,18,22,33,46,62,18,28,58,48,37,38,18,34,48,50,31,78,26,23,25,0,36,66,27,52,40,12,46,8,24,24,31,53,12,46,49,26,57,37,46,37,47,47,14,37,18,38,4,32,43,44,3,39,27,30,41,60,68,26,57,38,32,50,61,27,33,37,38,32,51,33,56,42,47,33
v107,34,8,28,8,33,27,20,27,27,37,48,49,14,16,11,35,7,36,9,41,39,27,50,30,34,3,17,30,20,36,31,25,29,13,29,56,30,29,35,1,22,35,9,21,23,35,17,35,17,8,23,32,18,33,25,9,16,43,10,40,45,22,13,29,10,39,19,27,21,47,16,32,34,15,46,23,20,18,17,38,21,31,47,45,22,18,18,11,38,26,18,32,32,46,11,22,18,38,12,14,19,42,30,27,11,36,0,30,9,30,44,30,10,28,12,12,5,17,24,42,53,18,21,1,26,23,17,51,22,9,18,42,36,36,17,38,35,43,21,6,7,24,32,34,21,42,16,30,25,23,21,7,6,14,55,31,20,32,11,17
v108,64,22,22,36,7,33,48,57,13,67,44,31,44,46,33,5,35,32,37,19,69,33,32,60,10,33,47,60,10,8,35,55,15,41,59,34,60,11,65,29,26,25,39,27,53,37,47,39,33,38,51,16,24,3,27,37,44,73,24,12,35,50,41,39,38,45,21,9,49,35,18,62,38,45,76,25,34,12,47,16,23,23,77,75,12,48,46,39,20,4,48,54,8,18,39,28,48,54,36,18,47,20,56,49,41,66,30,0,39,14,42,60,22,58,42,42,35,17,54,20,39,46,9,29,20,29,45,23,52,37,48,32,66,42,45,22,65,45,39,36,35,14,18,64,29,34,44,16,9,51,33,35,28,42,33,33,36,24,29,45
v109,25,17,37,15,32,36,23,18,26,28,47,48,5,7,20,44,8,35,14,50,30,26,49,21,43,6,8,21,29,45,30,24,38,14,26,55,21,28,26,10,31,44,2,20,14,34,16,34,16,9,24,31,27,42,24,16,15,34,15,39,44,23,14,28,13,38,18,30,22,46,21,23,33,6,37,32,29,27,8,47,30,40,38,36,31,9,19,12,37,35,9,31,31,45,12,21,9,37,21,23,20,51,29,26,2,27,9,39,0,29,43,21,19,19,9,7,4,26,15,41,52,19,30,10,25,22,20,50,13,10,15,41,27,35,18,37,26,42,20,3,14,33,41,29,30,41,17,29,34,24,20,10,11,15,54,30,29,31,20,18
v110,50,22,24,38,7,35,50,43,3,53,30,19,30,32,35,19,37,18,39,25,55,19,20,46,18,31,33,46,10,20,21,41,17,43,45,26,46,3,51,29,28,27,27,13,39,23,45,25,19,38,53,2,26,17,13,39,30,59,20,10,21,52,43,25,40,31,11,5,51,21,14,48,24,33,62,27,36,12,33,22,25,25,63,61,14,34,48,41,8,10,34,40,6,16,41,14,34,40,38,20,49,26,42,35,31,52,30,14,29,0,28,46,24,44,28,28,27,19,40,12,25,48,11,31,6,15,47,21,38,39,44,18,52,28,47,8,51,31,25,26,37,16,20,50,31,20,46,2,11,53,19,37,24,44,25,19,38,10,31,47
v111,44,36,40,52,35,49,64,25,29,25,4,11,44,36,49,47,51,10,53,53,27,17,10,22,46,45,37,48,32,48,13,19,41,57,17,12,36,31,33,43,42,47,41,23,37,9,59,9,27,52,67,26,40,45,19,53,28,35,34,32,7,66,57,15,54,5,25,33,65,7,28,24,10,47,34,41,50,30,39,50,39,43,35,33,34,44,62,55,22,38,46,12,34,24,55,22,40,12,52,34,63,54,14,17,45,40,44,42,43,28,0,52,38,38,34,36,41,33,50,22,9,62,33,45,22,21,61,19,44,53,58,10,44,8,61,20,43,3,23,40,51,36,44,22,45,8,60,26,37,67,23,51,38,58,11,13,52,18,45,61
v112,8,38,58,36,53,57,44,27,47,29,56,57,16,16,41,65,25,44,35,71,25,35,58,30,64,27,15,4,50,66,39,33,59,33,35,64,16,49,19,31,52,65,21,33,15,43,13,43,27,22,39,44,48,63,33,37,24,17,36,50,53,28,19,37,34,47,39,51,29,55,42,28,42,15,18,53,50,48,13,68,51,61,19,23,52,12,14,27,46,56,12,40,52,54,31,32,12,46,42,44,25,72,38,35,19,12,30,60,21,46,52,0,40,14,18,18,25,47,6,50,61,20,51,31,40,31,41,59,8,31,12,50,8,44,37,46,9,51,29,24,35,54,62,38,51,50,26,44,55,17,29,31,32,26,63,39,50,40,41,27
v113,44,2,18,14,27,17,26,37,21,47,42,43,24,26,11,25,15,30,15,31,49,21,44,40,24,13,27,40,14,26,25,35,19,19,39,50,40,23,45,9,12,25,19,15,33,29,27,29,13,18,29,26,8,23,19,15,24,53,4,34,39,28,21,23,16,33,13,21,27,41,10,42,28,25,56,13,12,12,27,28,11,21,57,55,12,28,26,17,32,20,28,34,26,40,17,16,28,34,14,4,25,32,36,29,21,46,10,22,19,24,38,40,0,38,22,22,15,7,34,36,47,24,13,9,20,17,23,45,32,15,28,36,46,30,23,32,45,37,19,16,13,14,22,44,11,36,22,24,15,29,15,13,8,20,49,25,14,26,7,23
v114,6,36,56,34,51,55,42,13,45,15,42,43,14,12,39,63,23,30,33,69,11,25,44,16,62,25,11,10,48,64,25,19,57,31,21,50,2,47,7,29,50,63,19,31,5,29,21,29,25,20,37,42,46,61,31,35,14,15,34,48,39,28,19,23,32,33,37,49,27,41,40,14,28,13,18,51,48,46,11,66,49,59,19,17,50,10,24,25,38,54,10,26,50,40,29,30,10,32,40,42,25,70,24,21,17,8,28,58,19,44,38,14,38,0,16,16,23,45,12,38,47,24,49,29,38,29,39,45,6,29,20,36,8,30,35,36,7,37,19,22,33,52,60,24,49,36,24,42,53,29,25,29,30,24,49,25,48,34,39,25
v115,22,20,40,18,35,39,30,15,29,25,38,39,10,4,23,47,17,26,19,53,27,17,40,18,46,11,5,18,32,48,21,15,41,23,17,46,18,31,23,13,34,47,7,15,11,25,25,25,9,18,33,26,30,45,15,19,6,31,18,32,35,32,23,19,20,29,21,33,31,37,24,20,24,13,34,35,32,30,5,50,33,43,35,33,34,10,28,21,28,38,12,22,34,36,21,14,6,28,24,26,29,54,20,17,11,24,12,42,9,28,34,18,22,16,0,2,7,29,16,32,43,28,33,13,22,13,27,41,10,19,24,32,24,26,27,28,23,33,11,6,17,36,44,22,33,32,26,26,37,33,11,17,14,24,45,21,32,22,23,27
v116,22,20,40,18,35,39,28,15,29,25,40,41,8,4,23,47,15,28,17,53,27,19,42,18,46,9,5,18,32,48,23,17,41,21,19,48,18,31,23,13,34,47,5,15,11,27,23,27,9,16,31,26,30,45,17,19,8,31,18,32,37,30,21,21,18,31,21,33,29,39,24,20,26,11,34,35,32,30,5,50,33,43,35,33,34,8,26,19,30,38,10,24,34,38,19,14,6,30,24,26,27,54,22,19,9,24,12,42,7,28,36,18,22,16,2,0,7,29,14,34,45,26,33,13,22,15,25,43,10,17,22,34,24,28,25,30,23,35,13,6,17,36,44,22,33,34,24,26,37,31,13,15,14,22,47,23,32,24,23,25
v117,29,13,33,11,30,32,23,22,24,32,45,46,9,11,16,40,10,33,12,46,34,24,47,25,39,4,12,25,25,41,28,22,34,16,24,53,25,26,30,6,27,40,4,18,18,32,18,32,14,11,26,29,23,38,22,12,13,38,11,37,42,25,16,26,13,36,16,26,24,44,17,27,31,10,41,28,25,23,12,43,26,36,42,40,27,13,21,14,35,31,13,29,29,43,14,19,13,35,17,19,22,47,27,24,6,31,5,35,4,27,41,25,15,23,7,7,0,22,19,39,50,21,26,6,23,20,20,48,17,12,17,39,31,33,20,35,30,40,18,1,10,29,37,29,26,39,19,27,30,26,18,10,7,17,52,28,25,29,16,20
v118,51,9,11,19,22,16,31,44,16,54,37,38,31,33,16,18,22,25,20,24,56,20,39,47,17,20,34,47,9,19,22,42,12,24,46,45,47,18,52,16,9,18,26,14,40,24,34,26,20,25,34,21,7,16,14,20,31,60,11,29,34,33,28,26,21,32,8,16,32,36,5,49,25,32,63,8,17,7,34,21,6,14,64,62,5,35,33,22,27,15,35,41,21,35,22,15,35,41,19,3,30,25,43,36,28,53,17,17,26,19,33,47,7,45,29,29,22,0,41,31,42,29,8,16,15,16,28,40,39,20,35,31,53,29,28,27,52,32,26,23,18,7,15,51,12,31,27,19,8,34,20,18,15,25,44,20,19,21,12,28
v119,10,32,52,30,47,51,38,25,41,27,54,55,10,14,35,59,19,42,29,65,23,33,56,28,58,21,13,6,44,60,37,31,53,27,33,62,14,43,17,25,46,59,15,27,13,41,9,41,23,16,33,38,42,57,31,31,22,19,30,46,51,22,13,35,28,45,33,45,23,53,36,26,40,9,22,47,44,42,11,62,45,55,23,21,46,6,12,21,44,50,6,38,46,52,25,28,10,44,36,38,19,66,36,33,13,12,24,54,15,40,50,6,34,12,16,14,19,41,0,48,59,14,45,25,34,29,35,57,6,25,8,48,12,42,31,44,11,49,27,18,29,48,56,36,45,48,20,38,49,17,27,25,26,20,61,37,44,38,35,21
v120,44,34,36,50,13,47,62,37,15,47,24,11,42,34,47,25,49,12,51,33,49,15,12,40,24,43,35,46,22,26,15,35,29,55,39,14,40,13,45,41,40,39,39,21,35,17,57,19,25,50,65,10,38,23,17,51,26,53,32,10,15,64,55,19,52,25,23,15,63,15,26,42,18,45,56,39,48,24,37,30,37,37,57,55,26,42,60,53,4,16,44,34,12,4,53,20,38,34,50,32,61,34,36,29,43,46,42,20,41,12,22,50,36,38,32,34,39,31,48,0,19,60,23,43,16,19,59,9,42,51,56,12,46,22,59,4,45,25,21,38,49,28,32,44,43,14,58,12,23,65,21,49,36,56,13,13,50,10,43,59
v121,53,45,47,61,32,58,73,34,26,32,5,8,53,45,58,44,60,17,62,50,36,26,7,31,43,54,46,57,33,45,22,28,40,66,26,5,45,28,42,52,51,50,50,32,46,18,68,18,36,61,76,23,49,42,28,62,37,44,43,29,8,75,66,24,63,14,34,30,74,6,37,33,19,56,43,50,59,35,48,47,48,48,42,38,37,53,71,64,19,35,55,21,31,21,64,31,49,15,61,43,72,51,23,26,54,49,53,39,52,25,9,61,47,47,43,45,50,42,59,19,0,71,34,54,27,30,70,16,53,62,67,11,53,17,70,17,52,10,32,49,60,39,43,25,54,11,69,23,34,76,32,60,47,67,6,22,61,21,54,70
v122,24,26,38,16,51,37,24,37,45,39,66,67,18,26,21,45,11,54,15,51,35,45,68,40,44,17,25,20,38,46,49,43,39,13,45,74,26,47,29,19,32,45,21,39,25,53,7,53,35,10,19,50,28,43,43,17,34,33,28,58,63,8,5,47,14,57,37,45,9,65,34,38,52,15,36,33,30,36,23,48,31,41,37,35,34,18,6,7,56,44,16,50,50,64,11,40,22,56,22,28,5,52,48,45,17,26,18,46,19,48,62,20,24,24,28,26,21,29,14,60,71,0,37,17,44,41,21,69,18,11,8,60,26,54,17,56,25,61,39,22,15,34,42,48,31,60,6,48,37,5,39,11,24,6,73,49,30,50,21,7
