,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v82,52,16,23,43,27,34,43,19,25,29,50,14,15,40,31,20,44,27,16,25,27,24,27,39,4,17,33,19,44,51,41,11,20,48,12,26,28,21,33,10,20,17,8,14,19,33,22,11,7,42,13,29,12,27,19,23,9,32,39,8,41,29,25,21,14,30,20,45,27,23,31,28,7,21,12,28,9,36,19,18,11,0,3,47,39,26,32,21,43,26,25,19,25,23,25,37,16,35,17,28,18,13,50,22,14,33,39,15,20,22,2,44,51,36,14,33,7,11,37,19,27,27,19,57,21,28,30,26,25,10,31,37,29,31,15,9,22,37,8,21,43,17,29,15,27,12,29,4,24,33,25,14,42,44,29,34,16,15,6,28
v83,55,17,26,46,30,31,46,16,22,32,53,11,12,43,34,17,47,24,13,28,30,27,30,42,7,20,36,18,47,54,44,14,23,51,15,29,31,24,36,13,19,20,9,17,22,36,25,8,10,45,16,26,9,30,22,20,6,29,42,9,44,32,28,18,17,33,23,48,30,20,28,31,10,24,9,27,12,33,22,15,14,3,0,50,42,23,29,24,46,29,22,22,28,20,22,40,19,32,14,31,15,16,53,25,17,36,42,16,23,25,5,47,54,39,11,30,4,14,40,16,30,30,16,60,24,31,27,29,28,13,34,40,32,28,18,6,21,40,5,18,46,20,32,14,30,9,32,3,27,36,28,11,45,47,32,37,15,12,9,25
v84,11,33,24,30,32,47,34,66,72,62,13,61,62,17,24,61,47,48,49,42,26,53,32,44,43,48,24,32,5,4,28,46,29,41,35,59,19,26,14,37,67,30,41,49,30,18,25,58,50,21,56,48,59,38,28,40,56,79,28,55,50,50,26,68,39,29,55,14,26,70,78,61,40,34,59,41,46,83,28,65,36,47,50,0,50,39,45,40,36,47,42,28,22,58,46,24,31,82,64,19,65,58,5,25,33,42,8,34,31,65,45,31,6,33,45,50,48,36,42,34,24,20,66,10,66,19,77,33,50,41,28,10,18,50,32,56,69,12,55,68,50,46,52,36,48,59,18,47,31,14,58,61,17,41,18,13,35,62,41,75
v85,55,55,44,20,58,73,16,34,44,12,53,43,52,43,26,59,5,66,55,14,24,15,18,6,37,22,26,58,47,54,22,28,55,9,51,13,31,44,36,31,23,26,47,25,56,44,43,48,32,47,26,68,33,12,24,62,40,35,22,33,2,10,24,38,25,21,19,48,52,48,36,11,46,60,37,67,30,37,28,29,48,39,42,50,0,65,71,18,14,13,64,50,28,62,64,26,27,32,56,31,31,26,53,35,33,8,42,54,57,17,37,21,54,17,53,72,46,44,8,58,26,42,42,60,18,31,45,59,14,29,22,40,32,70,54,42,21,40,47,30,4,22,10,54,12,49,32,43,19,36,14,53,45,9,38,37,55,46,39,25
v86,36,10,21,69,11,8,69,35,41,55,34,30,31,24,57,30,70,17,18,51,53,50,53,65,28,43,59,7,34,37,67,37,10,74,14,52,48,21,31,34,42,39,18,40,9,21,22,27,33,26,39,17,32,53,41,9,25,48,65,32,67,55,51,37,40,56,46,29,13,39,47,54,19,5,28,8,35,52,37,36,17,26,23,39,65,0,14,47,69,52,11,15,47,27,15,63,38,51,33,54,34,39,34,30,32,59,39,11,8,48,28,70,35,62,14,19,19,21,63,7,53,23,35,41,47,40,46,10,51,36,57,41,53,19,11,25,44,51,24,37,69,43,55,11,53,28,33,22,50,53,51,30,26,70,27,46,10,31,26,44
v87,50,16,27,75,25,16,75,37,27,61,48,28,19,38,63,16,76,5,16,57,59,56,59,71,34,49,65,13,42,49,73,43,18,80,20,58,54,27,37,40,48,45,24,46,17,31,28,23,39,40,45,3,38,59,47,9,31,36,71,38,73,61,57,33,46,62,52,43,25,25,35,60,25,19,34,22,41,38,43,42,23,32,29,45,71,14,0,53,75,58,7,21,53,13,7,69,44,41,19,60,40,45,48,36,38,65,45,17,18,54,34,76,49,68,18,5,25,27,69,13,59,29,29,55,53,46,32,24,57,42,63,47,59,5,17,29,50,57,24,41,75,49,61,17,59,22,39,28,56,59,57,18,40,76,33,52,16,25,32,46
v88,45,37,26,22,40,55,22,26,32,22,43,25,34,33,16,41,23,48,37,4,14,13,8,18,19,8,16,40,37,44,20,10,37,27,33,19,21,26,26,13,27,10,29,9,38,26,25,30,14,35,16,50,19,6,12,44,22,39,18,15,20,10,14,28,7,11,15,38,34,30,38,21,28,42,19,49,12,43,12,25,30,21,24,40,18,47,53,0,22,7,46,32,18,44,46,16,9,42,38,21,25,18,43,17,15,12,32,36,39,25,19,23,44,15,35,54,28,26,16,40,16,24,26,50,26,21,37,41,10,11,12,30,22,52,36,24,29,30,29,28,22,6,12,36,8,31,22,25,9,26,18,35,35,23,22,27,37,28,21,35
v89,41,59,48,6,62,77,2,38,48,26,43,47,56,47,12,63,11,70,59,18,16,19,16,8,41,26,12,62,35,40,8,32,59,5,55,23,21,48,38,35,31,30,51,29,60,48,47,52,36,51,30,72,37,16,28,66,44,43,8,37,14,14,18,42,29,13,23,44,56,52,42,25,50,64,41,71,34,47,32,33,52,43,46,36,14,69,75,22,0,17,68,54,22,66,68,12,31,46,60,17,35,30,39,39,37,10,30,58,61,29,41,7,40,7,57,76,50,48,6,62,16,46,46,46,30,29,49,63,18,33,12,28,18,74,58,46,33,26,51,34,14,26,16,58,16,53,36,47,19,22,22,57,47,5,42,23,59,50,43,39
v90,52,42,31,17,45,60,17,21,31,15,50,30,39,40,23,46,18,53,42,5,21,6,15,13,24,9,23,45,44,51,19,15,42,22,38,12,28,31,33,18,20,17,34,12,43,33,30,35,19,42,13,55,20,9,19,49,27,32,19,20,15,3,21,25,12,18,8,45,39,35,31,14,33,47,24,54,17,36,19,18,35,26,29,47,13,52,58,7,17,0,51,37,25,49,51,23,16,35,43,28,18,13,50,22,20,7,39,41,44,18,24,18,51,14,40,59,33,31,11,45,23,29,29,57,19,28,32,46,3,16,19,37,29,57,41,29,22,37,34,21,17,9,5,41,1,36,29,30,16,33,11,40,42,18,29,34,42,33,26,28
v91,47,9,20,68,22,13,68,30,30,54,45,21,20,35,56,19,69,6,9,50,52,49,52,64,27,42,58,10,39,46,66,36,15,73,13,51,47,20,30,33,41,38,17,39,14,28,21,16,32,37,38,6,31,52,40,2,24,37,64,31,66,54,50,26,39,55,45,40,22,28,36,53,18,16,27,19,34,41,36,35,16,25,22,42,64,11,7,46,68,51,0,14,46,16,4,62,37,40,22,53,33,38,45,29,31,58,38,10,15,47,27,69,46,61,11,8,18,20,62,8,52,22,24,52,46,39,35,21,50,35,56,40,52,8,10,22,43,50,17,34,68,42,54,10,52,17,32,21,49,52,50,19,37,69,26,45,9,20,25,39
v92,33,5,6,54,8,23,54,38,44,40,31,33,34,21,42,33,55,20,21,36,38,35,38,50,15,28,44,8,25,32,52,22,5,59,7,37,33,6,16,19,39,24,13,25,6,14,7,30,22,23,28,20,31,38,26,12,28,51,50,27,52,40,36,40,25,41,31,26,8,42,50,39,12,10,31,17,20,55,22,37,8,19,22,28,50,15,21,32,54,37,14,0,32,30,18,48,23,54,36,39,37,30,31,15,17,44,24,6,7,37,17,55,32,47,17,22,20,8,48,8,38,8,38,38,38,25,49,9,36,21,42,26,38,22,4,28,41,36,27,40,54,28,40,8,38,31,18,19,35,38,36,33,23,55,12,31,7,34,13,47
v93,27,37,26,22,40,55,22,44,50,40,25,39,40,25,10,41,25,48,37,20,6,31,10,22,21,26,12,40,19,26,20,24,37,27,33,37,3,26,16,15,45,8,29,27,38,26,25,36,28,29,34,50,37,16,6,44,34,57,18,33,28,28,4,46,17,9,33,22,34,48,56,39,28,42,37,49,24,61,10,43,30,25,28,22,28,47,53,18,22,25,46,32,0,44,46,16,9,60,42,7,43,36,25,17,15,20,14,36,39,43,23,23,26,15,35,54,28,26,20,40,6,24,44,32,44,7,55,41,28,19,10,12,6,52,36,34,47,12,33,46,28,24,30,36,26,37,14,25,9,8,36,39,25,23,20,9,37,40,21,53
v94,63,25,34,66,38,29,66,28,18,52,61,19,10,51,54,3,67,10,9,48,50,47,50,62,25,40,56,26,55,62,64,34,31,71,23,49,45,32,44,31,39,36,17,37,30,44,33,14,30,53,36,10,29,50,38,18,22,27,62,29,64,52,48,24,37,53,43,56,38,14,26,51,18,32,25,35,32,25,34,33,22,23,20,58,62,27,13,44,66,49,16,30,44,0,12,60,35,32,6,51,31,36,61,33,29,56,50,24,31,45,25,67,62,59,13,10,16,22,60,24,50,38,20,68,44,39,19,37,48,33,54,48,50,8,26,20,41,48,15,32,66,40,52,22,50,13,40,19,47,50,48,9,53,67,40,45,23,16,23,37
v95,51,13,22,68,26,17,68,30,26,54,49,21,16,39,56,15,69,2,9,50,52,49,52,64,27,42,58,14,43,50,66,36,19,73,13,51,47,20,32,33,41,38,17,39,18,32,21,16,32,41,38,4,31,52,40,6,24,33,64,31,66,54,50,26,39,55,45,44,26,24,32,53,18,20,27,23,34,37,36,35,16,25,22,46,64,15,7,46,68,51,4,18,46,12,0,62,37,36,18,53,33,38,49,29,31,58,38,12,19,47,27,69,50,61,11,8,18,20,62,12,52,26,22,56,46,39,31,25,50,35,56,40,52,6,14,22,43,50,17,34,68,42,54,10,52,15,32,21,49,52,50,15,41,69,28,45,11,18,25,39
v96,35,53,42,6,56,71,10,42,48,38,37,41,50,41,6,57,23,64,53,18,10,29,10,20,35,24,4,56,29,28,4,26,53,17,49,35,15,42,32,29,43,24,45,25,54,42,41,46,30,45,32,66,35,14,22,60,38,55,4,31,26,26,12,44,23,7,31,38,50,46,54,37,44,58,35,65,28,59,26,41,46,37,40,24,26,63,69,16,12,23,62,48,16,60,62,0,25,58,54,9,41,34,29,33,31,18,24,52,55,41,35,7,30,9,51,70,44,42,18,56,10,40,42,34,42,23,53,57,26,27,6,22,10,68,52,40,45,14,45,44,26,22,28,52,24,47,30,41,13,10,34,51,41,17,36,17,53,44,37,51
v97,36,28,17,31,31,46,31,35,41,31,34,30,31,24,19,32,32,39,28,13,15,22,15,27,12,17,21,31,28,35,29,15,28,36,24,28,12,17,17,6,36,1,20,18,29,17,16,27,19,26,25,41,28,15,3,35,25,48,27,24,29,19,13,37,8,18,24,29,25,39,47,30,19,33,28,40,15,52,3,34,21,16,19,31,27,38,44,9,31,16,37,23,9,35,37,25,0,51,33,16,34,27,34,8,6,21,23,27,30,34,14,32,35,24,26,45,19,17,25,31,15,15,35,41,35,12,46,32,19,10,19,21,15,43,27,25,38,21,24,37,31,15,21,27,17,28,13,16,12,17,27,30,26,32,13,18,28,31,12,44
v98,87,49,58,52,62,53,48,16,14,20,85,21,22,75,58,29,35,36,33,40,56,29,50,38,39,34,58,50,79,86,54,36,55,41,47,23,63,56,68,45,15,52,41,33,54,68,57,24,32,77,26,38,23,44,54,42,26,5,54,27,32,32,56,14,43,53,27,80,62,18,6,21,42,56,23,59,36,7,54,17,46,35,32,82,32,51,41,42,46,35,40,54,60,32,36,58,51,0,26,63,17,24,85,57,49,40,74,48,55,17,37,53,86,49,37,42,34,46,40,48,58,62,16,92,16,63,15,61,32,41,54,72,64,40,50,26,13,72,27,14,34,36,30,46,34,23,64,35,51,68,24,23,77,41,64,69,47,20,41,7
v99,69,31,40,60,44,35,60,22,12,46,67,13,4,57,48,3,61,16,15,42,44,41,44,56,21,34,50,32,61,68,58,28,37,65,29,43,45,38,50,27,33,34,23,31,36,50,39,8,24,59,30,16,23,44,36,24,16,21,56,23,58,46,42,18,31,47,37,62,44,8,20,45,24,38,19,41,26,19,36,27,28,17,14,64,56,33,19,38,60,43,22,36,42,6,18,54,33,26,0,45,25,30,67,39,31,50,56,30,37,39,19,61,68,53,19,16,16,28,54,30,44,44,14,74,38,45,13,43,42,27,48,54,46,14,32,14,35,54,9,26,60,34,46,28,44,7,46,17,41,50,42,3,59,61,46,51,29,10,23,31
v100,26,44,33,15,47,62,15,47,53,43,28,42,43,32,5,48,28,55,44,23,7,34,13,25,26,29,5,47,20,23,13,27,44,22,40,40,6,33,23,20,48,15,36,30,45,33,32,39,31,36,37,57,40,19,13,51,37,60,11,36,31,31,7,49,20,10,36,29,41,51,59,42,35,49,40,56,27,64,17,46,37,28,31,19,31,54,60,21,17,28,53,39,7,51,53,9,16,63,45,0,46,39,22,24,22,23,15,43,46,46,26,16,23,14,42,61,35,33,23,47,5,31,47,29,47,14,58,48,31,22,9,13,1,59,43,37,50,9,36,49,31,27,33,43,29,40,21,32,12,5,39,42,32,22,27,8,44,43,28,56
v101,70,32,41,35,45,42,35,3,13,21,68,12,21,58,41,28,36,35,24,23,39,16,33,31,22,17,41,33,62,69,37,19,38,40,30,18,46,39,51,28,8,35,24,16,37,51,40,17,15,60,9,37,6,27,37,31,9,14,37,10,33,21,39,7,26,36,12,63,45,17,13,20,25,39,6,42,19,18,37,2,29,18,15,65,31,34,40,25,35,18,33,37,43,31,33,41,34,17,25,46,0,7,68,40,32,25,57,31,38,14,20,36,69,32,22,41,17,29,29,31,41,45,11,75,13,46,14,44,17,24,37,55,47,39,33,11,10,55,16,3,35,19,21,29,19,18,47,18,34,51,17,22,60,36,47,52,30,15,24,10
v102,63,29,34,30,38,47,30,8,18,16,61,17,26,51,34,33,31,40,29,16,32,11,26,26,15,10,34,32,55,62,30,12,31,35,25,13,39,32,44,21,9,28,21,9,30,44,33,22,8,53,2,42,7,20,30,36,14,21,30,7,28,16,32,12,19,29,7,56,38,22,20,15,20,34,11,41,12,25,30,7,22,13,16,58,26,39,45,18,30,13,38,30,36,36,38,34,27,24,30,39,7,0,61,33,25,20,50,28,31,9,13,31,62,25,27,46,20,22,24,32,34,38,16,68,8,39,19,37,12,17,30,48,40,44,28,16,11,48,21,10,30,12,16,28,14,23,40,17,27,44,12,27,53,31,40,45,29,20,17,17
v103,6,36,27,35,27,42,37,69,75,65,8,64,65,12,27,64,50,51,52,45,29,56,35,47,46,51,27,35,6,3,33,49,30,44,38,62,22,29,17,40,70,33,44,52,31,17,28,61,53,16,59,51,62,41,31,43,59,82,31,58,53,53,29,71,42,32,58,9,23,73,81,64,43,29,62,36,49,86,31,68,39,50,53,5,53,34,48,43,39,50,45,31,25,61,49,29,34,85,67,22,68,61,0,28,36,45,11,37,30,68,48,36,1,36,48,53,51,39,45,37,27,23,69,7,69,22,80,28,53,44,31,13,21,53,35,59,72,17,58,71,53,49,55,39,51,62,21,50,34,19,61,64,12,44,21,16,38,65,44,78
v104,30,20,9,39,23,38,39,41,47,37,28,36,37,18,27,36,40,31,24,21,23,28,23,35,18,23,29,23,22,29,37,21,20,44,16,34,18,9,11,12,42,9,16,24,21,11,8,33,25,20,31,33,34,23,11,27,31,54,35,30,37,25,21,43,14,26,30,23,17,45,53,36,15,25,34,32,21,58,7,40,13,22,25,25,35,30,36,17,39,22,29,15,17,33,29,33,8,57,39,24,40,33,28,0,8,29,17,19,22,40,20,40,29,32,20,37,23,11,33,23,23,7,41,35,41,10,52,24,25,16,27,15,23,35,19,31,44,21,30,43,39,21,27,19,23,34,7,22,20,23,33,36,20,40,7,16,20,37,16,50
v105,38,22,11,37,25,40,37,33,39,29,36,28,29,26,25,28,38,33,22,19,21,20,21,33,10,15,27,25,30,37,35,13,22,42,18,26,16,11,19,4,34,7,14,16,23,19,10,25,17,28,23,35,26,21,9,29,23,46,33,22,35,23,19,35,8,24,22,31,19,37,45,28,13,27,26,34,13,50,5,32,15,14,17,33,33,32,38,15,37,20,31,17,15,29,31,31,6,49,31,22,32,25,36,8,0,27,25,21,24,32,12,38,37,30,20,39,15,11,31,25,21,13,33,43,33,14,44,26,19,8,25,23,21,37,21,23,36,23,22,35,37,13,23,21,21,26,15,14,18,21,25,28,28,38,15,20,22,29,8,42
v106,47,49,38,12,52,67,10,28,38,20,45,37,46,37,18,53,11,60,49,8,16,11,10,6,31,16,18,52,39,46,14,22,49,15,45,17,23,38,28,25,25,20,41,19,50,38,37,42,26,41,20,62,27,6,18,56,34,37,14,27,8,8,16,32,19,13,13,40,46,42,36,19,40,54,31,61,24,41,22,23,42,33,36,42,8,59,65,12,10,7,58,44,20,56,58,18,21,40,50,23,25,20,45,29,27,0,34,48,51,23,31,13,46,9,47,66,40,38,4,52,18,36,36,52,24,23,39,53,8,23,14,32,24,64,48,36,27,32,41,26,10,16,10,48,6,43,26,37,11,28,16,47,37,11,32,29,49,40,33,33
v107,13,29,18,30,32,47,30,58,64,54,13,53,54,17,18,53,39,40,41,34,18,45,24,36,35,40,20,32,5,12,28,38,29,35,27,51,11,18,8,29,59,22,33,41,30,18,17,50,42,21,48,42,51,30,20,36,48,71,26,47,42,42,18,60,31,21,47,14,26,62,70,53,32,34,51,41,38,75,20,57,28,39,42,8,42,39,45,32,30,39,38,24,14,50,38,24,23,74,56,15,57,50,11,17,25,34,0,28,31,57,37,31,12,25,37,46,40,28,34,32,16,16,58,18,58,11,69,33,42,33,20,2,14,44,28,48,61,12,47,60,42,38,44,28,40,51,10,39,23,14,50,53,17,33,12,7,29,54,33,67
v108,39,1,10,58,14,19,58,32,38,44,37,27,28,27,46,27,59,14,15,40,42,39,42,54,17,32,48,4,31,38,56,26,7,63,3,41,37,10,20,23,33,28,7,29,6,20,11,24,22,29,28,14,25,42,30,8,22,45,54,21,56,44,40,34,29,45,35,32,14,36,44,43,8,8,25,13,24,49,26,31,6,15,16,34,54,11,17,36,58,41,10,6,36,24,12,52,27,48,30,43,31,28,37,19,21,48,28,0,7,37,17,59,38,51,11,18,14,10,52,4,42,14,32,44,36,29,43,13,40,25,46,30,42,16,2,22,35,40,21,34,58,32,44,2,42,25,22,13,39,42,40,27,29,59,16,35,1,28,15,41
v109,32,6,13,61,7,16,61,39,45,47,30,34,35,20,49,34,62,21,22,43,45,42,45,57,20,35,51,5,26,31,59,29,2,66,8,44,40,13,23,26,40,31,14,32,1,13,14,31,25,22,31,21,32,45,33,13,29,52,57,28,59,47,43,41,32,48,38,25,7,43,51,46,13,3,32,10,27,56,29,38,9,20,23,31,57,8,18,39,61,44,15,7,39,31,19,55,30,55,37,46,38,31,30,22,24,51,31,7,0,40,20,62,31,54,18,23,21,13,55,7,45,15,39,37,39,32,50,6,43,28,49,33,45,23,5,29,42,43,28,41,61,35,47,9,45,32,25,20,42,45,43,34,22,62,19,38,8,35,18,48
v110,70,38,41,35,45,56,31,17,27,7,68,26,35,58,41,42,22,49,38,23,39,12,33,21,22,17,41,41,62,69,37,19,38,26,34,6,46,39,51,28,6,35,30,16,39,51,40,31,15,60,9,51,16,27,37,45,23,18,37,16,19,15,39,21,26,36,10,63,45,31,19,6,29,43,20,50,19,20,37,12,31,22,25,65,17,48,54,25,29,18,47,37,43,45,47,41,34,17,39,46,14,9,68,40,32,23,57,37,40,0,20,36,69,32,36,55,29,29,23,41,41,45,25,75,1,46,28,44,15,24,37,55,47,53,37,25,4,55,30,13,21,19,13,37,17,32,47,26,34,51,7,36,60,24,47,52,38,29,24,10
v111,50,18,21,41,25,36,41,21,27,27,48,16,17,38,29,22,42,29,18,23,25,22,25,37,2,15,31,21,42,49,39,9,18,46,14,24,26,19,31,8,22,15,10,12,19,31,20,13,5,40,11,31,14,25,17,25,11,34,37,10,39,27,23,23,12,28,18,43,25,25,33,26,9,23,14,30,7,38,17,20,11,2,5,45,37,28,34,19,41,24,27,17,23,25,27,35,14,37,19,26,20,13,48,20,12,31,37,17,20,20,0,42,49,34,16,35,9,9,35,21,25,25,21,55,21,26,32,24,23,8,29,35,27,33,17,11,24,35,10,23,41,15,27,17,25,14,27,6,22,31,23,16,40,42,27,32,18,17,4,30
v112,42,60,49,1,63,78,5,39,49,33,44,48,57,48,13,64,18,71,60,19,17,24,17,15,42,27,11,63,36,33,3,33,60,12,56,30,22,49,39,36,38,31,52,30,61,49,48,53,37,52,31,73,38,17,29,67,45,50,5,38,21,21,19,43,30,14,26,45,57,53,49,32,51,65,42,72,35,54,33,36,53,44,47,31,21,70,76,23,7,18,69,55,23,67,69,7,32,53,61,16,36,31,36,40,38,13,31,59,62,36,42,0,37,8,58,77,51,49,13,63,17,47,47,39,37,30,50,64,21,34,13,29,17,75,59,47,40,19,52,39,21,27,23,59,19,54,37,48,20,17,29,58,48,12,43,24,60,51,44,46
v113,5,37,28,36,26,41,38,70,76,66,7,65,66,11,28,65,51,52,53,46,30,57,36,48,47,52,28,36,7,4,34,50,31,45,39,63,23,30,18,41,71,34,45,53,32,18,29,62,54,15,60,52,63,42,32,44,60,83,32,59,54,54,30,72,43,33,59,8,24,74,82,65,44,30,63,35,50,87,32,69,40,51,54,6,54,35,49,44,40,51,46,32,26,62,50,30,35,86,68,23,69,62,1,29,37,46,12,38,31,69,49,37,0,37,49,54,52,40,46,38,28,24,70,6,70,23,81,27,54,45,32,14,22,54,36,60,73,18,59,72,54,50,56,40,52,63,22,51,35,20,62,65,11,45,22,17,39,66,45,79
v114,38,52,41,7,55,70,7,33,41,29,36,40,49,40,9,56,14,63,52,11,9,20,9,11,34,19,9,55,30,37,5,25,52,12,48,26,14,41,31,28,34,23,44,22,53,41,40,45,29,44,23,65,30,9,21,59,37,46,5,30,17,17,11,35,22,6,22,37,49,45,45,28,43,57,34,64,27,50,25,32,45,36,39,33,17,62,68,15,7,14,61,47,15,59,61,9,24,49,53,14,32,25,36,32,30,9,25,51,54,32,34,8,37,0,50,69,43,41,9,55,9,39,39,43,33,22,44,56,17,26,5,23,15,67,51,39,36,23,44,35,17,19,19,51,15,46,29,40,12,19,25,50,40,8,35,20,52,43,36,42
v115,50,12,21,57,25,20,57,21,27,43,48,16,17,38,45,16,58,13,4,39,41,38,41,53,16,31,47,13,42,49,55,25,18,62,10,40,36,19,31,22,30,27,6,28,17,31,20,13,21,40,27,15,20,41,29,9,13,34,53,20,55,43,39,23,28,44,34,43,25,25,33,42,7,19,16,22,23,38,25,24,9,14,11,45,53,14,18,35,57,40,11,17,35,13,11,51,26,37,19,42,22,27,48,20,20,47,37,11,18,36,16,58,49,50,0,19,7,9,51,11,41,25,21,55,35,28,32,24,39,24,45,35,41,17,13,11,32,39,10,23,57,31,43,9,41,14,27,10,38,41,39,16,40,58,27,34,10,17,14,30
v116,55,17,28,76,30,21,76,38,28,62,53,29,20,43,64,13,77,6,17,58,60,57,60,72,35,50,66,18,47,54,74,44,23,81,21,59,55,28,38,41,49,46,25,47,22,36,29,24,40,45,46,4,39,60,48,10,32,37,72,39,74,62,58,34,47,63,53,48,30,24,36,61,26,24,35,27,42,35,44,43,24,33,30,50,72,19,5,54,76,59,8,22,54,10,8,70,45,42,16,61,41,46,53,37,39,66,46,18,23,55,35,77,54,69,19,0,26,28,70,16,60,30,30,60,54,47,27,29,58,43,64,48,60,2,18,30,51,58,25,42,76,50,62,18,60,23,40,29,57,60,58,19,45,77,34,53,17,26,33,47
v117,53,15,24,50,28,27,50,18,24,36,51,13,14,41,38,13,51,20,9,32,34,31,34,46,9,24,40,16,45,52,48,18,21,55,13,33,29,22,34,15,23,20,7,21,20,34,23,10,14,43,20,22,13,34,22,16,8,31,46,13,48,36,32,20,21,37,27,46,28,22,30,35,8,22,11,25,16,35,20,17,12,7,4,48,46,19,25,28,50,33,18,20,28,16,18,44,19,34,16,35,17,20,51,23,15,40,40,14,21,29,9,51,52,43,7,26,0,12,44,14,34,28,18,58,28,29,29,27,32,17,38,38,34,24,16,8,25,38,7,20,50,24,36,12,34,11,30,3,31,34,32,13,43,51,30,35,13,14,7,27
v118,41,11,12,48,16,29,48,30,36,34,39,25,26,29,36,25,49,22,13,30,32,29,32,44,7,22,38,14,33,40,46,16,11,53,7,31,27,10,22,13,31,18,5,19,12,22,11,22,14,31,20,24,23,32,20,18,20,43,44,19,46,34,30,32,19,35,25,34,16,34,42,33,4,16,23,23,14,47,16,29,4,11,14,36,44,21,27,26,48,31,20,8,26,22,20,42,17,46,28,33,29,22,39,11,11,38,28,10,13,29,9,49,40,41,9,28,12,0,42,14,32,16,30,46,30,19,41,15,30,15,36,26,32,26,10,20,33,30,19,32,48,22,34,10,32,23,18,11,29,32,30,25,31,49,18,25,11,26,5,39
v119,47,53,42,12,56,71,8,32,42,20,45,41,50,41,18,57,7,64,53,12,16,13,10,2,35,20,18,56,39,46,14,26,53,11,49,17,23,42,32,29,25,24,45,23,54,42,41,46,30,45,24,66,31,10,22,60,38,37,14,31,8,8,16,36,23,13,17,40,50,46,36,19,44,58,35,65,28,41,26,27,46,37,40,42,8,63,69,16,6,11,62,48,20,60,62,18,25,40,54,23,29,24,45,33,31,4,34,52,55,23,35,13,46,9,51,70,44,42,0,56,18,40,40,52,24,23,43,57,12,27,14,32,24,68,52,40,27,32,45,28,8,20,10,52,10,47,30,41,13,28,16,51,41,7,36,29,53,44,37,33
v120,39,3,14,62,14,15,62,32,38,48,37,27,28,27,50,27,63,14,15,44,46,43,46,58,21,36,52,2,31,38,60,30,7,67,7,45,41,14,24,27,35,32,11,33,6,20,15,24,26,29,32,14,25,46,34,6,22,45,58,25,60,48,44,34,33,49,39,32,14,36,44,47,12,8,25,11,28,49,30,31,10,19,16,34,58,7,13,40,62,45,8,8,40,24,12,56,31,48,30,47,31,32,37,23,25,52,32,4,7,41,21,63,38,55,11,16,14,14,56,0,46,16,32,44,40,33,43,13,44,29,50,34,46,16,4,22,37,44,21,34,62,36,48,4,46,25,26,15,43,46,44,27,29,63,20,39,3,28,19,41
v121,29,43,32,16,46,61,16,42,48,38,27,37,40,31,4,47,23,54,43,18,2,29,8,20,25,24,6,46,21,28,14,22,43,21,39,35,5,32,22,19,43,14,35,25,44,32,31,36,26,35,32,56,35,14,12,50,32,55,12,31,26,26,2,44,15,5,31,28,40,46,54,37,34,48,35,55,22,59,16,41,36,27,30,24,26,53,59,16,16,23,52,38,6,50,52,10,15,58,44,5,41,34,27,23,21,18,16,42,45,41,25,17,28,9,41,60,34,32,18,46,0,30,42,34,42,13,53,47,26,17,4,14,6,58,42,32,45,14,35,44,26,22,28,42,24,37,20,31,7,10,34,41,31,17,26,11,43,38,27,51
v122,25,13,4,46,16,31,46,46,52,42,23,41,42,13,34,41,47,28,29,28,30,33,30,42,23,28,36,16,17,24,44,26,13,51,15,39,25,6,8,17,47,16,21,29,14,6,5,38,30,15,36,28,39,30,18,20,36,59,42,35,44,32,28,48,19,33,35,18,10,50,58,41,20,18,39,25,26,63,14,45,16,27,30,20,42,23,29,24,46,29,22,8,24,38,26,40,15,62,44,31,45,38,23,7,13,36,16,14,15,45,25,47,24,39,25,30,28,16,40,16,30,0,46,30,46,17,57,17,30,21,34,18,30,30,12,36,49,28,35,48,46,26,32,16,30,39,10,27,27,30,38,41,15,47,4,23,15,42,21,55
