,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v272,34,49,10,65,36,60,4,58,50,44,9,16,68,45,40,58,44,8,45,46,53,35,64,35,45,29,25,43,40,35,33,32,40,43,66,47,33,48,46,58,73,32,31,78,41,38,33,82,47,56,23,62,47,66,83,42,43,28,15,36,29,33,37,39,15,26,36,49,37,44,57,50,22,56,44,49,55,15,26,15,2,44,52,52,50,57,42,31,11,66,42,16,20,11,42,23,49,16,8,23,22,27,42,51,48,47,34,34,76,43,15,36,6,33,49,53,63,8,49,37,27,64,77,4,35,67,84,46,49,21,44,10,28,69,46,33,43,10,40,35,22,80,25,24,38,9,55,35,55,53,41,31,31,30,42,21,39,20,13,11,53,5,15,31,65,64,54,18,34,23,45,70,37,5,56,10,19,61,29,32,19,24,30,22,4,33,74,8,58,27,5,35,13,32,70,27,36,13,9,80,61,29,45,37,19,77,43,38,40,53,74,25,22,50,15,64,60,48,37,26,50,28,45,17,6,65,11,27,50,64,8,28,8,19,44,42,17,79,33,43,36,22,33,36,72,63,23,53,27,24,65,36,6,28,27,48,35,23,42,41,38,67,38,51,19,28,34,23,11,36,34,0,29,49,53,22,33,51,21,24,45,36,15,11,36,7,38,39,28,31,73,37,12,38,59,33,64,29,21,39,44,32,28,23,62,33,47,34,23,47,30,43,30,15,32,22,28,44,36,75
v273,15,42,39,36,21,37,29,29,21,25,30,13,39,26,55,29,37,33,64,23,24,12,35,12,16,10,4,14,19,20,10,25,21,14,37,18,6,19,17,29,44,13,50,49,16,15,32,53,22,45,26,33,54,37,54,13,14,9,22,43,34,16,56,46,22,9,55,30,10,15,38,21,17,27,15,34,26,34,45,18,29,15,37,33,39,28,13,50,30,37,17,13,17,22,23,6,48,33,31,10,33,16,13,22,19,18,47,5,47,42,14,15,33,8,20,48,34,27,20,56,8,35,48,33,16,38,55,65,20,28,15,39,7,40,37,18,30,29,11,6,13,51,8,43,57,38,26,10,32,24,60,40,12,29,13,10,10,19,18,18,44,28,24,12,36,35,25,27,5,42,42,41,36,24,27,19,12,32,16,13,10,5,49,15,25,52,45,27,31,26,32,16,22,3,41,46,7,32,20,51,38,46,16,8,38,48,62,21,39,30,45,8,9,21,28,35,35,47,56,45,33,1,16,36,33,36,28,6,23,35,37,43,37,38,25,13,12,50,28,48,9,11,46,53,43,38,12,26,8,43,36,33,35,13,10,19,6,18,23,20,19,38,19,36,26,27,15,34,34,41,39,29,0,30,28,21,14,22,8,37,16,37,30,30,55,36,19,12,5,30,44,18,23,43,30,40,35,8,18,58,39,43,35,8,33,14,20,5,36,18,11,14,7,18,3,41,33,31,55,46
v274,15,72,45,50,51,67,45,49,47,5,40,33,57,4,85,27,67,41,94,53,18,42,33,18,28,20,28,40,11,50,40,55,51,16,37,12,24,29,37,53,38,17,80,43,46,15,62,47,52,75,56,27,84,31,48,21,44,21,52,73,64,46,86,76,34,39,85,4,20,41,68,37,47,27,17,64,30,64,75,34,47,23,67,63,69,22,27,80,60,33,47,35,29,52,7,36,78,63,57,40,63,22,37,42,33,48,77,33,53,72,34,15,55,22,46,78,62,57,32,86,38,41,50,49,14,50,49,95,14,58,25,49,37,44,67,48,60,59,29,36,27,45,24,73,87,48,40,40,62,50,90,70,18,59,33,28,22,49,36,40,74,54,54,18,52,35,29,57,25,72,72,61,66,54,55,45,42,40,46,17,30,31,79,27,53,82,41,57,61,56,54,14,36,31,53,76,35,38,44,45,68,76,20,34,68,54,92,51,69,60,45,38,27,23,34,59,65,77,86,75,63,29,38,66,43,58,38,36,53,29,43,73,43,68,5,41,34,46,58,78,39,41,76,83,53,68,26,56,22,73,54,63,43,21,40,37,28,48,7,10,13,40,11,66,32,57,15,64,40,71,69,49,30,0,58,27,16,32,38,67,32,67,36,60,85,48,11,42,25,60,40,12,37,73,52,70,39,22,48,88,69,73,65,26,55,16,12,35,66,46,19,42,37,48,29,71,63,61,85,50
v275,43,14,63,12,17,9,53,9,11,53,54,37,15,54,27,31,9,57,36,7,44,18,25,40,30,38,30,18,47,18,20,21,13,42,21,46,34,29,21,5,24,41,26,25,12,43,20,29,6,17,30,31,26,27,30,37,14,37,38,17,24,20,28,18,46,27,27,58,38,17,10,21,31,31,41,6,28,42,35,42,53,35,9,5,11,36,31,30,50,25,11,37,41,42,51,30,20,37,55,30,31,40,21,16,25,10,19,25,23,14,38,43,57,36,12,20,10,45,26,28,26,17,24,57,44,14,31,37,48,32,33,63,25,16,9,20,10,49,29,22,37,27,34,29,29,62,18,18,4,8,32,22,40,23,25,34,36,33,42,42,16,52,38,40,12,23,29,35,33,30,14,17,16,48,3,43,34,18,24,41,34,29,27,39,49,28,21,51,5,26,56,44,46,27,17,28,23,56,44,27,10,24,38,24,34,24,34,15,13,2,21,28,33,35,52,11,7,19,28,27,5,29,20,46,57,12,52,26,5,31,61,25,61,44,53,17,36,26,20,20,19,31,20,25,19,10,36,2,36,37,12,17,59,37,26,21,30,30,51,48,47,18,47,8,50,25,43,30,58,17,19,53,28,58,0,45,42,26,32,29,26,17,54,44,27,60,47,16,33,22,20,46,47,15,6,20,19,36,32,30,11,21,25,32,9,42,48,23,30,12,39,16,23,38,29,33,25,9,27,22
v276,24,45,18,57,28,52,18,50,42,26,13,8,60,27,58,50,40,14,67,38,45,27,56,27,37,13,17,35,32,27,25,28,32,35,58,39,25,40,38,50,65,24,53,70,33,30,35,74,39,48,29,54,57,58,75,34,35,14,25,46,37,25,59,49,7,18,58,31,29,36,49,42,20,48,36,41,47,37,48,7,20,36,44,44,42,49,34,53,33,58,34,8,4,25,22,15,51,36,30,15,36,5,34,43,40,39,50,26,68,45,7,28,28,25,41,51,55,30,41,59,19,56,69,22,19,59,76,68,41,31,36,22,20,61,40,25,35,32,32,27,8,72,13,46,60,21,47,27,47,45,63,43,17,32,34,11,31,22,9,13,47,27,27,11,57,56,46,30,26,45,45,62,39,27,48,18,15,53,21,18,11,16,52,6,26,55,66,30,50,29,27,27,9,24,62,49,28,11,17,72,53,49,37,29,41,69,65,30,42,45,66,17,12,42,7,56,52,50,59,48,42,20,37,39,16,57,11,19,42,56,16,46,16,41,28,34,9,71,31,51,28,14,49,56,64,55,9,45,19,46,57,36,16,8,19,40,27,21,26,33,16,59,30,43,5,30,26,37,13,44,42,22,21,27,45,0,13,43,13,40,37,40,9,33,58,21,26,31,20,33,65,23,10,46,51,43,56,21,21,61,42,46,38,13,54,15,39,26,39,39,12,35,22,21,24,44,36,36,58,67
v277,11,56,31,44,35,51,29,37,31,13,24,17,47,14,69,37,51,25,78,37,32,26,43,14,24,4,12,24,19,34,24,39,35,22,45,26,12,27,25,37,52,11,64,57,30,17,46,61,36,59,40,41,68,45,62,21,28,5,36,57,48,30,70,60,18,23,69,18,16,25,52,29,31,35,23,48,34,48,59,18,31,23,51,47,53,36,21,64,44,45,31,19,13,36,9,20,62,47,41,24,47,8,21,30,27,32,61,17,55,56,18,15,39,12,30,62,46,41,28,70,22,43,56,33,6,46,63,79,28,42,23,33,21,48,51,32,44,43,19,20,11,59,8,57,71,32,34,24,46,34,74,54,4,43,21,12,18,33,20,24,58,38,38,2,44,43,33,41,13,56,56,49,50,38,39,29,26,40,30,5,14,15,63,11,37,66,53,41,45,40,38,14,20,15,49,60,19,24,28,59,52,60,24,18,52,56,76,35,53,44,53,22,11,29,20,43,49,61,70,59,47,13,24,50,27,44,22,20,37,43,29,57,29,52,15,25,18,58,42,62,23,25,60,67,51,52,10,40,6,57,44,47,27,5,24,27,14,32,13,20,5,46,17,50,18,41,13,48,26,55,53,33,14,16,42,13,0,30,22,51,24,51,22,44,69,32,13,26,9,44,52,10,21,57,38,54,43,8,32,72,53,57,49,10,41,2,26,19,50,30,3,26,21,32,13,55,47,45,69,54
v278,19,40,61,18,19,35,51,17,15,27,52,35,25,28,53,7,35,55,62,21,18,16,13,16,6,30,26,8,21,18,18,23,19,16,15,20,18,3,5,21,22,19,48,27,14,17,30,31,20,43,28,11,52,15,32,11,12,29,36,41,32,18,54,44,44,25,53,32,14,9,36,5,29,5,15,32,4,40,43,40,51,9,35,31,37,10,9,48,48,15,15,35,39,40,25,28,46,35,53,28,31,38,9,10,3,16,45,17,25,40,36,17,55,18,14,46,30,43,2,54,24,13,26,55,24,18,33,63,22,30,7,61,23,18,35,18,28,47,11,16,35,29,30,41,55,60,8,16,30,18,58,38,26,27,9,32,12,31,40,40,42,50,36,32,20,13,3,33,17,40,40,29,34,46,23,41,32,10,22,25,32,27,47,37,47,50,23,49,29,24,54,18,44,19,21,44,15,54,42,29,36,44,12,14,36,26,60,19,37,28,23,26,31,9,50,27,33,45,54,43,31,23,6,44,55,26,50,24,21,13,59,41,59,42,27,9,34,28,26,46,15,29,44,51,21,36,34,24,24,41,22,31,57,35,24,5,16,28,25,22,29,16,21,34,48,25,17,32,56,39,37,51,22,32,26,43,30,0,30,35,6,35,52,42,53,58,21,12,23,28,22,20,45,41,20,38,13,22,30,56,37,41,33,30,23,28,22,17,34,14,31,10,21,36,19,39,31,29,53,24
v279,23,34,31,44,15,39,21,37,29,33,22,5,47,34,47,37,29,25,56,25,32,14,43,20,24,18,10,22,27,14,12,17,19,22,45,26,14,27,25,37,52,21,42,57,20,23,24,61,26,37,18,41,46,45,62,21,22,17,14,35,26,12,48,38,14,5,47,38,18,23,36,29,9,35,23,28,34,26,37,10,21,23,31,31,31,36,21,42,22,45,21,5,9,14,31,2,40,25,23,2,25,16,21,30,27,26,39,13,55,34,6,23,25,16,28,40,42,19,28,48,6,43,56,25,24,46,63,57,28,20,23,31,7,48,29,12,22,21,19,14,11,59,14,35,49,30,34,14,34,32,52,32,20,21,21,10,18,11,10,10,36,20,16,20,44,43,33,19,13,34,34,49,28,16,35,11,4,40,8,21,8,7,41,11,17,44,53,19,37,18,24,24,14,11,49,38,15,24,12,59,40,38,24,16,30,56,54,17,31,32,53,4,11,29,20,43,39,39,48,37,29,9,24,28,25,44,20,6,29,43,29,35,29,30,33,21,4,58,20,40,15,3,38,45,51,42,12,32,16,35,44,25,27,17,6,27,14,10,31,28,27,46,27,30,18,19,23,26,26,33,31,21,8,38,32,13,22,30,0,29,24,29,22,22,47,28,27,18,13,22,52,26,15,35,38,32,43,16,10,50,31,35,27,12,41,22,28,13,28,26,19,22,9,10,11,33,25,23,47,54
v280,52,25,34,41,16,36,24,34,26,62,27,34,44,63,18,40,20,28,27,22,53,25,40,49,39,47,39,27,56,17,27,12,16,51,42,55,43,38,30,34,49,50,13,54,21,52,9,58,23,32,11,40,23,42,59,46,23,46,15,12,5,21,19,15,33,28,18,67,47,26,33,30,20,40,50,25,37,13,8,33,24,44,28,28,26,45,40,13,21,42,20,32,38,15,60,31,25,8,26,27,4,45,30,27,34,23,10,34,52,19,33,52,28,45,25,29,39,16,35,19,29,40,53,28,53,43,60,28,57,9,42,34,30,45,22,19,19,20,38,31,40,56,43,6,20,33,31,27,31,29,23,7,49,8,34,39,45,18,31,27,29,23,13,49,41,40,38,10,42,5,21,46,13,19,32,22,25,37,21,50,37,36,12,40,20,15,50,22,34,11,27,53,31,36,46,9,32,31,23,56,37,9,47,33,5,53,25,16,16,29,50,29,40,44,33,40,36,24,19,8,26,38,29,17,28,41,29,31,26,40,32,6,32,15,62,26,33,55,9,19,28,26,9,16,48,39,41,29,45,8,41,12,30,46,27,30,39,19,60,57,56,43,56,27,37,10,52,3,29,12,10,24,37,67,29,40,51,35,29,0,35,12,33,15,18,31,56,25,42,7,49,55,30,14,35,9,40,45,19,21,20,8,4,41,38,51,57,32,1,23,48,25,30,19,38,4,4,20,18,51
v281,17,40,55,20,19,35,45,17,15,27,46,29,25,28,53,13,35,49,62,21,18,10,19,14,4,24,20,8,21,18,12,23,19,16,21,20,12,3,5,21,28,15,48,33,14,17,30,37,20,43,24,17,52,21,38,11,12,23,30,41,32,14,54,44,38,19,53,32,12,9,36,5,23,11,15,32,10,34,43,34,45,9,35,31,37,12,5,48,42,21,15,29,33,34,25,22,46,31,47,22,31,32,5,10,3,16,45,11,31,40,30,17,49,12,14,46,30,37,4,54,18,19,32,49,18,22,39,63,22,26,7,55,17,24,35,16,28,41,5,10,29,35,24,41,55,54,10,10,30,18,58,38,20,27,3,26,10,25,34,34,42,44,30,26,20,19,9,27,11,40,40,29,34,40,23,35,26,16,16,19,26,21,47,31,41,50,29,43,29,24,48,18,38,13,25,44,9,48,36,35,36,44,12,8,36,32,60,19,37,28,29,20,25,9,44,27,33,45,54,43,31,17,6,38,49,26,44,18,21,19,53,41,53,36,27,9,28,34,26,46,9,23,44,51,27,36,28,24,18,41,22,31,51,29,18,5,10,22,25,22,23,22,21,34,42,25,17,32,50,39,37,45,16,32,26,37,24,6,24,35,0,35,46,36,53,52,21,10,17,28,28,20,39,41,20,38,19,16,24,56,37,41,33,24,23,22,22,11,34,14,25,10,15,30,13,39,31,29,53,30
v282,52,13,46,29,16,24,36,22,20,62,37,34,32,63,18,40,8,40,27,14,53,25,34,49,39,47,39,27,56,17,27,12,16,51,30,55,43,38,30,22,37,50,13,42,21,52,5,46,15,20,13,40,17,36,47,46,23,46,21,6,7,21,19,9,33,28,18,67,47,26,21,30,20,40,50,13,37,25,18,33,36,44,16,16,14,45,40,13,33,34,20,32,38,25,60,31,13,20,38,27,14,45,30,25,34,19,10,34,40,7,33,52,40,45,21,17,27,28,35,19,29,28,41,40,53,31,48,28,57,15,42,46,30,33,10,19,7,32,38,31,40,44,43,12,20,45,27,27,19,17,23,5,49,8,34,39,45,18,31,27,17,35,21,49,29,32,38,18,42,13,9,34,1,31,20,26,25,27,21,50,37,36,12,40,32,15,38,34,22,11,39,53,31,36,34,11,32,39,27,44,25,9,47,33,17,41,25,16,4,17,38,29,40,44,35,28,24,12,19,10,14,38,29,29,40,29,35,31,14,40,44,8,44,27,62,26,33,43,9,11,28,26,9,16,36,27,41,17,45,20,29,4,42,46,27,30,39,19,60,57,56,31,56,15,37,10,52,13,41,4,2,36,37,67,17,40,51,35,29,12,35,0,37,27,18,43,56,25,42,7,37,55,30,6,23,3,28,45,19,21,8,6,8,41,26,51,57,32,13,21,48,25,30,21,38,16,8,8,18,39
v283,33,50,11,66,37,61,11,59,51,35,6,17,69,36,51,59,45,7,60,47,54,36,65,36,46,22,26,44,41,36,34,33,41,44,67,48,34,49,47,59,74,33,46,79,42,39,34,83,48,57,24,63,50,67,84,43,44,23,18,39,30,34,52,42,8,27,51,40,38,45,58,51,23,57,45,50,56,30,41,12,13,45,53,53,51,58,43,46,26,67,43,17,13,18,31,24,50,29,23,24,29,14,43,52,49,48,43,35,77,44,16,37,21,34,50,54,64,23,50,52,28,65,78,15,28,68,85,61,50,24,45,15,29,70,47,34,44,25,41,36,17,81,22,39,53,14,56,36,56,54,56,36,26,31,43,20,40,21,12,12,54,20,20,20,66,65,55,23,35,38,46,71,38,20,57,11,20,62,30,27,20,25,45,15,19,48,75,23,59,28,20,36,8,33,71,42,37,2,10,81,62,42,46,38,34,78,58,39,41,54,75,26,21,51,2,65,61,49,52,41,51,29,46,32,9,66,4,28,51,65,9,39,7,34,37,43,18,80,34,44,37,23,42,49,73,64,18,54,28,39,66,37,9,17,28,49,36,24,35,42,23,68,39,52,4,29,35,30,4,37,35,15,30,36,54,9,22,52,22,33,46,37,0,26,51,14,35,40,29,32,74,32,7,39,60,36,65,30,22,54,45,39,31,22,63,24,48,35,32,48,21,44,31,16,33,37,29,45,51,76
v284,45,40,19,56,27,51,15,49,41,55,20,27,59,56,31,49,35,19,34,37,46,26,55,42,36,40,32,34,49,26,24,23,31,44,57,48,36,39,37,49,64,43,20,69,32,45,24,73,38,47,14,53,38,57,74,39,34,39,8,27,20,24,26,30,26,21,27,60,40,35,48,41,13,47,43,40,46,4,15,26,13,37,43,43,41,48,33,20,6,57,33,25,31,8,53,24,40,7,11,20,13,38,33,42,39,38,25,27,67,34,26,45,13,38,40,44,54,3,40,26,22,55,68,13,46,58,75,35,50,12,35,19,23,60,37,24,34,5,31,26,33,71,36,15,27,18,46,26,46,44,30,22,42,21,33,32,38,11,24,20,44,8,6,42,56,55,45,9,35,14,36,61,28,6,47,15,18,52,20,43,30,29,19,33,7,22,65,7,49,18,12,46,24,29,61,16,27,24,16,71,52,20,40,28,10,68,32,29,31,44,65,22,33,41,26,55,51,39,26,17,41,31,36,6,17,56,22,24,41,55,17,19,19,8,55,33,26,70,24,34,27,19,24,27,63,54,34,44,38,13,56,27,17,39,20,39,32,14,53,50,49,58,49,42,30,19,45,14,22,27,25,11,30,60,44,33,44,42,22,15,36,27,26,0,25,16,49,30,35,22,64,48,23,29,50,24,55,38,12,28,35,23,19,34,53,44,50,25,14,38,41,34,23,12,31,11,19,35,25,66
v285,70,21,40,37,34,32,40,36,38,80,45,52,40,81,12,58,18,44,9,32,71,43,52,67,57,65,57,45,74,35,45,30,34,69,48,73,61,56,48,32,51,68,5,50,39,70,23,54,33,28,29,58,19,54,55,64,41,64,33,12,21,39,1,11,51,46,8,85,65,44,29,48,38,58,68,21,55,21,10,51,38,62,24,24,22,63,58,5,25,52,38,50,56,33,78,49,21,22,30,45,22,63,48,43,52,37,8,52,48,15,51,70,32,63,39,25,35,28,53,7,47,44,49,36,71,39,56,10,75,27,60,38,48,41,18,37,25,26,56,49,58,52,61,12,4,37,45,45,27,35,5,15,67,26,52,57,63,36,49,45,25,31,31,67,37,50,56,28,60,13,17,42,19,31,30,40,43,45,39,68,55,54,6,58,32,3,46,28,30,29,31,71,49,54,42,9,50,49,41,52,33,9,65,51,17,49,7,34,16,25,46,47,58,62,51,36,32,20,1,10,22,56,47,21,42,37,47,49,32,58,42,12,44,19,80,44,51,51,27,15,46,44,9,8,44,35,59,29,63,12,37,22,42,64,45,48,57,37,78,75,74,45,74,23,55,28,70,21,47,14,16,36,55,85,27,58,69,53,47,18,53,18,51,25,0,37,74,43,60,25,45,73,48,12,33,15,46,63,37,3,16,12,20,59,34,69,75,50,19,39,66,43,48,37,56,14,22,24,4,47
v286,39,56,3,72,43,67,7,65,57,43,8,23,75,44,47,65,51,7,46,53,60,42,71,42,52,28,32,50,47,42,40,39,47,50,73,54,40,55,53,65,80,39,34,85,48,45,40,89,54,63,30,69,54,73,90,49,50,29,22,43,36,40,38,46,14,33,43,48,44,51,64,57,29,63,51,56,62,18,27,18,7,51,59,59,57,64,49,32,12,73,49,23,19,18,41,30,56,23,9,30,29,26,49,58,55,54,41,41,83,50,22,43,7,40,56,60,70,15,56,42,34,71,84,3,34,74,91,47,56,28,51,3,35,76,53,40,50,11,47,42,23,87,28,31,39,2,62,42,62,60,42,38,32,37,49,26,46,27,18,18,60,8,22,30,72,71,61,25,41,30,52,77,44,12,63,17,26,68,36,33,26,31,33,21,11,34,81,9,65,34,6,42,14,39,77,32,43,12,16,87,68,36,52,44,26,84,44,45,47,60,81,32,27,57,14,71,67,55,38,33,57,35,52,18,5,72,10,34,57,71,5,35,7,20,43,49,24,86,40,50,43,29,40,43,79,70,24,60,34,25,72,43,5,27,34,55,42,30,41,48,37,74,45,58,18,35,41,30,10,43,41,7,36,48,60,21,32,58,28,31,52,43,14,16,37,0,41,46,35,38,80,38,13,45,66,40,71,36,28,40,51,39,35,28,69,32,54,41,30,54,29,50,37,22,39,27,35,51,39,82
v287,4,61,44,39,40,56,34,38,36,6,35,22,46,7,74,24,56,38,83,42,19,31,30,7,17,13,17,29,6,39,29,44,40,9,32,13,13,18,26,42,39,6,69,44,35,4,51,48,41,64,45,28,73,32,49,10,33,12,41,62,53,35,75,65,27,28,74,11,9,30,57,26,36,22,10,53,21,53,64,23,36,12,56,52,58,23,16,69,49,32,36,24,22,41,4,25,67,52,46,29,52,21,26,31,22,37,66,22,42,61,23,4,44,11,35,67,51,46,21,75,27,30,43,38,7,39,50,84,15,47,14,44,26,35,56,37,49,48,18,25,18,46,13,62,76,43,29,29,51,39,79,59,9,48,22,17,11,38,25,29,63,43,43,15,41,30,20,46,14,61,61,50,55,43,44,34,31,29,35,8,19,20,68,20,42,71,40,46,50,45,43,3,27,20,42,65,24,37,33,46,57,65,11,23,57,43,81,40,58,49,40,27,16,16,33,48,54,66,75,64,52,18,27,55,38,47,33,25,42,30,42,62,42,57,6,30,23,45,47,67,28,30,65,72,42,57,17,45,11,62,43,52,40,18,29,26,17,37,4,7,12,33,4,55,31,46,4,53,39,60,58,38,19,11,47,26,13,21,27,56,21,56,35,49,74,41,0,31,14,49,39,3,28,62,41,59,30,11,37,77,58,62,54,15,44,11,13,24,55,35,14,31,26,37,18,60,52,50,74,41
v288,27,30,49,26,9,25,39,19,11,37,40,23,29,38,43,19,25,43,52,11,28,4,25,24,14,22,14,4,31,8,6,13,9,26,27,30,18,13,7,19,34,25,38,39,4,27,20,43,10,33,16,23,42,27,44,21,4,21,24,31,22,6,44,34,32,13,43,42,22,5,26,11,17,17,25,22,16,28,33,28,39,19,25,21,27,20,15,38,36,27,5,23,27,28,35,16,36,23,41,16,21,26,5,12,9,8,35,9,37,30,24,27,43,20,10,36,24,31,10,44,12,25,38,43,28,28,45,53,32,18,17,49,11,30,25,6,18,35,13,6,23,41,18,31,45,48,16,4,20,14,48,28,24,17,9,20,20,19,28,28,32,38,24,24,26,25,15,21,17,30,30,31,24,34,17,29,20,22,10,25,20,15,37,25,35,40,35,37,19,14,42,28,32,11,31,34,7,42,30,41,26,34,22,8,26,38,50,9,27,18,35,14,19,19,38,25,23,35,44,33,21,13,6,32,43,26,38,12,11,25,47,31,47,30,37,3,22,40,16,36,3,17,34,41,33,26,22,14,20,31,26,21,45,23,12,9,14,16,35,32,31,28,31,24,36,15,27,22,44,29,27,39,12,42,16,31,26,12,18,25,10,25,40,30,43,46,31,0,17,18,34,30,33,31,20,28,25,20,18,46,27,31,23,18,23,26,32,7,24,8,23,4,9,24,13,29,21,19,43,36
v289,10,47,38,37,26,42,28,30,22,20,29,12,40,21,60,30,42,32,69,28,25,17,36,7,17,7,3,15,14,25,15,30,26,15,38,19,5,20,18,30,45,8,55,50,21,10,37,54,27,50,31,34,59,38,55,14,19,6,27,48,39,21,61,51,21,14,60,25,9,16,43,22,22,28,16,39,27,39,50,17,28,16,42,38,44,29,14,55,35,38,22,12,16,27,18,11,53,38,32,15,38,15,14,23,20,23,52,8,48,47,13,10,32,5,21,53,37,32,21,61,13,36,49,32,11,39,56,70,21,33,16,38,12,41,42,23,35,34,12,11,12,52,7,48,62,37,27,15,37,25,65,45,7,34,14,9,11,24,17,17,49,29,29,9,37,36,26,32,6,47,47,42,41,29,30,20,17,33,21,8,9,6,54,14,28,57,46,32,36,31,31,11,21,6,42,51,10,31,19,52,43,51,17,9,43,49,67,26,44,35,46,13,8,22,27,36,40,52,61,50,38,4,17,41,32,37,27,11,28,36,36,48,36,43,20,16,11,51,33,53,14,16,51,58,44,43,11,31,3,48,37,38,34,12,15,20,7,23,18,15,14,39,14,41,25,32,10,39,33,46,44,28,5,25,33,20,9,23,13,42,17,42,29,35,60,35,14,17,0,35,45,13,22,48,31,45,36,3,23,63,44,48,40,7,34,9,19,10,41,21,8,17,12,23,4,46,38,36,60,47
v290,45,18,41,34,9,29,31,27,19,55,32,27,37,56,25,33,13,35,34,15,46,18,33,42,32,40,32,20,49,10,20,5,9,44,35,48,36,31,23,27,42,43,20,47,14,45,2,51,16,25,8,33,24,35,52,39,16,39,16,13,4,14,26,16,26,21,25,60,40,19,26,23,13,33,43,18,30,20,15,26,31,37,21,21,19,38,33,20,28,35,13,25,31,20,53,24,18,15,33,20,9,38,23,20,27,16,17,27,45,12,26,45,35,38,18,22,32,23,28,26,22,33,46,35,46,36,53,35,50,10,35,41,23,38,15,12,12,27,31,24,33,49,36,13,27,40,24,20,24,22,30,10,42,1,27,32,38,11,24,20,22,30,16,42,34,33,31,13,35,12,14,39,6,26,25,21,18,30,14,43,30,29,19,33,27,22,43,29,27,4,34,46,24,29,39,16,25,34,22,49,30,16,40,26,12,46,32,9,9,22,43,22,33,37,30,33,29,17,26,15,19,31,22,24,35,34,30,24,19,33,39,13,39,22,55,19,26,48,2,18,21,19,16,23,41,32,34,22,38,15,34,5,37,39,20,23,32,12,53,50,49,36,49,20,30,3,45,8,36,11,9,31,30,60,22,33,44,28,22,7,28,7,32,22,25,38,49,18,35,0,42,48,25,13,28,10,33,38,12,28,13,13,5,34,31,44,50,25,8,16,41,18,23,16,31,11,3,13,25,44
v291,41,32,83,10,37,27,73,15,23,39,74,57,17,38,45,15,29,77,54,27,26,38,9,38,28,52,48,30,33,38,40,41,33,30,7,28,40,25,27,15,6,41,46,5,32,35,40,9,26,35,50,13,44,9,10,31,30,51,58,37,44,40,46,36,66,47,45,40,36,29,28,23,51,17,29,24,18,62,55,62,73,29,27,23,29,18,31,50,70,7,31,57,61,62,43,50,38,57,75,50,51,60,31,22,25,26,39,39,13,32,58,37,77,40,24,38,22,65,24,46,46,9,10,77,46,10,11,55,30,52,29,83,45,4,27,40,30,69,33,38,57,7,52,49,47,82,18,38,22,20,50,42,48,43,31,54,34,53,62,62,34,72,58,54,12,9,19,55,39,50,32,21,36,68,17,63,54,12,44,47,54,49,47,59,69,48,1,71,21,46,76,38,66,41,13,48,37,76,64,7,28,44,28,36,54,14,52,35,33,20,5,48,53,23,72,19,25,37,46,47,23,45,28,66,77,18,72,46,23,13,81,45,81,64,37,31,56,6,40,38,37,51,40,43,13,28,56,20,46,57,14,37,79,57,46,25,38,50,39,32,51,6,35,26,70,45,39,50,78,37,39,73,44,40,20,65,52,22,52,49,28,37,74,64,45,80,39,34,45,42,0,42,67,35,14,40,9,44,52,48,29,41,45,52,15,50,30,39,50,26,53,30,43,58,41,53,45,29,45,10
