,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v236,9,8,16,22,34,27,13,27,22,22,47,24,32,47,59,18,38,33,36,38,46,16,28,20,20,35,15,48,35,7,10,47,22,33,27,67,34,35,38,18,51,72,30,26,24,19,10,64,17,21,18,32,52,38,40,29,28,29,43,22,30,8,44,43,53,14,27,19,50,45,17,37,47,23,44,35,5,43,25,32,40,29,27,22,28,26,60,53,21,13,25,16,46,37,44,18,10,37,53,32,9,62,9,28,19,59,29,35,41,33,36,21,6,50,31,14,59,29,42,37,52,26,6,15,29,32,19,10,38,69,17,41,22,31,50,40,32,39,53,58,26,13,34,14,44,49,18,42,29,25,30,58,39,16,58,19,39,9,37,54,33,15,62,22,38,30,37,38,58,32,43,18,23,13,46,30,50,15,31,11,44,10,13,17,50,20,9,36,29,35,65,66,23,10,10,59,16,35,29,13,9,54,56,38,18,34,21,18,15,31,40,53,33,30,3,47,20,61,27,40,49,36,32,28,26,29,34,33,44,27,16,34,23,62,36,0,14,26,7,15,51,24,13,50,43,30,34,65,36,45,46,71,22,27,38,15,63,54,33,23,39,41,37,2,23,18,45,13,46,36,49,48,26,35,28,22,47,10,27,23,57,40,24,23,27,19,61,7,29,36,20,14,56,45,70,21,15,22,43,41,40,45,26,39,50,21,24,7,32,36,36,65,31,8,41,23,34,42,16,45
v237,7,20,4,14,38,23,27,23,8,8,43,20,28,33,55,22,24,29,50,34,42,18,26,20,6,21,19,44,31,11,10,43,36,21,23,63,30,31,34,24,47,68,16,22,38,33,24,60,13,33,14,34,48,34,26,15,32,25,29,18,32,20,40,39,49,28,13,31,46,41,23,33,43,19,40,49,15,39,39,28,36,25,23,18,36,20,56,49,35,3,21,2,42,23,40,14,22,27,49,20,23,58,21,24,33,55,25,21,37,29,32,25,20,46,17,10,55,41,38,51,48,12,20,13,25,24,33,6,34,65,17,27,8,21,46,36,46,25,49,54,22,27,30,16,40,45,26,38,39,35,16,54,25,24,54,15,35,17,33,50,29,29,58,18,34,26,33,24,54,32,39,22,37,25,42,26,46,11,45,25,40,8,23,13,46,24,23,32,43,31,61,62,37,14,22,55,10,31,15,27,23,50,52,24,14,30,17,8,5,19,26,49,29,16,15,43,34,57,37,36,45,32,28,42,22,25,30,37,40,23,20,26,25,58,50,14,0,26,19,29,47,10,19,46,29,44,30,61,32,31,42,67,32,41,30,7,59,50,19,19,35,37,31,12,19,32,41,3,42,32,45,34,22,27,24,26,43,14,25,9,53,42,20,9,13,15,57,11,43,22,16,10,52,31,66,35,19,18,39,37,36,41,18,35,46,11,16,7,46,22,26,61,27,22,31,19,30,28,12,41
v238,19,34,28,34,12,33,31,15,34,34,21,22,6,59,33,44,50,27,24,40,42,40,2,6,32,47,41,22,21,19,16,21,22,45,11,41,46,11,28,8,25,46,42,10,16,25,30,38,21,7,24,8,26,12,52,41,6,29,55,32,6,18,42,17,27,12,39,7,32,19,9,29,21,9,32,23,21,25,13,20,32,41,37,8,10,38,34,27,23,25,23,28,46,49,48,18,16,49,27,44,29,36,17,10,23,33,13,47,51,31,24,47,32,26,43,22,33,15,16,25,26,38,20,35,3,44,21,28,18,43,39,53,34,43,24,38,20,51,31,32,36,23,8,12,18,31,8,40,13,9,42,32,51,10,32,19,47,17,11,28,7,17,36,10,26,14,21,50,32,6,17,44,11,13,22,10,24,23,19,25,18,30,13,29,36,46,21,36,17,9,39,40,11,36,36,33,28,13,41,25,33,28,30,50,36,12,9,30,27,43,52,39,25,42,29,39,18,35,11,14,23,44,22,16,14,33,26,11,18,39,42,46,3,36,24,26,26,0,33,15,25,36,39,24,55,18,20,39,10,57,20,45,6,15,50,29,37,28,45,23,31,15,49,24,31,22,19,25,24,30,23,60,4,47,26,48,35,16,1,35,35,16,16,35,39,17,35,33,17,48,20,24,30,57,44,9,41,20,17,15,46,19,38,13,24,33,36,21,20,48,48,39,23,30,53,29,8,54,18,47
v239,16,1,21,27,41,34,8,34,27,27,54,31,39,52,66,11,43,40,35,45,53,21,35,27,25,40,8,55,42,14,17,54,17,38,34,74,41,42,45,25,58,79,35,33,19,14,5,71,24,28,25,39,59,45,45,34,35,36,48,29,37,15,51,50,60,21,32,26,57,52,24,44,54,30,51,32,12,50,32,39,47,36,34,29,35,31,67,60,16,18,32,21,53,42,51,25,17,42,60,37,4,69,16,35,14,66,36,40,48,40,43,14,1,57,36,21,66,36,49,32,59,31,13,20,36,37,14,15,45,76,22,46,27,36,57,47,27,44,60,65,33,10,41,21,51,56,25,49,36,32,35,65,44,23,65,26,46,16,44,61,40,16,69,29,45,37,44,43,65,39,50,17,30,20,53,37,57,22,32,8,51,15,20,24,57,13,12,43,36,42,72,73,22,9,3,66,21,42,34,8,4,61,63,43,23,41,28,23,20,36,45,60,40,35,4,54,15,68,34,47,56,43,39,27,33,36,41,40,51,34,9,39,30,69,31,7,19,33,0,18,58,29,6,57,48,33,41,72,43,50,53,78,29,34,43,20,70,61,38,30,46,48,42,9,30,13,52,18,53,43,56,53,33,40,35,15,54,17,34,28,64,47,31,28,32,26,68,10,24,41,27,21,63,50,77,26,16,29,50,48,47,52,31,46,57,26,29,12,31,41,41,72,38,3,46,30,41,47,23,52
v240,22,19,31,37,23,36,16,18,37,37,36,25,21,62,48,29,53,30,21,43,45,31,17,9,35,50,26,37,24,18,19,36,7,48,16,56,49,24,31,7,40,61,45,15,9,10,15,53,24,10,27,21,41,27,55,44,17,32,58,35,19,9,45,32,42,3,42,8,39,34,6,32,36,12,35,20,14,32,14,23,35,44,40,11,17,41,49,42,8,28,26,31,49,52,51,21,7,52,42,47,14,51,8,17,8,48,18,50,54,34,27,32,17,39,46,25,48,18,31,22,41,41,9,30,18,47,6,25,27,58,32,56,37,46,39,41,17,54,42,47,39,8,23,13,33,38,7,43,18,14,45,47,54,5,47,22,50,12,26,43,22,2,51,13,29,19,26,53,47,21,32,29,12,4,35,19,39,26,16,10,33,25,6,32,39,31,6,39,18,24,54,55,8,21,21,48,31,24,44,10,18,43,45,53,33,23,12,33,30,46,55,42,28,45,14,42,5,50,16,29,38,47,25,13,17,36,29,22,33,42,27,49,12,51,21,15,29,15,18,0,40,39,24,39,58,15,23,54,25,60,35,60,11,16,53,30,52,43,48,26,34,30,52,17,34,7,34,28,35,33,38,63,15,50,29,33,38,15,16,38,46,29,19,38,42,20,50,20,14,51,23,27,45,60,59,8,26,23,32,30,49,34,41,28,39,36,39,22,17,51,51,54,26,15,56,32,23,57,21,50
v241,42,59,51,33,23,24,56,24,39,51,16,27,19,48,14,69,39,18,35,29,31,65,23,31,47,38,66,11,16,44,41,6,47,34,24,16,35,16,17,33,8,21,31,25,41,50,55,13,34,30,33,19,15,13,41,36,23,22,44,29,21,43,31,8,16,37,52,32,21,6,34,18,4,28,21,34,46,14,26,19,21,30,26,29,23,27,9,6,48,44,26,47,35,40,37,33,41,38,2,33,54,11,42,23,48,8,22,36,40,20,15,72,57,15,48,37,8,26,9,36,7,43,45,60,22,33,46,53,13,18,64,42,41,32,1,27,31,40,20,9,25,48,17,37,19,20,33,29,24,26,49,13,40,35,7,32,36,42,14,3,18,42,15,29,15,21,14,39,7,19,8,69,28,38,11,21,3,36,30,50,7,55,38,34,25,71,46,25,28,16,14,15,36,61,61,12,37,16,52,50,58,5,5,43,61,17,30,39,42,32,41,28,18,41,54,28,43,10,24,21,10,33,19,31,25,22,17,22,7,28,67,35,28,19,35,51,47,25,58,40,0,41,64,15,44,29,17,14,15,46,7,20,29,26,39,54,14,11,48,28,20,10,38,49,28,47,8,50,13,19,4,49,25,36,23,73,24,41,24,52,24,27,27,46,44,32,10,58,34,37,31,37,19,46,19,32,66,29,14,10,35,20,29,12,5,58,31,46,31,37,37,14,20,55,42,28,17,43,35,36
v242,17,30,10,8,48,17,37,21,2,10,41,14,32,23,49,28,14,23,60,28,36,24,36,30,6,11,25,38,25,21,20,37,46,15,25,57,24,25,28,34,41,62,10,26,48,43,34,54,15,43,12,44,42,28,16,5,42,19,19,12,42,30,34,33,43,38,11,41,40,35,33,27,37,27,34,59,25,33,49,22,30,19,17,28,46,14,50,43,45,11,15,8,36,13,34,18,32,21,43,14,33,52,31,26,43,49,23,13,31,23,26,31,30,40,7,14,49,51,32,61,42,2,30,19,33,18,43,14,28,59,23,17,2,15,40,30,56,15,43,48,16,37,32,26,44,39,36,32,49,45,8,48,19,34,48,17,29,27,35,44,31,39,52,26,28,22,27,14,48,42,33,28,47,35,36,26,40,13,55,35,34,14,33,7,40,30,33,26,53,33,55,56,47,20,32,49,8,25,11,37,33,44,46,14,20,24,27,6,9,13,16,43,23,6,25,37,44,51,47,46,39,26,22,52,22,19,24,47,34,17,26,20,35,52,60,24,10,36,29,39,41,0,29,40,19,54,24,55,38,21,36,61,42,51,24,13,53,44,9,13,29,31,25,22,13,42,35,11,36,26,39,24,32,21,18,32,37,24,35,11,47,52,20,5,3,19,51,19,53,12,16,12,46,21,60,45,25,16,39,35,30,45,12,31,40,17,10,17,56,12,20,55,21,32,25,13,30,20,18,35
v243,22,5,21,31,47,40,8,40,27,27,60,37,45,52,72,9,43,46,41,51,59,21,41,33,25,40,4,61,48,20,23,60,17,38,40,80,47,48,51,31,64,85,35,39,23,14,9,77,30,34,31,45,65,51,45,34,41,42,48,35,43,21,57,56,66,27,32,32,63,58,30,50,60,36,57,38,18,56,38,45,53,42,40,35,41,37,73,66,16,20,38,21,59,42,57,31,23,44,66,37,10,75,22,41,16,72,42,40,54,46,49,12,7,63,36,27,72,42,55,34,65,31,19,20,42,41,18,15,51,82,22,46,27,38,63,53,33,44,66,71,39,16,47,27,57,62,31,55,42,38,35,71,44,29,71,32,52,22,50,67,46,22,75,35,51,43,50,43,71,45,56,17,36,26,59,43,63,28,38,14,57,15,26,30,63,9,18,49,42,48,78,79,28,9,3,72,27,48,34,14,6,67,69,43,23,47,34,25,22,36,45,66,46,35,10,60,21,74,40,53,62,49,45,33,39,42,47,46,57,40,5,43,36,75,33,13,19,39,6,24,64,29,0,63,48,39,47,78,49,50,59,84,35,40,47,20,76,67,38,36,52,54,48,15,36,17,58,18,59,49,62,53,39,44,41,11,60,23,40,28,70,53,37,28,32,32,74,10,30,41,33,27,69,50,83,32,16,35,56,54,53,58,35,52,63,26,33,18,37,41,43,78,44,9,48,36,47,47,29,58
v244,41,58,50,38,16,37,55,23,38,50,3,26,18,63,29,68,54,31,22,44,46,64,22,30,46,51,65,26,25,43,40,9,46,49,23,27,50,15,32,32,7,22,46,24,40,49,54,14,33,29,32,18,30,12,56,45,22,33,59,36,20,42,46,7,31,36,51,31,36,17,33,33,17,27,36,25,45,29,25,24,36,45,41,28,22,42,12,9,47,43,27,46,50,53,52,32,40,53,17,48,53,20,41,22,47,9,21,51,55,35,28,71,56,30,47,36,13,21,18,29,8,42,44,59,21,48,45,52,22,27,63,57,40,47,14,42,30,55,35,8,40,47,16,36,6,35,32,44,21,25,48,28,55,34,20,31,51,41,13,12,17,41,30,28,30,20,25,54,12,18,21,68,27,37,26,20,18,35,25,49,12,54,37,33,40,70,45,40,21,15,15,16,35,60,60,27,36,17,51,49,57,10,16,54,60,16,29,38,41,47,56,43,29,46,53,43,42,19,23,10,5,48,26,30,24,37,30,17,10,43,66,50,27,34,30,50,46,24,57,39,15,40,63,0,59,24,24,19,14,61,8,21,28,23,54,53,29,26,49,27,35,17,53,48,35,46,23,49,28,34,19,64,24,51,30,72,39,40,23,51,39,12,26,45,43,31,21,57,33,52,30,36,34,61,22,31,65,28,7,9,50,5,42,11,20,57,40,45,26,52,52,27,27,54,57,33,16,58,34,51
v245,36,49,27,21,67,22,56,40,21,27,60,33,51,4,32,45,7,28,79,15,19,41,55,49,23,14,44,33,34,40,39,50,65,10,44,40,9,44,27,53,52,45,13,45,67,62,53,47,34,62,31,63,29,47,7,14,61,26,10,23,61,49,17,52,28,57,28,60,23,42,52,26,42,46,23,78,44,30,68,35,23,14,18,47,65,17,47,50,64,30,32,27,19,16,17,37,51,6,42,11,52,39,50,45,62,52,42,8,14,24,31,48,49,29,24,33,46,70,41,80,51,19,49,36,52,11,62,33,37,42,40,12,21,12,45,17,75,14,26,53,19,56,51,45,63,24,55,15,68,64,25,31,4,53,39,36,12,46,54,47,50,58,35,45,29,41,34,13,47,61,38,45,66,54,33,45,41,32,74,54,47,33,52,26,23,47,52,19,72,52,46,43,66,39,51,32,27,42,28,56,52,49,43,19,37,43,46,25,28,12,3,26,30,17,44,20,63,40,66,65,54,11,33,71,41,22,29,66,49,16,43,9,54,35,79,43,29,55,48,58,44,19,48,59,0,73,35,40,57,8,51,44,61,70,7,30,36,33,24,32,24,42,8,41,24,61,36,30,31,25,40,9,51,8,29,49,20,43,54,28,30,71,39,22,20,38,38,38,72,13,35,31,29,6,43,64,42,35,58,54,13,64,17,50,39,34,19,36,75,7,7,38,32,51,8,26,49,3,37,18
v246,37,34,46,52,8,51,31,33,52,52,21,40,22,77,43,44,68,45,6,58,60,46,18,24,50,65,41,40,39,33,34,23,22,63,29,41,64,29,46,20,25,46,60,28,16,25,30,38,39,11,42,10,44,26,70,59,12,47,73,50,12,24,60,21,45,16,57,13,50,31,21,47,31,27,50,5,29,43,5,38,50,59,55,26,8,56,34,27,23,43,41,46,64,67,66,36,22,67,31,62,29,36,23,28,23,33,31,65,69,49,42,47,32,44,61,40,33,3,32,7,26,56,24,45,21,62,21,40,36,43,47,71,52,61,28,56,6,69,49,32,54,23,22,28,18,49,18,58,5,9,60,42,69,20,34,37,65,27,19,28,23,17,44,28,44,32,39,68,32,12,35,44,7,19,40,28,32,41,1,25,26,40,21,47,54,46,21,54,3,21,39,40,11,36,36,41,46,31,59,25,33,28,30,68,48,30,27,48,45,61,70,57,43,60,29,57,18,35,7,14,23,62,40,6,32,51,44,7,24,57,42,64,19,48,6,30,44,18,33,15,29,54,39,24,73,0,38,39,16,75,22,45,12,3,68,45,43,40,63,41,49,31,67,32,49,22,37,43,42,48,33,78,22,65,44,48,53,30,19,53,53,14,34,53,57,35,35,35,9,66,38,42,48,75,44,9,41,38,17,19,64,19,56,23,34,51,54,37,2,66,66,41,41,30,71,47,24,72,36,65
v247,25,42,34,16,32,13,39,7,22,34,25,10,16,39,25,52,30,7,44,20,22,48,20,14,30,27,49,14,1,27,24,15,30,25,9,33,26,9,8,18,17,38,22,10,32,33,38,30,17,27,16,28,18,12,32,21,26,9,35,12,26,26,22,17,19,22,35,25,16,11,17,9,13,11,12,43,29,9,33,2,12,21,17,12,30,18,26,19,31,27,9,30,26,29,28,16,24,29,19,24,37,28,25,10,31,25,7,27,31,11,4,55,40,16,31,20,25,35,8,45,18,26,28,43,17,24,29,36,4,35,47,33,24,23,16,18,40,31,19,24,16,31,16,20,28,15,20,20,33,29,32,24,31,18,24,15,27,25,19,20,15,25,28,12,6,6,3,30,24,26,9,52,31,21,12,10,16,19,39,33,12,38,21,17,16,54,29,16,37,17,31,32,31,44,44,25,20,7,35,33,41,20,22,30,44,8,13,22,25,23,32,19,5,24,37,19,28,27,31,30,19,24,2,36,8,13,6,31,14,19,50,26,19,28,44,34,30,20,41,23,17,24,47,24,35,38,0,31,22,37,16,37,26,35,30,37,29,20,31,11,11,7,29,32,11,30,11,33,12,10,15,40,16,27,6,56,15,24,19,35,23,36,10,29,27,15,27,41,37,28,14,20,22,37,36,29,49,12,23,19,26,29,18,15,16,41,16,29,40,28,28,31,3,38,33,11,14,34,18,27
v248,56,73,65,47,31,38,70,38,53,65,20,41,33,44,10,83,45,32,39,27,27,79,37,45,61,52,80,17,30,58,55,18,61,40,38,8,31,30,27,47,14,7,45,39,55,64,69,7,48,44,47,33,13,27,45,50,37,36,48,43,35,57,27,22,12,51,66,46,17,20,48,28,18,42,21,40,60,22,40,33,25,36,38,43,37,41,7,12,62,58,40,61,31,54,33,47,55,34,12,41,68,3,56,37,62,12,36,42,36,32,29,86,71,15,62,51,6,36,23,44,13,57,59,74,36,37,60,67,27,8,78,50,55,40,15,25,45,52,16,13,39,62,31,51,23,16,47,25,36,40,63,9,36,49,7,46,32,56,28,11,32,56,11,43,27,35,28,51,7,33,22,83,42,52,19,35,15,50,40,64,21,69,52,48,21,85,60,29,36,30,6,3,50,75,75,8,51,30,66,64,72,11,9,57,75,31,44,53,56,42,41,24,32,55,68,24,57,4,38,25,16,29,33,45,39,36,31,32,21,38,81,35,42,15,45,65,61,39,72,54,14,55,78,19,40,39,31,0,29,46,19,6,43,38,35,68,10,11,62,42,26,24,34,63,42,61,20,64,19,29,16,47,39,34,37,87,20,55,38,66,20,31,41,60,58,46,4,72,48,51,45,51,15,44,5,46,80,43,22,24,31,24,43,26,15,72,45,60,41,45,35,8,34,69,38,42,31,39,49,32
v249,27,44,36,36,10,35,41,17,36,36,11,24,6,61,27,54,52,29,22,42,44,50,8,16,34,49,51,24,23,29,26,11,32,47,13,31,48,13,30,18,15,36,44,12,26,35,40,28,23,15,26,6,28,10,54,43,8,31,57,34,6,28,44,7,29,22,41,17,34,15,19,31,15,13,34,21,31,27,11,22,34,43,39,14,8,40,24,17,33,29,25,32,48,51,50,20,26,51,17,46,39,26,27,12,33,23,15,49,53,33,26,57,42,28,45,24,23,13,16,23,16,40,30,45,7,46,31,38,20,33,49,55,36,45,14,40,18,53,33,22,38,33,6,22,8,33,18,42,11,11,44,26,53,20,22,21,49,27,3,18,7,27,28,14,28,16,23,52,22,4,19,54,13,23,24,12,16,25,17,35,10,40,23,31,38,56,31,38,15,5,29,30,21,46,46,25,30,15,43,35,43,18,20,52,46,14,15,32,29,45,54,41,27,44,39,41,28,25,9,8,13,46,24,16,16,35,28,9,8,41,52,48,13,32,22,36,32,10,43,25,15,38,49,14,57,16,22,29,0,59,10,35,14,13,52,39,27,24,47,25,33,15,51,34,33,32,21,35,26,32,17,62,10,49,28,58,37,26,9,37,37,14,18,37,41,19,25,43,19,50,22,26,32,59,34,17,51,22,7,5,48,9,40,7,18,43,38,31,18,50,50,29,25,40,55,31,8,56,20,49
v250,38,51,29,23,69,24,58,42,23,23,62,35,53,8,40,41,7,30,81,19,27,33,57,51,25,10,46,35,36,42,41,52,67,12,46,48,15,46,29,55,54,53,15,47,69,64,55,49,36,64,33,65,33,49,5,16,63,28,2,25,63,51,25,54,34,59,20,62,31,44,54,28,44,48,25,80,46,32,70,37,25,16,20,49,67,19,49,52,66,32,34,29,27,8,25,39,53,12,44,13,54,43,52,47,64,54,44,10,22,26,33,40,51,31,16,35,48,72,43,82,53,19,51,30,54,13,64,35,39,50,32,4,23,14,47,21,77,6,34,55,21,58,53,47,65,30,57,23,70,66,17,39,10,55,41,38,20,48,56,49,52,60,43,47,31,43,36,7,49,63,40,37,68,56,35,47,43,34,76,56,49,35,54,28,31,41,54,21,74,54,48,47,68,41,53,40,29,44,20,58,54,51,45,11,29,45,48,27,30,14,5,34,32,15,46,28,65,42,68,67,56,17,35,73,43,24,31,68,51,18,45,11,56,43,81,45,31,57,50,60,46,21,50,61,8,75,37,46,59,0,53,52,63,72,15,30,44,35,16,34,26,44,16,43,26,63,38,32,33,27,42,3,53,12,31,41,28,45,56,22,38,73,41,22,18,40,42,40,74,9,37,33,37,2,51,66,34,37,60,56,21,66,19,52,41,26,21,38,77,9,11,46,34,53,16,28,51,11,39,26
v251,37,54,46,30,16,29,51,19,34,46,9,22,14,55,21,64,46,23,28,36,38,60,18,26,42,43,61,18,17,39,36,1,42,41,19,21,42,11,24,28,5,26,38,20,36,45,50,18,29,25,28,14,22,8,48,37,18,25,51,28,16,38,38,3,23,32,47,27,28,9,29,25,9,23,28,27,41,21,21,16,28,37,33,24,18,34,14,7,43,39,21,42,42,45,44,28,36,45,9,40,49,16,37,18,43,13,17,43,47,27,20,67,52,22,43,32,13,19,10,29,6,38,40,55,17,40,41,48,14,23,59,49,36,39,6,34,26,47,27,12,32,43,12,32,12,27,28,36,17,21,44,20,47,30,12,27,43,37,9,8,13,37,22,24,22,16,17,46,12,14,13,64,23,33,18,16,10,31,23,45,4,50,33,29,32,66,41,32,21,11,19,20,31,56,56,19,32,11,47,45,53,8,10,46,56,12,25,34,37,39,48,35,21,38,49,35,38,15,19,14,3,40,18,26,20,29,22,15,2,35,62,42,23,26,28,46,42,20,53,35,7,36,59,8,51,22,16,19,10,53,0,25,24,19,46,49,21,18,43,23,27,9,45,44,27,42,15,45,20,26,11,56,20,43,22,68,31,36,19,47,31,20,22,41,39,27,15,53,29,44,26,32,26,53,24,27,61,24,7,5,42,13,34,7,12,53,32,41,24,44,44,19,19,50,49,25,12,50,30,43
v252,62,79,71,53,37,44,76,44,59,71,24,47,39,44,12,89,51,38,43,33,25,85,43,51,67,58,86,23,36,64,61,24,67,46,44,6,37,36,33,53,20,1,51,45,61,70,75,9,54,50,53,39,19,33,51,56,43,42,54,49,41,63,27,28,18,57,72,52,21,26,54,34,24,48,27,46,66,28,46,39,31,42,44,49,43,47,11,18,68,64,46,67,29,60,31,53,61,40,18,47,74,9,62,43,68,14,42,48,34,38,35,92,77,21,68,57,12,42,29,50,19,63,65,80,42,43,66,73,33,6,84,56,61,46,21,31,51,58,18,15,45,68,37,57,27,22,53,29,42,46,69,13,42,55,13,52,32,62,34,17,38,62,9,49,33,41,34,57,13,39,28,89,48,58,25,41,21,56,46,70,27,75,58,54,21,91,66,35,42,36,8,5,56,81,81,12,57,36,72,70,78,17,15,63,81,37,50,59,62,48,47,22,38,61,74,24,63,10,44,31,22,35,39,51,45,42,37,38,27,44,87,41,48,13,51,71,67,45,78,60,20,61,84,21,44,45,37,6,35,52,25,0,49,44,37,74,8,17,68,48,32,30,36,69,48,67,26,70,25,35,22,53,45,40,43,93,24,61,44,72,18,33,47,66,64,52,10,78,54,57,51,57,15,50,1,52,86,49,28,30,31,26,49,32,21,78,51,66,47,51,41,6,40,75,36,48,37,41,55,30
v253,25,30,34,40,12,39,27,21,40,40,25,28,10,65,37,40,56,33,18,46,48,36,6,12,38,53,37,28,27,21,22,25,18,51,17,45,52,17,34,8,29,50,48,16,12,21,26,42,27,1,30,10,32,16,58,47,6,35,61,38,8,14,48,21,33,8,45,3,38,23,9,35,25,15,38,17,17,31,7,26,38,47,43,14,6,44,38,31,19,31,29,34,52,55,54,24,12,55,31,50,25,40,13,16,19,37,19,53,57,37,30,43,28,32,49,28,37,9,20,19,30,44,16,33,9,50,17,28,24,47,35,59,40,49,28,44,14,57,37,36,42,19,12,16,22,37,6,46,7,3,48,36,57,8,36,25,53,15,15,32,11,13,40,16,32,20,27,56,36,10,23,40,5,9,28,16,28,29,13,21,22,28,9,35,42,42,17,42,11,13,43,44,7,32,32,37,34,19,47,21,29,32,34,56,36,18,15,36,33,49,58,45,31,48,25,45,14,39,5,18,27,50,28,10,20,39,32,11,22,45,38,52,7,40,18,22,32,6,29,11,29,42,35,28,61,12,26,43,14,63,24,49,0,9,56,33,41,32,51,29,37,19,55,20,37,18,25,31,30,36,27,66,10,53,32,44,41,18,7,41,41,18,22,41,45,23,39,29,11,54,26,30,36,63,48,3,37,26,21,19,52,23,44,17,28,39,42,25,14,54,54,43,29,26,59,35,12,60,24,53
v254,34,35,43,49,7,48,32,30,49,49,20,37,19,74,40,45,65,42,9,55,57,43,15,21,47,62,42,37,36,30,31,20,23,60,26,40,61,26,43,17,24,45,57,25,17,26,31,37,36,8,39,7,41,23,67,56,9,44,70,47,9,21,57,18,42,13,54,10,47,28,18,44,28,24,47,8,26,40,2,35,47,56,52,23,5,53,33,26,24,40,38,43,61,64,63,33,19,64,28,59,30,35,20,25,24,32,28,62,66,46,39,48,33,41,58,37,32,2,29,10,25,53,21,42,18,59,22,37,33,42,44,68,49,58,25,53,7,66,46,31,51,24,19,25,17,46,15,55,2,6,57,39,66,17,31,34,62,24,16,27,20,18,41,25,41,29,36,65,31,9,32,45,4,16,37,25,29,38,4,26,23,37,18,44,51,47,22,51,2,18,38,39,12,37,37,38,43,28,56,26,34,27,29,65,45,27,24,45,42,58,67,54,40,57,30,54,19,34,4,13,22,59,37,7,29,48,41,6,21,54,43,61,16,45,9,27,41,15,34,16,26,51,40,23,70,3,35,38,13,72,19,44,9,0,65,42,40,37,60,38,46,28,64,29,46,23,34,40,39,45,30,75,19,62,41,49,50,27,16,50,50,13,31,50,54,32,34,34,10,63,35,39,45,72,43,8,42,35,16,16,61,18,53,20,31,48,51,34,5,63,63,38,38,31,68,44,21,69,33,62
v255,31,44,34,16,62,17,51,35,22,34,55,28,46,9,25,52,14,23,74,10,12,48,50,44,30,21,49,28,29,35,34,45,60,9,39,33,4,39,22,48,47,38,14,40,62,57,48,42,29,57,26,58,24,42,14,19,56,21,17,18,56,44,10,47,23,52,35,55,18,37,47,21,37,41,18,73,39,25,63,30,18,9,13,42,60,12,42,45,59,27,27,30,12,23,10,32,46,3,37,10,47,34,45,40,57,47,37,11,7,19,26,55,44,24,31,28,41,65,36,75,46,26,44,43,47,6,57,36,32,35,47,19,24,9,40,12,70,21,19,48,14,51,46,40,58,19,50,10,63,59,32,26,5,48,34,31,5,41,49,42,45,53,28,40,24,36,29,20,42,56,33,52,61,49,28,40,36,27,69,49,42,38,47,21,16,54,47,14,67,47,41,38,61,44,46,27,22,37,35,51,47,44,38,26,44,38,41,22,25,11,10,19,25,24,39,13,58,35,61,60,49,6,28,66,36,17,24,61,44,11,50,4,49,28,74,38,30,50,43,53,39,24,47,54,7,68,30,35,52,15,46,37,56,65,0,37,29,28,31,27,19,37,1,36,19,56,31,33,26,20,35,16,46,3,24,56,15,38,49,35,23,66,34,29,27,33,33,41,67,20,30,26,22,13,36,59,49,30,53,49,6,59,12,45,34,41,14,31,70,14,4,31,27,46,3,21,44,4,32,11
