,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v235,69,22,8,40,70,40,43,24,29,28,8,54,7,48,32,44,40,33,11,41,42,30,41,49,20,39,80,19,28,19,28,57,62,20,41,6,52,29,57,46,44,23,68,32,52,50,35,46,13,20,14,35,46,42,38,46,61,34,64,20,51,39,75,28,53,39,31,40,63,15,44,48,15,23,30,19,23,37,29,38,31,72,40,60,16,28,24,13,6,31,48,44,32,21,62,54,4,29,44,59,20,30,24,64,39,66,55,21,50,35,65,54,47,27,43,53,57,24,42,58,48,41,15,20,47,41,52,26,42,57,53,30,15,63,35,46,39,77,14,17,67,42,41,44,29,73,78,29,63,27,35,43,51,54,39,41,31,58,15,36,76,32,80,63,39,59,54,40,54,34,1,51,70,9,27,8,13,34,65,77,20,39,47,31,45,49,32,52,51,25,33,39,22,46,31,42,63,56,36,58,26,61,14,50,59,60,27,43,3,66,41,50,10,64,46,59,43,15,17,69,23,29,48,74,6,9,49,50,52,22,39,43,67,62,0,41,53,30,39,67,16,20,41,61,49,24,9,51,57,56,30,67,74,29,75,10,67,38,48,59,23,32,28,27,40,58,26,44,10,73,82,20,34,42,36,20,61,39,57,34,65,5,41,42,68,23,16,17,55,5,44,28,37,9,44,9,83,31,45,4,40,61,10,44,77,77,67,48,34,42,24,63,36,31,74,74,44,29,13,70
v236,28,27,37,3,29,29,42,17,12,33,33,33,34,7,21,21,25,8,30,32,5,13,38,42,33,22,39,22,23,22,13,18,21,31,10,39,11,24,22,31,39,18,27,9,27,27,20,43,30,31,29,34,5,17,7,7,20,7,23,21,10,2,34,13,26,12,24,15,22,30,35,15,32,18,35,32,22,28,12,33,34,31,31,19,33,33,29,28,37,30,19,37,15,20,21,31,37,12,3,18,27,35,17,23,24,25,18,20,45,40,24,25,32,14,4,28,16,17,5,17,9,46,28,21,10,46,19,15,13,16,24,35,34,22,14,41,16,36,39,24,26,47,46,25,24,32,37,22,22,14,6,36,16,17,38,44,10,17,36,7,35,17,39,22,32,18,25,45,13,13,40,10,29,36,24,41,28,35,26,36,21,26,26,10,40,40,9,13,32,30,14,18,19,41,26,17,24,15,25,31,31,20,27,9,18,19,22,38,40,25,32,11,51,23,45,32,38,26,24,28,28,12,21,33,35,32,8,9,39,19,10,6,26,21,41,0,18,11,34,26,25,27,42,20,10,25,34,12,30,21,11,26,33,34,34,37,26,33,39,18,18,27,33,22,13,17,15,49,43,32,41,21,19,47,33,21,28,4,18,19,24,36,28,45,27,18,25,24,14,36,29,13,8,42,25,50,42,26,30,37,35,20,31,21,36,36,26,11,31,15,17,22,5,10,33,33,31,32,34,29
v237,28,45,49,15,17,13,60,29,24,51,45,51,46,25,39,39,13,20,42,14,13,23,56,60,45,14,27,34,41,36,25,4,9,43,28,51,25,28,4,13,21,30,15,21,9,45,18,61,42,43,41,52,13,11,15,11,8,19,33,33,20,20,22,25,8,14,42,33,38,42,17,33,44,36,53,44,34,16,24,19,52,19,13,15,45,51,47,40,49,48,5,19,21,34,29,49,49,24,15,28,43,53,29,39,42,19,2,32,27,58,16,7,14,26,14,46,28,29,23,15,9,64,40,39,28,64,37,27,31,4,42,53,46,20,32,23,14,24,51,36,28,65,64,43,26,30,25,24,12,30,22,54,34,35,56,62,24,5,48,17,23,35,27,10,14,34,43,63,23,31,52,8,35,48,36,53,40,53,44,28,33,44,44,26,58,58,21,5,50,48,20,36,31,59,24,35,42,17,17,49,49,8,39,23,22,25,30,20,52,33,50,29,63,15,63,50,20,38,40,36,46,24,5,21,47,44,12,9,57,31,14,12,14,15,53,18,0,23,24,18,37,39,60,36,8,37,46,6,48,3,23,38,23,52,28,49,16,27,57,30,30,23,51,34,13,35,27,67,55,20,29,33,37,65,51,33,46,14,36,19,12,48,46,63,15,30,37,36,22,48,47,31,16,54,9,62,30,30,12,49,53,32,43,9,26,24,24,7,49,33,29,28,17,28,29,31,13,50,46,21
v238,39,34,26,10,40,22,49,14,7,40,22,40,23,18,28,28,18,7,19,25,12,6,45,49,22,15,50,17,30,25,8,27,32,32,17,28,22,17,27,24,32,7,38,10,22,34,13,50,19,20,18,41,16,12,8,16,31,4,34,10,21,9,45,2,23,9,31,22,33,27,28,22,27,25,42,21,11,21,13,26,41,42,24,30,28,40,36,17,26,37,18,30,8,23,32,38,26,3,14,29,32,42,6,34,31,36,25,9,38,47,35,24,25,11,13,35,27,6,12,28,18,53,17,28,17,53,26,4,20,27,31,42,27,33,21,34,9,47,28,13,37,54,53,32,17,43,48,15,33,19,11,43,23,24,45,51,13,28,27,6,46,24,50,33,25,29,32,52,24,20,29,21,40,25,15,30,19,42,35,47,10,33,33,15,47,47,2,22,39,37,7,25,18,48,19,24,33,26,18,38,38,31,22,20,29,30,15,31,29,36,39,20,40,34,52,39,31,15,29,39,35,1,18,44,24,21,19,20,46,8,9,13,37,32,30,11,23,0,27,37,16,16,49,31,19,14,23,21,37,26,2,37,44,41,45,26,37,26,46,29,7,20,40,15,10,28,4,56,32,43,52,22,26,54,40,20,35,9,27,12,35,25,35,52,38,7,18,17,25,25,36,20,7,31,18,39,53,19,23,26,42,31,20,14,47,47,37,18,38,22,10,33,6,17,44,44,24,39,23,40
v239,44,61,31,31,41,11,76,41,34,67,41,67,46,41,55,55,11,34,28,12,29,21,72,76,21,12,51,44,57,52,35,28,33,59,44,45,41,10,28,17,7,34,39,37,23,61,14,77,26,19,25,68,29,17,27,27,32,27,49,19,36,36,46,27,24,22,58,49,54,54,15,49,54,52,69,20,16,8,40,5,68,43,11,31,55,67,63,40,33,64,19,15,19,50,45,65,41,30,31,44,59,69,31,55,58,37,26,20,11,74,36,25,18,38,30,62,44,21,39,31,25,80,24,55,44,80,53,23,47,28,58,69,54,36,48,7,18,48,27,32,44,81,80,59,10,46,49,12,34,46,38,70,50,51,72,78,40,29,54,27,47,51,51,34,10,50,59,79,39,47,38,24,51,48,12,31,46,69,60,48,25,60,60,42,74,74,25,23,66,64,20,52,45,75,8,51,58,33,9,65,65,32,49,39,38,41,12,10,42,49,66,45,39,35,79,66,6,40,56,52,62,26,19,45,41,34,28,25,73,25,24,28,38,33,39,34,24,27,0,38,43,19,76,52,24,15,30,22,64,27,25,54,45,68,46,29,38,3,73,46,20,7,67,12,21,51,29,83,31,44,53,49,53,81,67,47,62,30,52,15,36,40,62,79,39,32,45,44,38,36,63,47,26,48,15,38,54,8,16,37,69,48,35,15,48,48,40,23,65,49,37,44,29,44,45,47,15,66,26,41
v240,10,45,63,27,3,29,42,43,38,49,59,33,60,19,35,23,27,34,56,32,25,37,38,42,59,28,13,48,39,48,39,18,21,57,26,65,15,42,22,31,39,44,7,35,27,27,32,43,56,57,55,34,21,25,29,21,20,33,15,47,16,28,8,39,26,28,36,27,20,56,35,19,58,44,39,58,48,30,38,33,36,11,31,7,59,43,43,54,63,36,19,37,35,46,11,31,63,38,23,10,53,41,43,21,28,1,18,46,45,40,2,25,32,40,24,28,10,43,25,9,19,46,54,47,20,46,19,41,25,16,24,43,60,4,32,41,28,10,65,50,10,47,46,25,40,12,11,38,6,40,32,36,16,17,38,44,36,13,62,31,9,35,13,20,32,16,25,45,13,33,66,16,17,62,50,67,54,35,26,10,47,28,26,36,40,40,35,15,32,42,34,28,45,41,38,25,24,11,31,31,45,12,53,17,8,7,44,38,66,15,32,17,77,3,45,32,38,52,50,18,48,38,21,7,61,58,18,17,39,45,28,24,12,5,67,26,18,37,38,0,51,53,42,18,18,51,60,16,30,21,37,20,7,48,10,63,2,41,39,12,44,37,45,48,27,17,41,49,69,6,15,47,33,47,33,47,28,28,18,33,6,62,28,45,3,44,51,50,12,62,29,39,30,68,25,76,16,44,30,63,35,14,57,23,10,10,6,19,33,25,43,10,31,36,11,13,31,38,60,3
v241,53,18,12,24,54,38,33,8,13,24,8,38,9,32,16,28,34,17,15,41,26,22,29,33,24,31,64,3,14,9,12,41,46,16,25,14,36,33,41,40,48,9,52,16,36,34,29,34,17,24,18,25,30,26,22,30,45,18,48,24,35,23,59,16,37,23,15,24,47,11,44,32,11,9,26,23,27,37,13,42,25,56,40,44,12,24,20,3,12,21,32,46,24,7,46,38,12,13,28,43,16,26,12,48,23,50,39,23,54,31,49,38,41,11,27,37,41,22,26,42,32,37,19,12,31,37,36,20,26,41,37,26,11,47,19,50,25,61,18,11,51,38,37,28,33,57,62,31,47,11,19,27,35,38,29,35,15,42,11,20,60,16,64,47,41,43,38,36,38,18,15,35,54,11,31,16,3,26,49,61,18,23,31,15,31,33,18,36,35,21,23,23,6,32,35,26,47,40,34,42,22,45,6,34,43,44,31,47,15,50,25,34,26,48,36,43,47,3,13,53,19,17,32,58,10,9,33,34,36,18,23,27,51,46,16,25,37,16,43,51,0,24,33,45,33,28,13,35,41,40,18,51,58,25,59,14,51,42,32,43,23,36,24,31,24,42,14,40,18,57,66,6,18,38,24,4,45,23,41,28,49,11,25,36,52,11,2,1,39,11,28,12,21,17,34,25,67,35,39,12,26,45,8,30,61,61,51,32,22,26,8,47,20,15,58,58,40,23,17,54
v242,55,42,12,26,56,26,57,22,15,48,22,48,27,34,36,36,26,19,9,27,28,16,53,57,6,25,66,25,38,33,16,43,48,40,27,26,38,11,43,32,24,15,54,18,38,42,21,58,7,4,6,49,32,28,24,32,47,20,50,6,37,25,61,14,39,25,39,30,49,35,30,34,35,33,50,5,5,23,21,20,49,58,26,46,36,48,44,21,14,45,34,30,18,31,48,46,22,15,30,45,40,50,12,50,39,52,41,7,30,55,51,40,33,19,29,43,43,10,28,44,34,61,5,36,33,61,38,12,28,43,39,50,35,49,29,26,25,63,12,13,53,62,61,40,13,59,64,15,49,27,21,51,37,40,53,59,21,44,35,22,62,32,66,49,25,45,40,60,40,28,19,37,56,29,7,14,27,50,51,63,6,41,41,23,55,55,18,38,47,45,19,33,26,56,15,32,49,42,22,46,46,47,30,36,45,46,9,25,23,52,47,36,24,50,60,47,23,21,37,55,43,15,34,60,22,15,35,36,54,8,25,29,53,48,20,27,39,16,19,53,24,0,57,47,35,4,11,37,45,42,16,53,60,49,61,10,53,18,54,45,9,16,48,7,26,44,12,64,16,59,68,30,34,62,48,28,47,25,43,20,51,21,43,60,54,13,26,25,41,17,44,28,23,29,30,23,69,11,31,18,50,47,16,30,63,63,53,34,46,30,18,49,22,25,60,60,30,47,7,56
v243,32,19,45,45,43,71,2,35,42,23,35,13,34,35,21,21,67,42,48,74,47,55,4,8,57,64,41,32,19,24,41,60,63,31,32,39,35,66,64,73,81,42,49,39,69,15,62,5,50,57,51,8,47,59,49,49,62,49,27,57,40,40,48,49,68,54,18,27,22,30,77,27,32,24,13,56,60,70,36,75,10,53,73,45,33,17,17,36,43,12,61,79,57,26,31,13,37,46,45,32,27,15,45,23,18,41,60,56,87,6,44,67,74,38,46,14,32,55,37,45,51,6,52,21,32,8,23,53,29,58,18,17,34,40,28,83,58,38,51,44,32,5,4,17,66,32,47,64,48,30,38,6,26,25,4,2,36,55,36,49,49,25,43,62,74,26,17,9,37,29,40,52,29,36,64,45,30,7,24,36,51,16,16,34,4,8,51,55,10,16,56,24,31,5,68,25,22,43,67,17,19,54,27,37,38,35,64,80,40,27,10,31,51,45,5,18,80,36,24,28,22,50,63,49,35,42,48,51,11,51,52,48,54,45,41,42,60,49,76,42,33,57,0,24,52,61,46,54,16,63,51,26,37,22,34,47,44,75,7,30,56,69,19,64,55,25,47,7,47,42,41,27,23,9,9,29,20,46,24,61,48,36,14,3,45,44,31,32,38,40,13,29,50,42,67,50,42,68,72,39,7,28,41,63,36,46,36,53,11,27,39,32,47,32,33,33,73,12,50,39
v244,8,39,57,21,19,47,24,37,32,43,53,15,54,13,29,17,43,28,50,50,23,31,20,24,53,40,19,42,33,42,33,36,39,51,20,59,11,42,40,49,57,38,25,29,45,11,38,25,50,51,49,26,23,35,25,25,38,27,3,41,16,22,24,33,44,30,30,21,2,50,53,13,52,38,33,52,42,46,32,51,30,29,49,21,53,37,37,48,57,30,37,55,33,40,7,13,57,32,21,8,47,35,37,3,22,17,36,40,63,26,20,43,50,34,22,10,8,37,19,21,27,28,48,41,14,28,9,35,19,34,8,37,54,16,26,59,34,16,59,44,8,29,28,17,42,12,23,40,24,34,26,18,10,7,22,26,30,31,56,25,25,29,19,38,50,2,7,29,13,27,60,28,9,56,44,61,48,27,8,16,41,22,14,30,22,22,29,31,14,36,32,22,39,23,44,19,6,19,43,13,39,30,47,13,14,11,40,56,60,5,20,11,71,21,27,14,56,46,44,8,42,32,39,25,55,52,24,27,21,39,28,24,30,21,61,20,36,31,52,18,45,47,24,0,28,45,54,30,12,39,31,6,13,42,14,57,20,51,21,6,38,45,39,42,31,3,35,31,63,18,21,41,27,29,25,41,10,22,4,37,24,56,20,27,21,38,45,44,14,56,17,33,26,62,43,70,22,44,48,57,21,4,51,39,16,22,12,29,27,19,37,8,25,30,13,13,49,32,54,15
v245,20,37,45,9,21,19,52,25,20,43,41,43,42,17,31,31,15,16,38,22,7,19,48,52,41,12,31,30,33,30,21,8,13,39,20,47,17,24,12,21,29,26,19,17,17,37,14,53,38,39,37,44,5,7,11,3,12,15,25,29,12,12,26,21,16,10,34,25,30,38,25,25,40,28,45,40,30,18,20,23,44,23,21,11,41,43,39,36,45,40,9,27,17,28,21,41,45,20,7,20,35,45,25,31,34,17,8,28,35,50,16,15,22,22,6,38,20,25,15,9,1,56,36,31,20,56,29,23,23,8,34,45,42,14,24,31,10,28,47,32,20,57,56,35,22,24,29,20,14,22,14,46,26,27,48,54,18,9,44,13,27,27,31,14,22,26,35,55,15,23,48,2,27,44,32,49,36,45,36,28,29,36,36,18,50,50,17,3,42,40,16,28,27,51,20,27,34,9,15,41,41,12,35,15,14,17,26,28,48,25,42,21,59,15,55,42,28,34,32,28,38,20,11,25,43,40,4,1,49,27,10,6,18,13,49,10,8,19,24,18,33,35,52,28,0,33,42,2,40,11,19,30,25,44,26,45,18,23,49,22,26,19,43,30,9,27,23,59,51,24,33,29,29,57,43,29,38,10,28,15,16,44,38,55,19,26,33,32,14,44,39,23,12,50,15,58,34,26,20,45,45,24,39,11,28,28,18,1,41,25,25,20,13,20,25,25,21,42,42,21
v246,53,46,16,24,54,24,61,26,19,52,26,52,31,32,40,40,24,19,13,25,26,14,57,61,8,23,64,29,42,37,20,41,46,44,29,30,36,9,41,30,20,19,52,22,36,46,19,62,11,6,10,53,30,26,22,30,45,18,48,4,35,23,59,12,37,23,43,34,47,39,28,34,39,37,54,7,3,21,25,18,53,56,24,44,40,52,48,25,18,49,32,28,16,35,46,50,26,15,28,43,44,54,16,48,43,50,39,5,26,59,49,38,31,23,27,47,41,8,26,42,32,65,9,40,31,65,38,10,32,41,43,54,39,47,33,22,23,61,14,17,51,66,65,44,11,57,62,13,47,31,23,55,35,38,57,63,25,42,39,20,60,36,64,47,23,43,44,64,38,32,23,35,54,33,3,16,31,54,49,61,10,45,45,27,59,59,16,36,51,49,17,37,30,60,13,36,47,40,20,50,50,45,34,34,43,44,7,23,27,50,51,34,26,48,64,51,19,25,41,53,47,13,32,58,26,19,33,34,58,10,23,27,51,46,24,25,37,14,15,51,28,4,61,45,33,0,15,35,49,40,14,51,58,53,59,14,51,14,58,43,7,14,52,3,24,42,14,68,18,57,66,34,38,66,52,32,47,23,41,18,49,25,47,64,52,17,30,29,39,21,48,32,21,33,28,25,67,7,29,22,54,45,20,28,61,61,51,32,50,34,22,47,20,29,58,58,28,51,11,54
v247,62,31,3,33,63,33,46,17,22,37,11,47,16,41,25,37,33,26,4,34,35,23,42,46,11,32,73,14,27,22,21,50,55,29,34,15,45,20,50,39,35,16,61,25,45,43,28,47,4,11,5,38,39,35,31,39,54,27,57,13,44,32,68,21,46,32,28,33,56,24,37,41,24,22,39,10,14,30,22,29,38,65,33,53,25,37,33,10,3,34,41,37,25,20,55,47,11,22,37,52,29,39,17,57,32,59,48,14,41,44,58,47,40,20,36,46,50,17,35,51,41,50,6,25,40,50,45,19,35,50,46,39,24,56,28,37,32,70,5,10,60,51,50,37,20,66,71,22,56,20,28,40,44,47,42,48,24,51,24,29,69,25,73,56,32,52,47,49,47,27,8,44,63,18,18,7,16,39,58,70,13,32,40,24,44,44,25,45,44,34,26,32,15,45,22,35,56,49,29,51,35,54,19,43,52,53,18,34,12,59,36,43,17,57,49,52,34,10,26,62,32,22,41,67,11,4,42,43,45,15,32,36,60,55,9,34,46,23,30,60,13,11,46,54,42,15,0,44,50,49,23,60,67,38,68,3,60,29,43,52,16,23,37,18,33,51,19,53,9,66,75,19,27,51,37,17,54,32,50,27,58,10,34,49,61,16,15,14,48,6,37,21,30,18,37,16,76,22,38,7,39,54,5,37,70,70,60,41,35,35,17,56,29,24,67,67,37,36,4,63
v248,22,39,47,11,19,17,54,27,22,45,43,45,44,19,33,33,13,18,40,20,9,21,50,54,43,12,29,32,35,32,23,6,11,41,22,49,19,26,10,19,27,28,17,19,15,39,16,55,40,41,39,46,7,9,13,5,10,17,27,31,14,14,24,23,14,12,36,27,32,40,23,27,42,30,47,42,32,16,22,21,46,21,19,9,43,45,41,38,47,42,7,25,19,30,23,43,47,22,9,22,37,47,27,33,36,15,6,30,33,52,14,13,20,24,8,40,22,27,17,9,3,58,38,33,22,58,31,25,25,6,36,47,44,14,26,29,12,26,49,34,22,59,58,37,24,24,27,22,12,24,16,48,28,29,50,56,20,7,46,15,25,29,29,12,20,28,37,57,17,25,50,2,29,46,34,51,38,47,38,26,31,38,38,20,52,52,19,1,44,42,18,30,29,53,22,29,36,11,15,43,43,10,37,17,16,19,28,26,50,27,44,23,61,13,57,44,26,36,34,30,40,22,9,23,45,42,6,3,51,29,12,8,16,11,51,12,6,21,22,16,35,37,54,30,2,35,44,0,42,9,21,32,23,46,24,47,16,25,51,24,28,21,45,32,11,29,25,61,53,22,31,31,31,59,45,31,40,12,30,17,14,46,40,57,17,28,35,34,16,46,41,25,14,52,13,60,32,28,18,47,47,26,41,9,26,26,18,3,43,27,27,22,15,22,23,25,19,44,44,19
v249,20,35,53,33,31,59,14,33,30,39,49,3,50,23,25,13,55,30,46,62,35,43,16,12,49,52,29,38,29,38,29,48,51,47,20,55,23,54,52,61,69,34,37,27,57,7,50,13,46,47,45,22,35,47,37,37,50,37,15,45,28,28,36,37,56,42,26,17,10,46,65,15,48,34,29,48,48,58,28,63,26,41,61,33,49,33,33,44,53,26,49,67,45,36,19,3,53,34,33,20,43,31,33,9,18,29,48,44,75,22,32,55,62,30,34,4,20,43,25,33,39,22,44,37,20,24,11,41,17,46,6,33,50,28,22,71,46,26,55,40,20,19,16,13,54,18,35,52,36,30,26,14,14,13,18,16,26,43,52,37,37,25,31,50,62,14,5,25,25,23,56,40,13,52,52,57,44,23,8,20,39,18,10,26,12,10,39,43,6,32,44,18,35,11,56,15,6,31,55,1,35,42,43,25,26,23,52,68,56,15,16,19,67,33,15,2,68,42,40,12,38,38,51,37,51,48,36,39,9,39,40,36,42,33,57,30,48,37,64,30,41,45,16,12,40,49,50,42,0,51,39,10,25,38,20,53,32,63,9,18,44,57,35,52,43,13,35,21,59,30,25,37,23,25,21,37,4,34,12,49,36,52,16,15,33,34,41,40,26,52,13,29,38,58,55,66,30,56,60,53,17,16,47,51,22,34,24,41,23,15,33,20,35,26,19,17,61,28,50,27
v250,31,48,52,18,20,16,63,32,27,54,48,54,49,28,42,42,16,23,45,15,16,26,59,63,48,17,24,37,44,39,28,3,6,46,31,54,28,31,1,10,20,33,14,24,6,48,21,64,45,46,44,55,16,14,18,14,5,22,36,36,23,23,19,28,5,17,45,36,41,45,14,36,47,39,56,47,37,19,27,22,55,16,16,18,48,54,50,43,52,51,8,16,24,37,32,52,52,27,18,31,46,56,32,42,45,22,3,35,24,61,19,4,11,29,17,49,31,32,26,18,12,67,43,42,31,67,40,30,34,5,45,56,49,23,35,20,17,25,54,39,31,68,67,46,29,33,22,27,15,33,25,57,37,38,59,65,27,8,51,20,20,38,24,7,17,37,46,66,26,34,55,11,38,51,39,56,43,56,47,31,36,47,47,29,61,61,24,8,53,51,23,39,34,62,27,38,45,20,20,52,52,9,42,26,25,28,33,17,55,36,53,32,66,18,66,53,21,41,43,39,49,27,8,18,50,47,15,12,60,34,17,15,11,18,56,21,3,26,27,21,40,42,63,39,11,40,49,9,51,0,26,41,26,55,31,52,19,30,60,33,33,26,54,37,16,38,30,70,58,21,30,36,40,68,54,36,49,17,39,22,15,51,49,66,18,33,40,39,25,51,50,34,19,57,12,65,27,33,11,52,56,35,46,12,29,21,27,10,52,36,32,31,20,31,32,34,12,53,49,24
v251,39,36,26,10,40,20,51,16,9,42,22,42,23,18,30,30,16,9,19,23,12,4,47,51,22,13,50,19,32,27,10,27,32,34,19,28,22,15,27,22,30,9,38,12,22,36,11,52,19,20,18,43,16,12,8,16,31,4,34,10,21,11,45,2,23,9,33,24,33,29,26,24,29,27,44,21,11,19,15,24,43,42,22,30,30,42,38,17,26,39,18,28,6,25,32,40,26,5,14,29,34,44,6,34,33,36,25,9,36,49,35,24,23,13,13,37,27,6,14,28,18,55,17,30,19,55,28,4,22,27,33,44,29,33,23,32,9,47,28,13,37,56,55,34,15,43,48,13,33,21,13,45,25,26,47,53,15,28,29,6,46,26,50,33,23,29,34,54,24,22,29,21,40,25,13,30,21,44,35,47,10,35,35,17,49,49,2,22,41,39,5,27,20,50,17,26,33,26,16,40,40,31,24,20,29,30,13,29,29,36,41,20,40,34,54,41,29,15,31,39,37,1,18,44,24,21,19,20,48,8,9,13,37,32,30,11,23,2,25,37,18,16,51,31,19,14,23,21,39,26,0,37,44,43,45,26,37,24,48,29,7,18,42,13,10,28,4,58,32,43,52,24,28,56,42,22,37,9,27,10,35,25,37,54,38,7,20,19,25,25,38,22,7,31,16,39,53,17,21,26,44,31,20,14,47,47,37,18,40,24,12,33,6,19,44,44,22,41,23,40
v252,10,45,63,27,21,49,24,43,38,49,59,13,60,19,35,23,45,34,56,52,25,37,26,22,59,42,19,48,39,48,39,38,41,57,26,65,15,44,42,51,59,44,27,35,47,17,40,23,56,57,55,32,25,37,29,27,40,33,5,47,18,28,26,39,46,32,36,27,4,56,55,19,58,44,39,58,48,48,38,53,36,31,51,23,59,43,43,54,63,36,39,57,35,46,9,13,63,38,23,10,53,41,43,3,28,19,38,46,65,32,22,45,52,40,24,14,10,43,25,23,29,32,54,47,20,34,15,41,25,36,14,43,60,18,32,61,36,16,65,50,10,29,26,23,44,8,25,42,26,40,32,24,16,13,28,26,36,33,62,31,27,35,21,40,52,8,13,35,15,33,66,30,3,62,50,67,54,33,6,10,47,28,20,36,22,20,35,33,16,42,34,28,45,21,46,25,4,21,45,11,45,32,53,17,16,13,44,58,66,5,26,17,77,23,25,12,58,52,50,2,48,38,41,27,61,58,26,29,19,45,30,26,32,23,67,26,38,37,54,20,51,53,26,6,30,51,60,32,10,41,37,0,15,48,10,63,22,53,19,8,44,47,45,48,33,9,41,31,69,20,15,47,33,35,31,47,8,28,10,39,26,62,26,25,23,44,51,50,16,62,23,39,30,68,45,76,20,46,50,63,27,6,57,41,12,24,14,31,33,25,43,10,31,36,9,7,51,38,60,17
v253,5,52,70,34,6,34,37,50,45,56,66,28,67,26,42,30,34,41,63,37,32,44,33,37,66,35,6,55,46,55,46,23,26,64,33,72,22,49,27,36,44,51,12,42,32,24,39,38,63,64,62,39,28,32,36,28,25,40,10,54,23,35,11,46,31,35,43,34,15,63,40,26,65,51,46,65,55,37,45,40,43,16,36,14,66,50,50,61,70,43,26,42,42,53,12,26,70,45,30,15,60,48,50,16,35,8,23,53,50,39,9,30,37,47,31,23,17,50,32,16,26,41,61,54,27,41,22,48,32,21,21,50,67,11,39,46,35,3,72,57,7,42,41,30,47,7,10,45,11,47,39,31,23,20,35,39,43,18,69,38,12,42,6,25,37,15,20,42,20,40,73,23,12,69,57,74,61,40,21,5,54,35,27,43,35,35,42,22,27,49,41,35,52,36,45,32,19,18,38,26,52,17,60,24,15,14,51,43,73,10,33,24,84,10,40,27,43,59,57,13,55,45,26,12,68,65,25,24,34,52,35,31,17,12,74,33,23,44,45,7,58,60,37,13,25,58,67,23,25,26,44,15,0,55,5,70,7,48,34,15,51,44,52,55,34,16,48,44,76,5,8,54,40,42,38,54,23,35,17,40,11,69,33,40,8,51,58,57,19,69,30,46,37,75,30,83,9,51,35,70,34,13,64,30,3,9,7,26,40,32,50,11,38,43,6,8,36,45,67,4
v254,50,7,37,37,51,63,24,27,34,1,27,35,22,29,13,25,59,34,40,66,39,47,22,30,49,56,61,24,11,16,33,52,55,9,24,23,33,58,56,65,73,34,49,31,61,31,54,27,42,49,43,16,39,51,41,41,54,41,45,49,32,32,56,41,60,46,12,21,44,14,69,29,14,16,9,48,52,62,28,67,12,53,65,41,13,5,5,28,35,12,53,71,49,18,43,35,27,38,37,40,9,7,37,45,20,47,52,48,79,16,46,59,66,30,38,34,38,47,29,39,43,16,44,13,28,14,33,45,23,50,34,5,14,44,20,75,50,58,43,36,48,19,22,25,58,54,59,56,44,22,30,24,32,35,20,22,28,47,14,41,57,17,61,54,66,40,35,13,35,21,30,44,51,20,56,37,22,15,46,58,43,20,28,26,26,30,43,47,32,6,48,20,23,27,60,23,44,37,59,39,3,46,19,31,40,41,56,72,26,47,22,31,29,45,27,40,72,28,12,50,6,42,55,55,27,34,40,43,33,43,44,40,48,43,29,34,52,41,68,48,25,49,22,42,44,53,38,46,38,55,43,48,55,0,56,39,48,67,29,40,48,61,3,56,47,39,39,17,39,54,63,19,15,13,17,21,42,38,38,53,46,28,22,23,49,36,23,24,36,32,25,21,42,20,59,30,64,60,64,31,21,42,33,55,58,58,48,45,15,23,31,44,39,24,55,55,65,10,42,51
