,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v231,26,33,34,31,41,18,14,19,38,52,8,10,17,32,60,47,29,10,49,46,17,33,52,20,15,35,27,27,31,22,15,6,16,36,38,17,13,24,9,25,29,15,40,38,18,34,28,18,18,16,19,19,23,32,34,43,52,46,31,16,27,25,16,24,29,24,17,37,7,36,22,28,33,32,42,47,16,39,36,41,53,34,20,18,13,7,21,29,10,5,41,10,8,37,36,16,9,36,15,26,17,32,32,12,5,27,22,29,32,20,30,18,36,25,24,35,29,16,21,19,23,35,55,31,24,28,25,34,11,26,31,17,28,45,46,28,52,42,42,25,19,47,13,42,31,20,18,18,27,22,29,28,47,6,44,20,29,47,38,34,11,31,35,25,22,38,14,44,48,49,4,41,20,17,14,29,35,16,12,14,27,14,17,9,6,19,27,13,21,38,14,5,44,36,14,19,27,13,23,23,19,54,34,49,19,11,10,40,37,17,16,31,21,16,18,28,32,33,43,29,23,28,16,31,38,17,26,41,41,42,0,32,4,33,31,48,28,49,16,32,22,22,22,15,23,16,30,28,44,37,10,9,31,33,44,24,18,32,28,23,11,31,25,25,22,20,8,23,14,50,55,22,24,8,31,23,22,26,55,21,26,15,17,11,14,24,21,27,25,23,16,48,54,24,21,14,23,24,15,32,27,30,25,29,10,39,29,47,26,50,32,18,21,20,40,33,19,3,33,28
v232,16,33,22,55,35,14,20,19,10,46,34,42,21,26,54,41,17,26,17,40,15,3,46,34,47,25,21,49,63,38,31,32,22,30,70,31,43,18,41,55,61,35,8,44,36,8,58,20,42,18,13,51,25,26,4,37,20,40,3,28,21,25,48,12,61,56,15,69,25,42,40,22,5,2,74,41,34,33,68,19,47,32,26,38,19,39,37,35,36,31,39,24,24,41,26,22,35,4,39,22,49,64,34,26,27,9,28,57,46,12,18,24,68,57,28,41,17,48,35,47,55,67,49,37,30,6,19,46,33,16,15,15,36,13,14,22,46,36,36,31,23,15,29,36,31,26,14,20,59,28,7,4,41,36,12,48,3,41,70,52,43,63,29,57,52,10,46,38,42,17,34,9,12,49,18,35,29,48,44,46,33,18,29,23,34,51,35,37,53,32,34,27,38,20,24,19,15,39,29,11,51,48,28,17,13,27,30,72,11,39,16,7,53,22,50,4,16,9,43,15,55,60,22,45,16,49,20,9,35,10,32,0,36,53,49,42,32,43,32,4,14,18,10,17,55,20,42,60,38,19,32,23,25,65,12,8,50,64,34,9,21,25,57,31,16,42,28,39,18,44,23,54,56,32,13,27,10,14,49,53,32,47,43,43,28,30,27,19,41,55,40,42,22,34,11,32,29,50,17,64,59,28,7,3,22,33,23,41,36,18,14,18,23,16,40,27,25,29,13,34
v233,30,35,38,33,43,22,16,21,42,54,6,12,21,34,62,49,33,12,53,48,21,37,54,22,15,39,31,29,27,20,13,8,18,38,34,15,15,26,5,27,25,13,44,40,16,38,30,20,16,20,23,19,25,34,38,45,56,48,35,14,29,29,12,28,25,20,21,33,11,38,20,32,37,36,38,49,14,41,32,45,55,36,22,16,17,3,23,27,8,5,43,12,12,39,40,18,7,40,13,30,13,28,34,14,9,31,20,31,34,24,34,16,32,21,26,37,33,18,19,21,19,31,57,29,22,32,27,36,9,30,35,21,30,49,50,30,54,44,44,27,23,51,15,44,33,24,22,22,27,20,33,32,49,8,48,22,33,49,34,36,13,27,37,21,24,42,10,46,50,53,2,45,24,13,18,27,37,12,8,10,25,18,15,13,4,15,29,15,17,40,16,9,46,40,16,23,31,11,21,27,15,56,36,53,23,13,8,36,41,19,20,35,17,16,14,32,36,37,45,33,19,24,14,33,42,17,30,45,43,46,4,36,0,35,33,50,30,51,14,36,26,24,26,19,19,18,32,24,46,41,8,13,33,29,48,28,14,28,26,27,15,33,21,23,26,18,8,21,18,52,59,20,20,10,35,25,26,30,57,17,24,11,15,7,16,22,19,31,27,23,18,50,58,26,25,16,21,26,19,28,23,32,29,33,14,41,31,49,28,54,36,20,23,24,42,35,21,7,37,26
v234,47,20,55,2,26,39,47,34,59,35,41,23,48,29,27,16,50,27,70,21,38,54,25,19,20,56,48,6,10,55,48,27,31,37,21,50,20,43,38,8,20,48,61,9,51,55,5,33,51,45,40,16,28,35,55,34,73,39,52,49,42,52,39,45,18,21,38,18,28,11,55,49,54,53,21,40,49,50,19,62,22,21,53,51,38,34,16,62,43,38,14,43,39,12,57,49,42,57,48,49,42,13,19,27,30,48,55,4,7,41,51,51,23,26,25,12,50,17,54,14,22,26,24,64,57,49,38,7,44,47,52,38,17,66,67,39,21,27,41,22,50,68,24,17,22,53,39,47,8,55,50,49,42,27,65,13,50,26,17,1,22,28,52,36,11,59,45,17,19,70,37,62,41,38,35,62,28,45,37,39,60,35,50,34,39,44,18,20,30,31,19,32,39,57,29,46,48,46,56,44,30,23,29,70,40,26,43,21,58,16,37,52,20,49,29,49,53,54,10,50,24,33,49,8,59,18,47,62,48,63,33,53,35,0,4,15,21,30,49,53,43,35,43,38,38,33,11,27,41,58,43,32,42,20,65,45,37,15,61,44,32,36,30,58,43,53,41,56,35,35,76,15,19,25,52,26,43,47,32,32,59,36,50,32,25,57,54,48,12,12,17,39,75,19,42,21,56,9,42,27,22,25,46,50,33,26,30,30,17,71,53,35,30,43,13,52,52,32,54,61
v235,43,16,51,6,22,35,45,30,55,31,39,21,46,25,29,16,46,23,66,17,34,50,21,15,18,52,46,4,14,53,46,25,27,33,21,48,18,39,36,6,18,46,57,7,49,51,9,29,49,43,36,14,24,31,51,30,69,35,48,47,38,50,37,41,16,19,34,20,24,7,53,45,50,49,25,36,47,46,19,58,22,17,51,49,36,32,12,60,41,36,10,41,37,8,53,47,40,53,46,47,40,15,15,23,28,44,53,8,3,37,47,49,21,24,21,8,46,15,52,12,20,24,24,62,55,45,34,3,42,43,48,34,13,62,63,35,21,23,37,18,48,64,20,13,18,51,35,45,10,53,46,45,38,25,61,11,46,22,21,3,20,26,48,34,9,55,43,13,17,66,35,58,37,36,31,60,24,43,35,37,58,31,48,32,37,42,14,18,28,27,17,30,35,53,25,44,44,44,54,40,28,23,25,66,38,22,41,23,54,14,33,48,18,47,27,45,49,50,12,46,22,31,47,4,55,16,45,58,44,59,31,49,33,4,0,17,17,26,47,49,39,31,39,36,36,29,7,25,37,54,41,30,38,18,61,41,35,15,59,40,28,32,28,56,41,51,39,54,31,31,72,13,17,23,48,22,39,43,28,30,57,34,48,30,21,55,52,44,8,10,15,35,71,15,38,17,54,7,40,25,20,21,42,46,31,22,26,26,13,67,49,31,26,41,9,48,50,30,50,59
v236,58,15,40,17,11,42,62,29,52,20,56,38,63,16,12,1,59,38,55,6,41,39,10,28,35,41,63,21,25,70,63,42,32,22,36,65,35,28,53,23,35,63,46,10,66,50,20,30,66,60,45,31,25,20,46,19,58,24,39,64,27,67,54,30,33,36,43,33,41,12,70,34,39,40,36,25,64,35,34,47,7,14,68,66,53,49,27,77,58,53,7,58,54,11,42,64,57,42,63,64,57,28,16,36,45,33,70,19,16,30,60,66,38,41,24,13,35,32,69,29,37,41,9,79,72,48,23,14,59,32,37,49,20,51,52,24,6,12,26,23,65,53,35,6,17,68,30,62,23,70,35,40,27,42,50,28,39,11,32,14,37,43,37,51,26,44,60,4,4,55,52,47,50,53,40,77,13,60,52,54,75,34,65,49,54,59,21,35,45,16,34,47,24,42,34,61,57,61,71,31,45,8,14,55,55,37,58,36,53,31,38,49,35,64,44,44,38,51,5,35,39,48,64,17,44,33,62,47,33,48,48,42,50,15,17,0,20,15,64,38,28,26,32,53,53,32,18,42,26,43,58,47,27,35,50,38,52,30,76,43,45,21,45,73,58,68,56,71,46,20,61,30,34,40,55,25,52,56,17,47,74,51,65,47,34,72,69,33,23,27,32,24,60,24,41,34,71,24,57,42,37,18,43,45,48,11,19,15,22,56,38,30,27,58,8,37,67,47,55,76
v237,38,5,34,23,13,22,42,13,38,24,36,18,43,8,32,19,39,18,49,18,21,33,24,8,15,35,43,17,31,50,43,22,12,16,38,45,15,22,33,23,29,43,40,12,46,34,26,12,46,40,25,19,7,14,34,15,52,18,31,44,21,47,34,24,29,24,23,37,21,10,50,28,33,32,42,19,44,29,36,41,25,6,48,46,33,29,7,57,38,33,13,38,34,9,36,44,37,36,43,44,37,32,4,16,25,27,50,25,14,20,40,46,36,25,4,9,29,16,49,15,23,35,27,59,52,28,17,14,39,26,31,29,4,45,46,18,24,14,20,3,45,47,15,14,3,48,18,42,27,50,29,28,21,22,44,16,29,19,38,20,17,31,31,31,20,38,40,16,20,49,32,41,30,33,20,57,7,40,32,34,55,14,45,29,34,39,3,15,25,10,14,27,18,36,14,41,37,41,51,23,25,26,8,49,35,17,38,40,37,11,18,31,21,44,24,28,32,33,15,29,23,28,44,13,38,17,42,41,27,42,28,32,30,21,17,20,0,21,44,32,22,14,22,33,33,12,10,28,20,37,38,27,21,33,44,24,32,32,56,23,25,15,25,53,38,48,36,51,26,22,55,22,24,20,35,5,32,36,27,27,54,31,45,27,14,52,49,27,9,23,12,20,54,4,21,14,51,18,37,32,27,4,25,29,28,11,9,19,4,50,32,14,9,38,12,31,47,27,35,56
v238,59,16,25,32,8,43,63,30,53,5,57,39,64,17,11,14,60,39,44,9,42,40,5,29,36,26,64,26,40,71,64,43,33,13,47,66,36,25,54,32,38,64,35,21,67,51,35,31,67,61,46,32,26,17,47,6,43,9,40,65,22,68,55,31,38,37,44,46,42,19,71,21,38,41,51,10,65,20,45,32,8,15,69,67,54,50,28,78,59,54,16,59,55,18,27,65,58,43,64,65,58,41,17,37,46,34,71,34,23,31,61,67,45,42,25,18,26,33,70,30,38,44,6,80,73,49,24,23,60,27,28,50,21,44,39,21,9,7,11,24,66,38,36,13,18,69,31,63,36,71,36,41,12,43,35,29,40,4,47,29,38,44,22,52,29,33,61,13,11,40,53,44,51,54,41,78,14,61,53,55,76,35,66,50,55,60,22,36,46,11,35,48,9,27,35,62,58,62,72,32,46,7,15,40,56,38,59,49,54,32,39,50,36,65,45,45,27,52,20,28,40,49,65,22,29,34,63,36,18,43,49,43,51,30,26,15,21,0,65,39,29,27,33,54,54,33,19,43,11,28,59,48,18,42,35,39,53,41,77,44,46,18,46,74,59,69,57,72,47,5,46,31,35,41,56,26,53,57,6,48,75,52,66,48,35,73,70,24,24,32,33,9,45,25,42,35,72,27,58,43,38,19,44,46,49,10,20,2,23,41,29,31,28,59,17,22,68,48,56,77
v239,26,49,44,47,57,22,12,35,38,68,8,26,17,48,76,63,29,26,49,62,23,33,68,36,29,47,27,43,39,6,1,22,32,52,38,1,29,40,11,41,29,3,40,54,4,34,44,34,10,16,19,33,39,48,34,59,52,62,31,4,43,25,16,34,31,28,21,37,23,52,8,44,33,32,42,63,2,55,36,41,69,50,18,6,13,15,37,13,6,11,57,8,10,53,48,14,7,36,7,26,17,36,48,28,19,31,14,45,48,34,30,10,36,25,40,51,39,32,5,35,27,35,71,15,10,28,41,50,5,38,37,17,44,45,46,44,68,58,58,41,19,47,29,58,47,20,34,18,41,16,29,28,63,22,44,36,29,63,38,50,27,31,51,25,38,38,14,60,64,49,12,41,20,17,24,15,51,16,12,14,11,30,3,15,10,19,43,29,21,54,30,17,60,42,30,19,27,7,15,33,19,70,50,49,19,27,6,40,37,33,26,31,29,12,20,28,38,33,59,37,25,28,10,47,38,31,26,41,57,42,16,32,14,49,47,64,44,65,0,32,36,38,32,15,23,32,46,28,60,41,6,17,47,33,44,26,18,34,16,23,19,47,25,9,22,10,8,7,18,66,55,34,30,24,31,39,22,26,71,21,14,15,11,17,30,8,11,41,41,37,32,64,54,40,23,30,13,40,15,32,27,46,25,29,16,55,45,63,42,50,36,34,37,20,56,49,17,17,33,12
v240,20,33,18,55,31,14,24,19,14,42,34,42,25,24,50,37,21,26,17,36,15,1,42,34,47,21,25,49,63,38,31,32,22,26,70,31,43,14,41,55,61,35,8,44,36,12,58,20,42,22,13,51,25,22,8,33,20,36,1,28,17,29,48,8,61,56,15,69,25,42,40,18,1,2,74,37,34,29,68,15,43,32,30,38,19,39,37,39,36,31,39,24,24,41,22,26,35,4,39,26,49,64,34,26,27,5,32,57,46,12,22,28,68,57,28,41,13,48,35,47,55,67,45,41,34,10,15,46,33,12,11,15,36,13,14,18,42,32,32,31,27,15,29,36,31,30,14,24,59,32,3,4,37,36,12,48,3,37,70,52,43,63,25,57,52,6,46,36,38,17,34,9,12,49,18,39,25,48,44,46,37,18,29,23,34,51,35,37,53,28,34,27,34,16,24,23,19,39,33,9,51,44,24,17,17,27,30,72,15,39,16,11,53,26,50,6,12,13,43,11,55,60,26,45,12,49,24,9,31,10,32,4,36,53,49,38,32,39,32,0,10,18,10,17,55,20,42,60,34,15,32,23,21,65,12,8,50,64,38,9,21,21,57,35,20,42,28,39,18,40,23,54,56,32,17,27,14,18,45,53,36,47,43,43,28,34,31,15,41,55,40,38,22,34,11,32,33,50,19,64,59,28,7,7,22,29,23,37,36,18,10,18,23,20,40,23,29,29,17,38
v241,30,23,12,45,21,14,34,9,24,32,28,32,35,14,40,27,31,16,27,26,13,11,32,24,37,13,35,39,53,42,35,22,12,16,60,37,33,4,31,45,51,35,18,34,38,22,48,10,38,32,17,41,15,12,18,23,30,26,11,36,7,39,38,2,51,46,15,59,15,32,42,8,11,12,64,27,36,19,58,19,33,22,40,38,25,29,27,49,30,25,29,30,26,31,14,36,29,14,35,36,39,54,24,16,17,5,42,47,36,2,32,38,58,47,18,31,7,38,41,37,45,57,35,51,44,20,5,36,31,4,9,21,26,23,24,8,32,22,22,21,37,25,19,26,21,40,4,34,49,42,7,12,27,26,22,38,11,27,60,42,33,53,15,47,42,16,36,26,28,27,24,19,22,39,12,49,15,38,34,36,47,8,37,21,26,41,25,27,43,18,24,19,24,14,14,33,29,33,43,3,41,34,14,27,27,17,30,62,25,29,10,21,43,36,40,16,10,23,33,7,45,50,36,35,16,39,34,19,21,20,22,14,26,43,39,28,22,29,36,10,0,8,4,25,45,10,32,50,24,15,30,19,11,55,22,10,40,54,48,15,17,11,47,45,30,40,28,43,18,30,33,44,46,22,27,17,24,28,35,43,46,37,37,33,18,44,41,5,31,45,30,28,32,24,13,22,43,40,29,54,49,18,15,17,20,19,13,27,26,28,10,8,13,30,30,13,39,19,27,48
v242,32,15,20,37,19,16,36,3,26,30,30,24,37,10,38,25,33,12,35,24,15,19,30,16,29,21,37,31,45,44,37,16,6,14,52,39,25,8,27,37,43,37,26,26,40,24,40,4,40,34,19,33,7,10,20,21,38,24,17,38,7,41,30,10,43,38,17,51,15,24,44,14,19,18,56,25,38,17,50,27,31,14,42,40,27,23,19,51,32,27,21,32,28,23,22,38,31,22,37,38,31,46,16,10,19,13,44,39,28,6,34,40,50,39,10,23,15,30,43,29,37,49,33,53,46,22,3,28,33,12,17,23,18,31,32,6,30,20,20,13,39,33,11,20,13,42,4,36,41,44,15,14,25,18,30,30,15,25,52,34,25,45,17,39,34,24,34,22,26,35,26,27,24,31,14,51,13,34,26,28,49,8,39,23,28,33,17,19,35,16,16,21,22,22,8,35,31,35,45,9,33,32,12,35,29,11,32,54,27,21,12,23,35,38,32,18,18,25,25,15,37,42,38,27,24,31,36,27,19,28,22,18,24,35,31,26,14,27,38,18,8,0,8,27,37,6,24,42,22,23,32,21,9,47,30,12,32,46,50,17,19,9,39,47,32,42,30,45,20,28,41,36,38,14,29,9,26,30,33,35,48,29,39,25,10,46,43,13,23,37,22,26,40,16,15,14,45,32,31,46,41,10,17,19,22,17,7,25,18,36,18,4,5,32,22,17,41,21,29,50
v243,26,23,12,45,25,10,30,9,20,36,24,32,31,16,44,31,27,16,27,30,9,11,36,24,37,15,31,39,53,38,31,22,12,20,60,33,33,8,31,45,51,31,18,34,34,18,48,10,34,28,13,41,15,16,14,27,30,30,9,32,11,35,38,2,51,46,11,59,15,32,38,12,11,10,64,31,32,23,58,19,37,22,36,34,21,29,27,45,26,21,29,26,22,31,16,32,25,14,31,32,39,54,24,16,17,5,38,47,36,2,28,34,58,47,18,31,7,38,37,37,45,57,39,47,40,16,9,36,27,6,9,17,26,23,24,12,36,26,26,21,33,25,19,26,21,36,4,30,49,38,7,8,31,26,22,38,7,31,60,42,33,53,19,47,42,16,36,28,32,27,24,19,18,39,8,45,19,38,34,36,43,8,33,17,24,41,25,27,43,22,24,17,28,14,14,29,25,29,39,1,41,38,18,27,23,17,26,62,21,29,6,17,43,32,40,12,10,19,33,7,45,50,32,35,16,39,30,19,25,20,22,10,26,43,39,32,22,33,32,10,4,8,0,21,45,10,32,50,28,15,26,15,15,55,22,6,40,54,44,11,13,15,47,41,26,36,24,39,14,34,33,44,46,22,23,17,20,24,39,43,42,37,33,33,18,40,37,9,31,45,30,32,32,24,9,22,39,40,25,54,49,18,11,13,16,23,13,31,26,28,10,8,13,26,30,17,35,19,23,44
v244,11,38,33,38,46,11,9,24,23,57,17,25,10,37,65,52,14,15,34,51,12,18,57,25,30,36,12,32,46,21,14,15,21,41,53,14,26,29,24,38,44,18,25,43,19,19,41,23,25,7,8,34,28,37,19,48,37,51,16,11,32,14,31,23,44,39,10,52,12,41,23,33,18,17,57,52,17,44,51,30,58,39,15,21,2,22,26,24,19,14,46,7,7,42,37,11,18,21,22,11,32,47,37,17,10,20,17,40,37,23,15,13,51,40,29,40,28,31,18,30,38,50,60,26,19,13,30,39,16,27,26,4,33,30,31,33,57,47,47,30,12,32,18,47,36,15,23,9,42,17,18,13,52,19,29,31,14,52,53,39,26,46,40,40,35,23,29,49,53,34,17,26,5,32,13,24,40,31,27,29,22,19,12,6,17,34,32,20,36,43,19,10,49,31,19,8,12,22,18,22,34,59,39,34,4,16,13,55,22,22,15,16,36,11,33,13,27,18,48,26,38,43,11,36,27,32,11,26,46,27,15,17,19,38,36,53,33,54,15,17,25,27,21,0,38,21,35,43,49,30,15,6,36,48,29,15,33,47,23,10,8,36,40,20,7,25,11,22,7,55,40,37,39,15,16,28,7,11,60,36,21,30,26,26,19,19,16,30,30,38,23,53,39,29,12,19,18,33,4,47,42,35,10,14,5,44,34,52,31,35,25,23,26,5,45,38,14,12,18,23
v245,49,38,57,36,46,41,35,36,61,57,21,15,40,37,65,52,52,29,72,51,40,56,57,25,18,58,50,32,28,17,24,23,33,41,17,24,18,45,14,30,18,20,63,43,19,57,33,35,13,39,42,22,30,37,57,48,75,51,54,27,44,48,7,47,20,17,40,20,30,41,17,51,56,55,19,52,21,52,19,64,58,39,41,17,36,16,26,24,19,24,46,31,31,42,59,37,20,59,16,49,6,25,37,29,28,50,37,34,37,43,53,33,15,12,29,40,52,21,20,24,16,12,60,36,33,51,40,39,22,49,54,40,33,68,69,41,57,47,47,30,42,70,26,47,36,43,41,41,30,39,52,51,52,19,67,25,52,52,21,39,16,10,54,2,27,61,9,49,53,72,21,64,43,6,37,38,40,7,11,9,22,37,26,32,21,6,32,18,8,43,21,28,49,59,31,42,50,16,38,46,8,59,39,72,42,28,25,17,60,22,39,54,18,35,9,51,55,56,48,52,14,5,33,36,61,20,49,64,50,65,23,55,19,38,36,53,33,54,23,55,45,37,45,38,0,35,35,11,49,60,23,32,44,18,67,47,5,23,39,46,34,38,8,32,45,15,27,18,37,55,78,23,19,23,54,28,45,49,60,6,37,8,12,12,27,31,34,50,30,26,21,53,77,29,44,23,36,29,38,11,16,35,48,52,33,44,34,52,31,73,55,37,32,43,45,54,40,26,56,35
v246,26,17,22,35,25,10,30,3,26,36,24,22,31,16,44,31,27,6,37,30,9,21,36,14,27,23,31,29,43,38,31,12,2,20,50,33,23,10,21,35,41,31,28,24,34,22,38,2,34,28,13,31,7,16,22,27,40,30,19,32,11,35,28,12,41,36,11,49,9,22,38,16,21,20,54,31,32,23,48,29,37,18,36,34,21,19,17,45,26,21,25,26,22,21,24,32,25,24,31,32,29,44,16,6,13,15,38,37,26,8,28,34,48,37,8,21,17,28,37,27,35,47,39,47,40,16,9,26,27,14,19,17,16,33,34,12,36,26,26,11,33,35,9,26,15,36,6,30,39,38,17,16,31,16,32,28,17,31,50,32,23,43,19,37,32,26,28,28,32,37,20,29,18,29,8,45,19,28,24,26,43,2,33,17,22,31,15,17,33,22,14,15,28,24,4,29,25,29,39,11,31,38,18,37,23,7,26,52,25,19,6,19,33,32,30,16,20,21,27,17,35,40,32,25,26,29,30,29,25,30,16,20,18,33,29,32,12,33,32,20,10,6,10,21,35,0,22,40,28,25,26,15,15,45,32,12,30,44,44,11,13,15,37,41,26,36,24,39,14,34,43,34,36,12,23,7,20,24,39,33,42,27,33,23,8,40,37,15,21,35,20,32,42,14,9,12,39,30,25,44,39,14,13,17,16,23,13,31,16,38,20,2,5,26,24,19,35,15,23,44
v247,40,9,44,13,15,28,44,23,48,24,38,20,45,18,30,17,41,20,59,16,27,43,22,10,17,45,45,7,21,52,45,24,20,26,28,47,17,32,35,13,19,45,50,8,48,44,16,22,48,42,29,13,17,24,44,23,62,28,41,46,31,49,36,34,19,18,27,27,23,6,52,38,43,42,32,29,46,39,26,51,23,10,50,48,35,31,9,59,40,35,11,40,36,7,46,46,39,46,45,46,39,22,8,18,27,37,52,15,4,30,42,48,26,23,14,5,39,14,51,11,19,25,25,61,54,38,27,4,41,36,41,31,6,55,56,28,22,16,30,11,47,57,17,12,11,50,28,44,17,52,39,38,31,24,54,10,39,17,28,10,19,25,41,33,10,48,42,14,18,59,34,51,32,35,24,59,17,42,34,36,57,24,47,31,36,41,7,17,27,20,16,29,28,46,18,43,39,43,53,33,27,24,18,59,37,19,40,30,47,13,26,41,17,46,26,38,42,43,13,39,21,30,46,3,48,15,44,51,37,52,30,42,32,11,7,18,10,19,46,42,32,24,32,35,35,22,0,24,30,47,40,29,31,23,54,34,34,22,58,33,27,25,27,55,40,50,38,53,28,24,65,12,16,22,41,15,34,38,25,29,56,33,47,29,16,54,51,37,5,13,14,28,64,8,31,16,53,8,39,24,19,14,35,39,30,15,19,19,6,60,42,24,19,40,10,41,49,29,43,58
v248,54,27,62,25,35,46,40,41,66,46,26,18,45,36,54,41,57,34,77,40,45,61,46,26,13,63,55,21,17,28,29,28,38,44,10,29,17,50,19,19,7,25,68,32,24,62,22,40,24,44,47,11,35,42,62,41,80,46,59,32,49,53,12,52,9,6,45,9,35,30,28,56,61,60,14,47,26,57,8,69,47,28,46,24,41,21,23,35,24,29,35,36,36,31,64,42,25,64,21,54,15,14,26,34,33,55,42,23,26,48,58,38,8,3,32,29,57,12,27,13,5,7,49,41,38,56,45,28,27,54,59,45,24,73,74,46,46,36,48,29,47,75,31,36,29,48,46,46,19,44,57,56,49,24,72,14,57,41,10,28,17,3,59,9,16,66,18,38,42,77,26,69,48,11,42,43,35,18,16,14,33,42,31,37,26,17,25,23,7,38,26,33,46,64,36,47,55,21,43,51,9,48,36,77,47,33,30,12,65,21,44,59,7,40,10,56,60,61,37,57,5,6,38,25,66,11,54,69,55,70,28,60,24,27,25,42,28,43,28,60,50,42,50,43,11,40,24,0,48,65,28,37,49,7,72,52,10,12,44,51,39,43,3,37,50,26,32,29,42,44,83,12,8,28,59,33,50,54,49,7,42,13,23,17,32,36,39,55,19,15,20,46,82,26,49,28,41,18,43,4,5,32,53,57,38,33,37,41,24,78,60,42,37,48,34,59,45,31,61,40
v249,54,21,16,43,15,38,58,25,48,8,52,34,59,12,16,25,55,34,39,20,37,35,16,24,35,15,59,37,51,66,59,38,28,8,58,61,31,20,49,43,49,59,30,32,62,46,46,26,62,56,41,39,21,12,42,7,32,2,35,60,17,63,50,26,49,44,39,57,37,30,66,16,33,36,62,3,60,9,56,21,19,20,64,62,49,45,25,73,54,49,27,54,50,29,16,60,53,38,59,60,53,52,22,32,41,29,66,45,34,26,56,62,56,45,20,29,21,36,65,35,43,55,17,75,68,44,19,34,55,22,23,45,24,39,34,16,20,14,2,19,61,33,31,24,19,64,26,58,47,66,31,36,3,38,28,36,35,15,58,40,33,51,11,47,40,28,56,24,22,29,48,39,46,49,36,73,13,56,48,50,71,30,61,45,50,55,23,31,41,10,30,43,2,18,30,57,53,57,67,27,41,18,12,29,51,33,54,60,49,27,34,45,41,60,40,40,22,47,31,23,43,48,60,33,22,37,58,31,7,38,44,38,46,41,37,26,20,11,60,34,24,22,28,49,49,28,30,48,0,19,54,43,13,53,30,34,48,52,72,39,41,13,45,69,54,64,52,67,42,6,35,42,44,36,51,21,48,52,11,43,70,47,61,43,30,68,65,19,29,43,28,4,34,22,37,30,67,38,53,52,47,16,39,41,44,15,15,11,24,30,24,26,23,54,28,11,63,43,51,72
v250,35,38,3,60,32,19,39,24,29,27,39,47,40,29,35,42,36,31,20,37,20,16,33,39,52,6,40,54,68,47,40,37,27,21,75,42,48,15,46,60,66,40,11,49,43,27,63,25,47,37,22,56,30,23,23,24,15,21,16,41,16,44,53,13,66,61,20,74,30,47,47,9,14,17,79,22,41,14,73,4,36,37,45,43,30,44,42,54,41,36,44,35,31,46,7,41,40,19,44,41,54,69,39,31,32,10,47,62,51,17,37,43,73,62,33,46,8,53,46,52,60,72,34,56,49,25,20,51,38,11,6,26,41,20,15,19,37,31,17,36,42,14,34,41,36,45,19,39,64,47,12,17,22,41,9,53,16,32,75,57,48,68,10,62,57,9,51,41,39,12,39,20,27,54,23,54,30,53,49,51,52,23,42,28,39,56,40,42,58,27,39,32,19,1,29,38,34,44,48,14,56,35,29,12,32,32,35,77,30,44,21,26,58,41,55,21,5,28,48,8,60,65,41,50,3,54,39,12,16,19,37,19,41,58,54,43,37,28,41,15,15,23,15,30,60,25,47,65,19,0,37,28,16,70,11,15,55,69,53,20,26,22,62,50,35,47,33,48,23,25,18,59,61,37,32,32,29,33,30,58,51,52,48,48,33,49,46,10,46,60,45,23,17,39,18,37,48,55,34,69,64,33,20,22,27,32,28,28,41,13,5,23,28,35,45,8,44,34,32,53
