,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v266,41,10,25,21,32,21,23,26,38,27,56,52,54,50,48,21,12,7,7,44,39,55,12,18,57,54,46,14,8,16,31,19,24,35,54,9,21,34,33,38,47,24,28,28,30,8,21,9,28,45,46,63,9,48,23,22,32,35,47,40,60,13,48,25,56,44,34,14,20,35,71,31,51,27,29,36,57,31,6,49,56,50,14,44,25,49,21,28,20,23,19,25,33,52,33,26,27,27,42,12,35,39,45,39,50,42,30,47,53,23,48,32,24,24,37,27,59,28,25,49,20,26,22,27,34,14,54,31,47,28,36,33,32,61,45,42,23,14,49,40,42,11,4,26,15,57,64,32,13,20,20,2,31,28,42,40,48,25,27,26,63,29,28,15,43,37,10,47,25,45,17,15,20,4,8,45,2,40,31,17,22,5,17,31,9,14,9,23,18,10,26,11,21,46,36,60,13,50,16,48,59,45,21,45,32,28,26,53,20,45,16,40,43,56,51,66,33,29,40,22,19,19,11,31,13,53,44,17,44,7,32,43,6,11,65,38,42,14,31,57,34,11,20,27,32,38,59,62,58,35,9,36,32,64,52,28,23,47,57,52,22,48,2,23,38,0,65,17,52,40,44,12,29,29,47,44,18,43,40,25,48,47,15,14,9,28,23,53,20,49,36,59,26,31,16,25,43,13,50,30,15,26,7,28,15,13,37,28,26,49,36,31,37,41,35,45,22,14,52,61
v267,54,75,76,44,65,44,46,39,33,60,41,37,11,19,33,60,63,62,60,29,56,10,53,47,16,13,21,51,71,49,42,52,41,34,17,56,86,37,32,55,48,89,37,37,35,67,44,74,63,42,43,2,66,23,42,77,33,30,20,39,15,58,17,40,41,21,59,69,51,40,6,60,36,38,70,53,8,40,71,16,15,15,61,47,40,16,44,37,45,42,46,62,40,13,40,51,50,38,35,71,54,58,20,40,15,23,45,18,14,76,17,37,41,41,42,38,12,43,90,16,45,63,75,44,45,57,17,56,40,57,63,48,47,4,30,55,42,77,18,25,27,60,61,39,50,44,1,33,70,45,49,63,58,37,23,25,17,40,38,41,8,36,47,52,22,52,55,18,40,20,66,50,57,63,61,30,65,25,42,60,87,64,78,46,56,63,56,74,63,63,39,54,44,19,29,5,78,15,49,17,6,34,80,20,33,37,39,12,81,48,49,25,32,9,20,9,36,36,29,43,74,54,76,34,56,12,59,72,51,72,35,22,61,68,6,27,27,53,34,42,33,54,45,38,53,37,16,9,13,58,60,29,67,3,19,37,42,42,8,13,61,17,67,66,27,65,0,82,49,49,55,59,36,40,18,45,47,22,47,40,17,44,60,55,68,37,42,16,47,16,29,10,39,46,49,66,26,54,51,49,80,67,62,39,50,52,28,37,39,48,43,40,34,24,30,20,51,79,43,8
v268,32,7,16,38,23,38,36,43,55,22,47,47,71,67,53,22,19,20,22,59,30,72,29,35,74,71,63,31,11,33,40,30,41,48,71,26,8,45,50,29,38,7,45,45,47,17,38,12,19,40,39,80,18,65,40,13,49,52,64,43,77,24,65,42,47,61,25,13,31,52,88,22,46,44,20,29,74,42,15,66,73,67,21,35,42,66,38,45,37,40,36,20,42,69,50,31,32,44,47,11,28,30,62,42,67,59,43,64,70,14,65,45,41,41,40,44,76,41,8,66,37,19,13,38,37,25,71,26,42,25,27,42,41,78,56,33,40,5,66,57,55,22,21,43,32,48,81,49,12,37,33,19,24,45,59,57,65,42,44,41,80,46,37,30,60,30,27,64,42,62,16,32,29,19,21,54,17,57,48,22,5,18,8,40,26,19,26,14,19,19,43,28,38,63,53,77,4,67,33,65,76,48,12,62,49,45,43,70,11,36,33,57,50,73,68,83,50,46,53,39,10,28,6,48,26,70,35,10,35,10,49,60,21,14,82,55,57,29,48,48,51,28,37,44,29,55,76,79,75,26,22,53,23,81,69,45,40,40,74,69,21,65,15,16,55,17,82,0,43,33,35,23,46,42,64,37,35,60,35,42,65,38,22,27,18,45,40,70,35,66,53,76,43,40,33,16,60,28,41,33,4,17,20,43,32,30,54,45,43,40,39,48,54,58,52,62,31,3,43,78
v269,11,48,27,45,20,41,29,32,70,25,8,14,46,34,20,31,40,59,59,26,13,41,62,70,53,38,58,60,44,64,21,71,62,17,54,45,37,18,29,14,5,40,46,64,34,60,61,55,24,7,6,47,61,32,73,30,64,23,31,12,52,65,42,47,14,48,18,38,72,77,55,21,13,39,23,16,41,21,58,43,40,38,38,8,31,45,43,68,52,67,41,27,19,46,77,26,25,47,14,40,17,13,29,13,50,46,82,39,51,29,34,20,64,32,15,51,43,80,41,33,70,26,30,79,18,38,38,21,9,24,16,85,84,45,23,10,29,38,33,24,22,63,54,48,47,5,48,56,39,44,72,50,21,40,26,24,32,75,61,78,47,71,80,37,39,15,48,43,29,29,35,57,72,56,60,21,50,62,79,35,40,47,35,83,59,38,51,29,34,42,42,45,51,30,36,44,41,42,42,36,43,15,31,51,70,60,26,43,32,7,52,50,17,40,35,50,73,55,20,68,33,33,45,39,65,45,10,35,8,53,72,27,46,41,49,22,24,38,67,13,70,53,36,29,20,74,53,46,50,17,61,34,20,48,36,50,47,7,41,36,30,32,50,29,60,52,49,43,0,12,8,40,39,23,31,8,44,41,12,61,38,5,37,38,61,48,61,53,32,39,64,43,38,83,56,27,63,39,2,22,47,26,45,24,39,57,29,52,36,3,16,77,71,45,55,31,74,42,6,45
v270,5,36,27,33,16,29,17,20,58,13,16,14,38,34,20,19,28,47,47,26,7,39,50,58,41,38,46,48,32,52,9,59,50,15,42,33,37,12,17,6,7,40,34,52,22,48,49,43,14,7,6,47,49,32,61,28,52,19,31,10,44,53,32,35,16,36,10,26,60,65,55,11,13,27,21,4,41,9,46,33,40,34,26,4,19,33,31,56,40,55,29,15,9,36,65,14,13,35,14,28,5,9,29,9,38,34,70,31,39,27,32,12,52,20,7,39,43,68,41,33,58,14,26,67,6,26,38,9,9,12,14,73,72,45,23,6,17,28,33,24,22,51,42,36,35,17,48,44,27,32,60,38,9,28,26,24,32,63,49,66,47,59,68,25,27,3,36,31,17,29,23,45,60,44,48,21,38,50,67,23,38,35,29,71,47,26,39,25,22,30,30,33,39,30,24,44,29,34,30,32,43,15,31,39,58,48,14,37,32,5,40,38,17,40,35,50,61,43,20,56,25,21,33,27,53,37,10,23,4,41,60,27,34,29,49,22,24,26,55,17,58,41,24,17,8,62,43,46,42,9,49,22,18,48,36,38,35,7,41,36,18,32,38,17,48,40,49,33,12,0,6,28,27,11,31,4,32,29,2,49,32,7,25,26,49,36,49,41,20,33,52,43,26,71,44,17,51,27,10,10,35,18,33,12,27,45,21,40,24,9,6,65,59,33,43,29,62,30,12,45
v271,3,40,21,37,12,33,21,24,62,17,14,20,44,40,26,23,32,51,51,32,5,45,54,62,47,44,50,52,36,56,13,63,54,21,46,37,31,18,23,6,7,34,38,56,26,52,53,47,16,13,12,53,53,38,65,22,56,25,37,16,50,57,38,39,20,40,10,30,64,69,61,13,19,31,15,8,47,15,50,39,46,40,30,8,23,39,35,60,44,59,33,19,15,42,69,18,17,39,20,32,9,5,35,15,42,38,74,37,43,21,38,18,56,24,13,43,49,72,35,39,62,18,22,71,10,30,44,13,15,16,8,77,76,51,29,2,21,30,39,30,28,55,46,40,39,13,54,48,31,36,64,42,13,32,32,30,38,67,53,70,53,63,72,29,33,7,40,37,21,35,27,49,64,48,52,27,42,54,71,27,32,39,27,75,51,30,43,21,26,34,34,37,43,36,28,50,33,40,34,38,49,21,25,43,62,52,18,43,26,7,44,42,23,46,41,56,65,47,26,60,25,25,37,31,57,43,4,27,4,45,64,33,38,33,55,28,30,30,59,19,62,45,28,21,12,66,49,52,48,9,53,26,12,54,42,42,39,13,47,42,22,38,42,21,52,44,55,35,8,6,0,32,31,15,37,10,36,33,8,53,38,11,29,30,53,40,53,45,24,39,56,49,30,75,48,19,55,31,6,14,39,18,37,16,31,49,27,44,28,7,12,69,63,37,47,35,66,34,12,51
v272,29,16,17,15,20,15,13,20,32,15,44,40,48,44,36,9,4,19,19,36,27,49,22,30,51,48,40,20,12,24,19,31,22,25,48,5,27,22,27,26,35,30,22,24,24,20,21,15,16,33,34,57,21,42,33,18,26,29,41,28,54,25,42,19,44,38,22,10,32,37,65,19,39,21,17,24,51,19,18,43,50,44,2,32,19,43,15,28,14,27,13,13,21,46,37,14,15,21,30,12,23,27,39,27,44,36,42,41,47,17,42,22,24,18,25,21,53,40,31,43,30,14,16,39,22,2,48,19,35,16,24,45,44,55,33,30,17,18,43,34,32,23,14,20,9,45,58,26,11,14,32,10,19,22,36,34,42,35,21,38,57,31,40,7,37,25,8,41,19,39,7,17,32,16,20,33,10,34,39,5,28,7,19,43,19,4,11,15,6,4,20,5,15,40,30,54,19,44,10,42,53,33,21,39,30,22,20,47,22,33,12,34,31,50,45,60,33,23,30,28,15,7,17,25,25,47,32,13,32,13,32,37,6,9,59,32,34,6,27,45,30,13,14,21,20,34,53,56,52,23,21,30,20,58,46,22,17,35,51,46,10,42,10,11,32,12,59,23,40,28,32,0,23,19,41,32,12,37,28,21,42,35,3,4,21,22,21,47,12,43,30,53,20,43,16,13,37,5,38,18,21,14,5,20,9,17,31,22,20,37,24,37,31,35,29,39,34,20,40,55
v273,28,39,40,8,29,8,10,7,31,24,43,39,25,21,35,24,27,26,24,31,26,26,23,31,28,25,19,21,35,25,18,32,23,22,25,20,50,21,10,25,34,53,7,25,5,31,22,38,27,32,33,34,30,25,34,41,25,16,22,27,31,26,19,8,43,15,23,33,33,38,42,24,38,2,34,23,28,18,35,20,27,21,25,31,8,20,8,29,13,28,10,26,20,23,38,15,14,8,29,35,22,26,16,26,21,13,43,18,24,40,19,19,25,7,24,12,30,41,54,20,31,27,39,40,21,21,25,20,34,21,27,46,45,32,32,29,10,41,20,23,29,24,25,9,14,44,35,17,34,9,33,27,22,1,19,17,19,36,22,39,34,32,41,16,14,24,19,18,10,16,30,18,33,27,25,32,29,23,40,24,51,28,42,44,20,27,20,38,27,27,3,18,12,21,7,31,42,21,13,19,30,32,44,16,31,21,13,24,45,32,13,11,30,27,22,37,34,16,27,29,38,18,40,2,26,24,31,36,31,36,33,16,25,32,36,23,29,17,28,44,31,18,9,10,19,35,30,33,29,22,24,7,31,35,23,11,8,34,28,23,25,19,31,30,21,29,36,46,39,27,31,23,0,16,18,31,11,14,27,22,19,34,24,19,32,9,22,24,11,20,25,30,3,44,17,30,24,18,37,17,44,31,26,15,14,18,10,13,3,36,23,38,32,12,16,16,35,43,39,32
v274,14,35,36,22,25,18,6,9,47,20,27,23,29,25,19,20,23,36,36,17,16,30,39,47,32,29,35,37,31,41,2,48,39,6,31,22,46,5,8,15,18,49,23,41,11,37,38,34,23,16,17,38,38,23,50,37,41,10,22,11,35,42,23,24,27,25,19,29,49,54,46,20,22,16,30,13,32,2,35,24,31,25,21,15,8,24,20,45,29,44,18,22,4,27,54,11,10,24,13,31,14,18,20,10,27,23,59,22,28,36,23,3,41,9,8,28,34,57,50,24,47,23,35,56,5,17,29,16,18,17,23,62,61,36,16,15,6,37,24,15,13,40,31,25,24,28,39,33,30,21,49,27,18,17,17,15,23,52,38,55,38,48,57,14,18,12,25,22,6,20,26,34,49,33,37,16,27,39,56,20,47,24,38,60,36,23,28,34,23,23,19,22,28,21,13,35,38,25,19,23,34,16,40,28,47,37,3,28,41,16,29,27,14,31,26,41,50,32,11,45,34,14,36,16,42,28,19,32,15,32,49,18,23,28,40,13,15,15,44,28,47,30,13,6,13,51,34,37,33,18,38,11,27,39,27,27,24,18,32,27,21,23,27,26,37,29,40,42,23,11,15,19,16,0,22,15,21,18,11,38,23,18,20,15,38,25,38,30,9,24,41,34,15,60,33,26,40,16,21,9,40,27,22,1,16,34,12,29,13,20,7,54,48,22,32,20,51,39,23,36
v275,36,57,58,26,47,26,28,21,43,42,31,27,19,9,23,42,45,44,42,19,38,14,35,43,26,7,31,33,53,37,24,44,35,16,27,38,68,19,14,37,30,71,19,37,17,49,34,56,45,24,25,16,48,13,46,59,37,12,10,21,25,40,15,22,31,21,41,51,45,50,24,42,26,20,52,35,12,22,53,16,9,11,43,29,22,18,26,41,27,40,28,44,22,19,50,33,32,20,17,53,36,40,2,22,23,19,55,12,24,58,7,19,37,23,24,24,12,53,72,2,43,45,57,52,27,39,7,38,22,39,45,58,57,14,20,37,24,59,8,11,17,42,43,21,32,32,17,29,52,27,45,45,40,19,7,7,1,48,34,51,18,44,53,34,12,34,37,16,22,4,48,32,45,45,43,20,47,35,52,42,69,46,60,56,38,45,38,56,45,45,21,36,26,9,11,13,60,15,31,9,12,20,62,24,43,33,21,16,63,30,31,23,18,9,10,19,46,28,15,41,56,36,58,16,38,18,41,54,33,54,45,4,43,50,18,11,17,35,40,32,43,36,27,20,35,47,26,15,23,40,42,11,49,17,9,23,24,24,10,9,43,3,49,48,33,47,18,64,31,31,37,41,18,22,0,27,29,14,29,34,11,26,42,37,50,21,34,26,29,12,37,12,21,56,31,48,36,36,33,31,62,49,44,21,32,34,10,25,21,30,25,50,44,18,28,4,47,61,27,18
v276,9,40,31,37,20,33,21,24,62,17,12,10,38,30,16,23,32,51,51,22,11,35,54,62,45,34,50,52,36,56,13,63,54,11,46,37,41,10,21,10,3,44,38,56,26,52,53,47,18,3,2,43,53,28,65,32,56,15,27,6,44,57,34,39,12,40,14,30,64,69,51,15,9,31,25,8,37,13,50,35,36,30,30,2,23,37,35,60,44,59,33,19,11,38,69,18,17,39,10,32,9,13,25,5,42,38,74,31,43,31,28,12,56,24,7,43,39,72,45,29,62,18,30,71,10,30,34,13,5,16,18,77,76,41,19,10,21,32,29,20,18,55,46,40,39,13,44,48,31,36,64,42,13,32,22,20,28,67,53,70,43,63,72,29,31,7,40,35,21,25,27,49,64,48,52,17,42,54,71,27,42,39,33,75,51,30,43,29,26,34,34,37,43,26,28,40,33,34,34,28,39,11,35,43,62,52,18,35,36,3,44,42,13,36,31,46,65,47,16,60,29,25,37,31,57,37,14,27,6,45,64,23,38,33,45,18,20,30,59,13,62,45,28,21,12,66,45,42,42,13,53,26,22,44,32,42,39,3,37,32,22,28,42,21,52,44,45,37,8,4,10,32,31,15,27,0,36,33,4,53,30,3,29,30,53,40,53,45,24,31,56,39,30,75,48,21,55,31,6,14,39,22,37,16,31,49,21,44,28,5,8,69,63,37,47,25,66,34,8,41
v277,33,28,29,3,24,3,15,12,26,19,48,44,36,32,40,13,16,15,15,36,31,37,18,26,39,36,28,16,24,20,23,27,18,27,36,9,39,26,15,30,39,42,10,20,12,20,17,27,20,37,38,45,19,30,29,30,20,21,29,32,42,21,30,7,48,26,26,22,28,33,53,23,43,9,23,28,39,23,24,31,38,32,14,36,13,31,3,24,8,23,3,17,25,34,33,18,19,9,34,24,27,31,27,31,32,24,38,29,35,29,30,24,20,12,29,9,41,36,43,31,26,18,28,35,26,10,36,23,39,20,28,41,40,43,37,34,15,30,31,28,34,19,14,8,3,49,46,14,23,2,28,16,23,10,24,22,30,31,17,34,45,27,36,7,25,29,8,29,15,27,19,13,28,16,16,37,18,22,35,13,40,17,31,39,15,16,9,27,16,16,8,7,7,28,18,42,31,32,2,30,41,37,33,27,26,16,18,35,34,37,8,22,35,38,33,48,29,11,32,24,27,11,29,13,21,35,36,25,36,25,28,25,14,21,47,28,34,6,23,49,26,9,8,15,24,30,41,44,40,27,17,18,24,46,34,10,5,39,39,34,14,30,20,19,20,18,47,35,44,32,36,12,11,21,29,36,0,25,32,17,30,39,13,8,21,10,17,35,12,31,20,41,8,39,12,19,25,7,42,22,33,20,15,20,5,13,19,10,8,41,28,33,27,23,17,27,30,32,44,43
v278,32,53,54,22,43,22,24,17,29,38,45,41,11,23,37,38,41,40,38,33,34,12,31,29,14,17,17,29,49,27,20,30,21,24,13,34,64,23,12,33,36,67,15,23,13,45,22,52,41,34,35,20,44,27,32,55,23,18,24,29,17,36,5,18,45,7,37,47,31,36,28,38,40,16,48,31,14,20,49,6,19,7,39,33,18,6,22,27,23,26,24,40,22,9,36,29,28,16,31,49,32,36,16,28,9,5,41,4,10,54,7,21,23,19,26,16,16,39,68,14,29,41,53,38,23,35,21,34,36,35,41,44,43,18,34,33,20,55,22,25,31,38,39,17,28,46,21,15,48,23,31,41,36,15,21,19,13,34,20,37,20,30,39,30,2,30,33,4,18,18,44,28,35,41,39,34,43,21,38,38,65,42,56,42,34,41,34,52,41,41,17,32,22,23,7,17,56,7,27,5,16,34,58,10,29,19,17,10,59,34,27,9,32,13,24,23,32,14,29,27,52,32,54,12,34,10,37,50,33,50,31,18,39,46,22,25,31,31,26,46,29,32,23,16,31,33,16,19,15,36,38,7,45,21,23,15,20,36,14,9,39,17,45,44,19,43,22,60,41,29,33,37,14,18,14,33,25,0,29,20,5,36,38,33,46,15,20,12,25,6,23,16,17,42,27,44,22,32,39,27,58,45,40,17,28,30,12,15,17,38,25,36,30,4,14,10,33,57,41,18
v279,7,36,29,33,18,29,17,20,58,13,16,12,36,32,18,19,28,47,47,24,9,37,50,58,41,36,46,48,32,52,9,59,50,13,42,33,39,10,17,8,7,42,34,52,22,48,49,43,16,5,6,45,49,30,61,30,52,17,29,8,42,53,30,35,16,36,12,26,60,65,53,13,11,27,23,6,39,9,46,31,38,32,26,4,19,33,31,56,40,55,29,15,7,34,65,14,13,35,12,28,7,11,27,7,38,34,70,29,39,29,30,10,52,20,5,39,41,68,43,31,58,16,28,67,6,26,36,9,7,12,16,73,72,43,21,8,17,30,31,22,20,51,42,36,35,17,46,44,27,32,60,38,11,28,24,22,30,63,49,66,45,59,68,25,27,5,36,31,17,27,23,45,60,44,48,19,38,50,67,23,40,35,31,71,47,26,39,27,22,30,30,33,39,28,24,42,31,32,30,30,41,13,33,39,58,48,14,35,34,5,40,38,15,38,33,48,61,43,18,56,27,21,33,27,53,35,12,25,4,41,60,25,34,29,47,20,22,26,55,17,58,41,24,17,8,62,41,44,40,11,49,22,20,46,34,38,35,7,39,34,18,30,38,19,48,40,47,35,12,2,8,28,27,11,29,4,32,29,0,49,30,7,25,26,49,36,49,41,20,31,52,41,26,71,44,19,51,27,10,10,35,20,33,12,27,45,19,40,24,9,4,65,59,33,43,27,62,32,12,43
v280,50,35,36,16,41,20,32,29,13,36,65,61,29,43,57,30,23,22,20,53,48,30,13,9,32,37,21,11,31,9,40,12,1,44,29,16,46,43,32,47,56,49,15,3,27,27,4,34,37,54,55,38,26,47,12,37,7,38,44,49,35,18,23,14,65,19,43,29,11,16,46,40,60,22,38,45,32,40,31,24,39,25,23,53,30,24,18,7,9,6,20,34,42,27,16,35,36,14,51,31,44,48,36,48,25,17,21,22,28,36,27,41,3,29,46,10,36,19,50,34,9,35,35,18,43,23,41,40,56,37,45,24,23,36,54,51,32,37,42,45,51,20,21,13,14,66,39,7,30,17,11,23,40,21,41,39,33,14,2,17,38,10,19,24,22,46,15,22,32,38,26,10,17,23,21,54,25,15,18,26,47,24,38,22,16,23,16,34,27,23,19,16,10,43,25,35,38,25,19,25,34,54,40,20,9,3,35,28,41,54,9,15,52,31,44,41,12,6,49,7,34,28,36,22,16,28,53,32,53,32,11,38,21,28,40,45,51,23,6,66,9,14,25,32,41,13,34,37,33,44,20,27,41,39,43,11,14,56,32,27,31,37,27,32,13,25,40,42,61,49,53,21,22,38,34,53,17,20,49,0,23,56,24,23,28,13,2,28,29,24,11,34,23,22,9,34,18,22,59,39,40,35,22,37,22,12,32,9,25,58,45,16,12,16,10,30,13,39,61,36
v281,37,58,59,27,48,27,29,22,32,43,42,38,8,20,34,43,46,45,43,30,39,7,36,32,15,14,20,34,54,32,25,35,24,21,16,39,69,20,15,38,33,72,20,26,18,50,27,57,46,31,32,15,49,24,35,60,26,15,21,26,14,41,4,23,42,10,42,52,34,39,23,43,37,21,53,36,9,23,54,5,16,2,44,30,23,7,27,30,28,29,29,45,23,8,39,34,33,21,28,54,37,41,13,25,12,8,44,1,13,59,4,20,26,24,25,21,13,42,73,11,32,46,58,41,28,40,18,39,33,40,46,47,46,13,31,38,25,60,19,22,28,43,44,22,33,43,16,18,53,28,34,46,41,20,18,16,10,37,23,40,15,33,42,35,5,35,38,5,23,15,49,33,40,46,44,31,48,24,41,43,70,47,61,45,39,46,39,57,46,46,22,37,27,20,12,12,61,4,32,2,11,31,63,13,32,22,22,5,64,31,32,12,29,8,21,18,35,19,26,30,57,37,59,17,39,7,42,55,34,55,34,15,44,51,17,22,28,36,29,43,32,37,28,21,36,36,15,14,12,41,43,12,50,16,20,20,25,33,9,4,44,14,50,49,22,48,17,65,38,32,38,42,19,23,11,30,30,5,30,23,0,33,43,38,51,20,25,15,30,1,26,11,22,45,32,49,25,37,36,32,63,50,45,22,33,35,11,20,22,35,26,39,33,7,17,7,36,62,38,13
v282,10,43,32,40,21,36,24,27,65,20,9,9,41,29,15,26,35,54,54,21,12,36,57,65,48,33,53,55,39,59,16,66,57,12,49,40,42,13,24,11,4,45,41,59,29,55,56,50,19,2,1,42,56,27,68,33,59,18,26,7,47,60,37,42,9,43,15,33,67,72,50,16,8,34,26,11,36,16,53,38,35,33,33,3,26,40,38,63,47,62,36,22,14,41,72,21,20,42,9,35,12,14,24,8,45,41,77,34,46,32,29,15,59,27,10,46,38,75,46,28,65,21,31,74,13,33,33,16,4,19,19,80,79,40,18,11,24,33,28,19,17,58,49,43,42,10,43,51,34,39,67,45,16,35,21,19,27,70,56,73,42,66,75,32,34,10,43,38,24,24,30,52,67,51,55,16,45,57,74,30,43,42,34,78,54,33,46,30,29,37,37,40,46,25,31,39,36,37,37,31,38,10,36,46,65,55,21,38,37,4,47,45,12,35,30,45,68,50,15,63,30,28,40,34,60,40,15,30,7,48,67,22,41,36,44,17,19,33,62,10,65,48,31,24,15,69,48,41,45,14,56,29,23,43,31,45,42,2,36,31,25,27,45,24,55,47,44,38,5,7,11,35,34,18,26,3,39,36,7,56,33,0,32,33,56,43,56,48,27,34,59,38,33,78,51,22,58,34,7,17,42,23,40,19,34,52,24,47,31,4,11,72,66,40,50,26,69,37,5,40
v283,26,15,16,16,17,16,14,21,33,12,41,37,49,45,33,6,3,22,22,37,24,50,25,33,52,49,41,23,11,27,18,34,25,26,49,8,26,23,28,23,32,29,23,27,25,23,24,18,13,30,31,58,24,43,36,17,27,30,42,25,55,28,43,20,41,39,19,9,35,40,66,16,36,22,14,21,52,20,21,44,51,45,1,29,20,44,16,31,15,30,14,10,20,47,40,11,12,22,27,11,20,24,40,24,45,37,45,42,48,16,43,23,27,19,22,22,54,43,30,44,33,11,15,42,19,3,49,16,32,13,21,48,47,56,34,27,18,17,44,35,33,26,17,21,10,42,59,27,10,15,35,13,16,23,37,35,43,38,24,41,58,34,43,8,38,22,11,42,20,40,6,20,35,19,23,32,13,35,42,2,27,10,18,46,22,3,14,14,3,5,21,8,16,41,31,55,18,45,11,43,54,30,20,40,33,23,21,48,21,30,15,35,28,51,46,61,36,24,31,31,14,6,16,26,28,48,29,12,29,16,35,38,9,8,60,33,35,7,30,42,33,16,15,22,17,37,54,57,53,20,24,31,17,59,47,23,18,32,52,47,7,43,13,8,33,15,60,22,37,25,29,3,24,20,42,29,13,38,25,24,43,32,0,5,24,23,24,48,13,44,31,54,21,46,19,10,38,6,35,15,20,11,8,21,10,20,32,23,21,34,21,40,34,36,30,40,37,19,37,56
v284,27,20,21,11,18,11,9,16,32,13,42,38,44,40,34,7,8,21,21,32,25,45,24,32,47,44,36,22,16,26,17,33,24,21,44,7,31,20,23,24,33,34,18,26,20,22,23,19,14,31,32,53,23,38,35,22,26,25,37,26,50,27,38,15,42,34,20,14,34,39,61,17,37,17,15,22,47,17,20,39,46,40,6,30,15,39,11,30,14,29,9,11,19,42,39,12,13,17,28,16,21,25,35,25,40,32,44,37,43,21,38,18,26,14,23,17,49,42,35,39,32,12,20,41,20,2,44,17,33,14,22,47,46,51,31,28,13,22,39,30,28,25,16,16,9,43,54,22,15,10,34,12,17,18,32,30,38,37,23,40,53,33,42,3,33,23,10,37,15,35,11,19,34,18,22,31,12,30,41,5,32,9,23,45,21,8,13,19,8,8,16,7,13,36,26,50,23,40,6,38,49,31,25,35,32,22,16,43,26,31,14,30,29,46,41,56,35,19,26,30,19,5,21,21,27,43,30,17,30,17,34,33,8,13,55,28,30,2,29,43,32,15,10,17,18,36,49,52,48,21,23,26,18,54,42,18,13,33,47,42,8,38,12,11,28,14,55,27,38,26,30,4,19,15,37,30,8,33,26,23,38,33,5,0,23,18,23,43,8,39,26,49,16,45,18,11,33,1,36,16,25,12,7,16,5,19,27,18,16,35,22,39,33,31,25,35,36,24,38,51
v285,50,13,34,24,41,24,32,29,41,36,65,61,57,53,57,30,21,6,8,53,48,58,15,21,60,57,49,17,17,19,40,16,27,44,57,16,26,43,36,47,56,21,31,31,33,1,24,6,37,54,55,66,2,51,26,31,35,38,50,49,63,10,51,28,65,47,43,23,17,38,74,40,60,30,38,45,60,40,3,52,59,53,23,53,30,52,24,31,23,26,22,34,42,55,36,35,36,30,51,21,44,48,48,48,53,45,29,50,56,32,51,41,27,29,46,30,62,27,22,52,23,35,31,24,43,23,57,40,56,37,45,24,27,64,54,51,32,23,52,45,51,8,7,29,18,66,67,35,22,23,19,11,40,31,45,43,51,28,30,27,66,32,21,24,46,46,13,50,32,48,26,18,11,5,7,54,11,43,34,26,21,14,26,24,12,23,12,32,27,19,29,16,24,49,39,63,20,53,19,51,62,54,30,48,35,31,35,56,29,54,19,43,52,59,54,69,36,32,49,25,28,28,16,34,12,56,53,26,53,8,35,46,15,20,68,45,51,23,34,66,37,14,25,32,41,41,62,65,61,44,8,39,41,67,55,31,26,56,60,55,31,51,11,32,41,9,68,18,61,49,53,21,32,38,50,53,21,46,49,28,51,56,24,23,0,31,26,56,29,52,39,62,29,22,19,34,46,22,59,39,14,35,16,37,22,16,40,31,29,58,45,34,40,44,38,48,17,19,61,64
