,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v274,58,40,64,25,37,13,28,67,75,6,34,26,77,33,44,62,46,49,60,34,44,77,55,25,25,63,85,30,62,60,57,60,55,31,53,77,76,49,24,4,54,42,82,34,28,68,54,30,49,45,58,72,48,44,47,30,69,42,38,75,82,53,33,55,84,18,70,57,40,35,44,52,63,65,41,74,57,78,39,10,56,48,60,47,39,55,45,62,11,2,56,41,38,29,57,87,65,89,51,42,24,57,76,53,84,54,25,58,48,59,30,69,69,41,23,69,53,44,47,51,67,45,10,52,26,28,41,52,45,47,39,44,31,64,30,28,24,36,45,14,33,11,39,53,40,42,20,35,50,42,73,60,57,47,77,13,48,77,20,46,15,64,27,54,59,2,54,49,26,52,74,55,43,16,28,73,29,58,65,60,62,54,29,39,66,24,31,40,67,42,32,31,45,76,37,61,37,46,64,49,55,47,52,3,9,46,80,51,73,32,38,38,64,41,87,50,40,35,23,29,37,49,51,46,35,38,59,25,30,45,28,39,21,73,55,77,16,38,29,45,64,50,28,24,81,10,54,23,30,14,41,56,60,42,47,58,52,45,5,12,26,37,49,15,7,76,62,83,36,46,42,55,37,0,40,49,27,65,7,83,87,34,38,74,43,23,48,51,43,60,25,35,49,36,59,53,30,68,30,22,44,74,51,49,40,68,41,54,19,39,43,41,41,62,44,37,52,72,53,31
v275,20,38,52,25,77,41,18,69,45,44,12,38,55,45,56,74,8,73,54,28,34,39,75,59,15,35,47,28,24,32,43,66,69,9,83,45,38,35,28,44,16,44,44,34,64,30,30,10,83,21,74,56,80,44,9,70,39,68,26,39,44,49,59,41,52,24,50,19,80,39,30,30,67,47,47,36,33,40,79,32,52,46,56,7,47,19,81,26,29,38,74,61,22,17,75,49,27,51,69,4,34,19,40,15,50,16,21,38,88,31,22,45,63,13,17,31,37,8,25,15,29,7,30,64,22,48,63,68,19,73,23,58,39,30,14,68,62,16,33,26,23,51,43,43,36,82,60,75,26,32,35,22,51,9,39,39,88,39,38,62,55,62,51,16,47,38,74,87,48,78,36,17,25,24,56,39,63,78,29,22,38,36,59,37,66,44,43,76,49,4,58,71,13,50,27,41,61,8,58,31,61,45,54,41,39,8,54,81,35,14,46,20,72,15,49,64,68,71,21,11,69,65,37,44,51,28,21,65,20,31,22,25,25,53,77,41,56,60,51,83,26,28,34,52,53,44,82,57,26,44,77,26,42,4,83,46,36,65,35,28,56,67,11,55,37,56,72,45,70,32,26,37,19,40,0,11,13,27,35,45,49,22,58,36,5,25,56,43,79,22,63,65,71,76,25,69,10,56,40,34,38,44,29,49,14,60,71,16,57,1,7,9,55,46,70,49,48,46,79,53
v276,11,31,45,24,70,36,21,62,38,43,15,31,48,38,49,67,7,66,47,21,27,32,68,52,26,28,36,21,13,25,36,59,62,20,76,38,29,28,25,47,7,37,37,27,57,23,23,21,76,14,67,49,73,37,10,63,32,61,19,32,33,42,52,34,45,31,43,8,73,32,23,23,60,40,40,29,26,29,72,39,45,39,49,14,40,12,74,19,40,47,67,54,15,20,68,38,18,40,62,9,27,8,33,4,43,7,24,31,81,24,19,38,56,8,28,20,30,5,18,8,20,12,41,57,23,41,56,61,12,66,16,51,32,23,19,61,55,13,26,37,16,44,36,36,29,75,53,68,19,25,24,13,44,2,28,36,81,28,31,55,48,55,44,5,40,49,67,80,41,71,25,6,18,35,49,32,56,71,22,11,31,29,52,30,59,37,36,69,42,7,51,64,6,43,20,34,54,11,51,24,54,38,47,46,40,3,47,74,24,17,39,13,65,8,42,57,61,64,26,22,62,58,30,37,44,21,10,58,19,24,21,18,28,46,70,34,49,53,44,76,17,21,27,45,46,39,75,50,19,37,70,19,35,7,76,39,29,58,46,39,49,60,12,48,42,49,65,38,63,25,19,30,12,49,11,0,22,16,42,34,40,15,51,25,6,26,49,36,72,11,56,58,64,69,18,62,19,49,33,27,31,37,22,42,9,53,64,5,50,10,6,8,48,39,63,42,41,39,72,46
v277,31,25,39,12,64,28,5,56,48,31,7,25,50,32,43,61,19,60,41,15,21,50,62,46,4,36,58,15,35,33,30,53,56,4,70,50,49,22,15,31,27,31,55,21,51,41,27,3,70,18,61,45,67,31,20,57,42,55,13,48,55,36,46,28,57,11,43,30,67,26,17,25,54,38,34,47,30,51,66,19,39,33,43,20,34,28,68,35,18,25,61,48,11,4,62,60,38,62,56,15,21,30,49,26,57,27,8,31,75,32,9,42,50,14,6,42,26,17,20,24,40,18,19,51,9,35,50,55,18,60,12,45,26,37,3,55,49,9,20,15,10,38,30,30,23,69,47,62,23,19,46,33,38,20,50,26,75,50,25,49,42,49,38,27,34,27,61,74,35,65,47,28,16,13,43,46,50,65,38,33,35,27,46,24,53,31,30,63,40,15,45,58,18,49,14,34,48,19,45,22,48,32,41,28,26,19,53,68,46,5,33,11,59,14,60,51,55,58,8,2,56,52,24,31,38,15,32,52,7,18,9,12,12,46,64,50,43,47,38,70,37,23,21,39,54,31,69,44,13,31,64,29,33,15,70,33,25,52,24,17,43,54,22,42,24,49,59,56,57,19,15,28,10,27,13,22,0,38,22,56,60,9,45,47,16,12,43,30,66,33,50,52,58,63,32,56,3,43,27,21,25,47,24,36,13,47,58,27,44,12,16,14,42,35,57,36,35,45,66,40
v278,7,25,29,40,54,52,37,46,22,59,31,39,32,32,33,51,23,50,31,31,21,16,52,40,42,12,20,35,13,9,20,43,46,36,60,22,13,16,41,63,23,23,21,31,41,7,11,37,60,20,51,33,57,21,26,47,16,45,27,16,17,26,36,18,29,47,27,12,57,30,21,13,44,24,24,13,10,13,56,55,29,23,33,30,26,10,58,3,56,63,51,38,27,36,52,22,2,24,46,25,41,8,17,20,27,11,40,15,65,8,35,22,40,24,44,8,14,21,18,14,4,28,57,41,39,37,40,45,20,50,26,35,34,7,35,45,41,29,20,53,32,54,26,20,25,59,45,52,15,23,8,5,28,18,12,52,65,12,45,39,52,39,38,17,24,65,51,64,39,55,9,22,22,51,37,16,40,55,6,5,15,13,36,26,43,41,34,53,26,23,35,48,20,27,28,18,38,27,35,16,38,22,31,62,56,19,31,58,8,33,27,27,49,24,26,41,45,48,42,38,46,42,14,21,30,27,6,42,35,20,37,26,44,30,54,18,53,37,36,60,1,15,37,41,30,55,59,42,35,51,54,9,19,23,60,23,13,42,62,55,39,44,28,54,58,33,49,22,47,19,23,14,28,65,27,16,38,0,58,18,24,31,35,9,22,42,33,20,56,15,40,42,48,53,6,46,35,33,35,43,21,21,14,26,25,37,48,19,46,26,22,24,32,23,47,28,25,23,56,34
v279,51,33,57,18,42,6,21,60,68,9,27,19,70,26,37,55,39,42,53,27,37,70,48,24,20,56,78,23,55,53,50,53,48,26,48,70,69,42,17,9,47,35,75,27,29,61,47,25,48,38,51,65,45,37,40,35,62,35,31,68,75,46,26,48,77,11,63,50,45,28,37,45,56,58,34,67,50,71,44,3,49,41,53,42,32,48,46,55,6,5,49,34,31,22,50,80,58,82,44,37,17,50,69,46,77,47,18,51,53,52,23,62,62,34,18,62,46,37,40,44,60,40,5,45,19,21,34,45,38,40,32,37,24,57,23,33,27,29,38,9,26,16,32,46,33,47,25,40,43,35,66,53,50,40,70,6,53,70,13,39,20,57,20,47,52,7,47,52,19,45,67,48,36,11,21,66,28,51,58,53,55,47,24,32,59,17,24,41,60,35,25,36,38,69,30,54,30,39,57,42,48,40,45,6,4,39,73,46,66,25,31,31,57,34,80,43,33,36,16,24,34,42,44,39,28,31,52,30,23,38,21,32,14,66,48,70,21,31,22,48,57,43,21,17,74,9,47,22,23,9,42,49,53,35,48,51,45,38,4,7,21,32,42,20,2,69,55,76,35,39,35,48,30,7,35,42,22,58,0,76,80,27,31,67,36,16,41,44,44,53,28,30,42,41,52,46,25,61,23,15,37,67,44,42,33,61,36,47,22,34,36,34,34,55,37,30,45,65,46,24
v280,25,43,19,58,50,70,55,32,8,77,49,57,18,50,39,37,37,36,23,49,39,6,38,58,60,20,2,53,27,23,26,29,32,54,46,8,7,34,59,81,37,41,7,49,55,15,29,55,46,38,37,19,43,39,40,53,14,41,45,8,7,30,50,28,15,65,13,26,45,48,39,31,30,18,42,9,26,5,46,73,27,35,23,44,44,28,44,21,74,81,37,42,45,54,38,4,18,6,32,41,59,26,7,34,13,29,58,25,51,24,53,14,26,42,62,22,30,39,36,32,16,42,75,31,57,55,42,31,38,36,44,39,52,19,53,59,59,47,38,71,50,72,44,30,43,45,63,48,33,41,14,23,26,36,6,70,51,14,63,37,70,25,56,31,24,83,37,50,57,41,17,36,40,69,55,10,54,41,18,23,21,29,54,44,29,59,52,43,16,41,51,56,38,13,46,22,46,41,21,34,28,36,31,80,74,37,17,44,12,51,45,45,35,42,12,33,43,48,60,56,46,34,32,37,48,45,24,58,53,38,55,44,62,16,40,6,71,45,54,46,19,33,55,59,16,73,45,60,53,69,42,27,23,41,46,25,31,38,80,73,57,46,42,72,76,19,35,8,47,37,41,28,46,83,45,34,56,18,76,0,10,49,45,9,40,60,35,32,42,29,58,48,34,47,24,32,53,19,53,61,39,9,32,34,43,23,42,33,64,44,40,42,42,21,39,46,31,11,42,52
v281,29,47,23,62,54,74,59,22,12,81,53,61,10,54,43,27,47,38,27,53,43,10,32,62,64,24,10,57,37,27,30,27,32,58,36,10,11,38,63,85,47,45,5,53,59,19,33,59,38,42,29,15,39,43,50,57,18,45,49,12,17,34,54,32,5,69,17,36,49,52,43,35,24,22,46,13,30,11,50,77,31,39,27,54,48,32,42,25,78,85,31,46,49,58,30,6,22,6,36,49,63,32,11,44,3,33,62,29,41,28,57,18,18,46,66,32,34,43,40,36,20,52,79,35,61,59,46,35,42,40,48,43,56,23,57,63,63,51,42,75,54,76,48,34,47,47,67,52,37,45,24,27,30,42,12,74,43,24,67,41,74,23,60,41,28,87,33,40,61,35,27,46,44,73,59,14,58,31,22,29,25,33,58,48,21,63,56,47,20,45,55,60,42,11,50,26,50,51,23,38,32,40,35,84,78,41,7,36,22,55,49,49,25,46,2,37,47,52,64,60,50,38,36,41,52,49,30,62,57,42,59,48,66,14,32,10,75,49,58,42,23,37,59,63,6,77,35,64,57,73,46,31,27,47,40,29,35,42,84,77,61,50,52,76,80,11,25,4,51,41,45,32,50,87,49,40,60,24,80,10,0,53,49,19,44,64,39,36,44,39,62,52,38,51,28,34,57,19,57,65,43,13,36,38,47,19,46,43,68,48,44,46,46,25,43,50,35,15,34,56
v282,24,16,30,9,55,21,6,47,41,28,10,16,43,23,34,52,22,51,32,6,12,43,53,37,11,29,51,6,28,26,23,44,47,13,61,43,42,15,10,32,22,22,48,12,42,34,20,12,61,11,52,38,58,22,25,48,35,46,4,41,48,27,37,21,50,16,36,23,58,17,10,18,45,31,25,40,23,44,57,24,30,24,34,29,25,21,59,28,25,32,52,39,4,5,53,53,31,55,47,24,12,23,42,19,50,20,9,24,66,25,4,35,41,9,13,35,19,14,13,17,33,27,26,42,8,26,41,46,11,51,5,36,17,30,8,46,40,6,11,22,1,29,21,21,14,60,38,53,16,10,39,26,29,17,43,21,66,43,16,40,33,40,29,20,25,34,52,65,26,56,40,21,9,20,34,39,41,56,31,26,28,20,37,15,44,22,21,54,33,18,36,49,11,42,5,27,39,26,36,15,39,23,32,31,25,16,46,59,39,8,24,4,50,7,53,42,46,49,11,11,47,43,17,22,29,6,25,43,4,11,6,5,13,39,55,43,34,38,29,61,30,16,12,30,47,24,60,35,4,22,55,22,26,22,61,24,18,43,31,24,34,45,27,33,27,42,50,49,48,12,8,21,3,34,22,15,9,31,27,49,53,0,36,40,17,11,34,21,57,26,41,43,49,54,25,47,12,34,18,12,16,40,17,27,8,38,49,20,35,21,15,13,33,28,48,27,26,38,57,31
v283,40,20,26,33,19,25,40,29,37,32,46,20,39,13,6,24,58,15,22,30,24,39,17,13,43,25,47,30,48,26,19,22,17,49,25,39,38,23,30,36,58,14,44,24,10,30,28,48,25,37,20,34,22,14,61,12,31,10,32,37,44,15,5,17,46,34,32,47,22,19,28,28,25,27,11,36,25,40,21,28,18,12,22,65,11,39,23,32,29,36,18,3,36,41,19,49,33,51,13,60,24,43,38,55,46,44,37,20,30,27,36,31,31,45,41,43,21,50,33,43,31,63,30,14,36,10,5,14,39,15,35,6,19,28,44,14,14,42,25,32,35,27,15,15,22,24,18,17,32,26,35,38,19,53,39,25,30,39,20,8,25,26,11,52,21,38,16,29,12,20,38,57,33,34,10,35,9,20,29,40,24,22,9,21,28,14,15,18,29,54,6,13,45,38,31,23,3,62,26,27,17,13,14,35,29,52,42,23,35,44,12,38,26,43,49,12,10,13,37,47,11,11,21,14,7,30,41,13,38,27,36,33,33,35,19,39,26,2,9,25,34,30,24,14,43,28,24,15,32,24,19,32,22,58,25,20,22,7,35,30,12,9,63,27,31,38,24,45,12,26,32,21,39,38,58,51,45,35,31,45,49,36,0,36,53,33,10,15,21,50,13,7,13,18,33,15,48,30,18,24,20,36,29,11,44,30,13,54,19,57,51,49,3,24,12,9,14,34,21,7
v284,16,34,24,49,49,61,46,41,17,68,40,48,27,41,30,46,28,45,26,40,30,11,47,49,51,11,11,44,18,14,17,38,41,45,55,17,8,25,50,72,28,32,16,40,46,6,20,46,55,29,46,28,52,30,31,44,11,40,36,11,8,21,41,19,24,56,22,17,52,39,30,22,39,19,33,8,17,8,51,64,24,26,28,35,35,19,53,12,65,72,46,33,36,45,47,13,9,15,41,32,50,17,12,25,22,20,49,16,60,15,44,17,35,33,53,13,21,30,27,23,7,33,66,36,48,46,35,40,29,45,35,30,43,10,44,50,50,38,29,62,41,63,35,21,34,54,54,47,24,32,5,14,23,27,7,61,60,5,54,34,61,34,47,22,19,74,46,59,48,50,8,27,31,60,46,11,45,50,9,14,12,20,45,35,38,50,43,48,21,32,42,47,29,22,37,13,37,32,30,25,33,27,26,71,65,28,26,53,3,42,36,36,44,33,21,36,40,43,51,47,41,37,23,28,39,36,15,49,44,29,46,35,53,25,49,13,62,36,45,55,10,24,46,50,25,64,54,51,44,60,49,18,14,32,55,18,22,37,71,64,48,39,33,63,67,28,44,17,42,28,32,19,37,74,36,25,47,9,67,9,19,40,36,0,31,51,28,23,51,20,49,39,43,48,15,41,44,28,44,52,30,16,23,25,34,32,43,24,55,35,31,33,33,18,42,37,22,18,51,43
v285,15,33,47,20,72,36,15,64,40,39,9,33,50,40,51,69,5,68,49,23,29,34,70,54,20,30,42,23,19,27,38,61,64,14,78,40,33,30,23,41,11,39,39,29,59,25,25,15,78,16,69,51,75,39,8,65,34,63,21,34,39,44,54,36,47,25,45,14,75,34,25,25,62,42,42,31,28,35,74,33,47,41,51,12,42,14,76,21,34,41,69,56,17,14,70,44,22,46,64,7,29,14,35,10,45,11,18,33,83,26,17,40,58,8,22,26,32,3,20,10,24,10,35,59,17,43,58,63,14,68,18,53,34,25,13,63,57,11,28,31,18,46,38,38,31,77,55,70,21,27,30,17,46,4,34,34,83,34,33,57,50,57,46,11,42,43,69,82,43,73,31,12,20,29,51,34,58,73,24,17,33,31,54,32,61,39,38,71,44,1,53,66,8,45,22,36,56,9,53,26,56,40,49,40,34,3,49,76,30,11,41,15,67,10,44,59,63,66,20,16,64,60,32,39,46,23,16,60,15,26,17,20,22,48,72,36,51,55,46,78,21,23,29,47,48,39,77,52,21,39,72,21,37,5,78,41,31,60,40,33,51,62,10,50,36,51,67,40,65,27,21,32,14,43,5,6,16,22,36,40,44,17,53,31,0,20,51,38,74,17,58,60,66,71,20,64,13,51,35,29,33,39,24,44,9,55,66,11,52,4,2,4,50,41,65,44,43,41,74,48
v286,35,17,41,2,52,16,7,44,52,19,13,13,54,20,31,49,25,48,37,11,21,54,50,34,10,40,62,7,39,37,34,41,44,16,58,54,53,26,3,21,31,19,59,11,39,45,31,15,58,22,49,49,55,21,28,45,46,43,15,52,59,30,34,32,61,5,47,34,55,14,21,29,42,42,22,51,34,55,54,13,33,25,37,32,22,32,56,39,14,21,49,36,15,8,50,64,42,66,44,27,9,34,53,30,61,31,4,35,63,36,7,46,46,18,8,46,30,21,24,28,44,30,15,39,3,23,38,43,22,48,16,33,14,41,11,43,37,13,22,11,10,26,18,30,17,57,35,50,27,19,50,37,34,24,54,14,63,54,13,37,30,41,26,31,36,23,49,62,23,53,51,32,20,9,31,50,38,53,42,37,39,31,34,16,43,19,18,51,44,21,33,46,22,53,14,38,36,29,41,26,36,24,29,20,14,23,57,56,50,11,21,15,47,18,64,39,43,46,4,14,44,40,28,23,26,15,36,40,7,22,5,16,2,50,52,54,31,35,26,58,41,27,9,27,58,19,57,32,7,19,52,33,37,25,58,35,29,40,20,13,31,42,30,30,16,53,47,60,45,23,19,32,14,23,25,26,12,42,16,60,64,11,33,51,20,0,31,28,54,37,38,40,46,51,36,44,15,45,15,9,21,51,28,26,17,45,46,31,32,24,20,18,30,39,45,24,29,49,54,28
v287,38,18,16,31,21,35,38,19,27,42,44,22,29,15,4,18,56,17,12,28,22,29,19,23,41,21,37,28,46,24,13,12,13,47,27,29,28,21,28,46,56,12,34,22,20,26,26,46,27,35,18,24,24,12,59,18,21,12,30,27,34,7,15,15,36,32,22,45,24,17,26,26,15,17,9,26,23,30,23,38,8,10,12,63,9,37,25,30,39,46,18,7,34,39,19,39,31,41,13,58,24,41,28,53,36,42,35,18,32,25,34,21,21,43,39,41,19,48,31,41,29,61,40,8,34,20,7,12,37,17,33,4,17,26,42,24,24,40,23,36,33,37,13,13,20,26,28,19,30,24,33,36,9,51,29,35,32,33,28,6,35,16,21,50,11,48,18,31,22,22,36,55,31,34,20,25,19,22,27,38,18,20,19,19,18,24,17,20,19,52,16,21,43,28,29,15,11,60,16,25,7,11,4,45,39,50,32,25,31,42,10,36,16,41,39,8,12,15,35,45,13,9,19,12,13,28,39,23,36,25,34,31,31,25,21,29,36,10,19,27,32,28,22,24,33,38,26,25,30,34,21,30,14,56,27,10,20,9,45,38,22,11,61,37,41,28,16,35,14,24,30,19,37,48,56,49,43,33,41,35,39,34,10,28,51,31,0,13,23,48,23,13,15,20,31,13,46,20,18,26,18,26,27,7,42,20,15,52,29,55,49,47,7,14,14,11,8,24,23,17
v288,25,11,13,26,34,38,25,26,24,45,31,25,26,18,13,31,43,30,11,17,9,26,32,26,28,12,34,21,33,11,6,23,26,34,40,26,25,8,27,49,43,9,31,17,23,17,13,33,40,22,31,21,37,7,46,27,18,25,17,24,31,6,18,4,33,33,19,32,37,16,13,13,24,14,10,23,10,27,36,41,9,3,13,50,12,24,38,17,42,49,31,18,21,26,32,36,18,38,26,45,27,28,25,40,33,29,26,7,45,12,21,18,20,30,30,28,6,35,18,28,16,48,43,21,25,23,20,25,24,30,20,15,20,13,29,27,27,27,10,39,20,40,12,2,11,39,31,32,17,11,22,23,8,38,26,38,45,26,31,19,38,19,24,37,8,51,31,44,25,35,23,42,18,37,23,22,22,35,14,25,11,7,22,12,23,27,20,33,16,39,19,28,30,25,16,10,18,47,15,12,18,4,11,48,42,37,29,38,22,29,13,23,29,28,36,21,25,28,28,32,26,22,6,5,16,15,26,26,23,12,23,18,30,22,34,26,39,17,22,40,19,15,23,27,30,41,39,28,21,37,34,17,9,43,40,7,7,22,48,41,25,24,48,40,44,25,29,32,27,11,17,6,24,51,43,36,30,20,44,32,36,21,15,23,38,28,13,0,36,35,26,22,28,33,18,26,33,17,21,29,7,23,14,6,29,17,28,39,32,42,36,34,12,11,27,14,5,21,36,20
v289,61,41,27,54,10,38,61,24,34,37,67,41,34,34,23,19,79,6,25,51,45,40,12,20,64,44,42,51,69,47,36,17,12,70,10,34,43,44,51,41,79,35,39,45,15,49,49,69,6,58,15,29,5,35,82,13,40,11,53,40,49,30,20,38,41,55,29,68,5,40,49,49,20,32,32,43,46,43,6,47,27,33,23,86,32,60,2,53,50,41,13,18,57,62,14,44,54,46,10,81,45,64,39,76,41,65,58,41,9,48,57,34,26,66,62,64,42,71,54,64,52,84,49,15,57,31,16,11,60,6,56,21,40,49,65,19,19,63,46,53,56,32,36,36,43,3,23,8,53,47,56,59,28,74,44,40,9,56,41,17,30,21,28,73,32,43,11,8,31,9,59,78,54,55,23,40,16,15,50,61,41,43,20,42,23,35,36,3,30,75,21,16,66,33,52,38,18,83,21,48,18,34,25,40,40,73,37,8,54,65,33,59,21,64,44,15,11,8,58,68,10,14,42,35,28,51,62,18,59,48,57,54,54,30,12,38,31,19,28,4,55,51,45,27,38,35,11,22,53,35,2,53,37,79,4,33,43,14,44,51,23,12,84,32,42,33,19,40,9,47,53,42,60,43,79,72,66,56,44,42,44,57,21,51,74,54,23,36,0,71,18,14,8,7,54,10,69,25,39,45,41,35,50,30,65,25,8,75,24,78,72,70,24,33,9,30,31,33,10,26
v290,10,30,44,35,69,47,32,61,37,54,26,34,47,37,48,66,14,65,46,26,26,31,67,51,37,27,29,30,2,24,35,58,61,31,75,37,28,27,36,58,8,36,36,26,56,22,22,32,75,15,66,48,72,36,13,62,31,60,22,31,22,41,51,33,44,42,42,3,72,31,22,22,59,39,39,28,25,28,71,50,44,38,48,15,39,11,73,18,51,58,66,53,22,31,67,33,17,33,61,18,36,7,32,7,42,6,35,30,80,23,30,37,55,19,39,9,29,16,17,9,19,15,52,56,34,40,55,60,15,65,21,50,31,22,30,60,54,24,25,48,27,49,35,35,28,74,52,67,18,24,15,12,43,13,27,47,80,17,40,54,47,54,43,6,39,60,66,79,40,70,14,7,17,46,48,31,55,70,21,10,30,28,51,29,58,36,35,68,41,18,50,63,15,42,23,33,53,14,50,23,53,37,46,57,51,14,46,73,17,28,38,22,64,19,41,56,60,63,37,33,61,57,29,36,43,22,9,57,30,23,32,21,39,45,69,33,48,52,43,75,16,20,32,44,45,50,74,49,30,46,69,18,34,18,75,38,28,57,57,50,48,59,13,49,53,48,64,37,62,24,18,29,23,60,22,11,33,15,53,29,39,26,50,20,17,37,48,35,71,0,55,57,63,68,17,61,30,48,32,38,30,36,21,41,20,52,63,6,49,21,17,19,47,38,62,41,40,38,71,45
v291,45,25,39,38,14,22,45,42,50,19,51,25,52,18,19,37,63,24,35,35,29,52,30,4,48,38,60,35,53,35,32,35,30,54,28,52,51,28,35,23,63,19,57,29,3,43,33,53,24,42,33,47,23,19,66,7,44,17,37,50,57,28,8,30,59,39,45,52,17,24,33,33,38,40,16,49,32,53,16,31,31,23,35,70,16,44,20,37,34,25,31,16,41,46,32,62,40,64,26,65,29,48,51,60,59,49,42,33,25,34,41,44,44,50,46,48,28,55,38,48,42,68,33,27,41,15,16,27,44,22,40,19,24,39,49,5,1,47,30,37,40,14,20,28,27,19,5,12,37,31,48,43,32,58,52,24,25,52,25,21,12,39,12,57,34,25,29,24,15,27,49,62,38,39,7,48,4,33,40,45,37,29,4,26,41,19,20,15,42,59,7,8,50,51,36,36,12,67,39,32,30,22,27,22,24,57,55,26,48,49,17,43,39,48,62,25,15,10,42,52,12,24,26,21,12,35,46,2,43,32,41,38,38,48,30,52,13,13,12,20,39,35,29,11,56,19,29,6,37,19,16,37,35,63,22,33,27,20,28,35,7,12,68,14,26,51,37,58,11,31,37,30,44,25,63,56,50,40,28,58,62,41,13,49,58,38,23,26,18,55,0,10,24,13,38,28,53,43,23,29,25,49,34,24,49,43,16,59,6,62,56,54,16,37,19,14,27,47,28,10
v292,47,27,29,40,12,24,47,32,40,29,53,27,42,20,9,27,65,14,25,37,31,42,20,10,50,30,50,37,55,33,22,25,20,56,18,42,41,30,37,33,65,21,47,31,7,35,35,55,18,44,23,37,15,21,68,5,34,7,39,40,47,18,6,24,49,41,35,54,15,26,35,35,28,30,18,39,32,43,14,33,21,19,25,72,18,46,16,39,36,33,21,6,43,48,22,52,40,54,16,67,31,50,41,62,49,51,44,27,23,34,43,34,34,52,48,50,28,57,40,50,38,70,35,17,43,17,6,17,46,12,42,9,26,35,51,11,11,49,32,39,42,24,22,22,29,17,15,10,39,33,42,45,22,60,42,26,23,42,27,11,22,29,14,59,24,35,19,22,17,17,45,64,40,41,9,38,6,23,36,47,27,29,6,28,31,21,22,11,32,61,7,8,52,41,38,26,4,69,29,34,20,20,17,32,26,59,45,16,40,51,19,45,29,50,52,15,5,6,44,54,4,14,28,21,14,37,48,10,45,34,43,40,40,38,20,42,23,5,14,18,41,37,31,13,46,25,19,12,39,21,12,39,25,65,18,23,29,10,32,37,9,2,70,24,28,41,27,48,5,33,39,28,46,35,65,58,52,42,30,48,52,43,7,39,60,40,13,22,14,57,10,0,14,11,40,18,55,33,25,31,27,39,36,16,51,33,6,61,16,64,58,56,10,27,9,16,17,37,18,12
v293,53,33,19,46,16,36,53,18,26,43,59,33,28,26,15,13,71,2,17,43,37,32,6,24,56,36,36,43,61,39,28,11,6,62,12,28,35,36,43,47,71,27,33,37,21,41,41,61,12,50,9,23,9,27,74,19,32,7,45,32,41,22,16,30,35,47,21,60,11,32,41,41,14,24,24,35,38,35,12,39,19,25,15,78,24,52,10,45,42,47,7,10,49,54,8,38,46,40,2,73,37,56,31,68,35,57,50,33,17,40,49,26,20,58,54,56,34,63,46,56,44,76,41,7,49,23,8,3,52,2,48,13,32,41,57,25,25,55,38,45,48,38,28,28,35,11,29,14,45,39,48,51,20,66,36,36,17,48,33,9,36,15,22,65,24,49,5,16,23,7,51,70,46,47,21,32,20,9,42,53,33,35,20,34,17,27,28,9,22,67,17,22,58,27,44,30,12,75,15,40,10,26,17,46,40,65,31,10,46,57,25,51,15,56,38,7,9,14,50,60,12,6,34,27,20,43,54,24,51,40,49,46,46,24,6,30,37,11,20,12,47,43,37,25,32,39,11,26,45,35,8,45,29,71,12,25,35,6,46,43,23,12,76,38,42,27,13,34,13,39,45,34,52,49,71,64,58,48,42,34,38,49,13,43,66,46,15,28,8,63,24,14,0,13,46,4,61,19,31,37,33,27,42,22,57,19,8,67,30,70,64,62,16,25,5,22,23,25,8,18
